Date,PSTG
2023-04-18,26.049999237060547
2023-04-19,24.540000915527344
2023-04-20,23.860000610351562
2023-04-21,23.280000686645508
2023-04-24,22.950000762939453
2023-04-25,22.280000686645508
2023-04-26,22.649999618530273
2023-04-27,22.809999465942383
2023-04-28,22.829999923706055
2023-05-01,23.040000915527344
2023-05-02,22.5
2023-05-03,22.25
2023-05-04,22.219999313354492
2023-05-05,22.639999389648438
2023-05-08,22.75
2023-05-09,23.110000610351562
2023-05-10,23.040000915527344
2023-05-11,22.940000534057617
2023-05-12,23.239999771118164
2023-05-15,23.6200008392334
2023-05-16,23.690000534057617
2023-05-17,24.049999237060547
2023-05-18,24.81999969482422
2023-05-19,24.239999771118164
2023-05-22,24.84000015258789
2023-05-23,24.520000457763672
2023-05-24,24.530000686645508
2023-05-25,25.889999389648438
2023-05-26,27.559999465942383
2023-05-30,29.399999618530273
2023-05-31,28.790000915527344
2023-06-01,34.279998779296875
2023-06-02,34.25
2023-06-05,34.40999984741211
2023-06-06,34.900001525878906
2023-06-07,34.02000045776367
2023-06-08,34.54999923706055
2023-06-09,35.369998931884766
2023-06-12,36.20000076293945
2023-06-13,36.599998474121094
2023-06-14,37.36000061035156
2023-06-15,37.599998474121094
2023-06-16,37.7400016784668
2023-06-20,37.02000045776367
2023-06-21,36.099998474121094
2023-06-22,36.650001525878906
2023-06-23,35.849998474121094
2023-06-26,35.560001373291016
2023-06-27,35.90999984741211
2023-06-28,35.86000061035156
2023-06-29,36.13999938964844
2023-06-30,36.81999969482422
2023-07-03,37.099998474121094
2023-07-05,36.88999938964844
2023-07-06,36.849998474121094
2023-07-07,37.25
2023-07-10,38.13999938964844
2023-07-11,38.20000076293945
2023-07-12,37.5
2023-07-13,38.31999969482422
2023-07-14,37.91999816894531
2023-07-17,38.5
2023-07-18,38.599998474121094
2023-07-19,38.59000015258789
2023-07-20,37.63999938964844
2023-07-21,37.06999969482422
2023-07-24,37.88999938964844
2023-07-25,38.72999954223633
2023-07-26,38.189998626708984
2023-07-27,38.0099983215332
2023-07-28,37.54999923706055
2023-07-31,36.9900016784668
2023-08-01,37.619998931884766
2023-08-02,37.459999084472656
2023-08-03,37.58000183105469
2023-08-04,37.54999923706055
2023-08-07,37.65999984741211
2023-08-08,36.970001220703125
2023-08-09,36.18000030517578
2023-08-10,36.470001220703125
2023-08-11,36.02000045776367
2023-08-14,36.63999938964844
2023-08-15,36.560001373291016
2023-08-16,36.9900016784668
2023-08-17,36.529998779296875
2023-08-18,36.81999969482422
2023-08-21,37.31999969482422
2023-08-22,37.45000076293945
2023-08-23,37.9900016784668
2023-08-24,35.689998626708984
2023-08-25,35.77000045776367
2023-08-28,36.0099983215332
2023-08-29,36.31999969482422
2023-08-30,36.47999954223633
2023-08-31,36.59000015258789
2023-09-01,38.36000061035156
2023-09-05,40.16999816894531
2023-09-06,39.650001525878906
2023-09-07,38.959999084472656
2023-09-08,39.099998474121094
2023-09-11,39.18000030517578
2023-09-12,38.290000915527344
2023-09-13,37.310001373291016
2023-09-14,36.900001525878906
2023-09-15,36.25
2023-09-18,35.90999984741211
2023-09-19,35.97999954223633
2023-09-20,35.709999084472656
2023-09-21,34.65999984741211
2023-09-22,34.630001068115234
2023-09-25,33.88999938964844
2023-09-26,33.4900016784668
2023-09-27,34.4900016784668
2023-09-28,35.11000061035156
2023-09-29,35.619998931884766
2023-10-02,35.540000915527344
2023-10-03,34.29999923706055
2023-10-04,34.38999938964844
2023-10-05,34.439998626708984
2023-10-06,35.349998474121094
2023-10-09,35.13999938964844
2023-10-10,36.09000015258789
2023-10-11,36.58000183105469
2023-10-12,35.900001525878906
2023-10-13,35.11000061035156
2023-10-16,35.59000015258789
2023-10-17,35.470001220703125
2023-10-18,34.27000045776367
2023-10-19,33.84000015258789
2023-10-20,33.08000183105469
2023-10-23,33.40999984741211
2023-10-24,33.970001220703125
2023-10-25,33.189998626708984
2023-10-26,32.560001373291016
2023-10-27,32.95000076293945
2023-10-30,32.970001220703125
2023-10-31,33.810001373291016
2023-11-01,34.06999969482422
2023-11-02,34.220001220703125
2023-11-03,34.959999084472656
2023-11-06,34.97999954223633
2023-11-07,35.29999923706055
2023-11-08,35.34000015258789
2023-11-09,35.400001525878906
2023-11-10,36.310001373291016
2023-11-13,35.939998626708984
2023-11-14,37.86000061035156
2023-11-15,37.72999954223633
2023-11-16,36.15999984741211
2023-11-17,36.650001525878906
2023-11-20,37.119998931884766
2023-11-21,36.58000183105469
2023-11-22,37.38999938964844
2023-11-24,36.959999084472656
2023-11-27,36.11000061035156
2023-11-28,35.869998931884766
2023-11-29,37.93000030517578
2023-11-30,33.310001373291016
2023-12-01,33.150001525878906
2023-12-04,32.88999938964844
2023-12-05,32.59000015258789
2023-12-06,31.809999465942383
2023-12-07,32.5099983215332
2023-12-08,33.16999816894531
2023-12-11,33.220001220703125
2023-12-12,33.810001373291016
2023-12-13,34.279998779296875
2023-12-14,36.2599983215332
2023-12-15,36.59000015258789
2023-12-18,37.4900016784668
2023-12-19,36.709999084472656
2023-12-20,35.810001373291016
2023-12-21,36.060001373291016
2023-12-22,35.880001068115234
2023-12-26,35.540000915527344
2023-12-27,35.56999969482422
2023-12-28,36.040000915527344
2023-12-29,35.65999984741211
2024-01-02,34.81999969482422
2024-01-03,36.52000045776367
2024-01-04,36.79999923706055
2024-01-05,35.88999938964844
2024-01-08,37.439998626708984
2024-01-09,37.279998779296875
2024-01-10,36.650001525878906
2024-01-11,36.9900016784668
2024-01-12,36.61000061035156
2024-01-16,36.119998931884766
2024-01-17,36.970001220703125
2024-01-18,38.93000030517578
2024-01-19,40.900001525878906
2024-01-22,41.18000030517578
2024-01-23,40.720001220703125
2024-01-24,41.939998626708984
2024-01-25,41.279998779296875
2024-01-26,40.66999816894531
2024-01-29,41.470001220703125
2024-01-30,41.150001525878906
2024-01-31,39.9900016784668
2024-02-01,40.650001525878906
2024-02-02,42.25
2024-02-05,41.88999938964844
2024-02-06,41.68000030517578
2024-02-07,42.540000915527344
2024-02-08,44.13999938964844
2024-02-09,44.75
2024-02-12,44.5099983215332
2024-02-13,42.709999084472656
2024-02-14,42.43000030517578
2024-02-15,43.40999984741211
2024-02-16,42.95000076293945
2024-02-20,40.79999923706055
2024-02-21,39.22999954223633
2024-02-22,41.189998626708984
2024-02-23,40.56999969482422
2024-02-26,41.5
2024-02-27,41.47999954223633
2024-02-28,42.119998931884766
2024-02-29,52.650001525878906
2024-03-01,55.33000183105469
2024-03-04,55.720001220703125
2024-03-05,54.91999816894531
2024-03-06,56.93000030517578
2024-03-07,57.15999984741211
2024-03-08,55.349998474121094
2024-03-11,54.060001373291016
2024-03-12,52.36000061035156
2024-03-13,50.58000183105469
2024-03-14,50.77000045776367
2024-03-15,49.959999084472656
2024-03-18,50.599998474121094
2024-03-19,49.779998779296875
2024-03-20,51.790000915527344
2024-03-21,52.84000015258789
2024-03-22,52.22999954223633
2024-03-25,52.68000030517578
2024-03-26,52.16999816894531
2024-03-27,52.54999923706055
2024-03-28,51.9900016784668
2024-04-01,52.060001373291016
2024-04-02,51.65999984741211
2024-04-03,53.529998779296875
2024-04-04,52.61000061035156
2024-04-05,53.790000915527344
2024-04-08,53.75
2024-04-09,52.72999954223633
2024-04-10,53.13999938964844
2024-04-11,54.9900016784668
2024-04-12,53.43000030517578
2024-04-15,52.29999923706055
2024-04-16,53.310001373291016
2024-04-17,52.31999969482422
2024-04-18,51.81999969482422
2024-04-19,49.459999084472656
2024-04-22,50.5099983215332
2024-04-23,51.79999923706055
2024-04-24,50.650001525878906
2024-04-25,52.220001220703125
2024-04-26,52.95000076293945
2024-04-29,52.43000030517578
2024-04-30,50.400001525878906
2024-05-01,50.130001068115234
2024-05-02,51.43000030517578
2024-05-03,52.2400016784668
2024-05-06,53.95000076293945
2024-05-07,53.18000030517578
2024-05-08,53.45000076293945
2024-05-09,54.11000061035156
2024-05-10,54.40999984741211
2024-05-13,54.33000183105469
2024-05-14,56.40999984741211
2024-05-15,59.59000015258789
2024-05-16,58.849998474121094
2024-05-17,59.150001525878906
2024-05-20,60.119998931884766
2024-05-21,59.90999984741211
2024-05-22,60.310001373291016
2024-05-23,60.0099983215332
2024-05-24,61.04999923706055
2024-05-28,62.52000045776367
2024-05-29,63.0
2024-05-30,63.25
2024-05-31,60.290000915527344
2024-06-03,59.79999923706055
2024-06-04,60.439998626708984
2024-06-05,63.47999954223633
2024-06-06,64.04000091552734
2024-06-07,64.94000244140625
2024-06-10,66.0999984741211
2024-06-11,66.55999755859375
2024-06-12,66.88999938964844
2024-06-13,68.30000305175781
2024-06-14,67.68000030517578
2024-06-17,67.80999755859375
2024-06-18,68.3499984741211
2024-06-20,65.95999908447266
2024-06-21,64.4800033569336
2024-06-24,62.81999969482422
2024-06-25,62.91999816894531
2024-06-26,62.709999084472656
2024-06-27,65.18000030517578
2024-06-28,64.20999908447266
2024-07-01,65.51000213623047
2024-07-02,62.77000045776367
2024-07-03,63.689998626708984
2024-07-05,64.68000030517578
2024-07-08,65.16999816894531
2024-07-09,65.87999725341797
2024-07-10,67.70999908447266
2024-07-11,65.30999755859375
2024-07-12,65.19999694824219
2024-07-15,65.80999755859375
2024-07-16,63.939998626708984
2024-07-17,60.630001068115234
2024-07-18,59.75
2024-07-19,59.099998474121094
2024-07-22,61.09000015258789
2024-07-23,61.2400016784668
2024-07-24,58.31999969482422
2024-07-25,57.41999816894531
2024-07-26,58.27000045776367
2024-07-29,58.20000076293945
2024-07-30,56.5
2024-07-31,59.93000030517578
2024-08-01,56.81999969482422
2024-08-02,54.290000915527344
2024-08-05,52.86000061035156
2024-08-06,53.84000015258789
2024-08-07,52.75
2024-08-08,55.2400016784668
2024-08-09,56.68000030517578
2024-08-12,57.189998626708984
2024-08-13,59.59000015258789
2024-08-14,60.29999923706055
2024-08-15,62.540000915527344
2024-08-16,62.41999816894531
2024-08-19,61.959999084472656
2024-08-20,61.54999923706055
2024-08-21,62.29999923706055
2024-08-22,60.95000076293945
2024-08-23,61.560001373291016
2024-08-26,60.540000915527344
2024-08-27,61.119998931884766
2024-08-28,59.7599983215332
2024-08-29,50.31999969482422
2024-08-30,51.290000915527344
2024-09-03,48.060001373291016
2024-09-04,47.38999938964844
2024-09-05,46.939998626708984
2024-09-06,45.72999954223633
2024-09-09,46.38999938964844
2024-09-10,46.709999084472656
2024-09-11,47.709999084472656
2024-09-12,48.2599983215332
2024-09-13,48.900001525878906
2024-09-16,49.58000183105469
2024-09-17,49.79999923706055
2024-09-18,49.279998779296875
2024-09-19,49.75
2024-09-20,50.720001220703125
2024-09-23,50.189998626708984
2024-09-24,49.810001373291016
2024-09-25,50.41999816894531
2024-09-26,50.45000076293945
2024-09-27,49.439998626708984
2024-09-30,50.2400016784668
2024-10-01,48.77000045776367
2024-10-02,49.91999816894531
2024-10-03,49.7599983215332
2024-10-04,51.2400016784668
2024-10-07,51.31999969482422
2024-10-08,52.5099983215332
2024-10-09,53.15999984741211
2024-10-10,53.09000015258789
2024-10-11,53.20000076293945
2024-10-14,53.900001525878906
2024-10-15,52.59000015258789
2024-10-16,53.41999816894531
2024-10-17,56.4900016784668
2024-10-18,57.06999969482422
2024-10-21,57.560001373291016
2024-10-22,53.0099983215332
2024-10-23,52.380001068115234
2024-10-24,53.45000076293945
2024-10-25,54.04999923706055
2024-10-28,54.06999969482422
2024-10-29,55.06999969482422
2024-10-30,53.40999984741211
2024-10-31,50.04999923706055
2024-11-01,50.95000076293945
2024-11-04,49.720001220703125
2024-11-05,51.150001525878906
2024-11-06,54.06999969482422
2024-11-07,53.93000030517578
2024-11-08,52.90999984741211
2024-11-11,52.619998931884766
2024-11-12,50.150001525878906
2024-11-13,49.869998931884766
2024-11-14,49.83000183105469
2024-11-15,48.189998626708984
2024-11-18,49.52000045776367
2024-11-19,49.900001525878906
2024-11-20,49.779998779296875
2024-11-21,51.560001373291016
