Date,NVO
2023-12-04,100.91999816894531
2023-12-05,99.62999725341797
2023-12-06,97.58999633789062
2023-12-07,96.80999755859375
2023-12-08,96.63999938964844
2023-12-11,96.6500015258789
2023-12-12,96.20999908447266
2023-12-13,98.9000015258789
2023-12-14,98.0
2023-12-15,97.0999984741211
2023-12-18,98.9800033569336
2023-12-19,99.98999786376953
2023-12-20,101.30999755859375
2023-12-21,103.4800033569336
2023-12-22,102.70999908447266
2023-12-26,102.68000030517578
2023-12-27,103.68000030517578
2023-12-28,103.47000122070312
2023-12-29,103.44999694824219
2024-01-02,102.11000061035156
2024-01-03,103.62000274658203
2024-01-04,107.62999725341797
2024-01-05,105.9800033569336
2024-01-08,106.4000015258789
2024-01-09,106.94999694824219
2024-01-10,108.66999816894531
2024-01-11,106.69000244140625
2024-01-12,107.16000366210938
2024-01-16,106.3499984741211
2024-01-17,106.68000030517578
2024-01-18,107.55000305175781
2024-01-19,106.95999908447266
2024-01-22,105.48999786376953
2024-01-23,105.37000274658203
2024-01-24,105.20999908447266
2024-01-25,105.68000030517578
2024-01-26,108.06999969482422
2024-01-29,109.0199966430664
2024-01-30,109.0199966430664
2024-01-31,114.73999786376953
2024-02-01,115.79000091552734
2024-02-02,113.69999694824219
2024-02-05,118.26000213623047
2024-02-06,117.61000061035156
2024-02-07,118.66000366210938
2024-02-08,118.38999938964844
2024-02-09,121.19999694824219
2024-02-12,120.52999877929688
2024-02-13,119.98999786376953
2024-02-14,123.29000091552734
2024-02-15,121.75
2024-02-16,124.01000213623047
2024-02-20,121.44999694824219
2024-02-21,120.93000030517578
2024-02-22,124.5199966430664
2024-02-23,123.44999694824219
2024-02-26,123.48999786376953
2024-02-27,122.2300033569336
2024-02-28,121.54000091552734
2024-02-29,119.7699966430664
2024-03-01,124.2300033569336
2024-03-04,127.94999694824219
2024-03-05,124.6500015258789
2024-03-06,124.75
2024-03-07,135.9199981689453
2024-03-08,133.07000732421875
2024-03-11,131.24000549316406
2024-03-12,135.11000061035156
2024-03-13,133.49000549316406
2024-03-14,134.5800018310547
2024-03-15,132.3699951171875
2024-03-18,132.88999938964844
2024-03-19,131.3699951171875
2024-03-20,130.36000061035156
2024-03-21,129.8300018310547
2024-03-22,128.75999450683594
2024-03-25,129.0500030517578
2024-03-26,129.41000366210938
2024-03-27,128.0500030517578
2024-03-28,128.39999389648438
2024-04-01,127.55000305175781
2024-04-02,126.45999908447266
2024-04-03,126.98999786376953
2024-04-04,123.95999908447266
2024-04-05,125.86000061035156
2024-04-08,127.45999908447266
2024-04-09,124.86000061035156
2024-04-10,124.93000030517578
2024-04-11,125.4000015258789
2024-04-12,124.51000213623047
2024-04-15,123.9000015258789
2024-04-16,123.44999694824219
2024-04-17,124.52999877929688
2024-04-18,122.75
2024-04-19,122.70999908447266
2024-04-22,125.26000213623047
2024-04-23,128.63999938964844
2024-04-24,126.16000366210938
2024-04-25,125.79000091552734
2024-04-26,126.8499984741211
2024-04-29,126.87999725341797
2024-04-30,128.30999755859375
2024-05-01,129.2100067138672
2024-05-02,124.0199966430664
2024-05-03,123.05000305175781
2024-05-06,124.58999633789062
2024-05-07,127.29000091552734
2024-05-08,126.69000244140625
2024-05-09,128.66000366210938
2024-05-10,128.4199981689453
2024-05-13,132.41000366210938
2024-05-14,132.9199981689453
2024-05-15,134.66000366210938
2024-05-16,133.0399932861328
2024-05-17,131.88999938964844
2024-05-20,132.91000366210938
2024-05-21,135.16000366210938
2024-05-22,134.02999877929688
2024-05-23,135.57000732421875
2024-05-24,136.0399932861328
2024-05-28,134.0800018310547
2024-05-29,132.67999267578125
2024-05-30,132.8000030517578
2024-05-31,135.27999877929688
2024-06-03,135.6199951171875
2024-06-04,139.9199981689453
2024-06-05,141.0
2024-06-06,142.39999389648438
2024-06-07,142.8800048828125
2024-06-10,143.6300048828125
2024-06-11,141.7899932861328
2024-06-12,143.25999450683594
2024-06-13,142.49000549316406
2024-06-14,142.5
2024-06-17,140.3699951171875
2024-06-18,140.8000030517578
2024-06-20,140.99000549316406
2024-06-21,141.9600067138672
2024-06-24,142.27999877929688
2024-06-25,146.91000366210938
2024-06-26,143.6699981689453
2024-06-27,144.49000549316406
2024-06-28,142.74000549316406
2024-07-01,145.4199981689453
2024-07-02,142.97999572753906
2024-07-03,138.8699951171875
2024-07-05,142.3699951171875
2024-07-08,143.07000732421875
2024-07-09,140.42999267578125
2024-07-10,142.74000549316406
2024-07-11,139.7899932861328
2024-07-12,142.0800018310547
2024-07-15,141.38999938964844
2024-07-16,140.8699951171875
2024-07-17,135.4199981689453
2024-07-18,129.99000549316406
2024-07-19,131.5399932861328
2024-07-22,133.17999267578125
2024-07-23,133.27999877929688
2024-07-24,131.60000610351562
2024-07-25,127.86000061035156
2024-07-26,126.7300033569336
2024-07-29,128.0500030517578
2024-07-30,129.22999572753906
2024-07-31,132.6300048828125
2024-08-01,132.4600067138672
2024-08-02,127.48999786376953
2024-08-05,126.0
2024-08-06,130.1199951171875
2024-08-07,119.2300033569336
2024-08-08,128.1699981689453
2024-08-09,133.47000122070312
2024-08-12,129.88999938964844
2024-08-13,133.57000732421875
2024-08-14,134.4199981689453
2024-08-15,137.57000732421875
2024-08-16,134.88999938964844
2024-08-19,135.25
2024-08-20,135.80999755859375
2024-08-21,134.9600067138672
2024-08-22,136.8800048828125
2024-08-23,136.97000122070312
2024-08-26,135.3000030517578
2024-08-27,135.17999267578125
2024-08-28,134.47999572753906
2024-08-29,137.52000427246094
2024-08-30,139.16000366210938
2024-09-03,136.25999450683594
2024-09-04,134.52999877929688
2024-09-05,130.88999938964844
2024-09-06,131.13999938964844
2024-09-09,131.91000366210938
2024-09-10,129.77999877929688
2024-09-11,135.22999572753906
2024-09-12,136.66000366210938
2024-09-13,137.0
2024-09-16,136.89999389648438
2024-09-17,132.0
2024-09-18,132.05999755859375
2024-09-19,134.8800048828125
2024-09-20,127.51000213623047
2024-09-23,123.69999694824219
2024-09-24,125.44000244140625
2024-09-25,126.94999694824219
2024-09-26,124.30000305175781
2024-09-27,120.76000213623047
2024-09-30,119.06999969482422
2024-10-01,118.01000213623047
2024-10-02,116.4800033569336
2024-10-03,115.08000183105469
2024-10-04,115.12000274658203
2024-10-07,117.7699966430664
2024-10-08,117.19999694824219
2024-10-09,117.0
2024-10-10,117.52999877929688
2024-10-11,120.04000091552734
2024-10-14,119.77999877929688
2024-10-15,117.80999755859375
2024-10-16,118.02999877929688
2024-10-17,118.22000122070312
2024-10-18,118.08999633789062
2024-10-21,117.33000183105469
2024-10-22,116.47000122070312
2024-10-23,115.73999786376953
2024-10-24,113.91999816894531
2024-10-25,113.37999725341797
2024-10-28,112.36000061035156
2024-10-29,111.9800033569336
2024-10-30,113.23999786376953
2024-10-31,111.94999694824219
2024-11-01,111.94000244140625
2024-11-04,109.72000122070312
2024-11-05,110.12999725341797
2024-11-06,105.36000061035156
2024-11-07,107.62999725341797
2024-11-08,107.19999694824219
2024-11-11,109.08999633789062
2024-11-12,107.05999755859375
2024-11-13,106.91000366210938
2024-11-14,105.31999969482422
2024-11-15,101.73999786376953
2024-11-18,99.80999755859375
2024-11-19,102.62999725341797
2024-11-20,105.2699966430664
2024-11-21,102.62999725341797
