Date,TS
2023-07-17,31.8700008392334
2023-07-18,32.40999984741211
2023-07-19,32.27000045776367
2023-07-20,33.040000915527344
2023-07-21,33.15999984741211
2023-07-24,33.290000915527344
2023-07-25,33.290000915527344
2023-07-26,32.95000076293945
2023-07-27,32.88999938964844
2023-07-28,33.25
2023-07-31,33.4900016784668
2023-08-01,33.599998474121094
2023-08-02,32.959999084472656
2023-08-03,31.8700008392334
2023-08-04,32.77000045776367
2023-08-07,32.709999084472656
2023-08-08,33.0099983215332
2023-08-09,33.689998626708984
2023-08-10,33.619998931884766
2023-08-11,33.72999954223633
2023-08-14,33.630001068115234
2023-08-15,33.2400016784668
2023-08-16,33.060001373291016
2023-08-17,33.0099983215332
2023-08-18,33.349998474121094
2023-08-21,33.43000030517578
2023-08-22,32.91999816894531
2023-08-23,32.86000061035156
2023-08-24,32.459999084472656
2023-08-25,32.38999938964844
2023-08-28,32.790000915527344
2023-08-29,33.38999938964844
2023-08-30,33.209999084472656
2023-08-31,31.93000030517578
2023-09-01,32.29999923706055
2023-09-05,32.06999969482422
2023-09-06,32.06999969482422
2023-09-07,31.440000534057617
2023-09-08,31.8700008392334
2023-09-11,32.13999938964844
2023-09-12,32.529998779296875
2023-09-13,32.2400016784668
2023-09-14,32.88999938964844
2023-09-15,32.630001068115234
2023-09-18,32.66999816894531
2023-09-19,32.15999984741211
2023-09-20,31.860000610351562
2023-09-21,31.1200008392334
2023-09-22,30.989999771118164
2023-09-25,31.209999084472656
2023-09-26,30.860000610351562
2023-09-27,31.8700008392334
2023-09-28,32.06999969482422
2023-09-29,31.600000381469727
2023-10-02,30.530000686645508
2023-10-03,30.610000610351562
2023-10-04,30.079999923706055
2023-10-05,30.479999542236328
2023-10-06,31.059999465942383
2023-10-09,32.40999984741211
2023-10-10,32.59000015258789
2023-10-11,32.88999938964844
2023-10-12,32.4900016784668
2023-10-13,33.209999084472656
2023-10-16,33.27000045776367
2023-10-17,33.630001068115234
2023-10-18,33.38999938964844
2023-10-19,33.0
2023-10-20,32.66999816894531
2023-10-23,32.59000015258789
2023-10-24,32.560001373291016
2023-10-25,32.369998931884766
2023-10-26,31.809999465942383
2023-10-27,31.420000076293945
2023-10-30,31.649999618530273
2023-10-31,31.31999969482422
2023-11-01,31.829999923706055
2023-11-02,34.599998474121094
2023-11-03,34.81999969482422
2023-11-06,35.38999938964844
2023-11-07,34.380001068115234
2023-11-08,33.560001373291016
2023-11-09,33.81999969482422
2023-11-10,34.650001525878906
2023-11-13,34.79999923706055
2023-11-14,35.08000183105469
2023-11-15,34.52000045776367
2023-11-16,33.54999923706055
2023-11-17,34.29999923706055
2023-11-20,34.43000030517578
2023-11-21,34.0099983215332
2023-11-22,33.54999923706055
2023-11-24,34.0
2023-11-27,33.72999954223633
2023-11-28,33.63999938964844
2023-11-29,33.720001220703125
2023-11-30,34.66999816894531
2023-12-01,34.869998931884766
2023-12-04,34.66999816894531
2023-12-05,34.209999084472656
2023-12-06,33.380001068115234
2023-12-07,33.560001373291016
2023-12-08,33.959999084472656
2023-12-11,33.470001220703125
2023-12-12,32.91999816894531
2023-12-13,33.58000183105469
2023-12-14,34.459999084472656
2023-12-15,34.130001068115234
2023-12-18,34.459999084472656
2023-12-19,35.09000015258789
2023-12-20,34.56999969482422
2023-12-21,35.290000915527344
2023-12-22,35.25
2023-12-26,35.52000045776367
2023-12-27,35.619998931884766
2023-12-28,34.9900016784668
2023-12-29,34.7599983215332
2024-01-02,34.52000045776367
2024-01-03,34.619998931884766
2024-01-04,33.77000045776367
2024-01-05,33.95000076293945
2024-01-08,33.5099983215332
2024-01-09,32.630001068115234
2024-01-10,32.25
2024-01-11,32.279998779296875
2024-01-12,32.310001373291016
2024-01-16,31.360000610351562
2024-01-17,31.31999969482422
2024-01-18,31.59000015258789
2024-01-19,31.68000030517578
2024-01-22,31.979999542236328
2024-01-23,31.899999618530273
2024-01-24,32.47999954223633
2024-01-25,32.79999923706055
2024-01-26,32.970001220703125
2024-01-29,32.400001525878906
2024-01-30,32.16999816894531
2024-01-31,31.809999465942383
2024-02-01,32.0
2024-02-02,32.099998474121094
2024-02-05,31.3700008392334
2024-02-06,31.8700008392334
2024-02-07,31.6299991607666
2024-02-08,31.850000381469727
2024-02-09,31.670000076293945
2024-02-12,32.119998931884766
2024-02-13,31.610000610351562
2024-02-14,31.709999084472656
2024-02-15,32.56999969482422
2024-02-16,32.38999938964844
2024-02-20,32.15999984741211
2024-02-21,32.560001373291016
2024-02-22,35.09000015258789
2024-02-23,35.65999984741211
2024-02-26,36.119998931884766
2024-02-27,35.9900016784668
2024-02-28,35.84000015258789
2024-02-29,35.20000076293945
2024-03-01,35.54999923706055
2024-03-04,35.560001373291016
2024-03-05,36.79999923706055
2024-03-06,37.380001068115234
2024-03-07,37.790000915527344
2024-03-08,37.7599983215332
2024-03-11,38.029998779296875
2024-03-12,38.18000030517578
2024-03-13,39.02000045776367
2024-03-14,38.689998626708984
2024-03-15,38.61000061035156
2024-03-18,38.529998779296875
2024-03-19,39.08000183105469
2024-03-20,39.220001220703125
2024-03-21,39.43000030517578
2024-03-22,39.459999084472656
2024-03-25,39.540000915527344
2024-03-26,39.4900016784668
2024-03-27,39.75
2024-03-28,39.27000045776367
2024-04-01,39.4900016784668
2024-04-02,39.470001220703125
2024-04-03,40.279998779296875
2024-04-04,39.84000015258789
2024-04-05,39.939998626708984
2024-04-08,40.130001068115234
2024-04-09,39.58000183105469
2024-04-10,39.97999954223633
2024-04-11,39.43000030517578
2024-04-12,38.529998779296875
2024-04-15,38.20000076293945
2024-04-16,38.04999923706055
2024-04-17,38.099998474121094
2024-04-18,37.369998931884766
2024-04-19,37.900001525878906
2024-04-22,37.7599983215332
2024-04-23,37.869998931884766
2024-04-24,37.31999969482422
2024-04-25,37.38999938964844
2024-04-26,34.61000061035156
2024-04-29,34.08000183105469
2024-04-30,32.9900016784668
2024-05-01,33.2400016784668
2024-05-02,33.5
2024-05-03,33.79999923706055
2024-05-06,34.08000183105469
2024-05-07,34.11000061035156
2024-05-08,33.630001068115234
2024-05-09,34.59000015258789
2024-05-10,34.119998931884766
2024-05-13,34.72999954223633
2024-05-14,35.130001068115234
2024-05-15,35.34000015258789
2024-05-16,35.130001068115234
2024-05-17,35.099998474121094
2024-05-20,34.58000183105469
2024-05-21,34.439998626708984
2024-05-22,33.61000061035156
2024-05-23,33.45000076293945
2024-05-24,33.599998474121094
2024-05-28,34.29999923706055
2024-05-29,32.90999984741211
2024-05-30,32.70000076293945
2024-05-31,32.970001220703125
2024-06-03,32.279998779296875
2024-06-04,32.25
2024-06-05,32.18000030517578
2024-06-06,32.25
2024-06-07,32.0
2024-06-10,32.36000061035156
2024-06-11,32.02000045776367
2024-06-12,31.8700008392334
2024-06-13,31.299999237060547
2024-06-14,30.5
2024-06-17,31.200000762939453
2024-06-18,31.1200008392334
2024-06-20,30.889999389648438
2024-06-21,30.540000915527344
2024-06-24,31.06999969482422
2024-06-25,30.65999984741211
2024-06-26,30.31999969482422
2024-06-27,29.8799991607666
2024-06-28,30.520000457763672
2024-07-01,30.739999771118164
2024-07-02,30.81999969482422
2024-07-03,31.1200008392334
2024-07-05,30.920000076293945
2024-07-08,30.6200008392334
2024-07-09,30.459999084472656
2024-07-10,30.969999313354492
2024-07-11,31.200000762939453
2024-07-12,31.209999084472656
2024-07-15,31.6299991607666
2024-07-16,31.760000228881836
2024-07-17,31.690000534057617
2024-07-18,32.0
2024-07-19,31.6200008392334
2024-07-22,31.600000381469727
2024-07-23,31.260000228881836
2024-07-24,31.030000686645508
2024-07-25,31.639999389648438
2024-07-26,31.84000015258789
2024-07-29,31.579999923706055
2024-07-30,31.43000030517578
2024-07-31,31.84000015258789
2024-08-01,28.780000686645508
2024-08-02,28.18000030517578
2024-08-05,28.06999969482422
2024-08-06,27.739999771118164
2024-08-07,27.860000610351562
2024-08-08,27.770000457763672
2024-08-09,27.709999084472656
2024-08-12,28.079999923706055
2024-08-13,28.079999923706055
2024-08-14,27.959999084472656
2024-08-15,28.350000381469727
2024-08-16,28.209999084472656
2024-08-19,28.31999969482422
2024-08-20,27.6299991607666
2024-08-21,28.040000915527344
2024-08-22,27.969999313354492
2024-08-23,28.450000762939453
2024-08-26,28.700000762939453
2024-08-27,28.1200008392334
2024-08-28,27.90999984741211
2024-08-29,29.260000228881836
2024-08-30,29.690000534057617
2024-09-03,29.299999237060547
2024-09-04,29.0
2024-09-05,28.760000228881836
2024-09-06,28.559999465942383
2024-09-09,28.639999389648438
2024-09-10,28.09000015258789
2024-09-11,28.209999084472656
2024-09-12,28.329999923706055
2024-09-13,28.309999465942383
2024-09-16,28.719999313354492
2024-09-17,29.299999237060547
2024-09-18,29.219999313354492
2024-09-19,29.719999313354492
2024-09-20,29.510000228881836
2024-09-23,29.399999618530273
2024-09-24,30.649999618530273
2024-09-25,30.739999771118164
2024-09-26,30.84000015258789
2024-09-27,31.56999969482422
2024-09-30,31.790000915527344
2024-10-01,32.29999923706055
2024-10-02,32.38999938964844
2024-10-03,32.45000076293945
2024-10-04,32.540000915527344
2024-10-07,32.400001525878906
2024-10-08,31.6299991607666
2024-10-09,31.760000228881836
2024-10-10,32.220001220703125
2024-10-11,32.33000183105469
2024-10-14,32.220001220703125
2024-10-15,31.299999237060547
2024-10-16,31.56999969482422
2024-10-17,31.6299991607666
2024-10-18,31.729999542236328
2024-10-21,31.81999969482422
2024-10-22,32.290000915527344
2024-10-23,31.670000076293945
2024-10-24,31.389999389648438
2024-10-25,32.15999984741211
2024-10-28,32.290000915527344
2024-10-29,32.36000061035156
2024-10-30,32.68000030517578
2024-10-31,32.880001068115234
2024-11-01,33.220001220703125
2024-11-04,33.029998779296875
2024-11-05,33.7400016784668
2024-11-06,36.529998779296875
2024-11-07,37.41999816894531
2024-11-08,36.970001220703125
2024-11-11,37.599998474121094
2024-11-12,36.52000045776367
2024-11-13,36.790000915527344
2024-11-14,36.959999084472656
2024-11-15,37.0
2024-11-18,37.5
2024-11-19,36.81999969482422
2024-11-20,37.0099983215332
2024-11-21,37.0
