Date,MFC
2024-04-04,24.299999237060547
2024-04-05,24.389999389648438
2024-04-08,24.6200008392334
2024-04-09,24.65999984741211
2024-04-10,24.100000381469727
2024-04-11,23.709999084472656
2024-04-12,23.190000534057617
2024-04-15,22.979999542236328
2024-04-16,22.780000686645508
2024-04-17,22.81999969482422
2024-04-18,22.93000030517578
2024-04-19,23.06999969482422
2024-04-22,23.459999084472656
2024-04-23,23.59000015258789
2024-04-24,23.479999542236328
2024-04-25,23.3700008392334
2024-04-26,23.469999313354492
2024-04-29,23.610000610351562
2024-04-30,23.31999969482422
2024-05-01,23.56999969482422
2024-05-02,23.700000762939453
2024-05-03,24.010000228881836
2024-05-06,24.440000534057617
2024-05-07,24.239999771118164
2024-05-08,24.469999313354492
2024-05-09,25.729999542236328
2024-05-10,26.049999237060547
2024-05-13,25.690000534057617
2024-05-14,26.010000228881836
2024-05-15,26.149999618530273
2024-05-16,26.389999389648438
2024-05-17,26.690000534057617
2024-05-20,26.450000762939453
2024-05-21,26.3700008392334
2024-05-22,26.270000457763672
2024-05-23,26.139999389648438
2024-05-24,26.540000915527344
2024-05-28,26.200000762939453
2024-05-29,25.6299991607666
2024-05-30,25.65999984741211
2024-05-31,25.959999084472656
2024-06-03,25.8799991607666
2024-06-04,25.809999465942383
2024-06-05,25.81999969482422
2024-06-06,25.8700008392334
2024-06-07,25.850000381469727
2024-06-10,26.239999771118164
2024-06-11,25.770000457763672
2024-06-12,25.799999237060547
2024-06-13,25.18000030517578
2024-06-14,25.100000381469727
2024-06-17,25.489999771118164
2024-06-18,25.549999237060547
2024-06-20,25.739999771118164
2024-06-21,25.690000534057617
2024-06-24,26.18000030517578
2024-06-25,26.479999542236328
2024-06-26,25.889999389648438
2024-06-27,26.5
2024-06-28,26.6200008392334
2024-07-01,26.299999237060547
2024-07-02,26.43000030517578
2024-07-03,26.829999923706055
2024-07-05,26.639999389648438
2024-07-08,26.989999771118164
2024-07-09,26.940000534057617
2024-07-10,27.170000076293945
2024-07-11,27.190000534057617
2024-07-12,27.139999389648438
2024-07-15,27.079999923706055
2024-07-16,26.75
2024-07-17,26.459999084472656
2024-07-18,26.139999389648438
2024-07-19,25.950000762939453
2024-07-22,26.229999542236328
2024-07-23,26.139999389648438
2024-07-24,25.670000076293945
2024-07-25,25.809999465942383
2024-07-26,26.0
2024-07-29,25.899999618530273
2024-07-30,26.100000381469727
2024-07-31,26.6299991607666
2024-08-01,25.670000076293945
2024-08-02,24.739999771118164
2024-08-05,24.190000534057617
2024-08-06,24.649999618530273
2024-08-07,24.1299991607666
2024-08-08,24.75
2024-08-09,25.079999923706055
2024-08-12,24.959999084472656
2024-08-13,25.459999084472656
2024-08-14,25.8700008392334
2024-08-15,26.0
2024-08-16,26.139999389648438
2024-08-19,26.309999465942383
2024-08-20,26.06999969482422
2024-08-21,26.09000015258789
2024-08-22,26.18000030517578
2024-08-23,27.149999618530273
2024-08-26,27.18000030517578
2024-08-27,27.399999618530273
2024-08-28,27.299999237060547
2024-08-29,27.3799991607666
2024-08-30,27.610000610351562
2024-09-03,27.43000030517578
2024-09-04,27.600000381469727
2024-09-05,27.56999969482422
2024-09-06,27.059999465942383
2024-09-09,27.360000610351562
2024-09-10,27.459999084472656
2024-09-11,27.65999984741211
2024-09-12,27.950000762939453
2024-09-13,28.079999923706055
2024-09-16,28.299999237060547
2024-09-17,28.260000228881836
2024-09-18,28.239999771118164
2024-09-19,28.8700008392334
2024-09-20,28.770000457763672
2024-09-23,28.84000015258789
2024-09-24,29.209999084472656
2024-09-25,29.1299991607666
2024-09-26,29.6299991607666
2024-09-27,29.530000686645508
2024-09-30,29.549999237060547
2024-10-01,29.520000457763672
2024-10-02,29.68000030517578
2024-10-03,29.6200008392334
2024-10-04,30.239999771118164
2024-10-07,29.889999389648438
2024-10-08,29.81999969482422
2024-10-09,29.770000457763672
2024-10-10,30.09000015258789
2024-10-11,30.389999389648438
2024-10-14,30.479999542236328
2024-10-15,30.31999969482422
2024-10-16,30.670000076293945
2024-10-17,30.559999465942383
2024-10-18,30.489999771118164
2024-10-21,30.040000915527344
2024-10-22,30.079999923706055
2024-10-23,30.020000457763672
2024-10-24,29.979999542236328
2024-10-25,29.790000915527344
2024-10-28,30.229999542236328
2024-10-29,30.06999969482422
2024-10-30,29.959999084472656
2024-10-31,29.209999084472656
2024-11-01,29.469999313354492
2024-11-04,29.700000762939453
2024-11-05,29.989999771118164
2024-11-06,31.299999237060547
2024-11-07,32.290000915527344
2024-11-08,31.790000915527344
2024-11-11,32.400001525878906
2024-11-12,32.52000045776367
2024-11-13,32.439998626708984
2024-11-14,32.869998931884766
2024-11-15,32.65999984741211
2024-11-18,32.33000183105469
2024-11-19,32.56999969482422
2024-11-20,32.16999816894531
2024-11-21,32.68000030517578
