Date,SNAP
2022-12-19,8.1899995803833
2022-12-20,8.210000038146973
2022-12-21,8.640000343322754
2022-12-22,8.680000305175781
2022-12-23,8.579999923706055
2022-12-27,8.5600004196167
2022-12-28,8.550000190734863
2022-12-29,8.8100004196167
2022-12-30,8.949999809265137
2023-01-03,8.850000381469727
2023-01-04,9.300000190734863
2023-01-05,9.140000343322754
2023-01-06,9.220000267028809
2023-01-09,9.199999809265137
2023-01-10,9.420000076293945
2023-01-11,9.65999984741211
2023-01-12,9.640000343322754
2023-01-13,9.800000190734863
2023-01-17,9.670000076293945
2023-01-18,9.40999984741211
2023-01-19,9.619999885559082
2023-01-20,9.989999771118164
2023-01-23,10.199999809265137
2023-01-24,10.260000228881836
2023-01-25,9.670000076293945
2023-01-26,10.1899995803833
2023-01-27,10.90999984741211
2023-01-30,11.09000015258789
2023-01-31,11.5600004196167
2023-02-01,10.369999885559082
2023-02-02,11.399999618530273
2023-02-03,11.0
2023-02-06,12.069999694824219
2023-02-07,12.210000038146973
2023-02-08,11.5600004196167
2023-02-09,10.979999542236328
2023-02-10,10.649999618530273
2023-02-13,10.710000038146973
2023-02-14,10.850000381469727
2023-02-15,11.260000228881836
2023-02-16,10.729999542236328
2023-02-17,10.359999656677246
2023-02-21,9.8100004196167
2023-02-22,9.899999618530273
2023-02-23,10.100000381469727
2023-02-24,9.8100004196167
2023-02-27,9.880000114440918
2023-02-28,10.149999618530273
2023-03-01,10.140000343322754
2023-03-02,10.100000381469727
2023-03-03,10.649999618530273
2023-03-06,11.65999984741211
2023-03-07,11.720000267028809
2023-03-08,11.050000190734863
2023-03-09,10.65999984741211
2023-03-10,10.34000015258789
2023-03-13,10.229999542236328
2023-03-14,10.369999885559082
2023-03-15,10.34000015258789
2023-03-16,11.09000015258789
2023-03-17,10.699999809265137
2023-03-20,10.65999984741211
2023-03-21,11.380000114440918
2023-03-22,11.050000190734863
2023-03-23,11.390000343322754
2023-03-24,11.5600004196167
2023-03-27,11.739999771118164
2023-03-28,11.0600004196167
2023-03-29,10.779999732971191
2023-03-30,10.90999984741211
2023-03-31,11.210000038146973
2023-04-03,11.239999771118164
2023-04-04,11.0
2023-04-05,10.390000343322754
2023-04-06,10.5600004196167
2023-04-10,10.359999656677246
2023-04-11,10.5600004196167
2023-04-12,10.619999885559082
2023-04-13,10.739999771118164
2023-04-14,10.6899995803833
2023-04-17,10.880000114440918
2023-04-18,11.039999961853027
2023-04-19,10.979999542236328
2023-04-20,10.140000343322754
2023-04-21,10.010000228881836
2023-04-24,10.220000267028809
2023-04-25,10.15999984741211
2023-04-26,9.880000114440918
2023-04-27,10.5
2023-04-28,8.710000038146973
2023-05-01,8.729999542236328
2023-05-02,8.3100004196167
2023-05-03,8.069999694824219
2023-05-04,7.909999847412109
2023-05-05,8.229999542236328
2023-05-08,8.420000076293945
2023-05-09,8.270000457763672
2023-05-10,8.699999809265137
2023-05-11,8.75
2023-05-12,8.550000190734863
2023-05-15,8.699999809265137
2023-05-16,8.609999656677246
2023-05-17,9.369999885559082
2023-05-18,9.6899995803833
2023-05-19,9.720000267028809
2023-05-22,9.760000228881836
2023-05-23,9.800000190734863
2023-05-24,9.800000190734863
2023-05-25,9.779999732971191
2023-05-26,10.279999732971191
2023-05-30,10.220000267028809
2023-05-31,10.199999809265137
2023-06-01,10.329999923706055
2023-06-02,10.40999984741211
2023-06-05,10.510000228881836
2023-06-06,10.510000228881836
2023-06-07,10.1899995803833
2023-06-08,10.039999961853027
2023-06-09,10.09000015258789
2023-06-12,10.229999542236328
2023-06-13,10.319999694824219
2023-06-14,10.25
2023-06-15,10.65999984741211
2023-06-16,10.680000305175781
2023-06-20,10.579999923706055
2023-06-21,10.229999542236328
2023-06-22,10.640000343322754
2023-06-23,10.819999694824219
2023-06-26,11.210000038146973
2023-06-27,11.479999542236328
2023-06-28,11.649999618530273
2023-06-29,11.680000305175781
2023-06-30,11.84000015258789
2023-07-03,12.020000457763672
2023-07-05,12.119999885559082
2023-07-06,11.90999984741211
2023-07-07,11.680000305175781
2023-07-10,11.779999732971191
2023-07-11,12.739999771118164
2023-07-12,13.369999885559082
2023-07-13,13.510000228881836
2023-07-14,13.149999618530273
2023-07-17,13.470000267028809
2023-07-18,13.369999885559082
2023-07-19,13.109999656677246
2023-07-20,12.930000305175781
2023-07-21,12.739999771118164
2023-07-24,12.680000305175781
2023-07-25,12.510000228881836
2023-07-26,10.729999542236328
2023-07-27,10.329999923706055
2023-07-28,10.680000305175781
2023-07-31,11.359999656677246
2023-08-01,11.279999732971191
2023-08-02,10.970000267028809
2023-08-03,10.789999961853027
2023-08-04,10.75
2023-08-07,10.569999694824219
2023-08-08,10.539999961853027
2023-08-09,10.4399995803833
2023-08-10,10.220000267028809
2023-08-11,10.029999732971191
2023-08-14,9.9399995803833
2023-08-15,9.5600004196167
2023-08-16,9.15999984741211
2023-08-17,9.039999961853027
2023-08-18,9.180000305175781
2023-08-21,9.359999656677246
2023-08-22,9.25
2023-08-23,9.239999771118164
2023-08-24,9.369999885559082
2023-08-25,9.25
2023-08-28,9.449999809265137
2023-08-29,9.890000343322754
2023-08-30,10.119999885559082
2023-08-31,10.350000381469727
2023-09-01,10.4399995803833
2023-09-05,10.460000038146973
2023-09-06,9.630000114440918
2023-09-07,9.720000267028809
2023-09-08,9.390000343322754
2023-09-11,9.4399995803833
2023-09-12,9.579999923706055
2023-09-13,9.289999961853027
2023-09-14,9.15999984741211
2023-09-15,9.15999984741211
2023-09-18,8.890000343322754
2023-09-19,9.0
2023-09-20,9.029999732971191
2023-09-21,8.630000114440918
2023-09-22,8.6899995803833
2023-09-25,8.600000381469727
2023-09-26,8.34000015258789
2023-09-27,8.489999771118164
2023-09-28,8.5600004196167
2023-09-29,8.90999984741211
2023-10-02,8.739999771118164
2023-10-03,8.539999961853027
2023-10-04,8.6899995803833
2023-10-05,8.739999771118164
2023-10-06,8.630000114440918
2023-10-09,8.609999656677246
2023-10-10,8.819999694824219
2023-10-11,9.109999656677246
2023-10-12,9.109999656677246
2023-10-13,8.680000305175781
2023-10-16,9.720000267028809
2023-10-17,9.6899995803833
2023-10-18,9.600000381469727
2023-10-19,9.649999618530273
2023-10-20,9.4399995803833
2023-10-23,9.489999771118164
2023-10-24,9.710000038146973
2023-10-25,9.1899995803833
2023-10-26,9.300000190734863
2023-10-27,9.300000190734863
2023-10-30,9.699999809265137
2023-10-31,10.010000228881836
2023-11-01,9.989999771118164
2023-11-02,10.430000305175781
2023-11-03,10.720000267028809
2023-11-06,10.729999542236328
2023-11-07,10.960000038146973
2023-11-08,11.229999542236328
2023-11-09,11.239999771118164
2023-11-10,11.319999694824219
2023-11-13,11.300000190734863
2023-11-14,12.149999618530273
2023-11-15,12.199999809265137
2023-11-16,12.069999694824219
2023-11-17,11.890000343322754
2023-11-20,12.149999618530273
2023-11-21,12.0600004196167
2023-11-22,12.3100004196167
2023-11-24,12.520000457763672
2023-11-27,12.680000305175781
2023-11-28,12.84000015258789
2023-11-29,12.979999542236328
2023-11-30,13.829999923706055
2023-12-01,14.140000343322754
2023-12-04,14.300000190734863
2023-12-05,14.600000381469727
2023-12-06,14.770000457763672
2023-12-07,14.760000228881836
2023-12-08,15.09000015258789
2023-12-11,15.75
2023-12-12,15.850000381469727
2023-12-13,16.450000762939453
2023-12-14,16.940000534057617
2023-12-15,16.920000076293945
2023-12-18,17.020000457763672
2023-12-19,17.18000030517578
2023-12-20,16.600000381469727
2023-12-21,17.229999542236328
2023-12-22,17.049999237060547
2023-12-26,16.780000686645508
2023-12-27,16.950000762939453
2023-12-28,17.049999237060547
2023-12-29,16.93000030517578
2024-01-02,16.139999389648438
2024-01-03,15.779999732971191
2024-01-04,16.200000762939453
2024-01-05,16.549999237060547
2024-01-08,17.309999465942383
2024-01-09,17.049999237060547
2024-01-10,17.3700008392334
2024-01-11,17.09000015258789
2024-01-12,16.43000030517578
2024-01-16,15.539999961853027
2024-01-17,15.5
2024-01-18,16.209999084472656
2024-01-19,16.420000076293945
2024-01-22,16.610000610351562
2024-01-23,16.329999923706055
2024-01-24,16.31999969482422
2024-01-25,16.290000915527344
2024-01-26,16.25
2024-01-29,16.889999389648438
2024-01-30,16.469999313354492
2024-01-31,15.890000343322754
2024-02-01,15.869999885559082
2024-02-02,17.049999237060547
2024-02-05,16.75
2024-02-06,17.450000762939453
2024-02-07,11.40999984741211
2024-02-08,11.100000381469727
2024-02-09,11.109999656677246
2024-02-12,11.640000343322754
2024-02-13,11.140000343322754
2024-02-14,11.399999618530273
2024-02-15,11.600000381469727
2024-02-16,11.170000076293945
2024-02-20,10.949999809265137
2024-02-21,10.739999771118164
2024-02-22,10.729999542236328
2024-02-23,10.800000190734863
2024-02-26,10.720000267028809
2024-02-27,10.899999618530273
2024-02-28,11.0
2024-02-29,11.020000457763672
2024-03-01,11.25
2024-03-04,11.029999732971191
2024-03-05,11.430000305175781
2024-03-06,11.15999984741211
2024-03-07,11.850000381469727
2024-03-08,12.390000343322754
2024-03-11,11.869999885559082
2024-03-12,11.770000457763672
2024-03-13,11.899999618530273
2024-03-14,11.390000343322754
2024-03-15,11.1899995803833
2024-03-18,11.0600004196167
2024-03-19,11.050000190734863
2024-03-20,11.199999809265137
2024-03-21,11.15999984741211
2024-03-22,11.399999618530273
2024-03-25,11.260000228881836
2024-03-26,11.3100004196167
2024-03-27,11.449999809265137
2024-03-28,11.479999542236328
2024-04-01,11.25
2024-04-02,11.079999923706055
2024-04-03,11.149999618530273
2024-04-04,11.020000457763672
2024-04-05,11.0
2024-04-08,11.109999656677246
2024-04-09,11.229999542236328
2024-04-10,10.880000114440918
2024-04-11,11.359999656677246
2024-04-12,10.850000381469727
2024-04-15,10.34000015258789
2024-04-16,10.40999984741211
2024-04-17,10.899999618530273
2024-04-18,11.630000114440918
2024-04-19,11.15999984741211
2024-04-22,11.140000343322754
2024-04-23,11.390000343322754
2024-04-24,11.079999923706055
2024-04-25,11.399999618530273
2024-04-26,14.550000190734863
2024-04-29,14.489999771118164
2024-04-30,15.050000190734863
2024-05-01,15.859999656677246
2024-05-02,16.299999237060547
2024-05-03,16.25
2024-05-06,16.84000015258789
2024-05-07,17.139999389648438
2024-05-08,16.739999771118164
2024-05-09,16.549999237060547
2024-05-10,16.010000228881836
2024-05-13,15.760000228881836
2024-05-14,15.619999885559082
2024-05-15,16.209999084472656
2024-05-16,16.020000457763672
2024-05-17,16.049999237060547
2024-05-20,16.43000030517578
2024-05-21,15.630000114440918
2024-05-22,15.90999984741211
2024-05-23,15.180000305175781
2024-05-24,15.220000267028809
2024-05-28,15.319999694824219
2024-05-29,15.15999984741211
2024-05-30,15.170000076293945
2024-05-31,15.020000457763672
2024-06-03,15.319999694824219
2024-06-04,14.890000343322754
2024-06-05,15.199999809265137
2024-06-06,15.199999809265137
2024-06-07,15.59000015258789
2024-06-10,15.1899995803833
2024-06-11,15.600000381469727
2024-06-12,15.869999885559082
2024-06-13,15.609999656677246
2024-06-14,15.59000015258789
2024-06-17,15.84000015258789
2024-06-18,15.800000190734863
2024-06-20,15.390000343322754
2024-06-21,15.510000228881836
2024-06-24,15.670000076293945
2024-06-25,16.709999084472656
2024-06-26,16.770000457763672
2024-06-27,16.56999969482422
2024-06-28,16.610000610351562
2024-07-01,16.020000457763672
2024-07-02,16.260000228881836
2024-07-03,15.75
2024-07-05,16.3799991607666
2024-07-08,16.5
2024-07-09,16.75
2024-07-10,16.84000015258789
2024-07-11,16.3700008392334
2024-07-12,16.18000030517578
2024-07-15,16.209999084472656
2024-07-16,16.139999389648438
2024-07-17,14.569999694824219
2024-07-18,14.569999694824219
2024-07-19,14.399999618530273
2024-07-22,14.779999732971191
2024-07-23,14.329999923706055
2024-07-24,13.579999923706055
2024-07-25,13.449999809265137
2024-07-26,13.329999923706055
2024-07-29,13.350000381469727
2024-07-30,13.09000015258789
2024-07-31,13.319999694824219
2024-08-01,12.8100004196167
2024-08-02,9.359999656677246
2024-08-05,8.710000038146973
2024-08-06,8.640000343322754
2024-08-07,8.289999961853027
2024-08-08,8.9399995803833
2024-08-09,9.050000190734863
2024-08-12,9.020000457763672
2024-08-13,9.229999542236328
2024-08-14,9.029999732971191
2024-08-15,9.300000190734863
2024-08-16,9.229999542236328
2024-08-19,9.5
2024-08-20,9.470000267028809
2024-08-21,9.479999542236328
2024-08-22,9.25
2024-08-23,9.430000305175781
2024-08-26,9.420000076293945
2024-08-27,9.5
2024-08-28,9.180000305175781
2024-08-29,9.220000267028809
2024-08-30,9.34000015258789
2024-09-03,8.859999656677246
2024-09-04,8.789999961853027
2024-09-05,8.869999885559082
2024-09-06,8.619999885559082
2024-09-09,8.529999732971191
2024-09-10,8.640000343322754
2024-09-11,9.0
2024-09-12,9.319999694824219
2024-09-13,9.520000457763672
2024-09-16,9.640000343322754
2024-09-17,9.420000076293945
2024-09-18,9.670000076293945
2024-09-19,10.069999694824219
2024-09-20,10.050000190734863
2024-09-23,10.199999809265137
2024-09-24,10.569999694824219
2024-09-25,10.59000015258789
2024-09-26,10.5600004196167
2024-09-27,10.869999885559082
2024-09-30,10.699999809265137
2024-10-01,10.420000076293945
2024-10-02,10.880000114440918
2024-10-03,10.739999771118164
2024-10-04,10.800000190734863
2024-10-07,10.479999542236328
2024-10-08,10.670000076293945
2024-10-09,10.680000305175781
2024-10-10,10.65999984741211
2024-10-11,11.130000114440918
2024-10-14,11.050000190734863
2024-10-15,11.039999961853027
2024-10-16,10.760000228881836
2024-10-17,10.460000038146973
2024-10-18,10.489999771118164
2024-10-21,10.329999923706055
2024-10-22,9.979999542236328
2024-10-23,10.149999618530273
2024-10-24,10.270000457763672
2024-10-25,10.449999809265137
2024-10-28,10.710000038146973
2024-10-29,10.890000343322754
2024-10-30,12.619999885559082
2024-10-31,12.15999984741211
2024-11-01,12.529999732971191
2024-11-04,12.119999885559082
2024-11-05,12.1899995803833
2024-11-06,11.8100004196167
2024-11-07,12.479999542236328
2024-11-08,12.010000228881836
2024-11-11,11.960000038146973
2024-11-12,11.260000228881836
2024-11-13,11.109999656677246
2024-11-14,10.760000228881836
2024-11-15,10.600000381469727
2024-11-18,10.550000190734863
2024-11-19,10.510000228881836
2024-11-20,10.59000015258789
2024-11-21,10.630000114440918
