Date,PHG
2023-11-16,20.920000076293945
2023-11-17,21.139999389648438
2023-11-20,21.190000534057617
2023-11-21,21.1200008392334
2023-11-22,21.18000030517578
2023-11-24,21.350000381469727
2023-11-27,21.469999313354492
2023-11-28,21.149999618530273
2023-11-29,20.649999618530273
2023-11-30,20.420000076293945
2023-12-01,20.540000915527344
2023-12-04,20.3799991607666
2023-12-05,19.920000076293945
2023-12-06,19.65999984741211
2023-12-07,19.75
2023-12-08,20.170000076293945
2023-12-11,20.09000015258789
2023-12-12,20.299999237060547
2023-12-13,20.959999084472656
2023-12-14,22.200000762939453
2023-12-15,21.860000610351562
2023-12-18,22.559999465942383
2023-12-19,23.399999618530273
2023-12-20,22.969999313354492
2023-12-21,22.889999389648438
2023-12-22,23.030000686645508
2023-12-26,23.139999389648438
2023-12-27,23.260000228881836
2023-12-28,23.3799991607666
2023-12-29,23.329999923706055
2024-01-02,23.219999313354492
2024-01-03,22.670000076293945
2024-01-04,23.270000457763672
2024-01-05,23.489999771118164
2024-01-08,24.190000534057617
2024-01-09,23.920000076293945
2024-01-10,24.1299991607666
2024-01-11,24.030000686645508
2024-01-12,23.920000076293945
2024-01-16,23.329999923706055
2024-01-17,23.25
2024-01-18,23.3799991607666
2024-01-19,23.309999465942383
2024-01-22,23.469999313354492
2024-01-23,23.239999771118164
2024-01-24,22.84000015258789
2024-01-25,22.950000762939453
2024-01-26,22.760000228881836
2024-01-29,21.530000686645508
2024-01-30,21.43000030517578
2024-01-31,21.1299991607666
2024-02-01,21.34000015258789
2024-02-02,20.93000030517578
2024-02-05,20.899999618530273
2024-02-06,21.200000762939453
2024-02-07,20.399999618530273
2024-02-08,20.5
2024-02-09,20.600000381469727
2024-02-12,20.649999618530273
2024-02-13,20.040000915527344
2024-02-14,20.06999969482422
2024-02-15,20.40999984741211
2024-02-16,20.309999465942383
2024-02-20,20.15999984741211
2024-02-21,19.8700008392334
2024-02-22,20.260000228881836
2024-02-23,20.1200008392334
2024-02-26,20.079999923706055
2024-02-27,20.170000076293945
2024-02-28,19.889999389648438
2024-02-29,20.049999237060547
2024-03-01,20.329999923706055
2024-03-04,20.34000015258789
2024-03-05,20.229999542236328
2024-03-06,20.40999984741211
2024-03-07,20.940000534057617
2024-03-08,20.84000015258789
2024-03-11,21.40999984741211
2024-03-12,21.350000381469727
2024-03-13,21.559999465942383
2024-03-14,21.450000762939453
2024-03-15,21.059999465942383
2024-03-18,20.670000076293945
2024-03-19,20.799999237060547
2024-03-20,20.610000610351562
2024-03-21,20.3700008392334
2024-03-22,20.0
2024-03-25,19.889999389648438
2024-03-26,20.040000915527344
2024-03-27,20.329999923706055
2024-03-28,20.0
2024-04-01,19.829999923706055
2024-04-02,19.920000076293945
2024-04-03,20.420000076293945
2024-04-04,20.360000610351562
2024-04-05,20.079999923706055
2024-04-08,20.450000762939453
2024-04-09,20.639999389648438
2024-04-10,20.43000030517578
2024-04-11,20.600000381469727
2024-04-12,20.059999465942383
2024-04-15,20.40999984741211
2024-04-16,20.329999923706055
2024-04-17,20.149999618530273
2024-04-18,19.979999542236328
2024-04-19,19.979999542236328
2024-04-22,20.610000610351562
2024-04-23,21.010000228881836
2024-04-24,20.969999313354492
2024-04-25,20.719999313354492
2024-04-26,21.06999969482422
2024-04-29,26.709999084472656
2024-04-30,26.549999237060547
2024-05-01,26.760000228881836
2024-05-02,26.559999465942383
2024-05-03,26.81999969482422
2024-05-06,26.8799991607666
2024-05-07,26.510000228881836
2024-05-08,26.0
2024-05-09,26.3799991607666
2024-05-10,26.8799991607666
2024-05-13,26.959999084472656
2024-05-14,26.959999084472656
2024-05-15,27.450000762939453
2024-05-16,27.459999084472656
2024-05-17,27.979999542236328
2024-05-20,27.3799991607666
2024-05-21,27.309999465942383
2024-05-22,27.18000030517578
2024-05-23,26.510000228881836
2024-05-24,26.979999542236328
2024-05-28,27.389999389648438
2024-05-29,27.239999771118164
2024-05-30,27.360000610351562
2024-05-31,27.139999389648438
2024-06-03,26.760000228881836
2024-06-04,26.520000457763672
2024-06-05,26.489999771118164
2024-06-06,26.270000457763672
2024-06-07,26.299999237060547
2024-06-10,26.280000686645508
2024-06-11,26.170000076293945
2024-06-12,26.280000686645508
2024-06-13,25.90999984741211
2024-06-14,25.690000534057617
2024-06-17,25.59000015258789
2024-06-18,25.81999969482422
2024-06-20,26.219999313354492
2024-06-21,26.25
2024-06-24,26.190000534057617
2024-06-25,25.440000534057617
2024-06-26,25.799999237060547
2024-06-27,25.68000030517578
2024-06-28,25.200000762939453
2024-07-01,25.079999923706055
2024-07-02,25.280000686645508
2024-07-03,26.030000686645508
2024-07-05,26.760000228881836
2024-07-08,26.239999771118164
2024-07-09,26.260000228881836
2024-07-10,26.450000762939453
2024-07-11,26.719999313354492
2024-07-12,26.68000030517578
2024-07-15,26.0
2024-07-16,25.979999542236328
2024-07-17,25.780000686645508
2024-07-18,25.969999313354492
2024-07-19,25.8700008392334
2024-07-22,26.43000030517578
2024-07-23,25.93000030517578
2024-07-24,25.969999313354492
2024-07-25,25.75
2024-07-26,25.760000228881836
2024-07-29,29.149999618530273
2024-07-30,28.420000076293945
2024-07-31,28.18000030517578
2024-08-01,27.8799991607666
2024-08-02,28.479999542236328
2024-08-05,28.030000686645508
2024-08-06,28.3799991607666
2024-08-07,28.739999771118164
2024-08-08,29.010000228881836
2024-08-09,28.770000457763672
2024-08-12,28.350000381469727
2024-08-13,28.510000228881836
2024-08-14,28.65999984741211
2024-08-15,28.8700008392334
2024-08-16,29.09000015258789
2024-08-19,29.329999923706055
2024-08-20,29.3799991607666
2024-08-21,29.780000686645508
2024-08-22,29.860000610351562
2024-08-23,30.170000076293945
2024-08-26,30.079999923706055
2024-08-27,30.270000457763672
2024-08-28,30.670000076293945
2024-08-29,30.389999389648438
2024-08-30,30.170000076293945
2024-09-03,29.770000457763672
2024-09-04,29.799999237060547
2024-09-05,29.829999923706055
2024-09-06,30.219999313354492
2024-09-09,30.030000686645508
2024-09-10,29.719999313354492
2024-09-11,30.459999084472656
2024-09-12,30.760000228881836
2024-09-13,30.739999771118164
2024-09-16,30.979999542236328
2024-09-17,31.190000534057617
2024-09-18,30.8700008392334
2024-09-19,30.90999984741211
2024-09-20,30.579999923706055
2024-09-23,30.149999618530273
2024-09-24,30.799999237060547
2024-09-25,30.950000762939453
2024-09-26,31.56999969482422
2024-09-27,32.7400016784668
2024-09-30,32.720001220703125
2024-10-01,32.66999816894531
2024-10-02,32.459999084472656
2024-10-03,32.060001373291016
2024-10-04,32.41999816894531
2024-10-07,31.790000915527344
2024-10-08,31.899999618530273
2024-10-09,32.34000015258789
2024-10-10,31.829999923706055
2024-10-11,32.130001068115234
2024-10-14,32.380001068115234
2024-10-15,32.130001068115234
2024-10-16,32.27000045776367
2024-10-17,31.760000228881836
2024-10-18,32.04999923706055
2024-10-21,32.13999938964844
2024-10-22,32.09000015258789
2024-10-23,31.899999618530273
2024-10-24,32.189998626708984
2024-10-25,31.670000076293945
2024-10-28,26.6200008392334
2024-10-29,26.84000015258789
2024-10-30,26.31999969482422
2024-10-31,26.200000762939453
2024-11-01,26.489999771118164
2024-11-04,27.079999923706055
2024-11-05,27.079999923706055
2024-11-06,26.530000686645508
2024-11-07,27.549999237060547
2024-11-08,26.610000610351562
2024-11-11,26.459999084472656
2024-11-12,25.959999084472656
2024-11-13,25.959999084472656
2024-11-14,25.739999771118164
2024-11-15,25.84000015258789
2024-11-18,25.950000762939453
2024-11-19,25.969999313354492
2024-11-20,26.309999465942383
2024-11-21,26.3799991607666
