Date,SAP
2023-08-24,135.5800018310547
2023-08-25,137.4600067138672
2023-08-28,138.33999633789062
2023-08-29,140.0500030517578
2023-08-30,140.63999938964844
2023-08-31,139.69000244140625
2023-09-01,138.19000244140625
2023-09-05,137.6699981689453
2023-09-06,138.74000549316406
2023-09-07,139.9499969482422
2023-09-08,140.4600067138672
2023-09-11,139.1699981689453
2023-09-12,135.25
2023-09-13,135.75
2023-09-14,135.99000549316406
2023-09-15,135.24000549316406
2023-09-18,135.24000549316406
2023-09-19,134.6999969482422
2023-09-20,133.52999877929688
2023-09-21,131.16000366210938
2023-09-22,132.64999389648438
2023-09-25,131.9499969482422
2023-09-26,127.18000030517578
2023-09-27,127.68000030517578
2023-09-28,127.94999694824219
2023-09-29,129.32000732421875
2023-10-02,128.55999755859375
2023-10-03,127.94000244140625
2023-10-04,128.92999267578125
2023-10-05,129.55999755859375
2023-10-06,130.9199981689453
2023-10-09,129.91000366210938
2023-10-10,131.1999969482422
2023-10-11,132.38999938964844
2023-10-12,131.66000366210938
2023-10-13,128.7899932861328
2023-10-16,130.6999969482422
2023-10-17,130.49000549316406
2023-10-18,127.61000061035156
2023-10-19,133.3800048828125
2023-10-20,130.6999969482422
2023-10-23,132.1999969482422
2023-10-24,133.6699981689453
2023-10-25,130.7100067138672
2023-10-26,131.22000122070312
2023-10-27,131.38999938964844
2023-10-30,133.64999389648438
2023-10-31,134.0
2023-11-01,136.0800018310547
2023-11-02,138.5800018310547
2023-11-03,138.97999572753906
2023-11-06,138.5500030517578
2023-11-07,140.66000366210938
2023-11-08,142.1699981689453
2023-11-09,142.4499969482422
2023-11-10,145.10000610351562
2023-11-13,145.02999877929688
2023-11-14,147.66000366210938
2023-11-15,148.52000427246094
2023-11-16,148.58999633789062
2023-11-17,149.9499969482422
2023-11-20,153.3000030517578
2023-11-21,152.5
2023-11-22,153.16000366210938
2023-11-24,154.19000244140625
2023-11-27,154.94000244140625
2023-11-28,156.3000030517578
2023-11-29,158.6300048828125
2023-11-30,159.1199951171875
2023-12-01,160.08999633789062
2023-12-04,159.27000427246094
2023-12-05,159.36000061035156
2023-12-06,158.10000610351562
2023-12-07,159.33999633789062
2023-12-08,160.16000366210938
2023-12-11,159.1300048828125
2023-12-12,158.25999450683594
2023-12-13,159.77000427246094
2023-12-14,156.00999450683594
2023-12-15,153.5
2023-12-18,154.89999389648438
2023-12-19,155.0800018310547
2023-12-20,151.13999938964844
2023-12-21,152.17999267578125
2023-12-22,152.6999969482422
2023-12-26,153.17999267578125
2023-12-27,155.89999389648438
2023-12-28,154.3300018310547
2023-12-29,154.58999633789062
2024-01-02,150.2100067138672
2024-01-03,149.7899932861328
2024-01-04,148.52000427246094
2024-01-05,149.85000610351562
2024-01-08,152.55999755859375
2024-01-09,152.14999389648438
2024-01-10,155.83999633789062
2024-01-11,156.50999450683594
2024-01-12,158.5399932861328
2024-01-16,156.82000732421875
2024-01-17,157.77999877929688
2024-01-18,160.42999267578125
2024-01-19,163.4499969482422
2024-01-22,163.2100067138672
2024-01-23,163.3800048828125
2024-01-24,174.61000061035156
2024-01-25,173.44000244140625
2024-01-26,173.67999267578125
2024-01-29,176.33999633789062
2024-01-30,175.72999572753906
2024-01-31,173.10000610351562
2024-02-01,177.22000122070312
2024-02-02,177.05999755859375
2024-02-05,177.0399932861328
2024-02-06,178.7899932861328
2024-02-07,181.17999267578125
2024-02-08,181.16000366210938
2024-02-09,181.5500030517578
2024-02-12,179.38999938964844
2024-02-13,173.97999572753906
2024-02-14,177.47000122070312
2024-02-15,177.60000610351562
2024-02-16,176.91000366210938
2024-02-20,176.60000610351562
2024-02-21,175.9199981689453
2024-02-22,181.69000244140625
2024-02-23,184.22000122070312
2024-02-26,187.50999450683594
2024-02-27,189.1699981689453
2024-02-28,186.6699981689453
2024-02-29,187.8699951171875
2024-03-01,188.52999877929688
2024-03-04,190.82000732421875
2024-03-05,187.4600067138672
2024-03-06,190.67999267578125
2024-03-07,195.57000732421875
2024-03-08,192.99000549316406
2024-03-11,189.8300018310547
2024-03-12,193.8300018310547
2024-03-13,192.50999450683594
2024-03-14,190.4499969482422
2024-03-15,188.30999755859375
2024-03-18,186.77000427246094
2024-03-19,188.7100067138672
2024-03-20,190.3800048828125
2024-03-21,194.80999755859375
2024-03-22,195.35000610351562
2024-03-25,195.27999877929688
2024-03-26,196.66000366210938
2024-03-27,197.08999633789062
2024-03-28,195.02999877929688
2024-04-01,196.02999877929688
2024-04-02,192.1199951171875
2024-04-03,193.24000549316406
2024-04-04,191.02999877929688
2024-04-05,191.82000732421875
2024-04-08,191.6300048828125
2024-04-09,187.88999938964844
2024-04-10,184.22000122070312
2024-04-11,185.6699981689453
2024-04-12,180.77999877929688
2024-04-15,180.22999572753906
2024-04-16,180.55999755859375
2024-04-17,179.94000244140625
2024-04-18,178.63999938964844
2024-04-19,175.77000427246094
2024-04-22,178.17999267578125
2024-04-23,188.00999450683594
2024-04-24,188.07000732421875
2024-04-25,185.08999633789062
2024-04-26,186.17999267578125
2024-04-29,183.77000427246094
2024-04-30,181.2100067138672
2024-05-01,180.07000732421875
2024-05-02,180.63999938964844
2024-05-03,183.4499969482422
2024-05-06,185.41000366210938
2024-05-07,187.5399932861328
2024-05-08,190.30999755859375
2024-05-09,191.99000549316406
2024-05-10,190.0500030517578
2024-05-13,189.9600067138672
2024-05-14,189.6999969482422
2024-05-15,192.44000244140625
2024-05-16,190.6699981689453
2024-05-17,192.8000030517578
2024-05-20,195.3000030517578
2024-05-21,194.72000122070312
2024-05-22,193.91000366210938
2024-05-23,195.02000427246094
2024-05-24,195.3800048828125
2024-05-28,192.52000427246094
2024-05-29,190.3699951171875
2024-05-30,180.25
2024-05-31,182.44000244140625
2024-06-03,184.24000549316406
2024-06-04,184.22000122070312
2024-06-05,188.75
2024-06-06,193.0399932861328
2024-06-07,191.10000610351562
2024-06-10,190.24000549316406
2024-06-11,188.74000549316406
2024-06-12,197.1999969482422
2024-06-13,192.4199981689453
2024-06-14,187.82000732421875
2024-06-17,190.02000427246094
2024-06-18,188.6199951171875
2024-06-20,191.47000122070312
2024-06-21,194.16000366210938
2024-06-24,191.69000244140625
2024-06-25,195.74000549316406
2024-06-26,198.58999633789062
2024-06-27,200.75
2024-06-28,201.7100067138672
2024-07-01,199.4199981689453
2024-07-02,198.5800018310547
2024-07-03,203.02000427246094
2024-07-05,205.94000244140625
2024-07-08,202.7899932861328
2024-07-09,200.27999877929688
2024-07-10,202.2899932861328
2024-07-11,201.72999572753906
2024-07-12,205.11000061035156
2024-07-15,203.50999450683594
2024-07-16,204.8699951171875
2024-07-17,200.00999450683594
2024-07-18,197.22999572753906
2024-07-19,197.2100067138672
2024-07-22,200.47000122070312
2024-07-23,214.75999450683594
2024-07-24,209.39999389648438
2024-07-25,210.80999755859375
2024-07-26,213.4499969482422
2024-07-29,209.1999969482422
2024-07-30,206.75999450683594
2024-07-31,211.60000610351562
2024-08-01,205.55999755859375
2024-08-02,204.72000122070312
2024-08-05,199.02999877929688
2024-08-06,201.72999572753906
2024-08-07,201.58999633789062
2024-08-08,206.27999877929688
2024-08-09,208.52999877929688
2024-08-12,205.97999572753906
2024-08-13,211.02000427246094
2024-08-14,212.5500030517578
2024-08-15,214.94000244140625
2024-08-16,216.1699981689453
2024-08-19,219.0399932861328
2024-08-20,217.77000427246094
2024-08-21,218.8699951171875
2024-08-22,217.25
2024-08-23,219.14999389648438
2024-08-26,215.86000061035156
2024-08-27,217.8300018310547
2024-08-28,216.92999267578125
2024-08-29,218.77999877929688
2024-08-30,219.7100067138672
2024-09-03,216.49000549316406
2024-09-04,215.42999267578125
2024-09-05,212.60000610351562
2024-09-06,211.3300018310547
2024-09-09,213.97999572753906
2024-09-10,213.9199981689453
2024-09-11,217.6199951171875
2024-09-12,221.00999450683594
2024-09-13,221.27999877929688
2024-09-16,223.60000610351562
2024-09-17,222.05999755859375
2024-09-18,221.8800048828125
2024-09-19,228.97000122070312
2024-09-20,228.80999755859375
2024-09-23,230.44000244140625
2024-09-24,230.92999267578125
2024-09-25,223.2899932861328
2024-09-26,228.11000061035156
2024-09-27,228.0
2024-09-30,229.10000610351562
2024-10-01,225.80999755859375
2024-10-02,224.6300048828125
2024-10-03,220.47000122070312
2024-10-04,220.8800048828125
2024-10-07,218.1300048828125
2024-10-08,226.6300048828125
2024-10-09,228.89999389648438
2024-10-10,224.77000427246094
2024-10-11,228.14999389648438
2024-10-14,231.8000030517578
2024-10-15,229.52000427246094
2024-10-16,229.44000244140625
2024-10-17,228.83999633789062
2024-10-18,230.44000244140625
2024-10-21,229.47999572753906
2024-10-22,232.32000732421875
2024-10-23,234.58999633789062
2024-10-24,238.3000030517578
2024-10-25,237.69000244140625
2024-10-28,240.27999877929688
2024-10-29,242.30999755859375
2024-10-30,237.35000610351562
2024-10-31,233.63999938964844
2024-11-01,233.11000061035156
2024-11-04,232.8300018310547
2024-11-05,235.89999389648438
2024-11-06,231.3000030517578
2024-11-07,240.19000244140625
2024-11-08,237.55999755859375
2024-11-11,235.86000061035156
2024-11-12,234.47000122070312
2024-11-13,230.0
2024-11-14,231.39999389648438
2024-11-15,228.30999755859375
2024-11-18,231.3000030517578
2024-11-19,233.1999969482422
2024-11-20,235.02000427246094
2024-11-21,236.02999877929688
