Date,EQNR
2023-06-27,28.760000228881836
2023-06-28,28.889999389648438
2023-06-29,29.010000228881836
2023-06-30,29.209999084472656
2023-07-03,29.399999618530273
2023-07-05,29.239999771118164
2023-07-06,28.31999969482422
2023-07-07,28.950000762939453
2023-07-10,28.90999984741211
2023-07-11,29.84000015258789
2023-07-12,30.149999618530273
2023-07-13,30.299999237060547
2023-07-14,29.229999542236328
2023-07-17,29.3700008392334
2023-07-18,29.90999984741211
2023-07-19,30.09000015258789
2023-07-20,30.65999984741211
2023-07-21,30.8700008392334
2023-07-24,31.360000610351562
2023-07-25,31.440000534057617
2023-07-26,30.610000610351562
2023-07-27,30.06999969482422
2023-07-28,29.899999618530273
2023-07-31,30.68000030517578
2023-08-01,30.469999313354492
2023-08-02,29.829999923706055
2023-08-03,30.530000686645508
2023-08-04,31.010000228881836
2023-08-07,30.899999618530273
2023-08-08,30.860000610351562
2023-08-09,32.54999923706055
2023-08-10,31.709999084472656
2023-08-11,31.739999771118164
2023-08-14,30.649999618530273
2023-08-15,30.540000915527344
2023-08-16,29.90999984741211
2023-08-17,30.450000762939453
2023-08-18,30.389999389648438
2023-08-21,30.780000686645508
2023-08-22,30.579999923706055
2023-08-23,30.079999923706055
2023-08-24,29.549999237060547
2023-08-25,30.020000457763672
2023-08-28,30.299999237060547
2023-08-29,30.84000015258789
2023-08-30,30.899999618530273
2023-08-31,30.56999969482422
2023-09-01,31.600000381469727
2023-09-05,31.6200008392334
2023-09-06,31.770000457763672
2023-09-07,31.940000534057617
2023-09-08,32.33000183105469
2023-09-11,32.400001525878906
2023-09-12,32.599998474121094
2023-09-13,32.4900016784668
2023-09-14,33.08000183105469
2023-09-15,32.720001220703125
2023-09-18,32.689998626708984
2023-09-19,32.95000076293945
2023-09-20,32.900001525878906
2023-09-21,32.150001525878906
2023-09-22,32.119998931884766
2023-09-25,32.36000061035156
2023-09-26,32.04999923706055
2023-09-27,33.040000915527344
2023-09-28,32.97999954223633
2023-09-29,32.790000915527344
2023-10-02,32.2599983215332
2023-10-03,31.540000915527344
2023-10-04,30.790000915527344
2023-10-05,31.020000457763672
2023-10-06,31.510000228881836
2023-10-09,33.369998931884766
2023-10-10,33.88999938964844
2023-10-11,33.470001220703125
2023-10-12,33.66999816894531
2023-10-13,34.439998626708984
2023-10-16,34.459999084472656
2023-10-17,34.529998779296875
2023-10-18,34.72999954223633
2023-10-19,34.4900016784668
2023-10-20,34.0
2023-10-23,33.5099983215332
2023-10-24,33.029998779296875
2023-10-25,33.36000061035156
2023-10-26,32.959999084472656
2023-10-27,33.59000015258789
2023-10-30,33.72999954223633
2023-10-31,33.369998931884766
2023-11-01,33.220001220703125
2023-11-02,33.7599983215332
2023-11-03,33.13999938964844
2023-11-06,33.209999084472656
2023-11-07,32.150001525878906
2023-11-08,31.739999771118164
2023-11-09,32.209999084472656
2023-11-10,33.060001373291016
2023-11-13,33.470001220703125
2023-11-14,32.630001068115234
2023-11-15,32.619998931884766
2023-11-16,31.59000015258789
2023-11-17,32.40999984741211
2023-11-20,32.880001068115234
2023-11-21,32.59000015258789
2023-11-22,32.20000076293945
2023-11-24,32.90999984741211
2023-11-27,32.790000915527344
2023-11-28,32.529998779296875
2023-11-29,32.09000015258789
2023-11-30,31.8700008392334
2023-12-01,31.709999084472656
2023-12-04,30.809999465942383
2023-12-05,30.209999084472656
2023-12-06,29.780000686645508
2023-12-07,30.350000381469727
2023-12-08,30.790000915527344
2023-12-11,30.309999465942383
2023-12-12,30.1299991607666
2023-12-13,30.850000381469727
2023-12-14,31.59000015258789
2023-12-15,30.860000610351562
2023-12-18,31.709999084472656
2023-12-19,31.65999984741211
2023-12-20,31.09000015258789
2023-12-21,31.600000381469727
2023-12-22,31.760000228881836
2023-12-26,32.2599983215332
2023-12-27,32.22999954223633
2023-12-28,31.559999465942383
2023-12-29,31.639999389648438
2024-01-02,31.479999542236328
2024-01-03,32.130001068115234
2024-01-04,32.130001068115234
2024-01-05,32.029998779296875
2024-01-08,31.020000457763672
2024-01-09,30.579999923706055
2024-01-10,30.09000015258789
2024-01-11,30.030000686645508
2024-01-12,30.520000457763672
2024-01-16,29.0
2024-01-17,28.579999923706055
2024-01-18,28.489999771118164
2024-01-19,28.329999923706055
2024-01-22,28.059999465942383
2024-01-23,28.209999084472656
2024-01-24,28.510000228881836
2024-01-25,28.850000381469727
2024-01-26,29.18000030517578
2024-01-29,29.049999237060547
2024-01-30,29.459999084472656
2024-01-31,28.670000076293945
2024-02-01,28.899999618530273
2024-02-02,28.34000015258789
2024-02-05,28.5
2024-02-06,29.190000534057617
2024-02-07,27.09000015258789
2024-02-08,26.3700008392334
2024-02-09,26.200000762939453
2024-02-12,26.3700008392334
2024-02-13,25.610000610351562
2024-02-14,24.75
2024-02-15,25.170000076293945
2024-02-16,25.459999084472656
2024-02-20,24.940000534057617
2024-02-21,25.610000610351562
2024-02-22,25.479999542236328
2024-02-23,25.209999084472656
2024-02-26,24.760000228881836
2024-02-27,24.8799991607666
2024-02-28,24.889999389648438
2024-02-29,24.6200008392334
2024-03-01,25.079999923706055
2024-03-04,24.90999984741211
2024-03-05,25.389999389648438
2024-03-06,25.760000228881836
2024-03-07,25.860000610351562
2024-03-08,26.25
2024-03-11,25.8799991607666
2024-03-12,25.709999084472656
2024-03-13,26.18000030517578
2024-03-14,26.280000686645508
2024-03-15,26.260000228881836
2024-03-18,26.6299991607666
2024-03-19,26.450000762939453
2024-03-20,26.81999969482422
2024-03-21,26.719999313354492
2024-03-22,26.809999465942383
2024-03-25,27.190000534057617
2024-03-26,26.6299991607666
2024-03-27,26.899999618530273
2024-03-28,27.030000686645508
2024-04-01,27.239999771118164
2024-04-02,27.65999984741211
2024-04-03,27.8799991607666
2024-04-04,27.920000076293945
2024-04-05,28.139999389648438
2024-04-08,28.0
2024-04-09,27.829999923706055
2024-04-10,28.079999923706055
2024-04-11,28.219999313354492
2024-04-12,28.219999313354492
2024-04-15,27.780000686645508
2024-04-16,27.770000457763672
2024-04-17,27.25
2024-04-18,27.229999542236328
2024-04-19,27.309999465942383
2024-04-22,27.1299991607666
2024-04-23,27.1200008392334
2024-04-24,27.100000381469727
2024-04-25,27.850000381469727
2024-04-26,27.690000534057617
2024-04-29,27.110000610351562
2024-04-30,26.59000015258789
2024-05-01,26.450000762939453
2024-05-02,26.989999771118164
2024-05-03,27.40999984741211
2024-05-06,27.979999542236328
2024-05-07,28.110000610351562
2024-05-08,28.1299991607666
2024-05-09,28.559999465942383
2024-05-10,28.530000686645508
2024-05-13,28.670000076293945
2024-05-14,28.719999313354492
2024-05-15,28.06999969482422
2024-05-16,27.989999771118164
2024-05-17,28.510000228881836
2024-05-20,28.329999923706055
2024-05-21,28.670000076293945
2024-05-22,28.549999237060547
2024-05-23,28.530000686645508
2024-05-24,28.34000015258789
2024-05-28,28.850000381469727
2024-05-29,28.229999542236328
2024-05-30,28.489999771118164
2024-05-31,29.139999389648438
2024-06-03,28.920000076293945
2024-06-04,27.760000228881836
2024-06-05,27.760000228881836
2024-06-06,27.959999084472656
2024-06-07,27.600000381469727
2024-06-10,28.139999389648438
2024-06-11,27.899999618530273
2024-06-12,28.040000915527344
2024-06-13,27.3799991607666
2024-06-14,27.079999923706055
2024-06-17,27.049999237060547
2024-06-18,27.260000228881836
2024-06-20,27.540000915527344
2024-06-21,27.520000457763672
2024-06-24,28.149999618530273
2024-06-25,27.979999542236328
2024-06-26,27.75
2024-06-27,28.309999465942383
2024-06-28,28.559999465942383
2024-07-01,28.780000686645508
2024-07-02,28.479999542236328
2024-07-03,29.0
2024-07-05,28.549999237060547
2024-07-08,27.770000457763672
2024-07-09,27.389999389648438
2024-07-10,26.709999084472656
2024-07-11,26.899999618530273
2024-07-12,27.18000030517578
2024-07-15,27.09000015258789
2024-07-16,26.950000762939453
2024-07-17,27.190000534057617
2024-07-18,27.34000015258789
2024-07-19,26.68000030517578
2024-07-22,26.610000610351562
2024-07-23,26.18000030517578
2024-07-24,26.049999237060547
2024-07-25,25.989999771118164
2024-07-26,26.010000228881836
2024-07-29,25.979999542236328
2024-07-30,25.93000030517578
2024-07-31,26.559999465942383
2024-08-01,26.280000686645508
2024-08-02,26.06999969482422
2024-08-05,25.43000030517578
2024-08-06,25.729999542236328
2024-08-07,26.34000015258789
2024-08-08,27.25
2024-08-09,27.530000686645508
2024-08-12,28.1299991607666
2024-08-13,27.6299991607666
2024-08-14,27.700000762939453
2024-08-15,27.829999923706055
2024-08-16,27.829999923706055
2024-08-19,27.639999389648438
2024-08-20,27.020000457763672
2024-08-21,26.90999984741211
2024-08-22,26.510000228881836
2024-08-23,27.040000915527344
2024-08-26,27.200000762939453
2024-08-27,27.100000381469727
2024-08-28,27.100000381469727
2024-08-29,27.18000030517578
2024-08-30,26.889999389648438
2024-09-03,25.59000015258789
2024-09-04,25.360000610351562
2024-09-05,25.309999465942383
2024-09-06,24.93000030517578
2024-09-09,24.950000762939453
2024-09-10,24.459999084472656
2024-09-11,24.489999771118164
2024-09-12,24.829999923706055
2024-09-13,25.09000015258789
2024-09-16,25.18000030517578
2024-09-17,24.950000762939453
2024-09-18,25.1200008392334
2024-09-19,24.860000610351562
2024-09-20,24.860000610351562
2024-09-23,25.260000228881836
2024-09-24,25.399999618530273
2024-09-25,24.799999237060547
2024-09-26,24.190000534057617
2024-09-27,24.989999771118164
2024-09-30,25.329999923706055
2024-10-01,25.989999771118164
2024-10-02,26.59000015258789
2024-10-03,26.75
2024-10-04,27.1200008392334
2024-10-07,26.299999237060547
2024-10-08,25.3799991607666
2024-10-09,24.8799991607666
2024-10-10,25.420000076293945
2024-10-11,25.540000915527344
2024-10-14,25.65999984741211
2024-10-15,24.420000076293945
2024-10-16,24.190000534057617
2024-10-17,24.31999969482422
2024-10-18,24.149999618530273
2024-10-21,24.329999923706055
2024-10-22,24.56999969482422
2024-10-23,24.209999084472656
2024-10-24,25.09000015258789
2024-10-25,25.479999542236328
2024-10-28,24.68000030517578
2024-10-29,24.75
2024-10-30,24.579999923706055
2024-10-31,23.479999542236328
2024-11-01,23.280000686645508
2024-11-04,23.559999465942383
2024-11-05,23.610000610351562
2024-11-06,22.459999084472656
2024-11-07,22.84000015258789
2024-11-08,22.780000686645508
2024-11-11,22.809999465942383
2024-11-12,22.520000457763672
2024-11-13,22.670000076293945
2024-11-14,23.690000534057617
2024-11-15,23.959999084472656
2024-11-18,24.219999313354492
2024-11-19,23.670000076293945
2024-11-20,24.549999237060547
2024-11-21,24.889999389648438
