Date,TRP
2023-05-15,41.56999969482422
2023-05-16,40.22999954223633
2023-05-17,40.45000076293945
2023-05-18,40.06999969482422
2023-05-19,40.2599983215332
2023-05-22,40.27000045776367
2023-05-23,40.099998474121094
2023-05-24,39.880001068115234
2023-05-25,39.400001525878906
2023-05-26,39.7400016784668
2023-05-30,39.279998779296875
2023-05-31,38.939998626708984
2023-06-01,39.93000030517578
2023-06-02,41.13999938964844
2023-06-05,40.7599983215332
2023-06-06,41.130001068115234
2023-06-07,41.650001525878906
2023-06-08,41.7400016784668
2023-06-09,41.43000030517578
2023-06-12,40.88999938964844
2023-06-13,40.90999984741211
2023-06-14,40.83000183105469
2023-06-15,41.220001220703125
2023-06-16,40.59000015258789
2023-06-20,40.54999923706055
2023-06-21,40.65999984741211
2023-06-22,40.470001220703125
2023-06-23,39.2599983215332
2023-06-26,40.83000183105469
2023-06-27,40.52000045776367
2023-06-28,40.38999938964844
2023-06-29,39.880001068115234
2023-06-30,40.40999984741211
2023-07-03,40.689998626708984
2023-07-05,39.720001220703125
2023-07-06,39.189998626708984
2023-07-07,39.130001068115234
2023-07-10,39.0
2023-07-11,39.15999984741211
2023-07-12,39.150001525878906
2023-07-13,39.849998474121094
2023-07-14,39.06999969482422
2023-07-17,38.5099983215332
2023-07-18,38.380001068115234
2023-07-19,38.59000015258789
2023-07-20,39.40999984741211
2023-07-21,39.529998779296875
2023-07-24,38.63999938964844
2023-07-25,36.83000183105469
2023-07-26,37.06999969482422
2023-07-27,35.790000915527344
2023-07-28,34.16999816894531
2023-07-31,35.869998931884766
2023-08-01,35.63999938964844
2023-08-02,36.0099983215332
2023-08-03,36.310001373291016
2023-08-04,36.0
2023-08-07,35.790000915527344
2023-08-08,36.20000076293945
2023-08-09,36.41999816894531
2023-08-10,36.29999923706055
2023-08-11,36.70000076293945
2023-08-14,36.470001220703125
2023-08-15,35.75
2023-08-16,35.720001220703125
2023-08-17,35.63999938964844
2023-08-18,35.7400016784668
2023-08-21,35.72999954223633
2023-08-22,35.29999923706055
2023-08-23,35.459999084472656
2023-08-24,35.099998474121094
2023-08-25,35.34000015258789
2023-08-28,35.65999984741211
2023-08-29,36.029998779296875
2023-08-30,36.290000915527344
2023-08-31,36.119998931884766
2023-09-01,36.40999984741211
2023-09-05,36.34000015258789
2023-09-06,35.54999923706055
2023-09-07,35.47999954223633
2023-09-08,35.970001220703125
2023-09-11,36.06999969482422
2023-09-12,36.369998931884766
2023-09-13,36.43000030517578
2023-09-14,37.459999084472656
2023-09-15,37.459999084472656
2023-09-18,37.2599983215332
2023-09-19,37.220001220703125
2023-09-20,37.209999084472656
2023-09-21,36.13999938964844
2023-09-22,36.38999938964844
2023-09-25,36.45000076293945
2023-09-26,35.66999816894531
2023-09-27,36.06999969482422
2023-09-28,34.599998474121094
2023-09-29,34.40999984741211
2023-10-02,33.400001525878906
2023-10-03,33.459999084472656
2023-10-04,32.900001525878906
2023-10-05,33.47999954223633
2023-10-06,33.45000076293945
2023-10-09,33.939998626708984
2023-10-10,34.540000915527344
2023-10-11,35.04999923706055
2023-10-12,34.77000045776367
2023-10-13,35.060001373291016
2023-10-16,35.34000015258789
2023-10-17,35.11000061035156
2023-10-18,34.599998474121094
2023-10-19,34.5099983215332
2023-10-20,33.93000030517578
2023-10-23,34.02000045776367
2023-10-24,34.040000915527344
2023-10-25,34.349998474121094
2023-10-26,34.22999954223633
2023-10-27,33.83000183105469
2023-10-30,34.2599983215332
2023-10-31,34.45000076293945
2023-11-01,35.0
2023-11-02,36.22999954223633
2023-11-03,36.5099983215332
2023-11-06,36.29999923706055
2023-11-07,35.90999984741211
2023-11-08,36.130001068115234
2023-11-09,35.959999084472656
2023-11-10,35.849998474121094
2023-11-13,35.880001068115234
2023-11-14,36.369998931884766
2023-11-15,36.58000183105469
2023-11-16,36.119998931884766
2023-11-17,36.70000076293945
2023-11-20,36.7599983215332
2023-11-21,36.970001220703125
2023-11-22,37.130001068115234
2023-11-24,37.11000061035156
2023-11-27,36.65999984741211
2023-11-28,37.31999969482422
2023-11-29,37.08000183105469
2023-11-30,37.52000045776367
2023-12-01,37.84000015258789
2023-12-04,38.130001068115234
2023-12-05,37.91999816894531
2023-12-06,37.90999984741211
2023-12-07,38.060001373291016
2023-12-08,38.0099983215332
2023-12-11,38.47999954223633
2023-12-12,38.119998931884766
2023-12-13,38.790000915527344
2023-12-14,39.11000061035156
2023-12-15,38.849998474121094
2023-12-18,38.9900016784668
2023-12-19,39.41999816894531
2023-12-20,39.16999816894531
2023-12-21,39.75
2023-12-22,39.970001220703125
2023-12-26,40.38999938964844
2023-12-27,40.43000030517578
2023-12-28,39.15999984741211
2023-12-29,39.09000015258789
2024-01-02,39.279998779296875
2024-01-03,39.5099983215332
2024-01-04,39.720001220703125
2024-01-05,39.91999816894531
2024-01-08,40.18000030517578
2024-01-09,39.540000915527344
2024-01-10,39.63999938964844
2024-01-11,39.369998931884766
2024-01-12,39.470001220703125
2024-01-16,39.47999954223633
2024-01-17,38.880001068115234
2024-01-18,38.75
2024-01-19,38.790000915527344
2024-01-22,38.7400016784668
2024-01-23,38.9900016784668
2024-01-24,38.41999816894531
2024-01-25,38.88999938964844
2024-01-26,39.38999938964844
2024-01-29,39.599998474121094
2024-01-30,39.84000015258789
2024-01-31,39.43000030517578
2024-02-01,39.84000015258789
2024-02-02,39.06999969482422
2024-02-05,37.939998626708984
2024-02-06,38.029998779296875
2024-02-07,37.72999954223633
2024-02-08,37.459999084472656
2024-02-09,37.529998779296875
2024-02-12,38.310001373291016
2024-02-13,37.560001373291016
2024-02-14,37.540000915527344
2024-02-15,38.599998474121094
2024-02-16,39.52000045776367
2024-02-20,39.689998626708984
2024-02-21,39.83000183105469
2024-02-22,39.869998931884766
2024-02-23,39.7599983215332
2024-02-26,39.290000915527344
2024-02-27,39.439998626708984
2024-02-28,39.349998474121094
2024-02-29,39.54999923706055
2024-03-01,39.75
2024-03-04,39.779998779296875
2024-03-05,39.91999816894531
2024-03-06,40.040000915527344
2024-03-07,40.27000045776367
2024-03-08,40.2400016784668
2024-03-11,40.63999938964844
2024-03-12,40.70000076293945
2024-03-13,40.84000015258789
2024-03-14,40.369998931884766
2024-03-15,40.209999084472656
2024-03-18,40.279998779296875
2024-03-19,40.27000045776367
2024-03-20,40.06999969482422
2024-03-21,40.400001525878906
2024-03-22,40.400001525878906
2024-03-25,40.5
2024-03-26,40.40999984741211
2024-03-27,39.63999938964844
2024-03-28,40.20000076293945
2024-04-01,40.27000045776367
2024-04-02,39.9900016784668
2024-04-03,39.2400016784668
2024-04-04,38.7400016784668
2024-04-05,38.209999084472656
2024-04-08,38.08000183105469
2024-04-09,38.34000015258789
2024-04-10,37.15999984741211
2024-04-11,36.779998779296875
2024-04-12,36.11000061035156
2024-04-15,36.0
2024-04-16,35.189998626708984
2024-04-17,35.099998474121094
2024-04-18,35.290000915527344
2024-04-19,35.70000076293945
2024-04-22,35.90999984741211
2024-04-23,36.029998779296875
2024-04-24,35.90999984741211
2024-04-25,36.09000015258789
2024-04-26,36.099998474121094
2024-04-29,35.9900016784668
2024-04-30,35.849998474121094
2024-05-01,35.72999954223633
2024-05-02,36.40999984741211
2024-05-03,37.619998931884766
2024-05-06,37.619998931884766
2024-05-07,37.5
2024-05-08,37.869998931884766
2024-05-09,38.20000076293945
2024-05-10,38.630001068115234
2024-05-13,38.630001068115234
2024-05-14,38.720001220703125
2024-05-15,38.95000076293945
2024-05-16,39.119998931884766
2024-05-17,38.90999984741211
2024-05-20,39.060001373291016
2024-05-21,39.15999984741211
2024-05-22,38.83000183105469
2024-05-23,38.119998931884766
2024-05-24,38.38999938964844
2024-05-28,38.310001373291016
2024-05-29,37.59000015258789
2024-05-30,37.880001068115234
2024-05-31,38.560001373291016
2024-06-03,38.380001068115234
2024-06-04,38.61000061035156
2024-06-05,39.79999923706055
2024-06-06,40.13999938964844
2024-06-07,39.369998931884766
2024-06-10,39.04999923706055
2024-06-11,38.70000076293945
2024-06-12,39.09000015258789
2024-06-13,38.939998626708984
2024-06-14,38.75
2024-06-17,38.20000076293945
2024-06-18,38.11000061035156
2024-06-20,38.15999984741211
2024-06-21,38.4900016784668
2024-06-24,39.11000061035156
2024-06-25,39.20000076293945
2024-06-26,38.529998779296875
2024-06-27,38.54999923706055
2024-06-28,37.900001525878906
2024-07-01,37.560001373291016
2024-07-02,37.75
2024-07-03,38.16999816894531
2024-07-05,37.869998931884766
2024-07-08,37.47999954223633
2024-07-09,37.4900016784668
2024-07-10,38.459999084472656
2024-07-11,38.84000015258789
2024-07-12,39.0099983215332
2024-07-15,39.16999816894531
2024-07-16,39.93000030517578
2024-07-17,40.060001373291016
2024-07-18,40.31999969482422
2024-07-19,41.09000015258789
2024-07-22,41.689998626708984
2024-07-23,41.400001525878906
2024-07-24,41.400001525878906
2024-07-25,41.4900016784668
2024-07-26,41.970001220703125
2024-07-29,41.88999938964844
2024-07-30,41.939998626708984
2024-07-31,42.40999984741211
2024-08-01,43.04999923706055
2024-08-02,42.77000045776367
2024-08-05,42.220001220703125
2024-08-06,42.97999954223633
2024-08-07,43.08000183105469
2024-08-08,43.4900016784668
2024-08-09,43.29999923706055
2024-08-12,43.4900016784668
2024-08-13,43.88999938964844
2024-08-14,43.66999816894531
2024-08-15,43.810001373291016
2024-08-16,44.400001525878906
2024-08-19,44.88999938964844
2024-08-20,44.4900016784668
2024-08-21,44.150001525878906
2024-08-22,44.459999084472656
2024-08-23,45.06999969482422
2024-08-26,45.439998626708984
2024-08-27,45.68000030517578
2024-08-28,45.45000076293945
2024-08-29,45.75
2024-08-30,46.34000015258789
2024-09-03,46.2400016784668
2024-09-04,46.54999923706055
2024-09-05,46.779998779296875
2024-09-06,46.689998626708984
2024-09-09,47.06999969482422
2024-09-10,45.790000915527344
2024-09-11,45.880001068115234
2024-09-12,46.09000015258789
2024-09-13,46.54999923706055
2024-09-16,46.7400016784668
2024-09-17,46.380001068115234
2024-09-18,46.0099983215332
2024-09-19,44.9900016784668
2024-09-20,46.18000030517578
2024-09-23,47.11000061035156
2024-09-24,47.02000045776367
2024-09-25,47.849998474121094
2024-09-26,47.900001525878906
2024-09-27,46.7599983215332
2024-09-30,47.54999923706055
2024-10-01,48.369998931884766
2024-10-02,44.029998779296875
2024-10-03,44.349998474121094
2024-10-04,45.11000061035156
2024-10-07,44.86000061035156
2024-10-08,44.689998626708984
2024-10-09,45.20000076293945
2024-10-10,45.060001373291016
2024-10-11,45.66999816894531
2024-10-14,46.779998779296875
2024-10-15,46.79999923706055
2024-10-16,47.34000015258789
2024-10-17,47.529998779296875
2024-10-18,48.099998474121094
2024-10-21,47.36000061035156
2024-10-22,47.400001525878906
2024-10-23,46.959999084472656
2024-10-24,46.9900016784668
2024-10-25,47.2599983215332
2024-10-28,46.790000915527344
2024-10-29,46.290000915527344
2024-10-30,46.470001220703125
2024-10-31,46.5099983215332
2024-11-01,46.29999923706055
2024-11-04,46.91999816894531
2024-11-05,47.439998626708984
2024-11-06,48.33000183105469
2024-11-07,49.68000030517578
2024-11-08,48.7599983215332
2024-11-11,49.59000015258789
2024-11-12,48.349998474121094
2024-11-13,48.439998626708984
2024-11-14,48.849998474121094
2024-11-15,48.9900016784668
2024-11-18,49.900001525878906
2024-11-19,49.83000183105469
2024-11-20,49.209999084472656
2024-11-21,50.22999954223633
