Date,PUK
2023-06-02,28.8799991607666
2023-06-05,28.219999313354492
2023-06-06,28.579999923706055
2023-06-07,28.31999969482422
2023-06-08,28.31999969482422
2023-06-09,28.15999984741211
2023-06-12,28.0
2023-06-13,28.170000076293945
2023-06-14,28.770000457763672
2023-06-15,29.200000762939453
2023-06-16,28.889999389648438
2023-06-20,28.1200008392334
2023-06-21,27.959999084472656
2023-06-22,27.790000915527344
2023-06-23,27.549999237060547
2023-06-26,27.479999542236328
2023-06-27,28.1299991607666
2023-06-28,28.06999969482422
2023-06-29,27.479999542236328
2023-06-30,28.31999969482422
2023-07-03,28.290000915527344
2023-07-05,27.1200008392334
2023-07-06,26.65999984741211
2023-07-07,26.889999389648438
2023-07-10,26.889999389648438
2023-07-11,27.1299991607666
2023-07-12,27.610000610351562
2023-07-13,28.389999389648438
2023-07-14,28.040000915527344
2023-07-17,27.790000915527344
2023-07-18,28.219999313354492
2023-07-19,27.649999618530273
2023-07-20,27.65999984741211
2023-07-21,26.93000030517578
2023-07-24,27.1200008392334
2023-07-25,28.049999237060547
2023-07-26,28.469999313354492
2023-07-27,27.850000381469727
2023-07-28,28.329999923706055
2023-07-31,27.920000076293945
2023-08-01,27.149999618530273
2023-08-02,25.8700008392334
2023-08-03,26.260000228881836
2023-08-04,26.309999465942383
2023-08-07,26.469999313354492
2023-08-08,26.15999984741211
2023-08-09,26.100000381469727
2023-08-10,26.389999389648438
2023-08-11,25.8700008392334
2023-08-14,25.639999389648438
2023-08-15,25.010000228881836
2023-08-16,25.040000915527344
2023-08-17,24.959999084472656
2023-08-18,24.329999923706055
2023-08-21,24.1299991607666
2023-08-22,24.139999389648438
2023-08-23,24.75
2023-08-24,24.389999389648438
2023-08-25,24.329999923706055
2023-08-28,24.670000076293945
2023-08-29,25.239999771118164
2023-08-30,25.690000534057617
2023-08-31,24.709999084472656
2023-09-01,24.84000015258789
2023-09-05,24.229999542236328
2023-09-06,23.75
2023-09-07,22.8700008392334
2023-09-08,22.770000457763672
2023-09-11,22.770000457763672
2023-09-12,22.579999923706055
2023-09-13,22.899999618530273
2023-09-14,23.420000076293945
2023-09-15,23.56999969482422
2023-09-18,22.950000762939453
2023-09-19,23.149999618530273
2023-09-20,22.940000534057617
2023-09-21,22.549999237060547
2023-09-22,22.290000915527344
2023-09-25,21.790000915527344
2023-09-26,21.739999771118164
2023-09-27,21.8799991607666
2023-09-28,21.899999618530273
2023-09-29,21.920000076293945
2023-10-02,21.020000457763672
2023-10-03,21.06999969482422
2023-10-04,21.170000076293945
2023-10-05,21.149999618530273
2023-10-06,21.610000610351562
2023-10-09,21.600000381469727
2023-10-10,22.110000610351562
2023-10-11,22.559999465942383
2023-10-12,22.110000610351562
2023-10-13,21.59000015258789
2023-10-16,22.09000015258789
2023-10-17,21.68000030517578
2023-10-18,21.219999313354492
2023-10-19,20.84000015258789
2023-10-20,20.280000686645508
2023-10-23,20.270000457763672
2023-10-24,20.420000076293945
2023-10-25,20.100000381469727
2023-10-26,20.149999618530273
2023-10-27,20.329999923706055
2023-10-30,21.049999237060547
2023-10-31,20.959999084472656
2023-11-01,21.030000686645508
2023-11-02,21.479999542236328
2023-11-03,22.280000686645508
2023-11-06,22.229999542236328
2023-11-07,22.170000076293945
2023-11-08,21.899999618530273
2023-11-09,21.8799991607666
2023-11-10,21.90999984741211
2023-11-13,22.09000015258789
2023-11-14,23.040000915527344
2023-11-15,23.239999771118164
2023-11-16,22.8700008392334
2023-11-17,23.670000076293945
2023-11-20,23.579999923706055
2023-11-21,23.110000610351562
2023-11-22,22.969999313354492
2023-11-24,23.360000610351562
2023-11-27,23.059999465942383
2023-11-28,22.530000686645508
2023-11-29,21.770000457763672
2023-11-30,21.93000030517578
2023-12-01,22.200000762939453
2023-12-04,21.920000076293945
2023-12-05,21.420000076293945
2023-12-06,22.06999969482422
2023-12-07,22.09000015258789
2023-12-08,22.3700008392334
2023-12-11,22.510000228881836
2023-12-12,22.200000762939453
2023-12-13,22.25
2023-12-14,22.6299991607666
2023-12-15,22.079999923706055
2023-12-18,21.93000030517578
2023-12-19,22.09000015258789
2023-12-20,21.719999313354492
2023-12-21,22.229999542236328
2023-12-22,22.09000015258789
2023-12-26,22.219999313354492
2023-12-27,22.3799991607666
2023-12-28,22.389999389648438
2023-12-29,22.450000762939453
2024-01-02,21.65999984741211
2024-01-03,21.290000915527344
2024-01-04,21.229999542236328
2024-01-05,21.09000015258789
2024-01-08,21.790000915527344
2024-01-09,21.56999969482422
2024-01-10,21.6299991607666
2024-01-11,21.329999923706055
2024-01-12,21.200000762939453
2024-01-16,20.520000457763672
2024-01-17,19.799999237060547
2024-01-18,20.229999542236328
2024-01-19,20.469999313354492
2024-01-22,20.450000762939453
2024-01-23,21.06999969482422
2024-01-24,21.309999465942383
2024-01-25,21.56999969482422
2024-01-26,21.8700008392334
2024-01-29,21.450000762939453
2024-01-30,21.239999771118164
2024-01-31,20.68000030517578
2024-02-01,20.889999389648438
2024-02-02,20.739999771118164
2024-02-05,20.670000076293945
2024-02-06,21.549999237060547
2024-02-07,21.350000381469727
2024-02-08,21.0
2024-02-09,20.540000915527344
2024-02-12,20.850000381469727
2024-02-13,20.020000457763672
2024-02-14,20.280000686645508
2024-02-15,20.760000228881836
2024-02-16,21.260000228881836
2024-02-20,20.950000762939453
2024-02-21,21.229999542236328
2024-02-22,21.260000228881836
2024-02-23,21.15999984741211
2024-02-26,20.93000030517578
2024-02-27,20.790000915527344
2024-02-28,20.209999084472656
2024-02-29,20.110000610351562
2024-03-01,20.1200008392334
2024-03-04,19.8799991607666
2024-03-05,19.479999542236328
2024-03-06,19.670000076293945
2024-03-07,20.34000015258789
2024-03-08,20.309999465942383
2024-03-11,20.530000686645508
2024-03-12,20.979999542236328
2024-03-13,20.989999771118164
2024-03-14,20.489999771118164
2024-03-15,20.510000228881836
2024-03-18,20.100000381469727
2024-03-19,20.020000457763672
2024-03-20,19.25
2024-03-21,19.40999984741211
2024-03-22,19.860000610351562
2024-03-25,19.639999389648438
2024-03-26,19.209999084472656
2024-03-27,19.299999237060547
2024-03-28,19.270000457763672
2024-04-01,18.989999771118164
2024-04-02,18.59000015258789
2024-04-03,18.399999618530273
2024-04-04,18.18000030517578
2024-04-05,18.260000228881836
2024-04-08,18.329999923706055
2024-04-09,18.459999084472656
2024-04-10,17.959999084472656
2024-04-11,18.059999465942383
2024-04-12,17.520000457763672
2024-04-15,17.670000076293945
2024-04-16,17.260000228881836
2024-04-17,17.639999389648438
2024-04-18,18.049999237060547
2024-04-19,18.1299991607666
2024-04-22,18.450000762939453
2024-04-23,18.700000762939453
2024-04-24,18.639999389648438
2024-04-25,18.149999618530273
2024-04-26,18.309999465942383
2024-04-29,18.799999237060547
2024-04-30,17.559999465942383
2024-05-01,17.790000915527344
2024-05-02,18.579999923706055
2024-05-03,19.0
2024-05-06,19.299999237060547
2024-05-07,19.1200008392334
2024-05-08,19.540000915527344
2024-05-09,19.8700008392334
2024-05-10,20.139999389648438
2024-05-13,19.90999984741211
2024-05-14,20.1299991607666
2024-05-15,20.530000686645508
2024-05-16,20.979999542236328
2024-05-17,20.979999542236328
2024-05-20,20.459999084472656
2024-05-21,20.479999542236328
2024-05-22,20.0
2024-05-23,19.530000686645508
2024-05-24,19.649999618530273
2024-05-28,19.579999923706055
2024-05-29,19.229999542236328
2024-05-30,19.219999313354492
2024-05-31,19.299999237060547
2024-06-03,19.6200008392334
2024-06-04,19.3700008392334
2024-06-05,19.440000534057617
2024-06-06,19.65999984741211
2024-06-07,18.579999923706055
2024-06-10,18.549999237060547
2024-06-11,18.149999618530273
2024-06-12,18.549999237060547
2024-06-13,18.190000534057617
2024-06-14,17.93000030517578
2024-06-17,18.020000457763672
2024-06-18,17.889999389648438
2024-06-20,18.1200008392334
2024-06-21,18.010000228881836
2024-06-24,19.3700008392334
2024-06-25,19.06999969482422
2024-06-26,19.020000457763672
2024-06-27,18.459999084472656
2024-06-28,18.31999969482422
2024-07-01,18.229999542236328
2024-07-02,18.209999084472656
2024-07-03,18.690000534057617
2024-07-05,18.360000610351562
2024-07-08,18.540000915527344
2024-07-09,18.489999771118164
2024-07-10,19.1299991607666
2024-07-11,19.329999923706055
2024-07-12,19.170000076293945
2024-07-15,18.65999984741211
2024-07-16,18.739999771118164
2024-07-17,18.790000915527344
2024-07-18,18.469999313354492
2024-07-19,18.299999237060547
2024-07-22,18.459999084472656
2024-07-23,17.969999313354492
2024-07-24,17.690000534057617
2024-07-25,17.700000762939453
2024-07-26,18.010000228881836
2024-07-29,18.110000610351562
2024-07-30,17.709999084472656
2024-07-31,18.200000762939453
2024-08-01,17.010000228881836
2024-08-02,16.760000228881836
2024-08-05,16.34000015258789
2024-08-06,16.079999923706055
2024-08-07,16.09000015258789
2024-08-08,16.219999313354492
2024-08-09,16.25
2024-08-12,16.229999542236328
2024-08-13,16.59000015258789
2024-08-14,16.56999969482422
2024-08-15,16.920000076293945
2024-08-16,17.020000457763672
2024-08-19,17.15999984741211
2024-08-20,16.940000534057617
2024-08-21,17.40999984741211
2024-08-22,17.420000076293945
2024-08-23,17.899999618530273
2024-08-26,17.889999389648438
2024-08-27,17.649999618530273
2024-08-28,17.420000076293945
2024-08-29,17.270000457763672
2024-08-30,17.270000457763672
2024-09-03,16.809999465942383
2024-09-04,16.690000534057617
2024-09-05,16.979999542236328
2024-09-06,16.40999984741211
2024-09-09,16.270000457763672
2024-09-10,16.079999923706055
2024-09-11,16.469999313354492
2024-09-12,16.3700008392334
2024-09-13,16.479999542236328
2024-09-16,16.520000457763672
2024-09-17,16.649999618530273
2024-09-18,16.799999237060547
2024-09-19,17.40999984741211
2024-09-20,16.799999237060547
2024-09-23,17.18000030517578
2024-09-24,17.600000381469727
2024-09-25,16.989999771118164
2024-09-26,18.329999923706055
2024-09-27,18.559999465942383
2024-09-30,18.540000915527344
2024-10-01,18.479999542236328
2024-10-02,18.989999771118164
2024-10-03,18.40999984741211
2024-10-04,18.739999771118164
2024-10-07,18.739999771118164
2024-10-08,18.030000686645508
2024-10-09,18.200000762939453
2024-10-10,17.950000762939453
2024-10-11,17.729999542236328
2024-10-14,17.8799991607666
2024-10-15,17.15999984741211
2024-10-16,17.309999465942383
2024-10-17,17.100000381469727
2024-10-18,17.639999389648438
2024-10-21,17.100000381469727
2024-10-22,17.110000610351562
2024-10-23,16.950000762939453
2024-10-24,16.989999771118164
2024-10-25,16.649999618530273
2024-10-28,16.899999618530273
2024-10-29,16.809999465942383
2024-10-30,16.6299991607666
2024-10-31,16.579999923706055
2024-11-01,16.56999969482422
2024-11-04,16.700000762939453
2024-11-05,16.899999618530273
2024-11-06,17.149999618530273
2024-11-07,17.469999313354492
2024-11-08,16.510000228881836
2024-11-11,16.389999389648438
2024-11-12,15.5600004196167
2024-11-13,15.520000457763672
2024-11-14,15.850000381469727
2024-11-15,16.1299991607666
2024-11-18,16.18000030517578
2024-11-19,15.84000015258789
2024-11-20,16.030000686645508
2024-11-21,16.059999465942383
