Date,GSK
2023-11-27,35.630001068115234
2023-11-28,35.63999938964844
2023-11-29,35.4900016784668
2023-11-30,35.9900016784668
2023-12-01,36.56999969482422
2023-12-04,36.630001068115234
2023-12-05,36.33000183105469
2023-12-06,36.16999816894531
2023-12-07,36.0
2023-12-08,35.939998626708984
2023-12-11,36.369998931884766
2023-12-12,36.41999816894531
2023-12-13,36.7400016784668
2023-12-14,36.97999954223633
2023-12-15,35.880001068115234
2023-12-18,36.459999084472656
2023-12-19,36.5
2023-12-20,36.189998626708984
2023-12-21,36.810001373291016
2023-12-22,36.9900016784668
2023-12-26,37.0099983215332
2023-12-27,37.099998474121094
2023-12-28,37.09000015258789
2023-12-29,37.060001373291016
2024-01-02,37.5099983215332
2024-01-03,38.91999816894531
2024-01-04,39.06999969482422
2024-01-05,39.209999084472656
2024-01-08,39.63999938964844
2024-01-09,39.7599983215332
2024-01-10,39.9900016784668
2024-01-11,39.63999938964844
2024-01-12,40.099998474121094
2024-01-16,39.880001068115234
2024-01-17,39.779998779296875
2024-01-18,39.540000915527344
2024-01-19,39.68000030517578
2024-01-22,39.529998779296875
2024-01-23,39.279998779296875
2024-01-24,39.029998779296875
2024-01-25,38.84000015258789
2024-01-26,39.06999969482422
2024-01-29,39.060001373291016
2024-01-30,39.09000015258789
2024-01-31,39.439998626708984
2024-02-01,40.630001068115234
2024-02-02,40.720001220703125
2024-02-05,41.56999969482422
2024-02-06,41.75
2024-02-07,42.02000045776367
2024-02-08,41.81999969482422
2024-02-09,41.90999984741211
2024-02-12,41.06999969482422
2024-02-13,41.38999938964844
2024-02-14,41.79999923706055
2024-02-15,41.77000045776367
2024-02-16,41.939998626708984
2024-02-20,42.02000045776367
2024-02-21,41.939998626708984
2024-02-22,42.15999984741211
2024-02-23,42.220001220703125
2024-02-26,42.34000015258789
2024-02-27,42.380001068115234
2024-02-28,42.34000015258789
2024-02-29,41.900001525878906
2024-03-01,42.029998779296875
2024-03-04,42.439998626708984
2024-03-05,42.599998474121094
2024-03-06,42.619998931884766
2024-03-07,43.58000183105469
2024-03-08,43.13999938964844
2024-03-11,42.91999816894531
2024-03-12,43.27000045776367
2024-03-13,43.36000061035156
2024-03-14,43.08000183105469
2024-03-15,42.189998626708984
2024-03-18,42.13999938964844
2024-03-19,42.31999969482422
2024-03-20,41.93000030517578
2024-03-21,42.369998931884766
2024-03-22,42.349998474121094
2024-03-25,42.83000183105469
2024-03-26,42.790000915527344
2024-03-27,42.9900016784668
2024-03-28,42.869998931884766
2024-04-01,42.41999816894531
2024-04-02,41.790000915527344
2024-04-03,41.540000915527344
2024-04-04,40.86000061035156
2024-04-05,41.189998626708984
2024-04-08,40.849998474121094
2024-04-09,40.880001068115234
2024-04-10,40.689998626708984
2024-04-11,40.79999923706055
2024-04-12,40.65999984741211
2024-04-15,40.5
2024-04-16,39.95000076293945
2024-04-17,39.599998474121094
2024-04-18,39.27000045776367
2024-04-19,39.75
2024-04-22,40.59000015258789
2024-04-23,41.2400016784668
2024-04-24,40.86000061035156
2024-04-25,40.90999984741211
2024-04-26,41.11000061035156
2024-04-29,41.61000061035156
2024-04-30,41.439998626708984
2024-05-01,42.56999969482422
2024-05-02,43.349998474121094
2024-05-03,43.5
2024-05-06,43.45000076293945
2024-05-07,44.150001525878906
2024-05-08,44.13999938964844
2024-05-09,44.66999816894531
2024-05-10,45.06999969482422
2024-05-13,45.16999816894531
2024-05-14,45.65999984741211
2024-05-15,45.70000076293945
2024-05-16,44.880001068115234
2024-05-17,44.97999954223633
2024-05-20,44.59000015258789
2024-05-21,44.459999084472656
2024-05-22,45.779998779296875
2024-05-23,45.150001525878906
2024-05-24,45.119998931884766
2024-05-28,44.2400016784668
2024-05-29,44.279998779296875
2024-05-30,44.02000045776367
2024-05-31,44.77000045776367
2024-06-03,40.880001068115234
2024-06-04,41.349998474121094
2024-06-05,41.970001220703125
2024-06-06,41.540000915527344
2024-06-07,41.209999084472656
2024-06-10,41.290000915527344
2024-06-11,41.060001373291016
2024-06-12,41.11000061035156
2024-06-13,41.11000061035156
2024-06-14,40.650001525878906
2024-06-17,40.65999984741211
2024-06-18,40.95000076293945
2024-06-20,40.7599983215332
2024-06-21,40.47999954223633
2024-06-24,40.54999923706055
2024-06-25,40.310001373291016
2024-06-26,38.869998931884766
2024-06-27,38.63999938964844
2024-06-28,38.5
2024-07-01,38.380001068115234
2024-07-02,38.209999084472656
2024-07-03,38.459999084472656
2024-07-05,38.84000015258789
2024-07-08,38.709999084472656
2024-07-09,38.599998474121094
2024-07-10,38.560001373291016
2024-07-11,38.900001525878906
2024-07-12,39.15999984741211
2024-07-15,38.66999816894531
2024-07-16,38.900001525878906
2024-07-17,39.84000015258789
2024-07-18,39.36000061035156
2024-07-19,39.349998474121094
2024-07-22,39.38999938964844
2024-07-23,38.84000015258789
2024-07-24,39.29999923706055
2024-07-25,39.06999969482422
2024-07-26,39.86000061035156
2024-07-29,40.0099983215332
2024-07-30,39.77000045776367
2024-07-31,38.77000045776367
2024-08-01,39.63999938964844
2024-08-02,40.41999816894531
2024-08-05,39.380001068115234
2024-08-06,38.68000030517578
2024-08-07,39.369998931884766
2024-08-08,40.02000045776367
2024-08-09,40.2599983215332
2024-08-12,40.31999969482422
2024-08-13,41.18000030517578
2024-08-14,41.220001220703125
2024-08-15,41.400001525878906
2024-08-16,41.279998779296875
2024-08-19,41.52000045776367
2024-08-20,41.599998474121094
2024-08-21,41.849998474121094
2024-08-22,41.95000076293945
2024-08-23,42.630001068115234
2024-08-26,42.540000915527344
2024-08-27,44.150001525878906
2024-08-28,43.900001525878906
2024-08-29,43.7400016784668
2024-08-30,43.90999984741211
2024-09-03,43.439998626708984
2024-09-04,44.2599983215332
2024-09-05,43.130001068115234
2024-09-06,43.66999816894531
2024-09-09,43.939998626708984
2024-09-10,44.099998474121094
2024-09-11,43.77000045776367
2024-09-12,43.11000061035156
2024-09-13,43.0099983215332
2024-09-16,43.54999923706055
2024-09-17,42.560001373291016
2024-09-18,42.43000030517578
2024-09-19,41.619998931884766
2024-09-20,40.79999923706055
2024-09-23,40.86000061035156
2024-09-24,40.97999954223633
2024-09-25,40.560001373291016
2024-09-26,40.900001525878906
2024-09-27,40.709999084472656
2024-09-30,40.880001068115234
2024-10-01,40.29999923706055
2024-10-02,39.45000076293945
2024-10-03,38.369998931884766
2024-10-04,38.81999969482422
2024-10-07,38.630001068115234
2024-10-08,38.02000045776367
2024-10-09,40.2400016784668
2024-10-10,39.209999084472656
2024-10-11,38.83000183105469
2024-10-14,39.130001068115234
2024-10-15,38.959999084472656
2024-10-16,39.209999084472656
2024-10-17,38.959999084472656
2024-10-18,38.54999923706055
2024-10-21,38.15999984741211
2024-10-22,38.0
2024-10-23,37.97999954223633
2024-10-24,37.7400016784668
2024-10-25,37.52000045776367
2024-10-28,37.880001068115234
2024-10-29,38.16999816894531
2024-10-30,37.0099983215332
2024-10-31,36.7599983215332
2024-11-01,36.880001068115234
2024-11-04,36.970001220703125
2024-11-05,37.02000045776367
2024-11-06,35.900001525878906
2024-11-07,36.65999984741211
2024-11-08,36.290000915527344
2024-11-11,36.349998474121094
2024-11-12,35.52000045776367
2024-11-13,35.11000061035156
2024-11-14,34.38999938964844
2024-11-15,33.349998474121094
2024-11-18,33.689998626708984
2024-11-19,33.459999084472656
2024-11-20,33.349998474121094
2024-11-21,33.70000076293945
