Date,PRU
2023-09-22,96.41999816894531
2023-09-25,97.05999755859375
2023-09-26,95.13999938964844
2023-09-27,94.5199966430664
2023-09-28,94.86000061035156
2023-09-29,94.88999938964844
2023-10-02,93.37999725341797
2023-10-03,91.33999633789062
2023-10-04,91.19000244140625
2023-10-05,91.83999633789062
2023-10-06,92.88999938964844
2023-10-09,93.41000366210938
2023-10-10,93.98999786376953
2023-10-11,94.86000061035156
2023-10-12,94.05000305175781
2023-10-13,93.87000274658203
2023-10-16,95.69999694824219
2023-10-17,96.93000030517578
2023-10-18,94.80999755859375
2023-10-19,93.29000091552734
2023-10-20,90.48999786376953
2023-10-23,89.33000183105469
2023-10-24,89.93000030517578
2023-10-25,89.30999755859375
2023-10-26,90.30999755859375
2023-10-27,88.61000061035156
2023-10-30,90.68000030517578
2023-10-31,91.44000244140625
2023-11-01,91.31999969482422
2023-11-02,91.66999816894531
2023-11-03,94.1500015258789
2023-11-06,91.80999755859375
2023-11-07,90.70999908447266
2023-11-08,90.69000244140625
2023-11-09,90.88999938964844
2023-11-10,92.02999877929688
2023-11-13,91.5
2023-11-14,94.27999877929688
2023-11-15,94.61000061035156
2023-11-16,94.62999725341797
2023-11-17,95.75
2023-11-20,94.27999877929688
2023-11-21,94.22000122070312
2023-11-22,95.12000274658203
2023-11-24,95.73999786376953
2023-11-27,95.81999969482422
2023-11-28,95.88999938964844
2023-11-29,96.5999984741211
2023-11-30,97.77999877929688
2023-12-01,97.73999786376953
2023-12-04,98.36000061035156
2023-12-05,98.04000091552734
2023-12-06,97.93000030517578
2023-12-07,99.66000366210938
2023-12-08,100.87000274658203
2023-12-11,101.43000030517578
2023-12-12,102.18000030517578
2023-12-13,104.13999938964844
2023-12-14,105.20999908447266
2023-12-15,103.86000061035156
2023-12-18,103.16999816894531
2023-12-19,104.33999633789062
2023-12-20,102.51000213623047
2023-12-21,103.2300033569336
2023-12-22,103.54000091552734
2023-12-26,103.7300033569336
2023-12-27,103.81999969482422
2023-12-28,104.2300033569336
2023-12-29,103.70999908447266
2024-01-02,104.56999969482422
2024-01-03,102.79000091552734
2024-01-04,102.87999725341797
2024-01-05,104.30999755859375
2024-01-08,104.5199966430664
2024-01-09,103.27999877929688
2024-01-10,103.72000122070312
2024-01-11,103.36000061035156
2024-01-12,103.2300033569336
2024-01-16,102.52999877929688
2024-01-17,101.8499984741211
2024-01-18,101.83999633789062
2024-01-19,103.44000244140625
2024-01-22,104.41999816894531
2024-01-23,104.31999969482422
2024-01-24,104.79000091552734
2024-01-25,105.7699966430664
2024-01-26,106.22000122070312
2024-01-29,105.58000183105469
2024-01-30,106.62999725341797
2024-01-31,104.93000030517578
2024-02-01,102.69000244140625
2024-02-02,103.20999908447266
2024-02-05,102.7300033569336
2024-02-06,103.38999938964844
2024-02-07,109.12999725341797
2024-02-08,108.61000061035156
2024-02-09,105.58000183105469
2024-02-12,107.2300033569336
2024-02-13,105.23999786376953
2024-02-14,106.4000015258789
2024-02-15,109.29000091552734
2024-02-16,107.27999877929688
2024-02-20,107.30999755859375
2024-02-21,107.66000366210938
2024-02-22,108.31999969482422
2024-02-23,108.06999969482422
2024-02-26,107.05000305175781
2024-02-27,107.66999816894531
2024-02-28,108.01000213623047
2024-02-29,108.98999786376953
2024-03-01,108.01000213623047
2024-03-04,107.08999633789062
2024-03-05,108.93000030517578
2024-03-06,109.61000061035156
2024-03-07,110.72000122070312
2024-03-08,111.0999984741211
2024-03-11,111.5199966430664
2024-03-12,111.73999786376953
2024-03-13,112.83000183105469
2024-03-14,111.73999786376953
2024-03-15,112.83999633789062
2024-03-18,113.08000183105469
2024-03-19,113.80000305175781
2024-03-20,115.33000183105469
2024-03-21,115.69000244140625
2024-03-22,114.5999984741211
2024-03-25,115.62999725341797
2024-03-26,115.81999969482422
2024-03-27,117.0199966430664
2024-03-28,117.4000015258789
2024-04-01,116.29000091552734
2024-04-02,116.30000305175781
2024-04-03,116.87000274658203
2024-04-04,115.88999938964844
2024-04-05,115.70999908447266
2024-04-08,115.4800033569336
2024-04-09,114.30000305175781
2024-04-10,112.72000122070312
2024-04-11,111.33000183105469
2024-04-12,109.69000244140625
2024-04-15,108.36000061035156
2024-04-16,107.58999633789062
2024-04-17,107.3499984741211
2024-04-18,108.69999694824219
2024-04-19,110.61000061035156
2024-04-22,111.47000122070312
2024-04-23,112.05000305175781
2024-04-24,112.76000213623047
2024-04-25,111.18000030517578
2024-04-26,110.5
2024-04-29,111.93000030517578
2024-04-30,110.4800033569336
2024-05-01,112.30000305175781
2024-05-02,111.29000091552734
2024-05-03,112.26000213623047
2024-05-06,115.26000213623047
2024-05-07,116.2300033569336
2024-05-08,116.69000244140625
2024-05-09,117.94999694824219
2024-05-10,118.83000183105469
2024-05-13,117.80000305175781
2024-05-14,118.87999725341797
2024-05-15,119.5999984741211
2024-05-16,119.93000030517578
2024-05-17,121.30999755859375
2024-05-20,117.69999694824219
2024-05-21,117.83999633789062
2024-05-22,119.48999786376953
2024-05-23,117.8499984741211
2024-05-24,119.36000061035156
2024-05-28,117.7300033569336
2024-05-29,117.48999786376953
2024-05-30,118.54000091552734
2024-05-31,120.3499984741211
2024-06-03,119.62000274658203
2024-06-04,117.9800033569336
2024-06-05,117.7300033569336
2024-06-06,117.20999908447266
2024-06-07,117.83999633789062
2024-06-10,117.37000274658203
2024-06-11,114.30000305175781
2024-06-12,114.95999908447266
2024-06-13,113.97000122070312
2024-06-14,113.11000061035156
2024-06-17,114.51000213623047
2024-06-18,115.66999816894531
2024-06-20,117.04000091552734
2024-06-21,117.7300033569336
2024-06-24,119.16000366210938
2024-06-25,118.58999633789062
2024-06-26,117.62000274658203
2024-06-27,117.33000183105469
2024-06-28,117.19000244140625
2024-07-01,117.52999877929688
2024-07-02,118.55000305175781
2024-07-03,118.55000305175781
2024-07-05,116.83999633789062
2024-07-08,117.04000091552734
2024-07-09,118.62999725341797
2024-07-10,120.38999938964844
2024-07-11,122.37999725341797
2024-07-12,123.2699966430664
2024-07-15,125.54000091552734
2024-07-16,126.5199966430664
2024-07-17,127.31999969482422
2024-07-18,125.30000305175781
2024-07-19,123.76000213623047
2024-07-22,124.61000061035156
2024-07-23,124.43000030517578
2024-07-24,123.37999725341797
2024-07-25,123.08999633789062
2024-07-26,124.13999938964844
2024-07-29,124.33999633789062
2024-07-30,125.95999908447266
2024-07-31,125.31999969482422
2024-08-01,122.48999786376953
2024-08-02,110.26000213623047
2024-08-05,105.52999877929688
2024-08-06,107.05000305175781
2024-08-07,106.76000213623047
2024-08-08,108.72000122070312
2024-08-09,109.45999908447266
2024-08-12,108.4000015258789
2024-08-13,109.5
2024-08-14,111.4000015258789
2024-08-15,113.55999755859375
2024-08-16,114.88999938964844
2024-08-19,115.7699966430664
2024-08-20,113.26000213623047
2024-08-21,114.3499984741211
2024-08-22,115.23999786376953
2024-08-23,117.41000366210938
2024-08-26,118.01000213623047
2024-08-27,117.91999816894531
2024-08-28,118.77999877929688
2024-08-29,119.80000305175781
2024-08-30,121.16000366210938
2024-09-03,120.69999694824219
2024-09-04,119.55000305175781
2024-09-05,117.77999877929688
2024-09-06,113.25
2024-09-09,114.94999694824219
2024-09-10,114.68000030517578
2024-09-11,114.72000122070312
2024-09-12,115.83999633789062
2024-09-13,116.26000213623047
2024-09-16,117.7300033569336
2024-09-17,118.68000030517578
2024-09-18,119.44000244140625
2024-09-19,121.80000305175781
2024-09-20,121.36000061035156
2024-09-23,120.79000091552734
2024-09-24,119.80999755859375
2024-09-25,119.56999969482422
2024-09-26,120.54000091552734
2024-09-27,120.80999755859375
2024-09-30,121.0999984741211
2024-10-01,119.36000061035156
2024-10-02,118.94999694824219
2024-10-03,118.9000015258789
2024-10-04,122.98999786376953
2024-10-07,120.45999908447266
2024-10-08,120.87999725341797
2024-10-09,122.12000274658203
2024-10-10,121.69999694824219
2024-10-11,123.72000122070312
2024-10-14,125.16999816894531
2024-10-15,125.83000183105469
2024-10-16,127.02999877929688
2024-10-17,127.81999969482422
2024-10-18,127.4000015258789
2024-10-21,125.56999969482422
2024-10-22,125.63999938964844
2024-10-23,125.16000366210938
2024-10-24,125.36000061035156
2024-10-25,123.45999908447266
2024-10-28,125.5999984741211
2024-10-29,125.2699966430664
2024-10-30,126.63999938964844
2024-10-31,122.4800033569336
2024-11-01,121.27999877929688
2024-11-04,120.66000366210938
2024-11-05,120.18000030517578
2024-11-06,127.7300033569336
2024-11-07,123.87999725341797
2024-11-08,121.88999938964844
2024-11-11,125.0
2024-11-12,125.48999786376953
2024-11-13,125.26000213623047
2024-11-14,125.75
2024-11-15,127.41000366210938
2024-11-18,128.13999938964844
2024-11-19,124.61000061035156
2024-11-20,124.11000061035156
2024-11-21,126.26000213623047
