Date,FIS
2023-01-24,74.41000366210938
2023-01-25,74.22000122070312
2023-01-26,74.88999938964844
2023-01-27,75.33000183105469
2023-01-30,74.38999938964844
2023-01-31,75.04000091552734
2023-02-01,76.79000091552734
2023-02-02,77.80999755859375
2023-02-03,75.38999938964844
2023-02-06,73.08999633789062
2023-02-07,75.23999786376953
2023-02-08,73.36000061035156
2023-02-09,73.94999694824219
2023-02-10,75.43000030517578
2023-02-13,66.0
2023-02-14,67.80999755859375
2023-02-15,67.44999694824219
2023-02-16,69.16000366210938
2023-02-17,69.5
2023-02-21,67.11000061035156
2023-02-22,67.02999877929688
2023-02-23,66.18000030517578
2023-02-24,64.9000015258789
2023-02-27,64.5199966430664
2023-02-28,63.369998931884766
2023-03-01,62.849998474121094
2023-03-02,63.88999938964844
2023-03-03,63.93000030517578
2023-03-06,63.880001068115234
2023-03-07,62.630001068115234
2023-03-08,62.91999816894531
2023-03-09,59.7599983215332
2023-03-10,57.220001220703125
2023-03-13,49.81999969482422
2023-03-14,53.31999969482422
2023-03-15,51.56999969482422
2023-03-16,52.150001525878906
2023-03-17,51.63999938964844
2023-03-20,51.54999923706055
2023-03-21,53.09000015258789
2023-03-22,51.27000045776367
2023-03-23,49.970001220703125
2023-03-24,49.70000076293945
2023-03-27,50.209999084472656
2023-03-28,50.650001525878906
2023-03-29,51.470001220703125
2023-03-30,52.16999816894531
2023-03-31,54.33000183105469
2023-04-03,54.09000015258789
2023-04-04,52.95000076293945
2023-04-05,53.720001220703125
2023-04-06,55.43000030517578
2023-04-10,54.689998626708984
2023-04-11,56.0
2023-04-12,55.310001373291016
2023-04-13,56.70000076293945
2023-04-14,57.40999984741211
2023-04-17,58.040000915527344
2023-04-18,56.65999984741211
2023-04-19,56.0099983215332
2023-04-20,56.279998779296875
2023-04-21,56.279998779296875
2023-04-24,55.86000061035156
2023-04-25,55.279998779296875
2023-04-26,54.84000015258789
2023-04-27,56.310001373291016
2023-04-28,58.720001220703125
2023-05-01,56.689998626708984
2023-05-02,53.130001068115234
2023-05-03,52.86000061035156
2023-05-04,53.22999954223633
2023-05-05,55.75
2023-05-08,55.959999084472656
2023-05-09,55.650001525878906
2023-05-10,55.13999938964844
2023-05-11,55.0
2023-05-12,55.06999969482422
2023-05-15,55.529998779296875
2023-05-16,54.90999984741211
2023-05-17,55.97999954223633
2023-05-18,57.849998474121094
2023-05-19,56.84000015258789
2023-05-22,57.470001220703125
2023-05-23,55.790000915527344
2023-05-24,53.86000061035156
2023-05-25,53.279998779296875
2023-05-26,54.459999084472656
2023-05-30,53.970001220703125
2023-05-31,54.56999969482422
2023-06-01,55.0
2023-06-02,55.380001068115234
2023-06-05,54.70000076293945
2023-06-06,54.97999954223633
2023-06-07,55.060001373291016
2023-06-08,54.4900016784668
2023-06-09,54.65999984741211
2023-06-12,54.47999954223633
2023-06-13,55.20000076293945
2023-06-14,54.70000076293945
2023-06-15,54.04999923706055
2023-06-16,54.779998779296875
2023-06-20,54.650001525878906
2023-06-21,53.619998931884766
2023-06-22,53.540000915527344
2023-06-23,52.75
2023-06-26,52.68000030517578
2023-06-27,52.41999816894531
2023-06-28,53.099998474121094
2023-06-29,52.91999816894531
2023-06-30,54.70000076293945
2023-07-03,58.0
2023-07-05,59.79999923706055
2023-07-06,59.09000015258789
2023-07-07,59.27000045776367
2023-07-10,58.38999938964844
2023-07-11,59.290000915527344
2023-07-12,59.2400016784668
2023-07-13,59.630001068115234
2023-07-14,59.16999816894531
2023-07-17,58.36000061035156
2023-07-18,60.16999816894531
2023-07-19,60.83000183105469
2023-07-20,61.18000030517578
2023-07-21,61.560001373291016
2023-07-24,61.84000015258789
2023-07-25,62.119998931884766
2023-07-26,61.4900016784668
2023-07-27,60.970001220703125
2023-07-28,59.650001525878906
2023-07-31,60.380001068115234
2023-08-01,61.06999969482422
2023-08-02,59.5099983215332
2023-08-03,57.290000915527344
2023-08-04,58.810001373291016
2023-08-07,58.33000183105469
2023-08-08,57.65999984741211
2023-08-09,57.779998779296875
2023-08-10,57.29999923706055
2023-08-11,56.290000915527344
2023-08-14,55.9900016784668
2023-08-15,55.880001068115234
2023-08-16,55.810001373291016
2023-08-17,56.060001373291016
2023-08-18,55.38999938964844
2023-08-21,55.68000030517578
2023-08-22,55.189998626708984
2023-08-23,55.279998779296875
2023-08-24,55.2599983215332
2023-08-25,54.7400016784668
2023-08-28,55.959999084472656
2023-08-29,55.720001220703125
2023-08-30,56.290000915527344
2023-08-31,55.86000061035156
2023-09-01,56.68000030517578
2023-09-05,55.63999938964844
2023-09-06,55.31999969482422
2023-09-07,54.38999938964844
2023-09-08,55.33000183105469
2023-09-11,55.52000045776367
2023-09-12,55.720001220703125
2023-09-13,55.25
2023-09-14,56.380001068115234
2023-09-15,56.900001525878906
2023-09-18,57.2599983215332
2023-09-19,58.22999954223633
2023-09-20,58.13999938964844
2023-09-21,57.04999923706055
2023-09-22,56.119998931884766
2023-09-25,55.97999954223633
2023-09-26,55.599998474121094
2023-09-27,55.540000915527344
2023-09-28,55.81999969482422
2023-09-29,55.27000045776367
2023-10-02,54.2400016784668
2023-10-03,53.75
2023-10-04,54.29999923706055
2023-10-05,54.150001525878906
2023-10-06,53.439998626708984
2023-10-09,52.290000915527344
2023-10-10,53.099998474121094
2023-10-11,53.119998931884766
2023-10-12,51.599998474121094
2023-10-13,51.81999969482422
2023-10-16,52.599998474121094
2023-10-17,53.61000061035156
2023-10-18,51.86000061035156
2023-10-19,51.41999816894531
2023-10-20,50.400001525878906
2023-10-23,49.58000183105469
2023-10-24,50.5
2023-10-25,48.849998474121094
2023-10-26,48.220001220703125
2023-10-27,47.15999984741211
2023-10-30,48.40999984741211
2023-10-31,49.11000061035156
2023-11-01,49.279998779296875
2023-11-02,51.36000061035156
2023-11-03,51.959999084472656
2023-11-06,51.720001220703125
2023-11-07,51.099998474121094
2023-11-08,53.0
2023-11-09,51.779998779296875
2023-11-10,52.40999984741211
2023-11-13,52.38999938964844
2023-11-14,53.90999984741211
2023-11-15,54.459999084472656
2023-11-16,53.900001525878906
2023-11-17,54.66999816894531
2023-11-20,54.79999923706055
2023-11-21,53.900001525878906
2023-11-22,54.43000030517578
2023-11-24,55.5
2023-11-27,55.9900016784668
2023-11-28,56.90999984741211
2023-11-29,58.18000030517578
2023-11-30,58.63999938964844
2023-12-01,59.900001525878906
2023-12-04,59.93000030517578
2023-12-05,59.59000015258789
2023-12-06,58.959999084472656
2023-12-07,58.91999816894531
2023-12-08,58.939998626708984
2023-12-11,58.720001220703125
2023-12-12,57.84000015258789
2023-12-13,60.0
2023-12-14,60.36000061035156
2023-12-15,59.40999984741211
2023-12-18,60.040000915527344
2023-12-19,59.91999816894531
2023-12-20,58.880001068115234
2023-12-21,59.709999084472656
2023-12-22,59.939998626708984
2023-12-26,60.27000045776367
2023-12-27,60.400001525878906
2023-12-28,60.79999923706055
2023-12-29,60.06999969482422
2024-01-02,60.970001220703125
2024-01-03,60.209999084472656
2024-01-04,60.56999969482422
2024-01-05,61.40999984741211
2024-01-08,63.349998474121094
2024-01-09,62.16999816894531
2024-01-10,62.45000076293945
2024-01-11,62.29999923706055
2024-01-12,61.790000915527344
2024-01-16,61.15999984741211
2024-01-17,59.79999923706055
2024-01-18,59.0099983215332
2024-01-19,59.86000061035156
2024-01-22,61.83000183105469
2024-01-23,60.43000030517578
2024-01-24,61.060001373291016
2024-01-25,62.25
2024-01-26,63.5099983215332
2024-01-29,63.5
2024-01-30,63.150001525878906
2024-01-31,62.2599983215332
2024-02-01,62.869998931884766
2024-02-02,62.290000915527344
2024-02-05,61.709999084472656
2024-02-06,61.619998931884766
2024-02-07,61.66999816894531
2024-02-08,61.439998626708984
2024-02-09,61.7599983215332
2024-02-12,62.31999969482422
2024-02-13,61.2400016784668
2024-02-14,62.63999938964844
2024-02-15,63.650001525878906
2024-02-16,63.650001525878906
2024-02-20,62.959999084472656
2024-02-21,63.45000076293945
2024-02-22,64.0999984741211
2024-02-23,64.27999877929688
2024-02-26,67.33000183105469
2024-02-27,66.9800033569336
2024-02-28,66.87000274658203
2024-02-29,69.19000244140625
2024-03-01,69.20999908447266
2024-03-04,69.44999694824219
2024-03-05,69.75
2024-03-06,69.83000183105469
2024-03-07,69.1500015258789
2024-03-08,69.6500015258789
2024-03-11,69.75
2024-03-12,69.55000305175781
2024-03-13,68.9000015258789
2024-03-14,68.22000122070312
2024-03-15,69.12000274658203
2024-03-18,69.30000305175781
2024-03-19,69.86000061035156
2024-03-20,70.69999694824219
2024-03-21,72.26000213623047
2024-03-22,70.5199966430664
2024-03-25,71.08999633789062
2024-03-26,72.30000305175781
2024-03-27,73.45999908447266
2024-03-28,74.18000030517578
2024-04-01,72.75
2024-04-02,73.69999694824219
2024-04-03,72.61000061035156
2024-04-04,71.9000015258789
2024-04-05,72.44000244140625
2024-04-08,73.08000183105469
2024-04-09,73.87000274658203
2024-04-10,72.62999725341797
2024-04-11,72.16000366210938
2024-04-12,70.94999694824219
2024-04-15,70.72000122070312
2024-04-16,70.69999694824219
2024-04-17,70.3499984741211
2024-04-18,70.0
2024-04-19,70.7300033569336
2024-04-22,71.30000305175781
2024-04-23,71.9000015258789
2024-04-24,70.80999755859375
2024-04-25,70.47000122070312
2024-04-26,69.5999984741211
2024-04-29,69.44000244140625
2024-04-30,67.91999816894531
2024-05-01,67.19999694824219
2024-05-02,69.43000030517578
2024-05-03,70.72000122070312
2024-05-06,70.44999694824219
2024-05-07,74.30999755859375
2024-05-08,74.05000305175781
2024-05-09,73.70999908447266
2024-05-10,74.63999938964844
2024-05-13,75.75
2024-05-14,76.38999938964844
2024-05-15,77.4800033569336
2024-05-16,77.55999755859375
2024-05-17,78.36000061035156
2024-05-20,77.72000122070312
2024-05-21,78.11000061035156
2024-05-22,77.23999786376953
2024-05-23,76.30999755859375
2024-05-24,77.79000091552734
2024-05-28,75.12999725341797
2024-05-29,74.4800033569336
2024-05-30,74.08000183105469
2024-05-31,75.87999725341797
2024-06-03,76.04000091552734
2024-06-04,76.06999969482422
2024-06-05,75.95999908447266
2024-06-06,76.37000274658203
2024-06-07,77.51000213623047
2024-06-10,77.29000091552734
2024-06-11,75.83000183105469
2024-06-12,76.94999694824219
2024-06-13,77.06999969482422
2024-06-14,76.56999969482422
2024-06-17,76.12000274658203
2024-06-18,77.05000305175781
2024-06-20,76.4800033569336
2024-06-21,75.95999908447266
2024-06-24,75.55000305175781
2024-06-25,75.19999694824219
2024-06-26,74.98999786376953
2024-06-27,74.62999725341797
2024-06-28,75.36000061035156
2024-07-01,74.2699966430664
2024-07-02,75.2300033569336
2024-07-03,75.80999755859375
2024-07-05,75.41999816894531
2024-07-08,74.8499984741211
2024-07-09,73.72000122070312
2024-07-10,73.91999816894531
2024-07-11,75.58000183105469
2024-07-12,76.41999816894531
2024-07-15,76.11000061035156
2024-07-16,76.91000366210938
2024-07-17,77.26000213623047
2024-07-18,76.04000091552734
2024-07-19,75.25
2024-07-22,75.31999969482422
2024-07-23,75.0999984741211
2024-07-24,75.33000183105469
2024-07-25,74.51000213623047
2024-07-26,75.68000030517578
2024-07-29,75.72000122070312
2024-07-30,76.73999786376953
2024-07-31,76.83000183105469
2024-08-01,75.08999633789062
2024-08-02,74.36000061035156
2024-08-05,72.80000305175781
2024-08-06,76.54000091552734
2024-08-07,76.44999694824219
2024-08-08,76.43000030517578
2024-08-09,77.58999633789062
2024-08-12,76.12999725341797
2024-08-13,78.26000213623047
2024-08-14,78.08999633789062
2024-08-15,78.4800033569336
2024-08-16,79.0
2024-08-19,79.16000366210938
2024-08-20,78.5199966430664
2024-08-21,79.20999908447266
2024-08-22,78.69999694824219
2024-08-23,79.2699966430664
2024-08-26,80.37999725341797
2024-08-27,81.52999877929688
2024-08-28,81.23999786376953
2024-08-29,81.33000183105469
2024-08-30,82.44999694824219
2024-09-03,82.62999725341797
2024-09-04,82.4000015258789
2024-09-05,82.47000122070312
2024-09-06,81.36000061035156
2024-09-09,82.38999938964844
2024-09-10,83.41999816894531
2024-09-11,83.52999877929688
2024-09-12,84.25
2024-09-13,84.13999938964844
2024-09-16,85.02999877929688
2024-09-17,85.04000091552734
2024-09-18,84.43000030517578
2024-09-19,84.41000366210938
2024-09-20,84.05999755859375
2024-09-23,84.38999938964844
2024-09-24,84.02999877929688
2024-09-25,82.30999755859375
2024-09-26,82.94000244140625
2024-09-27,83.12999725341797
2024-09-30,83.75
2024-10-01,83.66999816894531
2024-10-02,83.45999908447266
2024-10-03,83.70999908447266
2024-10-04,84.62999725341797
2024-10-07,84.30000305175781
2024-10-08,85.91000366210938
2024-10-09,86.37000274658203
2024-10-10,86.48999786376953
2024-10-11,86.75
2024-10-14,87.79000091552734
2024-10-15,89.05000305175781
2024-10-16,89.79000091552734
2024-10-17,89.91999816894531
2024-10-18,90.94999694824219
2024-10-21,90.66000366210938
2024-10-22,89.51000213623047
2024-10-23,89.9000015258789
2024-10-24,90.33000183105469
2024-10-25,89.72000122070312
2024-10-28,90.87000274658203
2024-10-29,90.01000213623047
2024-10-30,90.72000122070312
2024-10-31,89.7300033569336
2024-11-01,89.0999984741211
2024-11-04,89.69999694824219
2024-11-05,86.56999969482422
2024-11-06,86.44000244140625
2024-11-07,86.68000030517578
2024-11-08,88.06999969482422
2024-11-11,88.72000122070312
2024-11-12,87.62000274658203
2024-11-13,88.87999725341797
2024-11-14,88.45999908447266
2024-11-15,87.81999969482422
2024-11-18,88.41999816894531
2024-11-19,86.08000183105469
2024-11-20,85.9000015258789
2024-11-21,85.5
