Date,GIS
2023-08-30,68.27999877929688
2023-08-31,67.66000366210938
2023-09-01,66.25
2023-09-05,66.0999984741211
2023-09-06,65.87000274658203
2023-09-07,64.98999786376953
2023-09-08,66.1500015258789
2023-09-11,65.88999938964844
2023-09-12,65.48999786376953
2023-09-13,65.26000213623047
2023-09-14,66.36000061035156
2023-09-15,65.8499984741211
2023-09-18,66.0999984741211
2023-09-19,65.87999725341797
2023-09-20,65.87000274658203
2023-09-21,65.4800033569336
2023-09-22,64.81999969482422
2023-09-25,64.77999877929688
2023-09-26,65.22000122070312
2023-09-27,64.05000305175781
2023-09-28,64.11000061035156
2023-09-29,63.9900016784668
2023-10-02,62.58000183105469
2023-10-03,62.939998626708984
2023-10-04,63.099998474121094
2023-10-05,62.36000061035156
2023-10-06,62.4900016784668
2023-10-09,63.959999084472656
2023-10-10,63.2599983215332
2023-10-11,62.72999954223633
2023-10-12,61.529998779296875
2023-10-13,63.040000915527344
2023-10-16,63.25
2023-10-17,62.97999954223633
2023-10-18,63.20000076293945
2023-10-19,62.86000061035156
2023-10-20,63.2400016784668
2023-10-23,63.22999954223633
2023-10-24,63.650001525878906
2023-10-25,65.6500015258789
2023-10-26,65.75
2023-10-27,65.30000305175781
2023-10-30,64.83000183105469
2023-10-31,65.23999786376953
2023-11-01,65.0999984741211
2023-11-02,66.23999786376953
2023-11-03,65.73999786376953
2023-11-06,65.22000122070312
2023-11-07,65.0999984741211
2023-11-08,65.29000091552734
2023-11-09,65.52999877929688
2023-11-10,65.27999877929688
2023-11-13,65.16000366210938
2023-11-14,65.1500015258789
2023-11-15,64.69000244140625
2023-11-16,65.0199966430664
2023-11-17,64.76000213623047
2023-11-20,64.12999725341797
2023-11-21,64.66000366210938
2023-11-22,64.87000274658203
2023-11-24,65.18000030517578
2023-11-27,63.58000183105469
2023-11-28,63.41999816894531
2023-11-29,62.59000015258789
2023-11-30,63.65999984741211
2023-12-01,64.12999725341797
2023-12-04,64.94999694824219
2023-12-05,64.5199966430664
2023-12-06,65.88999938964844
2023-12-07,66.38999938964844
2023-12-08,65.47000122070312
2023-12-11,66.08000183105469
2023-12-12,66.73999786376953
2023-12-13,67.83999633789062
2023-12-14,66.31999969482422
2023-12-15,65.22000122070312
2023-12-18,66.33999633789062
2023-12-19,66.70999908447266
2023-12-20,64.33000183105469
2023-12-21,64.20999908447266
2023-12-22,64.51000213623047
2023-12-26,64.69999694824219
2023-12-27,64.73999786376953
2023-12-28,64.97000122070312
2023-12-29,65.13999938964844
2024-01-02,66.75
2024-01-03,66.7300033569336
2024-01-04,65.73999786376953
2024-01-05,64.98999786376953
2024-01-08,64.63999938964844
2024-01-09,64.37999725341797
2024-01-10,63.150001525878906
2024-01-11,63.060001373291016
2024-01-12,63.38999938964844
2024-01-16,62.83000183105469
2024-01-17,63.09000015258789
2024-01-18,63.310001373291016
2024-01-19,63.150001525878906
2024-01-22,63.18000030517578
2024-01-23,64.75
2024-01-24,63.63999938964844
2024-01-25,64.47000122070312
2024-01-26,64.51000213623047
2024-01-29,64.26000213623047
2024-01-30,65.3499984741211
2024-01-31,64.91000366210938
2024-02-01,64.83000183105469
2024-02-02,64.80000305175781
2024-02-05,63.529998779296875
2024-02-06,64.83000183105469
2024-02-07,63.709999084472656
2024-02-08,64.05999755859375
2024-02-09,62.34000015258789
2024-02-12,63.08000183105469
2024-02-13,62.93000030517578
2024-02-14,62.369998931884766
2024-02-15,63.290000915527344
2024-02-16,64.0999984741211
2024-02-20,65.77999877929688
2024-02-21,65.61000061035156
2024-02-22,65.06999969482422
2024-02-23,65.31999969482422
2024-02-26,65.0
2024-02-27,64.20999908447266
2024-02-28,64.30000305175781
2024-02-29,64.18000030517578
2024-03-01,63.939998626708984
2024-03-04,64.37000274658203
2024-03-05,64.47000122070312
2024-03-06,65.23999786376953
2024-03-07,64.27999877929688
2024-03-08,65.26000213623047
2024-03-11,65.66000366210938
2024-03-12,65.72000122070312
2024-03-13,66.02999877929688
2024-03-14,65.55000305175781
2024-03-15,66.76000213623047
2024-03-18,67.73999786376953
2024-03-19,68.62999725341797
2024-03-20,69.43000030517578
2024-03-21,68.76000213623047
2024-03-22,69.0999984741211
2024-03-25,69.13999938964844
2024-03-26,68.33999633789062
2024-03-27,69.66000366210938
2024-03-28,69.97000122070312
2024-04-01,70.12999725341797
2024-04-02,70.55999755859375
2024-04-03,68.98999786376953
2024-04-04,70.37999725341797
2024-04-05,69.79000091552734
2024-04-08,70.0
2024-04-09,70.18000030517578
2024-04-10,68.8499984741211
2024-04-11,67.0
2024-04-12,66.19999694824219
2024-04-15,67.31999969482422
2024-04-16,67.83999633789062
2024-04-17,68.51000213623047
2024-04-18,69.08999633789062
2024-04-19,70.41999816894531
2024-04-22,71.16999816894531
2024-04-23,70.81999969482422
2024-04-24,71.61000061035156
2024-04-25,71.37999725341797
2024-04-26,70.83000183105469
2024-04-29,70.2300033569336
2024-04-30,70.45999908447266
2024-05-01,69.98999786376953
2024-05-02,70.6500015258789
2024-05-03,69.91000366210938
2024-05-06,69.13999938964844
2024-05-07,69.91000366210938
2024-05-08,69.52999877929688
2024-05-09,70.26000213623047
2024-05-10,70.69999694824219
2024-05-13,70.63999938964844
2024-05-14,70.8499984741211
2024-05-15,69.83000183105469
2024-05-16,71.4000015258789
2024-05-17,71.23999786376953
2024-05-20,71.43000030517578
2024-05-21,70.62999725341797
2024-05-22,70.3499984741211
2024-05-23,69.08999633789062
2024-05-24,68.30000305175781
2024-05-28,66.68000030517578
2024-05-29,66.48999786376953
2024-05-30,66.6500015258789
2024-05-31,68.75
2024-06-03,67.75
2024-06-04,68.13999938964844
2024-06-05,67.45999908447266
2024-06-06,67.38999938964844
2024-06-07,67.45999908447266
2024-06-10,66.9000015258789
2024-06-11,66.9800033569336
2024-06-12,65.29000091552734
2024-06-13,65.61000061035156
2024-06-14,65.5
2024-06-17,66.29000091552734
2024-06-18,66.66000366210938
2024-06-20,66.69000244140625
2024-06-21,67.08000183105469
2024-06-24,68.06999969482422
2024-06-25,67.26000213623047
2024-06-26,64.16999816894531
2024-06-27,63.709999084472656
2024-06-28,63.2599983215332
2024-07-01,63.29999923706055
2024-07-02,63.16999816894531
2024-07-03,63.08000183105469
2024-07-05,62.880001068115234
2024-07-08,62.5
2024-07-09,62.689998626708984
2024-07-10,62.65999984741211
2024-07-11,63.16999816894531
2024-07-12,63.029998779296875
2024-07-15,62.86000061035156
2024-07-16,62.900001525878906
2024-07-17,65.33999633789062
2024-07-18,65.5199966430664
2024-07-19,64.37999725341797
2024-07-22,64.5999984741211
2024-07-23,63.9900016784668
2024-07-24,65.51000213623047
2024-07-25,65.83000183105469
2024-07-26,66.31999969482422
2024-07-29,66.9800033569336
2024-07-30,68.05000305175781
2024-07-31,67.13999938964844
2024-08-01,67.66999816894531
2024-08-02,69.27999877929688
2024-08-05,68.27999877929688
2024-08-06,67.93000030517578
2024-08-07,68.8499984741211
2024-08-08,69.04000091552734
2024-08-09,69.12000274658203
2024-08-12,68.30000305175781
2024-08-13,69.19999694824219
2024-08-14,70.4000015258789
2024-08-15,68.75
2024-08-16,69.02999877929688
2024-08-19,69.81999969482422
2024-08-20,69.94999694824219
2024-08-21,70.62999725341797
2024-08-22,70.66999816894531
2024-08-23,70.83000183105469
2024-08-26,70.98999786376953
2024-08-27,71.02999877929688
2024-08-28,71.55999755859375
2024-08-29,71.36000061035156
2024-08-30,72.29000091552734
2024-09-03,72.62999725341797
2024-09-04,73.58000183105469
2024-09-05,74.51000213623047
2024-09-06,75.05999755859375
2024-09-09,75.1500015258789
2024-09-10,74.83000183105469
2024-09-11,73.12000274658203
2024-09-12,73.01000213623047
2024-09-13,73.70999908447266
2024-09-16,74.62999725341797
2024-09-17,74.5
2024-09-18,75.01000213623047
2024-09-19,74.9000015258789
2024-09-20,74.51000213623047
2024-09-23,74.19000244140625
2024-09-24,73.7699966430664
2024-09-25,73.76000213623047
2024-09-26,73.98999786376953
2024-09-27,74.37999725341797
2024-09-30,73.8499984741211
2024-10-01,74.62000274658203
2024-10-02,73.30000305175781
2024-10-03,73.04000091552734
2024-10-04,73.61000061035156
2024-10-07,72.73999786376953
2024-10-08,72.48999786376953
2024-10-09,72.06999969482422
2024-10-10,71.30000305175781
2024-10-11,70.80999755859375
2024-10-14,70.83000183105469
2024-10-15,71.2300033569336
2024-10-16,71.0
2024-10-17,70.68000030517578
2024-10-18,69.93000030517578
2024-10-21,68.7699966430664
2024-10-22,69.08000183105469
2024-10-23,68.58000183105469
2024-10-24,68.61000061035156
2024-10-25,68.30000305175781
2024-10-28,68.2699966430664
2024-10-29,67.94999694824219
2024-10-30,68.22000122070312
2024-10-31,68.0199966430664
2024-11-01,68.23999786376953
2024-11-04,68.08999633789062
2024-11-05,68.30999755859375
2024-11-06,65.98999786376953
2024-11-07,64.94000244140625
2024-11-08,65.5199966430664
2024-11-11,64.0999984741211
2024-11-12,64.26000213623047
2024-11-13,65.2300033569336
2024-11-14,64.70999908447266
2024-11-15,63.209999084472656
2024-11-18,62.880001068115234
2024-11-19,62.779998779296875
2024-11-20,63.79999923706055
2024-11-21,64.12000274658203
