Date,NI
2023-11-20,26.059999465942383
2023-11-21,26.010000228881836
2023-11-22,26.190000534057617
2023-11-24,26.100000381469727
2023-11-27,26.200000762939453
2023-11-28,26.18000030517578
2023-11-29,25.809999465942383
2023-11-30,25.639999389648438
2023-12-01,26.200000762939453
2023-12-04,26.440000534057617
2023-12-05,26.139999389648438
2023-12-06,26.40999984741211
2023-12-07,26.43000030517578
2023-12-08,26.299999237060547
2023-12-11,26.34000015258789
2023-12-12,26.18000030517578
2023-12-13,27.030000686645508
2023-12-14,26.68000030517578
2023-12-15,26.479999542236328
2023-12-18,26.389999389648438
2023-12-19,26.540000915527344
2023-12-20,26.079999923706055
2023-12-21,26.040000915527344
2023-12-22,26.25
2023-12-26,26.43000030517578
2023-12-27,26.280000686645508
2023-12-28,26.549999237060547
2023-12-29,26.549999237060547
2024-01-02,27.010000228881836
2024-01-03,26.889999389648438
2024-01-04,26.860000610351562
2024-01-05,27.040000915527344
2024-01-08,27.290000915527344
2024-01-09,27.139999389648438
2024-01-10,27.34000015258789
2024-01-11,26.5
2024-01-12,26.739999771118164
2024-01-16,26.280000686645508
2024-01-17,25.940000534057617
2024-01-18,25.649999618530273
2024-01-19,25.600000381469727
2024-01-22,25.59000015258789
2024-01-23,25.68000030517578
2024-01-24,25.18000030517578
2024-01-25,25.559999465942383
2024-01-26,25.81999969482422
2024-01-29,26.09000015258789
2024-01-30,26.1200008392334
2024-01-31,25.969999313354492
2024-02-01,26.350000381469727
2024-02-02,25.600000381469727
2024-02-05,25.25
2024-02-06,25.079999923706055
2024-02-07,25.09000015258789
2024-02-08,25.059999465942383
2024-02-09,25.25
2024-02-12,25.6299991607666
2024-02-13,25.280000686645508
2024-02-14,25.3799991607666
2024-02-15,25.969999313354492
2024-02-16,25.899999618530273
2024-02-20,26.020000457763672
2024-02-21,26.25
2024-02-22,26.040000915527344
2024-02-23,26.1200008392334
2024-02-26,25.709999084472656
2024-02-27,26.020000457763672
2024-02-28,25.850000381469727
2024-02-29,26.059999465942383
2024-03-01,26.1299991607666
2024-03-04,26.610000610351562
2024-03-05,26.59000015258789
2024-03-06,26.8700008392334
2024-03-07,26.969999313354492
2024-03-08,27.010000228881836
2024-03-11,27.079999923706055
2024-03-12,26.81999969482422
2024-03-13,26.649999618530273
2024-03-14,26.360000610351562
2024-03-15,26.5
2024-03-18,26.649999618530273
2024-03-19,26.84000015258789
2024-03-20,26.860000610351562
2024-03-21,27.100000381469727
2024-03-22,27.100000381469727
2024-03-25,27.149999618530273
2024-03-26,26.969999313354492
2024-03-27,27.459999084472656
2024-03-28,27.65999984741211
2024-04-01,27.479999542236328
2024-04-02,27.5
2024-04-03,27.34000015258789
2024-04-04,27.170000076293945
2024-04-05,27.190000534057617
2024-04-08,27.450000762939453
2024-04-09,27.639999389648438
2024-04-10,27.299999237060547
2024-04-11,27.25
2024-04-12,27.06999969482422
2024-04-15,26.81999969482422
2024-04-16,26.559999465942383
2024-04-17,27.149999618530273
2024-04-18,27.399999618530273
2024-04-19,27.579999923706055
2024-04-22,27.90999984741211
2024-04-23,27.93000030517578
2024-04-24,28.18000030517578
2024-04-25,28.100000381469727
2024-04-26,27.940000534057617
2024-04-29,27.899999618530273
2024-04-30,27.860000610351562
2024-05-01,28.100000381469727
2024-05-02,28.5
2024-05-03,28.540000915527344
2024-05-06,28.760000228881836
2024-05-07,29.049999237060547
2024-05-08,28.719999313354492
2024-05-09,28.899999618530273
2024-05-10,28.68000030517578
2024-05-13,28.799999237060547
2024-05-14,28.8700008392334
2024-05-15,29.1299991607666
2024-05-16,29.149999618530273
2024-05-17,29.229999542236328
2024-05-20,29.1200008392334
2024-05-21,29.209999084472656
2024-05-22,28.8700008392334
2024-05-23,28.079999923706055
2024-05-24,28.040000915527344
2024-05-28,27.899999618530273
2024-05-29,27.770000457763672
2024-05-30,27.979999542236328
2024-05-31,29.059999465942383
2024-06-03,28.610000610351562
2024-06-04,29.110000610351562
2024-06-05,28.729999542236328
2024-06-06,28.540000915527344
2024-06-07,28.280000686645508
2024-06-10,28.43000030517578
2024-06-11,28.31999969482422
2024-06-12,28.170000076293945
2024-06-13,28.290000915527344
2024-06-14,28.170000076293945
2024-06-17,28.0
2024-06-18,28.06999969482422
2024-06-20,28.34000015258789
2024-06-21,28.31999969482422
2024-06-24,28.8799991607666
2024-06-25,28.829999923706055
2024-06-26,29.020000457763672
2024-06-27,29.0
2024-06-28,28.809999465942383
2024-07-01,28.700000762939453
2024-07-02,28.56999969482422
2024-07-03,28.639999389648438
2024-07-05,28.540000915527344
2024-07-08,28.56999969482422
2024-07-09,28.90999984741211
2024-07-10,29.209999084472656
2024-07-11,29.700000762939453
2024-07-12,30.06999969482422
2024-07-15,29.729999542236328
2024-07-16,30.030000686645508
2024-07-17,30.690000534057617
2024-07-18,30.670000076293945
2024-07-19,30.489999771118164
2024-07-22,30.799999237060547
2024-07-23,30.559999465942383
2024-07-24,31.010000228881836
2024-07-25,31.079999923706055
2024-07-26,31.329999923706055
2024-07-29,31.329999923706055
2024-07-30,31.420000076293945
2024-07-31,31.25
2024-08-01,31.760000228881836
2024-08-02,31.809999465942383
2024-08-05,30.56999969482422
2024-08-06,30.940000534057617
2024-08-07,31.100000381469727
2024-08-08,31.049999237060547
2024-08-09,31.350000381469727
2024-08-12,31.559999465942383
2024-08-13,31.639999389648438
2024-08-14,31.84000015258789
2024-08-15,31.729999542236328
2024-08-16,31.899999618530273
2024-08-19,32.130001068115234
2024-08-20,32.150001525878906
2024-08-21,32.31999969482422
2024-08-22,32.56999969482422
2024-08-23,32.619998931884766
2024-08-26,32.810001373291016
2024-08-27,32.720001220703125
2024-08-28,32.86000061035156
2024-08-29,32.81999969482422
2024-08-30,33.060001373291016
2024-09-03,33.189998626708984
2024-09-04,33.220001220703125
2024-09-05,33.400001525878906
2024-09-06,33.20000076293945
2024-09-09,33.45000076293945
2024-09-10,33.5099983215332
2024-09-11,33.560001373291016
2024-09-12,33.630001068115234
2024-09-13,34.060001373291016
2024-09-16,34.380001068115234
2024-09-17,34.18000030517578
2024-09-18,34.06999969482422
2024-09-19,33.83000183105469
2024-09-20,34.08000183105469
2024-09-23,34.27000045776367
2024-09-24,34.25
2024-09-25,34.18000030517578
2024-09-26,34.119998931884766
2024-09-27,34.380001068115234
2024-09-30,34.650001525878906
2024-10-01,34.83000183105469
2024-10-02,34.68000030517578
2024-10-03,34.689998626708984
2024-10-04,34.63999938964844
2024-10-07,34.02000045776367
2024-10-08,34.119998931884766
2024-10-09,33.9900016784668
2024-10-10,33.7400016784668
2024-10-11,33.93000030517578
2024-10-14,34.220001220703125
2024-10-15,34.4900016784668
2024-10-16,35.099998474121094
2024-10-17,34.959999084472656
2024-10-18,35.13999938964844
2024-10-21,34.93000030517578
2024-10-22,34.77000045776367
2024-10-23,35.310001373291016
2024-10-24,35.2599983215332
2024-10-25,34.81999969482422
2024-10-28,35.13999938964844
2024-10-29,34.41999816894531
2024-10-30,35.130001068115234
2024-10-31,35.15999984741211
2024-11-01,34.4900016784668
2024-11-04,34.7400016784668
2024-11-05,35.22999954223633
2024-11-06,35.15999984741211
2024-11-07,35.0
2024-11-08,35.970001220703125
2024-11-11,36.220001220703125
2024-11-12,35.95000076293945
2024-11-13,36.25
2024-11-14,36.02000045776367
2024-11-15,36.56999969482422
2024-11-18,36.810001373291016
2024-11-19,37.11000061035156
2024-11-20,37.29999923706055
2024-11-21,37.849998474121094
