Date,NWG
2024-03-18,6.239999771118164
2024-03-19,6.190000057220459
2024-03-20,6.460000038146973
2024-03-21,6.539999961853027
2024-03-22,6.659999847412109
2024-03-25,6.639999866485596
2024-03-26,6.690000057220459
2024-03-27,6.78000020980835
2024-03-28,6.800000190734863
2024-04-01,6.71999979019165
2024-04-02,6.820000171661377
2024-04-03,6.96999979019165
2024-04-04,7.130000114440918
2024-04-05,7.150000095367432
2024-04-08,7.130000114440918
2024-04-09,7.150000095367432
2024-04-10,7.090000152587891
2024-04-11,6.980000019073486
2024-04-12,6.900000095367432
2024-04-15,6.900000095367432
2024-04-16,6.789999961853027
2024-04-17,6.889999866485596
2024-04-18,6.929999828338623
2024-04-19,6.989999771118164
2024-04-22,7.090000152587891
2024-04-23,7.260000228881836
2024-04-24,7.25
2024-04-25,7.380000114440918
2024-04-26,7.840000152587891
2024-04-29,7.699999809265137
2024-04-30,7.699999809265137
2024-05-01,7.760000228881836
2024-05-02,7.739999771118164
2024-05-03,7.78000020980835
2024-05-06,7.869999885559082
2024-05-07,7.929999828338623
2024-05-08,8.09000015258789
2024-05-09,8.109999656677246
2024-05-10,8.119999885559082
2024-05-13,8.170000076293945
2024-05-14,8.3100004196167
2024-05-15,8.470000267028809
2024-05-16,8.380000114440918
2024-05-17,8.3100004196167
2024-05-20,8.149999618530273
2024-05-21,8.210000038146973
2024-05-22,8.170000076293945
2024-05-23,7.889999866485596
2024-05-24,8.010000228881836
2024-05-28,8.140000343322754
2024-05-29,8.029999732971191
2024-05-30,8.199999809265137
2024-05-31,8.260000228881836
2024-06-03,8.350000381469727
2024-06-04,8.170000076293945
2024-06-05,8.170000076293945
2024-06-06,8.3100004196167
2024-06-07,8.15999984741211
2024-06-10,8.079999923706055
2024-06-11,7.860000133514404
2024-06-12,8.039999961853027
2024-06-13,8.0
2024-06-14,7.940000057220459
2024-06-17,8.029999732971191
2024-06-18,8.039999961853027
2024-06-20,8.300000190734863
2024-06-21,8.279999732971191
2024-06-24,8.170000076293945
2024-06-25,8.0600004196167
2024-06-26,8.079999923706055
2024-06-27,8.109999656677246
2024-06-28,8.029999732971191
2024-07-01,8.130000114440918
2024-07-02,8.279999732971191
2024-07-03,8.390000343322754
2024-07-05,8.520000457763672
2024-07-08,8.609999656677246
2024-07-09,8.369999885559082
2024-07-10,8.449999809265137
2024-07-11,8.510000228881836
2024-07-12,8.520000457763672
2024-07-15,8.460000038146973
2024-07-16,8.649999618530273
2024-07-17,8.609999656677246
2024-07-18,8.680000305175781
2024-07-19,8.760000228881836
2024-07-22,8.869999885559082
2024-07-23,8.84000015258789
2024-07-24,8.710000038146973
2024-07-25,8.819999694824219
2024-07-26,9.529999732971191
2024-07-29,9.640000343322754
2024-07-30,9.489999771118164
2024-07-31,9.539999961853027
2024-08-01,8.859999656677246
2024-08-02,8.420000076293945
2024-08-05,8.350000381469727
2024-08-06,8.380000114440918
2024-08-07,8.489999771118164
2024-08-08,8.680000305175781
2024-08-09,8.649999618530273
2024-08-12,8.670000076293945
2024-08-13,8.880000114440918
2024-08-14,8.869999885559082
2024-08-15,9.039999961853027
2024-08-16,9.15999984741211
2024-08-19,9.289999961853027
2024-08-20,9.149999618530273
2024-08-21,9.239999771118164
2024-08-22,9.109999656677246
2024-08-23,9.270000457763672
2024-08-26,9.270000457763672
2024-08-27,9.40999984741211
2024-08-28,9.020000457763672
2024-08-29,9.15999984741211
2024-08-30,9.220000267028809
2024-09-03,8.789999961853027
2024-09-04,8.890000343322754
2024-09-05,9.039999961853027
2024-09-06,8.670000076293945
2024-09-09,8.850000381469727
2024-09-10,8.670000076293945
2024-09-11,8.829999923706055
2024-09-12,8.819999694824219
2024-09-13,8.9399995803833
2024-09-16,9.050000190734863
2024-09-17,9.050000190734863
2024-09-18,8.989999771118164
2024-09-19,9.199999809265137
2024-09-20,9.079999923706055
2024-09-23,9.069999694824219
2024-09-24,9.25
2024-09-25,9.109999656677246
2024-09-26,9.420000076293945
2024-09-27,9.34000015258789
2024-09-30,9.359999656677246
2024-10-01,9.130000114440918
2024-10-02,8.930000305175781
2024-10-03,8.770000457763672
2024-10-04,9.210000038146973
2024-10-07,9.369999885559082
2024-10-08,9.279999732971191
2024-10-09,9.260000228881836
2024-10-10,9.3100004196167
2024-10-11,9.359999656677246
2024-10-14,9.350000381469727
2024-10-15,9.3100004196167
2024-10-16,9.350000381469727
2024-10-17,9.539999961853027
2024-10-18,9.520000457763672
2024-10-21,9.380000114440918
2024-10-22,9.470000267028809
2024-10-23,9.3100004196167
2024-10-24,9.569999694824219
2024-10-25,9.489999771118164
2024-10-28,9.720000267028809
2024-10-29,9.579999923706055
2024-10-30,9.640000343322754
2024-10-31,9.5600004196167
2024-11-01,9.760000228881836
2024-11-04,10.050000190734863
2024-11-05,10.210000038146973
2024-11-06,10.239999771118164
2024-11-07,10.039999961853027
2024-11-08,9.979999542236328
2024-11-11,10.239999771118164
2024-11-12,9.979999542236328
2024-11-13,9.960000038146973
2024-11-14,9.960000038146973
2024-11-15,10.079999923706055
2024-11-18,10.09000015258789
2024-11-19,10.050000190734863
2024-11-20,10.199999809265137
2024-11-21,10.210000038146973
