Date,WSM
2023-03-29,59.07500076293945
2023-03-30,59.099998474121094
2023-03-31,60.83000183105469
2023-04-03,60.724998474121094
2023-04-04,59.54499816894531
2023-04-05,58.91999816894531
2023-04-06,58.47999954223633
2023-04-10,59.15999984741211
2023-04-11,59.75
2023-04-12,58.9900016784668
2023-04-13,59.095001220703125
2023-04-14,59.244998931884766
2023-04-17,59.29999923706055
2023-04-18,60.5
2023-04-19,61.14500045776367
2023-04-20,61.07500076293945
2023-04-21,60.6349983215332
2023-04-24,60.189998626708984
2023-04-25,58.7400016784668
2023-04-26,58.63999938964844
2023-04-27,61.130001068115234
2023-04-28,60.52000045776367
2023-05-01,59.279998779296875
2023-05-02,58.7400016784668
2023-05-03,57.71500015258789
2023-05-04,57.54499816894531
2023-05-05,59.165000915527344
2023-05-08,58.27000045776367
2023-05-09,57.584999084472656
2023-05-10,56.584999084472656
2023-05-11,56.6349983215332
2023-05-12,56.96500015258789
2023-05-15,58.220001220703125
2023-05-16,55.83000183105469
2023-05-17,57.435001373291016
2023-05-18,59.04999923706055
2023-05-19,57.39500045776367
2023-05-22,56.08000183105469
2023-05-23,55.92499923706055
2023-05-24,57.095001220703125
2023-05-25,55.58000183105469
2023-05-26,56.80500030517578
2023-05-30,57.875
2023-05-31,56.755001068115234
2023-06-01,56.970001220703125
2023-06-02,59.279998779296875
2023-06-05,58.80500030517578
2023-06-06,61.939998626708984
2023-06-07,64.79499816894531
2023-06-08,63.08000183105469
2023-06-09,62.779998779296875
2023-06-12,62.525001525878906
2023-06-13,64.7249984741211
2023-06-14,62.80500030517578
2023-06-15,63.625
2023-06-16,62.31999969482422
2023-06-20,60.84000015258789
2023-06-21,60.48500061035156
2023-06-22,60.02000045776367
2023-06-23,60.08000183105469
2023-06-26,61.7599983215332
2023-06-27,63.185001373291016
2023-06-28,62.69499969482422
2023-06-29,61.53499984741211
2023-06-30,62.56999969482422
2023-07-03,63.52000045776367
2023-07-05,63.665000915527344
2023-07-06,62.119998931884766
2023-07-07,60.46500015258789
2023-07-10,63.16999816894531
2023-07-11,64.66000366210938
2023-07-12,65.26000213623047
2023-07-13,64.9000015258789
2023-07-14,63.415000915527344
2023-07-17,62.56999969482422
2023-07-18,64.45500183105469
2023-07-19,65.875
2023-07-20,65.2750015258789
2023-07-21,64.38500213623047
2023-07-24,65.16999816894531
2023-07-25,67.37000274658203
2023-07-26,68.48500061035156
2023-07-27,68.76499938964844
2023-07-28,70.33000183105469
2023-07-31,69.31999969482422
2023-08-01,69.2300033569336
2023-08-02,69.08999633789062
2023-08-03,70.94999694824219
2023-08-04,69.66999816894531
2023-08-07,69.77999877929688
2023-08-08,69.78500366210938
2023-08-09,68.5999984741211
2023-08-10,67.80999755859375
2023-08-11,67.06500244140625
2023-08-14,66.5999984741211
2023-08-15,66.25499725341797
2023-08-16,66.3499984741211
2023-08-17,65.80500030517578
2023-08-18,67.20999908447266
2023-08-21,64.41500091552734
2023-08-22,62.57500076293945
2023-08-23,71.01000213623047
2023-08-24,69.7699966430664
2023-08-25,70.23500061035156
2023-08-28,70.93000030517578
2023-08-29,71.19999694824219
2023-08-30,71.19499969482422
2023-08-31,70.5999984741211
2023-09-01,72.24500274658203
2023-09-05,71.9800033569336
2023-09-06,70.3949966430664
2023-09-07,71.99500274658203
2023-09-08,71.82499694824219
2023-09-11,71.61000061035156
2023-09-12,69.52999877929688
2023-09-13,71.2300033569336
2023-09-14,72.56500244140625
2023-09-15,71.99500274658203
2023-09-18,72.19999694824219
2023-09-19,71.63999938964844
2023-09-20,71.38500213623047
2023-09-21,70.625
2023-09-22,70.00499725341797
2023-09-25,78.13999938964844
2023-09-26,76.83499908447266
2023-09-27,78.58999633789062
2023-09-28,77.20500183105469
2023-09-29,77.69999694824219
2023-10-02,77.1050033569336
2023-10-03,75.33999633789062
2023-10-04,75.82499694824219
2023-10-05,75.55000305175781
2023-10-06,77.71499633789062
2023-10-09,80.05500030517578
2023-10-10,79.625
2023-10-11,81.21499633789062
2023-10-12,81.28500366210938
2023-10-13,80.76000213623047
2023-10-16,81.13999938964844
2023-10-17,81.7300033569336
2023-10-18,80.16500091552734
2023-10-19,78.99500274658203
2023-10-20,78.56500244140625
2023-10-23,78.2300033569336
2023-10-24,78.15499877929688
2023-10-25,76.38500213623047
2023-10-26,72.11499786376953
2023-10-27,72.91000366210938
2023-10-30,74.11000061035156
2023-10-31,75.12000274658203
2023-11-01,74.7699966430664
2023-11-02,76.26000213623047
2023-11-03,77.15499877929688
2023-11-06,76.08000183105469
2023-11-07,74.96499633789062
2023-11-08,74.91000366210938
2023-11-09,73.76000213623047
2023-11-10,74.18000030517578
2023-11-13,74.37999725341797
2023-11-14,79.06999969482422
2023-11-15,80.69499969482422
2023-11-16,85.7249984741211
2023-11-17,89.42500305175781
2023-11-20,90.9749984741211
2023-11-21,89.97000122070312
2023-11-22,90.73500061035156
2023-11-24,91.7699966430664
2023-11-27,91.76000213623047
2023-11-28,92.01000213623047
2023-11-29,93.56999969482422
2023-11-30,93.7699966430664
2023-12-01,97.92500305175781
2023-12-04,99.1500015258789
2023-12-05,97.62000274658203
2023-12-06,96.94499969482422
2023-12-07,97.66000366210938
2023-12-08,97.40499877929688
2023-12-11,97.6050033569336
2023-12-12,94.80500030517578
2023-12-13,98.78500366210938
2023-12-14,103.2300033569336
2023-12-15,102.37999725341797
2023-12-18,99.87999725341797
2023-12-19,101.6050033569336
2023-12-20,100.73999786376953
2023-12-21,102.37999725341797
2023-12-22,101.78500366210938
2023-12-26,101.38500213623047
2023-12-27,101.69999694824219
2023-12-28,101.65499877929688
2023-12-29,100.88999938964844
2024-01-02,101.65499877929688
2024-01-03,97.2750015258789
2024-01-04,97.59500122070312
2024-01-05,98.06500244140625
2024-01-08,99.70500183105469
2024-01-09,99.36000061035156
2024-01-10,99.04000091552734
2024-01-11,101.16999816894531
2024-01-12,101.9800033569336
2024-01-16,101.5
2024-01-17,101.95999908447266
2024-01-18,103.44499969482422
2024-01-19,103.20999908447266
2024-01-22,104.79499816894531
2024-01-23,105.29499816894531
2024-01-24,103.86000061035156
2024-01-25,105.06999969482422
2024-01-26,104.2750015258789
2024-01-29,100.74500274658203
2024-01-30,100.29000091552734
2024-01-31,96.69499969482422
2024-02-01,98.48999786376953
2024-02-02,100.16999816894531
2024-02-05,99.84500122070312
2024-02-06,102.34500122070312
2024-02-07,102.76000213623047
2024-02-08,107.93000030517578
2024-02-09,109.99500274658203
2024-02-12,113.38500213623047
2024-02-13,111.0199966430664
2024-02-14,111.19999694824219
2024-02-15,111.45999908447266
2024-02-16,113.05000305175781
2024-02-20,111.91000366210938
2024-02-21,109.9800033569336
2024-02-22,112.75
2024-02-23,113.30500030517578
2024-02-26,114.86499786376953
2024-02-27,116.72000122070312
2024-02-28,116.37000274658203
2024-02-29,117.76499938964844
2024-03-01,118.31999969482422
2024-03-04,118.82499694824219
2024-03-05,120.16500091552734
2024-03-06,119.8550033569336
2024-03-07,123.74500274658203
2024-03-08,117.44999694824219
2024-03-11,118.17500305175781
2024-03-12,120.5250015258789
2024-03-13,141.93499755859375
2024-03-14,142.8249969482422
2024-03-15,141.88499450683594
2024-03-18,142.6300048828125
2024-03-19,146.67999267578125
2024-03-20,147.52499389648438
2024-03-21,156.56500244140625
2024-03-22,156.31500244140625
2024-03-25,155.6199951171875
2024-03-26,154.2050018310547
2024-03-27,157.00999450683594
2024-03-28,158.76499938964844
2024-04-01,157.46499633789062
2024-04-02,155.14999389648438
2024-04-03,154.49000549316406
2024-04-04,153.19000244140625
2024-04-05,154.7050018310547
2024-04-08,154.125
2024-04-09,154.4949951171875
2024-04-10,146.6199951171875
2024-04-11,147.23500061035156
2024-04-12,144.4250030517578
2024-04-15,144.26499938964844
2024-04-16,141.27499389648438
2024-04-17,141.0850067138672
2024-04-18,139.76499938964844
2024-04-19,139.60000610351562
2024-04-22,140.11000061035156
2024-04-23,142.53500366210938
2024-04-24,142.7550048828125
2024-04-25,140.83999633789062
2024-04-26,141.0800018310547
2024-04-29,143.1999969482422
2024-04-30,143.38999938964844
2024-05-01,141.80499267578125
2024-05-02,146.1199951171875
2024-05-03,152.35000610351562
2024-05-06,154.14500427246094
2024-05-07,150.80999755859375
2024-05-08,152.4600067138672
2024-05-09,159.22500610351562
2024-05-10,157.97000122070312
2024-05-13,157.80999755859375
2024-05-14,158.5749969482422
2024-05-15,160.1199951171875
2024-05-16,156.52999877929688
2024-05-17,154.75
2024-05-20,158.2899932861328
2024-05-21,157.19000244140625
2024-05-22,139.96499633789062
2024-05-23,142.27999877929688
2024-05-24,143.90499877929688
2024-05-28,142.16000366210938
2024-05-29,141.27999877929688
2024-05-30,144.1649932861328
2024-05-31,146.61000061035156
2024-06-03,148.83999633789062
2024-06-04,141.375
2024-06-05,149.02499389648438
2024-06-06,148.2550048828125
2024-06-07,146.25999450683594
2024-06-10,148.47000122070312
2024-06-11,149.6750030517578
2024-06-12,155.5
2024-06-13,160.6649932861328
2024-06-14,150.80999755859375
2024-06-17,152.57000732421875
2024-06-18,159.9250030517578
2024-06-20,151.97000122070312
2024-06-21,151.67999267578125
2024-06-24,153.77499389648438
2024-06-25,147.23500061035156
2024-06-26,148.34500122070312
2024-06-27,143.64999389648438
2024-06-28,141.18499755859375
2024-07-01,138.44500732421875
2024-07-02,139.76499938964844
2024-07-03,140.47000122070312
2024-07-05,139.9600067138672
2024-07-08,142.58999633789062
2024-07-09,142.22000122070312
2024-07-10,146.24000549316406
2024-07-11,153.5800018310547
2024-07-12,158.60000610351562
2024-07-15,154.8699951171875
2024-07-16,162.99000549316406
2024-07-17,150.0800018310547
2024-07-18,148.77000427246094
2024-07-19,146.8800048828125
2024-07-22,152.1999969482422
2024-07-23,156.0399932861328
2024-07-24,151.14999389648438
2024-07-25,150.6699981689453
2024-07-26,155.5
2024-07-29,153.75999450683594
2024-07-30,149.22000122070312
2024-07-31,154.67999267578125
2024-08-01,144.94000244140625
2024-08-02,139.82000732421875
2024-08-05,134.39999389648438
2024-08-06,139.07000732421875
2024-08-07,137.7899932861328
2024-08-08,139.5500030517578
2024-08-09,140.99000549316406
2024-08-12,138.8300018310547
2024-08-13,142.63999938964844
2024-08-14,138.6199951171875
2024-08-15,141.02999877929688
2024-08-16,137.85000610351562
2024-08-19,140.3699951171875
2024-08-20,137.6300048828125
2024-08-21,143.85000610351562
2024-08-22,130.5
2024-08-23,139.50999450683594
2024-08-26,134.89999389648438
2024-08-27,134.3300018310547
2024-08-28,135.07000732421875
2024-08-29,132.86000061035156
2024-08-30,134.3300018310547
2024-09-03,131.1199951171875
2024-09-04,131.75999450683594
2024-09-05,128.47000122070312
2024-09-06,130.42999267578125
2024-09-09,132.3300018310547
2024-09-10,130.3300018310547
2024-09-11,134.24000549316406
2024-09-12,135.86000061035156
2024-09-13,144.50999450683594
2024-09-16,145.02000427246094
2024-09-17,147.22000122070312
2024-09-18,147.5500030517578
2024-09-19,150.0800018310547
2024-09-20,148.80999755859375
2024-09-23,153.42999267578125
2024-09-24,152.77999877929688
2024-09-25,148.89999389648438
2024-09-26,151.25
2024-09-27,154.35000610351562
2024-09-30,154.9199981689453
2024-10-01,151.0399932861328
2024-10-02,152.52000427246094
2024-10-03,152.13999938964844
2024-10-04,151.49000549316406
2024-10-07,149.6199951171875
2024-10-08,149.52999877929688
2024-10-09,144.6999969482422
2024-10-10,141.74000549316406
2024-10-11,144.35000610351562
2024-10-14,146.1199951171875
2024-10-15,148.1199951171875
2024-10-16,150.92999267578125
2024-10-17,142.38999938964844
2024-10-18,144.02999877929688
2024-10-21,139.75999450683594
2024-10-22,139.89999389648438
2024-10-23,138.3699951171875
2024-10-24,137.52000427246094
2024-10-25,134.75999450683594
2024-10-28,132.5
2024-10-29,132.47000122070312
2024-10-30,132.42999267578125
2024-10-31,134.1300048828125
2024-11-01,132.1999969482422
2024-11-04,135.2100067138672
2024-11-05,134.8300018310547
2024-11-06,129.47000122070312
2024-11-07,133.91000366210938
2024-11-08,129.8000030517578
2024-11-11,129.83999633789062
2024-11-12,129.1300048828125
2024-11-13,129.50999450683594
2024-11-14,130.82000732421875
2024-11-15,130.64999389648438
2024-11-18,133.88999938964844
2024-11-19,137.24000549316406
2024-11-20,175.0399932861328
2024-11-21,172.49000549316406
