Date,H
2024-04-17,148.83999633789062
2024-04-18,147.8000030517578
2024-04-19,146.3699951171875
2024-04-22,146.5800018310547
2024-04-23,149.80999755859375
2024-04-24,151.8300018310547
2024-04-25,151.25999450683594
2024-04-26,151.32000732421875
2024-04-29,152.2100067138672
2024-04-30,148.7899932861328
2024-05-01,149.00999450683594
2024-05-02,151.67999267578125
2024-05-03,150.5
2024-05-06,151.36000061035156
2024-05-07,150.39999389648438
2024-05-08,147.82000732421875
2024-05-09,152.27000427246094
2024-05-10,152.1999969482422
2024-05-13,149.22999572753906
2024-05-14,150.47000122070312
2024-05-15,149.2100067138672
2024-05-16,149.1699981689453
2024-05-17,149.0500030517578
2024-05-20,150.6699981689453
2024-05-21,150.3000030517578
2024-05-22,150.00999450683594
2024-05-23,146.82000732421875
2024-05-24,148.07000732421875
2024-05-28,147.92999267578125
2024-05-29,144.6699981689453
2024-05-30,145.77999877929688
2024-05-31,147.47000122070312
2024-06-03,144.3699951171875
2024-06-04,143.83999633789062
2024-06-05,144.99000549316406
2024-06-06,145.67999267578125
2024-06-07,145.14999389648438
2024-06-10,146.05999755859375
2024-06-11,145.8800048828125
2024-06-12,149.74000549316406
2024-06-13,148.64999389648438
2024-06-14,147.47000122070312
2024-06-17,149.97000122070312
2024-06-18,150.6199951171875
2024-06-20,150.00999450683594
2024-06-21,148.4600067138672
2024-06-24,150.27000427246094
2024-06-25,149.97999572753906
2024-06-26,148.86000061035156
2024-06-27,148.99000549316406
2024-06-28,151.9199981689453
2024-07-01,148.85000610351562
2024-07-02,148.6699981689453
2024-07-03,149.44000244140625
2024-07-05,148.8699951171875
2024-07-08,148.6699981689453
2024-07-09,148.6300048828125
2024-07-10,152.30999755859375
2024-07-11,152.7100067138672
2024-07-12,154.9199981689453
2024-07-15,157.1699981689453
2024-07-16,162.22000122070312
2024-07-17,157.14999389648438
2024-07-18,152.94000244140625
2024-07-19,154.61000061035156
2024-07-22,153.97000122070312
2024-07-23,155.07000732421875
2024-07-24,150.30999755859375
2024-07-25,150.25999450683594
2024-07-26,149.85000610351562
2024-07-29,150.74000549316406
2024-07-30,151.39999389648438
2024-07-31,147.3300018310547
2024-08-01,141.16000366210938
2024-08-02,136.57000732421875
2024-08-05,133.94000244140625
2024-08-06,132.02000427246094
2024-08-07,130.36000061035156
2024-08-08,133.35000610351562
2024-08-09,135.13999938964844
2024-08-12,133.60000610351562
2024-08-13,135.4600067138672
2024-08-14,138.7899932861328
2024-08-15,142.36000061035156
2024-08-16,143.10000610351562
2024-08-19,146.6699981689453
2024-08-20,143.0500030517578
2024-08-21,145.27999877929688
2024-08-22,145.11000061035156
2024-08-23,148.75999450683594
2024-08-26,147.0800018310547
2024-08-27,148.50999450683594
2024-08-28,146.8000030517578
2024-08-29,149.1199951171875
2024-08-30,151.9199981689453
2024-09-03,149.1300048828125
2024-09-04,147.60000610351562
2024-09-05,147.27999877929688
2024-09-06,144.5
2024-09-09,145.8000030517578
2024-09-10,143.17999267578125
2024-09-11,145.22999572753906
2024-09-12,145.2899932861328
2024-09-13,145.67999267578125
2024-09-16,144.85000610351562
2024-09-17,148.3800048828125
2024-09-18,148.27000427246094
2024-09-19,154.0800018310547
2024-09-20,154.88999938964844
2024-09-23,151.58999633789062
2024-09-24,155.75
2024-09-25,153.47000122070312
2024-09-26,157.77000427246094
2024-09-27,158.35000610351562
2024-09-30,152.1999969482422
2024-10-01,149.5
2024-10-02,150.61000061035156
2024-10-03,150.0
2024-10-04,153.69000244140625
2024-10-07,152.4199981689453
2024-10-08,152.44000244140625
2024-10-09,154.02999877929688
2024-10-10,154.22999572753906
2024-10-11,155.08999633789062
2024-10-14,152.32000732421875
2024-10-15,151.5800018310547
2024-10-16,153.52000427246094
2024-10-17,152.61000061035156
2024-10-18,153.92999267578125
2024-10-21,152.17999267578125
2024-10-22,154.27999877929688
2024-10-23,148.11000061035156
2024-10-24,152.52999877929688
2024-10-25,154.55999755859375
2024-10-28,156.5800018310547
2024-10-29,156.5500030517578
2024-10-30,157.11000061035156
2024-10-31,145.4499969482422
2024-11-01,145.0399932861328
2024-11-04,143.07000732421875
2024-11-05,143.10000610351562
2024-11-06,153.11000061035156
2024-11-07,153.88999938964844
2024-11-08,155.1699981689453
2024-11-11,157.4199981689453
2024-11-12,157.47999572753906
2024-11-13,159.52999877929688
2024-11-14,157.77000427246094
2024-11-15,152.94000244140625
2024-11-18,152.72000122070312
2024-11-19,153.17999267578125
2024-11-20,154.8300018310547
2024-11-21,156.0
