Date,MAS
2023-09-21,53.59000015258789
2023-09-22,53.09000015258789
2023-09-25,53.279998779296875
2023-09-26,52.630001068115234
2023-09-27,53.209999084472656
2023-09-28,54.31999969482422
2023-09-29,53.45000076293945
2023-10-02,52.58000183105469
2023-10-03,51.650001525878906
2023-10-04,52.290000915527344
2023-10-05,52.220001220703125
2023-10-06,52.20000076293945
2023-10-09,52.209999084472656
2023-10-10,52.630001068115234
2023-10-11,53.630001068115234
2023-10-12,51.619998931884766
2023-10-13,51.119998931884766
2023-10-16,52.52000045776367
2023-10-17,52.54999923706055
2023-10-18,50.790000915527344
2023-10-19,50.119998931884766
2023-10-20,49.880001068115234
2023-10-23,49.779998779296875
2023-10-24,49.13999938964844
2023-10-25,48.33000183105469
2023-10-26,51.529998779296875
2023-10-27,51.040000915527344
2023-10-30,51.83000183105469
2023-10-31,52.09000015258789
2023-11-01,52.709999084472656
2023-11-02,53.869998931884766
2023-11-03,55.09000015258789
2023-11-06,54.63999938964844
2023-11-07,55.189998626708984
2023-11-08,56.41999816894531
2023-11-09,55.4900016784668
2023-11-10,56.16999816894531
2023-11-13,55.619998931884766
2023-11-14,59.09000015258789
2023-11-15,59.2400016784668
2023-11-16,59.369998931884766
2023-11-17,60.11000061035156
2023-11-20,60.16999816894531
2023-11-21,59.040000915527344
2023-11-22,59.279998779296875
2023-11-24,59.189998626708984
2023-11-27,59.779998779296875
2023-11-28,59.4900016784668
2023-11-29,60.369998931884766
2023-11-30,60.54999923706055
2023-12-01,62.15999984741211
2023-12-04,62.439998626708984
2023-12-05,62.279998779296875
2023-12-06,63.43000030517578
2023-12-07,63.38999938964844
2023-12-08,64.0
2023-12-11,63.97999954223633
2023-12-12,64.33999633789062
2023-12-13,66.30999755859375
2023-12-14,69.31999969482422
2023-12-15,68.63999938964844
2023-12-18,67.94999694824219
2023-12-19,68.0999984741211
2023-12-20,67.04000091552734
2023-12-21,67.37999725341797
2023-12-22,67.22000122070312
2023-12-26,67.2699966430664
2023-12-27,67.27999877929688
2023-12-28,67.16999816894531
2023-12-29,66.9800033569336
2024-01-02,66.56999969482422
2024-01-03,64.2699966430664
2024-01-04,64.2300033569336
2024-01-05,65.02999877929688
2024-01-08,66.80999755859375
2024-01-09,67.22000122070312
2024-01-10,68.18000030517578
2024-01-11,68.12000274658203
2024-01-12,67.27999877929688
2024-01-16,67.45999908447266
2024-01-17,67.30000305175781
2024-01-18,68.19999694824219
2024-01-19,68.05999755859375
2024-01-22,69.04000091552734
2024-01-23,67.02999877929688
2024-01-24,65.47000122070312
2024-01-25,67.18000030517578
2024-01-26,67.25
2024-01-29,68.38999938964844
2024-01-30,68.51000213623047
2024-01-31,67.29000091552734
2024-02-01,69.12000274658203
2024-02-02,68.66999816894531
2024-02-05,67.98999786376953
2024-02-06,68.77999877929688
2024-02-07,70.44000244140625
2024-02-08,73.31999969482422
2024-02-09,72.61000061035156
2024-02-12,73.25
2024-02-13,72.47000122070312
2024-02-14,73.47000122070312
2024-02-15,73.4800033569336
2024-02-16,73.16000366210938
2024-02-20,73.97000122070312
2024-02-21,73.58999633789062
2024-02-22,74.33000183105469
2024-02-23,74.94000244140625
2024-02-26,75.30999755859375
2024-02-27,76.62999725341797
2024-02-28,76.69999694824219
2024-02-29,76.76000213623047
2024-03-01,77.5999984741211
2024-03-04,77.87999725341797
2024-03-05,76.5999984741211
2024-03-06,76.41999816894531
2024-03-07,77.13999938964844
2024-03-08,76.87999725341797
2024-03-11,75.16000366210938
2024-03-12,75.55999755859375
2024-03-13,75.08999633789062
2024-03-14,73.91999816894531
2024-03-15,74.16000366210938
2024-03-18,73.87999725341797
2024-03-19,75.36000061035156
2024-03-20,76.2300033569336
2024-03-21,78.18000030517578
2024-03-22,77.0999984741211
2024-03-25,76.01000213623047
2024-03-26,76.58999633789062
2024-03-27,77.8499984741211
2024-03-28,78.87999725341797
2024-04-01,77.69000244140625
2024-04-02,77.18000030517578
2024-04-03,77.9000015258789
2024-04-04,76.58000183105469
2024-04-05,76.9000015258789
2024-04-08,77.12000274658203
2024-04-09,76.7300033569336
2024-04-10,73.98999786376953
2024-04-11,73.4800033569336
2024-04-12,73.55000305175781
2024-04-15,73.05999755859375
2024-04-16,72.55999755859375
2024-04-17,72.36000061035156
2024-04-18,72.22000122070312
2024-04-19,71.91000366210938
2024-04-22,72.0199966430664
2024-04-23,73.01000213623047
2024-04-24,69.73999786376953
2024-04-25,69.87000274658203
2024-04-26,69.8499984741211
2024-04-29,70.06999969482422
2024-04-30,68.44999694824219
2024-05-01,68.58000183105469
2024-05-02,68.9800033569336
2024-05-03,69.55999755859375
2024-05-06,70.2300033569336
2024-05-07,70.68000030517578
2024-05-08,70.66999816894531
2024-05-09,72.04000091552734
2024-05-10,72.30999755859375
2024-05-13,70.79000091552734
2024-05-14,71.0999984741211
2024-05-15,72.19999694824219
2024-05-16,70.33999633789062
2024-05-17,70.16000366210938
2024-05-20,69.52999877929688
2024-05-21,69.9000015258789
2024-05-22,69.25
2024-05-23,68.73999786376953
2024-05-24,69.0999984741211
2024-05-28,67.4800033569336
2024-05-29,67.33000183105469
2024-05-30,68.37999725341797
2024-05-31,69.91999816894531
2024-06-03,68.69999694824219
2024-06-04,67.23999786376953
2024-06-05,67.76000213623047
2024-06-06,67.12000274658203
2024-06-07,66.02999877929688
2024-06-10,67.13999938964844
2024-06-11,67.19999694824219
2024-06-12,68.9800033569336
2024-06-13,70.44999694824219
2024-06-14,69.13999938964844
2024-06-17,69.5199966430664
2024-06-18,69.38999938964844
2024-06-20,68.23999786376953
2024-06-21,67.83999633789062
2024-06-24,68.08999633789062
2024-06-25,65.4800033569336
2024-06-26,66.31999969482422
2024-06-27,66.4000015258789
2024-06-28,66.66999816894531
2024-07-01,64.70999908447266
2024-07-02,64.75
2024-07-03,64.77999877929688
2024-07-05,64.69999694824219
2024-07-08,65.79000091552734
2024-07-09,65.62000274658203
2024-07-10,66.1500015258789
2024-07-11,69.22000122070312
2024-07-12,70.7300033569336
2024-07-15,70.58000183105469
2024-07-16,74.30000305175781
2024-07-17,73.18000030517578
2024-07-18,73.44000244140625
2024-07-19,72.7300033569336
2024-07-22,72.83999633789062
2024-07-23,71.2699966430664
2024-07-24,70.58000183105469
2024-07-25,75.83999633789062
2024-07-26,77.44999694824219
2024-07-29,77.69000244140625
2024-07-30,78.31999969482422
2024-07-31,77.8499984741211
2024-08-01,76.20999908447266
2024-08-02,74.97000122070312
2024-08-05,73.41999816894531
2024-08-06,73.9000015258789
2024-08-07,72.1500015258789
2024-08-08,72.86000061035156
2024-08-09,72.44000244140625
2024-08-12,72.19000244140625
2024-08-13,74.22000122070312
2024-08-14,75.48999786376953
2024-08-15,76.54000091552734
2024-08-16,76.06999969482422
2024-08-19,76.7699966430664
2024-08-20,76.45999908447266
2024-08-21,78.31999969482422
2024-08-22,77.73999786376953
2024-08-23,80.68000030517578
2024-08-26,80.61000061035156
2024-08-27,79.05000305175781
2024-08-28,78.80999755859375
2024-08-29,78.86000061035156
2024-08-30,79.55999755859375
2024-09-03,78.30999755859375
2024-09-04,78.13999938964844
2024-09-05,77.23999786376953
2024-09-06,77.22000122070312
2024-09-09,77.31999969482422
2024-09-10,78.33000183105469
2024-09-11,78.01000213623047
2024-09-12,78.91999816894531
2024-09-13,80.20999908447266
2024-09-16,81.04000091552734
2024-09-17,81.25
2024-09-18,81.69000244140625
2024-09-19,83.23999786376953
2024-09-20,82.11000061035156
2024-09-23,82.5199966430664
2024-09-24,83.05000305175781
2024-09-25,82.30999755859375
2024-09-26,83.1500015258789
2024-09-27,83.56999969482422
2024-09-30,83.94000244140625
2024-10-01,83.81999969482422
2024-10-02,83.26000213623047
2024-10-03,83.16000366210938
2024-10-04,82.37000274658203
2024-10-07,82.83000183105469
2024-10-08,83.20999908447266
2024-10-09,83.9800033569336
2024-10-10,83.0999984741211
2024-10-11,83.48999786376953
2024-10-14,84.80999755859375
2024-10-15,85.12999725341797
2024-10-16,85.55999755859375
2024-10-17,85.45999908447266
2024-10-18,85.70999908447266
2024-10-21,84.19000244140625
2024-10-22,82.19999694824219
2024-10-23,81.94999694824219
2024-10-24,82.87999725341797
2024-10-25,81.26000213623047
2024-10-28,81.68000030517578
2024-10-29,81.30000305175781
2024-10-30,80.3499984741211
2024-10-31,79.91000366210938
2024-11-01,80.18000030517578
2024-11-04,80.79000091552734
2024-11-05,81.77999877929688
2024-11-06,80.20999908447266
2024-11-07,80.23999786376953
2024-11-08,80.94999694824219
2024-11-11,80.7699966430664
2024-11-12,79.0199966430664
2024-11-13,79.25
2024-11-14,79.19000244140625
2024-11-15,78.41999816894531
2024-11-18,77.08000183105469
2024-11-19,76.16999816894531
2024-11-20,77.01000213623047
2024-11-21,78.33000183105469
