Date,AMX
2024-08-08,16.90999984741211
2024-08-09,17.18000030517578
2024-08-12,17.0
2024-08-13,16.940000534057617
2024-08-14,17.100000381469727
2024-08-15,17.209999084472656
2024-08-16,17.229999542236328
2024-08-19,17.40999984741211
2024-08-20,17.200000762939453
2024-08-21,17.100000381469727
2024-08-22,16.920000076293945
2024-08-23,17.360000610351562
2024-08-26,17.190000534057617
2024-08-27,16.770000457763672
2024-08-28,16.65999984741211
2024-08-29,16.510000228881836
2024-08-30,16.559999465942383
2024-09-03,16.229999542236328
2024-09-04,16.149999618530273
2024-09-05,16.360000610351562
2024-09-06,16.170000076293945
2024-09-09,16.31999969482422
2024-09-10,15.65999984741211
2024-09-11,16.15999984741211
2024-09-12,16.6200008392334
2024-09-13,16.850000381469727
2024-09-16,16.940000534057617
2024-09-17,16.75
2024-09-18,16.899999618530273
2024-09-19,16.75
2024-09-20,16.079999923706055
2024-09-23,16.040000915527344
2024-09-24,16.329999923706055
2024-09-25,16.1200008392334
2024-09-26,16.299999237060547
2024-09-27,16.389999389648438
2024-09-30,16.360000610351562
2024-10-01,16.219999313354492
2024-10-02,16.239999771118164
2024-10-03,16.190000534057617
2024-10-04,16.559999465942383
2024-10-07,16.079999923706055
2024-10-08,16.079999923706055
2024-10-09,16.1299991607666
2024-10-10,16.079999923706055
2024-10-11,16.15999984741211
2024-10-14,16.350000381469727
2024-10-15,16.440000534057617
2024-10-16,16.770000457763672
2024-10-17,16.979999542236328
2024-10-18,17.1299991607666
2024-10-21,16.860000610351562
2024-10-22,16.729999542236328
2024-10-23,16.639999389648438
2024-10-24,16.56999969482422
2024-10-25,16.6200008392334
2024-10-28,16.719999313354492
2024-10-29,16.110000610351562
2024-10-30,15.850000381469727
2024-10-31,15.739999771118164
2024-11-01,15.609999656677246
2024-11-04,16.049999237060547
2024-11-05,15.84000015258789
2024-11-06,16.040000915527344
2024-11-07,15.869999885559082
2024-11-08,15.220000267028809
2024-11-11,15.300000190734863
2024-11-12,15.210000038146973
2024-11-13,15.260000228881836
2024-11-14,15.010000228881836
2024-11-15,15.100000381469727
2024-11-18,14.930000305175781
2024-11-19,15.020000457763672
2024-11-20,14.979999542236328
2024-11-21,15.180000305175781
