Date,NOK
2023-05-09,4.070000171661377
2023-05-10,4.079999923706055
2023-05-11,4.0
2023-05-12,4.03000020980835
2023-05-15,4.059999942779541
2023-05-16,3.950000047683716
2023-05-17,4.019999980926514
2023-05-18,4.010000228881836
2023-05-19,4.050000190734863
2023-05-22,4.079999923706055
2023-05-23,4.03000020980835
2023-05-24,3.940000057220459
2023-05-25,3.9600000381469727
2023-05-26,4.019999980926514
2023-05-30,4.019999980926514
2023-05-31,4.010000228881836
2023-06-01,4.050000190734863
2023-06-02,4.059999942779541
2023-06-05,4.039999961853027
2023-06-06,3.990000009536743
2023-06-07,4.019999980926514
2023-06-08,3.990000009536743
2023-06-09,4.0
2023-06-12,4.079999923706055
2023-06-13,4.079999923706055
2023-06-14,4.150000095367432
2023-06-15,4.239999771118164
2023-06-16,4.28000020980835
2023-06-20,4.199999809265137
2023-06-21,4.119999885559082
2023-06-22,4.070000171661377
2023-06-23,3.9800000190734863
2023-06-26,4.019999980926514
2023-06-27,4.119999885559082
2023-06-28,4.139999866485596
2023-06-29,4.150000095367432
2023-06-30,4.159999847412109
2023-07-03,4.239999771118164
2023-07-05,4.179999828338623
2023-07-06,4.139999866485596
2023-07-07,4.150000095367432
2023-07-10,4.170000076293945
2023-07-11,4.199999809265137
2023-07-12,4.28000020980835
2023-07-13,4.349999904632568
2023-07-14,3.9800000190734863
2023-07-17,3.8499999046325684
2023-07-18,3.880000114440918
2023-07-19,3.940000057220459
2023-07-20,3.930000066757202
2023-07-21,3.940000057220459
2023-07-24,3.9600000381469727
2023-07-25,3.9700000286102295
2023-07-26,3.9600000381469727
2023-07-27,3.9000000953674316
2023-07-28,3.930000066757202
2023-07-31,3.940000057220459
2023-08-01,3.950000047683716
2023-08-02,3.940000057220459
2023-08-03,3.890000104904175
2023-08-04,3.9100000858306885
2023-08-07,3.9000000953674316
2023-08-08,3.9000000953674316
2023-08-09,3.9000000953674316
2023-08-10,3.950000047683716
2023-08-11,3.890000104904175
2023-08-14,3.869999885559082
2023-08-15,3.799999952316284
2023-08-16,3.759999990463257
2023-08-17,3.7699999809265137
2023-08-18,3.809999942779541
2023-08-21,3.809999942779541
2023-08-22,3.799999952316284
2023-08-23,3.8299999237060547
2023-08-24,3.7699999809265137
2023-08-25,3.799999952316284
2023-08-28,3.8499999046325684
2023-08-29,3.950000047683716
2023-08-30,3.9800000190734863
2023-08-31,3.990000009536743
2023-09-01,3.990000009536743
2023-09-05,4.0
2023-09-06,4.050000190734863
2023-09-07,4.070000171661377
2023-09-08,4.039999961853027
2023-09-11,4.070000171661377
2023-09-12,4.050000190734863
2023-09-13,4.010000228881836
2023-09-14,4.019999980926514
2023-09-15,3.930000066757202
2023-09-18,3.950000047683716
2023-09-19,4.0
2023-09-20,3.9600000381469727
2023-09-21,3.869999885559082
2023-09-22,3.890000104904175
2023-09-25,3.8299999237060547
2023-09-26,3.7300000190734863
2023-09-27,3.700000047683716
2023-09-28,3.7200000286102295
2023-09-29,3.740000009536743
2023-10-02,3.7200000286102295
2023-10-03,3.6700000762939453
2023-10-04,3.619999885559082
2023-10-05,3.5399999618530273
2023-10-06,3.559999942779541
2023-10-09,3.559999942779541
2023-10-10,3.5999999046325684
2023-10-11,3.569999933242798
2023-10-12,3.569999933242798
2023-10-13,3.509999990463257
2023-10-16,3.5999999046325684
2023-10-17,3.490000009536743
2023-10-18,3.390000104904175
2023-10-19,3.2100000381469727
2023-10-20,3.180000066757202
2023-10-23,3.1600000858306885
2023-10-24,3.2200000286102295
2023-10-25,3.2100000381469727
2023-10-26,3.240000009536743
2023-10-27,3.25
2023-10-30,3.2899999618530273
2023-10-31,3.309999942779541
2023-11-01,3.240000009536743
2023-11-02,3.3499999046325684
2023-11-03,3.4600000381469727
2023-11-06,3.430000066757202
2023-11-07,3.430000066757202
2023-11-08,3.4800000190734863
2023-11-09,3.450000047683716
2023-11-10,3.490000009536743
2023-11-13,3.4800000190734863
2023-11-14,3.569999933242798
2023-11-15,3.5899999141693115
2023-11-16,3.5399999618530273
2023-11-17,3.559999942779541
2023-11-20,3.5899999141693115
2023-11-21,3.5299999713897705
2023-11-22,3.5299999713897705
2023-11-24,3.549999952316284
2023-11-27,3.5399999618530273
2023-11-28,3.5199999809265137
2023-11-29,3.559999942779541
2023-11-30,3.4800000190734863
2023-12-01,3.490000009536743
2023-12-04,3.1600000858306885
2023-12-05,3.0
2023-12-06,3.009999990463257
2023-12-07,3.0999999046325684
2023-12-08,3.180000066757202
2023-12-11,3.119999885559082
2023-12-12,3.2200000286102295
2023-12-13,3.25
2023-12-14,3.369999885559082
2023-12-15,3.259999990463257
2023-12-18,3.2300000190734863
2023-12-19,3.309999942779541
2023-12-20,3.25
2023-12-21,3.2799999713897705
2023-12-22,3.359999895095825
2023-12-26,3.3499999046325684
2023-12-27,3.380000114440918
2023-12-28,3.369999885559082
2023-12-29,3.4200000762939453
2024-01-02,3.4100000858306885
2024-01-03,3.390000104904175
2024-01-04,3.450000047683716
2024-01-05,3.440000057220459
2024-01-08,3.5399999618530273
2024-01-09,3.4800000190734863
2024-01-10,3.490000009536743
2024-01-11,3.5
2024-01-12,3.5199999809265137
2024-01-16,3.509999990463257
2024-01-17,3.450000047683716
2024-01-18,3.4700000286102295
2024-01-19,3.430000066757202
2024-01-22,3.3499999046325684
2024-01-23,3.359999895095825
2024-01-24,3.4100000858306885
2024-01-25,3.799999952316284
2024-01-26,3.819999933242798
2024-01-29,3.8499999046325684
2024-01-30,3.680000066757202
2024-01-31,3.5999999046325684
2024-02-01,3.5899999141693115
2024-02-02,3.549999952316284
2024-02-05,3.559999942779541
2024-02-06,3.559999942779541
2024-02-07,3.549999952316284
2024-02-08,3.680000066757202
2024-02-09,3.5899999141693115
2024-02-12,3.619999885559082
2024-02-13,3.490000009536743
2024-02-14,3.5199999809265137
2024-02-15,3.509999990463257
2024-02-16,3.549999952316284
2024-02-20,3.490000009536743
2024-02-21,3.5299999713897705
2024-02-22,3.5799999237060547
2024-02-23,3.5399999618530273
2024-02-26,3.5299999713897705
2024-02-27,3.569999933242798
2024-02-28,3.559999942779541
2024-02-29,3.5299999713897705
2024-03-01,3.559999942779541
2024-03-04,3.609999895095825
2024-03-05,3.5199999809265137
2024-03-06,3.6700000762939453
2024-03-07,3.700000047683716
2024-03-08,3.619999885559082
2024-03-11,3.630000114440918
2024-03-12,3.6600000858306885
2024-03-13,3.6700000762939453
2024-03-14,3.6600000858306885
2024-03-15,3.690000057220459
2024-03-18,3.4800000190734863
2024-03-19,3.5199999809265137
2024-03-20,3.5899999141693115
2024-03-21,3.5799999237060547
2024-03-22,3.5799999237060547
2024-03-25,3.5199999809265137
2024-03-26,3.5399999618530273
2024-03-27,3.5999999046325684
2024-03-28,3.5399999618530273
2024-04-01,3.5
2024-04-02,3.5
2024-04-03,3.5799999237060547
2024-04-04,3.5299999713897705
2024-04-05,3.490000009536743
2024-04-08,3.4800000190734863
2024-04-09,3.5
2024-04-10,3.4200000762939453
2024-04-11,3.4200000762939453
2024-04-12,3.3299999237060547
2024-04-15,3.299999952316284
2024-04-16,3.3299999237060547
2024-04-17,3.3299999237060547
2024-04-18,3.450000047683716
2024-04-19,3.5199999809265137
2024-04-22,3.690000057220459
2024-04-23,3.680000066757202
2024-04-24,3.6500000953674316
2024-04-25,3.640000104904175
2024-04-26,3.6500000953674316
2024-04-29,3.680000066757202
2024-04-30,3.6500000953674316
2024-05-01,3.6500000953674316
2024-05-02,3.6700000762939453
2024-05-03,3.690000057220459
2024-05-06,3.7200000286102295
2024-05-07,3.740000009536743
2024-05-08,3.7300000190734863
2024-05-09,3.7200000286102295
2024-05-10,3.7200000286102295
2024-05-13,3.7899999618530273
2024-05-14,3.930000066757202
2024-05-15,3.869999885559082
2024-05-16,3.880000114440918
2024-05-17,3.9100000858306885
2024-05-20,3.809999942779541
2024-05-21,3.8399999141693115
2024-05-22,3.950000047683716
2024-05-23,3.8499999046325684
2024-05-24,3.8499999046325684
2024-05-28,3.869999885559082
2024-05-29,3.759999990463257
2024-05-30,3.8499999046325684
2024-05-31,3.9000000953674316
2024-06-03,3.950000047683716
2024-06-04,3.940000057220459
2024-06-05,3.9800000190734863
2024-06-06,3.950000047683716
2024-06-07,3.9100000858306885
2024-06-10,3.8399999141693115
2024-06-11,3.799999952316284
2024-06-12,3.809999942779541
2024-06-13,3.7100000381469727
2024-06-14,3.619999885559082
2024-06-17,3.690000057220459
2024-06-18,3.680000066757202
2024-06-20,3.6600000858306885
2024-06-21,3.680000066757202
2024-06-24,3.7300000190734863
2024-06-25,3.7300000190734863
2024-06-26,3.6700000762939453
2024-06-27,3.7300000190734863
2024-06-28,3.7799999713897705
2024-07-01,3.890000104904175
2024-07-02,3.890000104904175
2024-07-03,3.8499999046325684
2024-07-05,3.9000000953674316
2024-07-08,3.890000104904175
2024-07-09,3.859999895095825
2024-07-10,3.9600000381469727
2024-07-11,3.940000057220459
2024-07-12,3.990000009536743
2024-07-15,3.9200000762939453
2024-07-16,3.880000114440918
2024-07-17,3.9000000953674316
2024-07-18,3.619999885559082
2024-07-19,3.6500000953674316
2024-07-22,3.740000009536743
2024-07-23,3.7100000381469727
2024-07-24,3.6700000762939453
2024-07-25,3.8299999237060547
2024-07-26,3.8399999141693115
2024-07-29,3.8399999141693115
2024-07-30,3.9200000762939453
2024-07-31,3.9200000762939453
2024-08-01,3.950000047683716
2024-08-02,3.8499999046325684
2024-08-05,3.7300000190734863
2024-08-06,3.7100000381469727
2024-08-07,3.7300000190734863
2024-08-08,3.7899999618530273
2024-08-09,3.809999942779541
2024-08-12,3.8299999237060547
2024-08-13,3.940000057220459
2024-08-14,3.9800000190734863
2024-08-15,4.070000171661377
2024-08-16,4.039999961853027
2024-08-19,4.159999847412109
2024-08-20,4.150000095367432
2024-08-21,4.159999847412109
2024-08-22,4.110000133514404
2024-08-23,4.170000076293945
2024-08-26,4.179999828338623
2024-08-27,4.21999979019165
2024-08-28,4.190000057220459
2024-08-29,4.480000019073486
2024-08-30,4.460000038146973
2024-09-03,4.380000114440918
2024-09-04,4.380000114440918
2024-09-05,4.329999923706055
2024-09-06,4.239999771118164
2024-09-09,4.260000228881836
2024-09-10,4.190000057220459
2024-09-11,4.190000057220459
2024-09-12,4.199999809265137
2024-09-13,4.199999809265137
2024-09-16,4.210000038146973
2024-09-17,4.190000057220459
2024-09-18,4.190000057220459
2024-09-19,4.25
2024-09-20,4.28000020980835
2024-09-23,4.309999942779541
2024-09-24,4.400000095367432
2024-09-25,4.360000133514404
2024-09-26,4.360000133514404
2024-09-27,4.369999885559082
2024-09-30,4.369999885559082
2024-10-01,4.349999904632568
2024-10-02,4.389999866485596
2024-10-03,4.349999904632568
2024-10-04,4.349999904632568
2024-10-07,4.329999923706055
2024-10-08,4.400000095367432
2024-10-09,4.46999979019165
2024-10-10,4.409999847412109
2024-10-11,4.360000133514404
2024-10-14,4.400000095367432
2024-10-15,4.409999847412109
2024-10-16,4.460000038146973
2024-10-17,4.340000152587891
2024-10-18,4.75
2024-10-21,4.789999961853027
2024-10-22,4.710000038146973
2024-10-23,4.679999828338623
2024-10-24,4.800000190734863
2024-10-25,4.769999980926514
2024-10-28,4.949999809265137
2024-10-29,4.849999904632568
2024-10-30,4.78000020980835
2024-10-31,4.710000038146973
2024-11-01,4.730000019073486
2024-11-04,4.670000076293945
2024-11-05,4.710000038146973
2024-11-06,4.579999923706055
2024-11-07,4.599999904632568
2024-11-08,4.550000190734863
2024-11-11,4.559999942779541
2024-11-12,4.5
2024-11-13,4.460000038146973
2024-11-14,4.489999771118164
2024-11-15,4.460000038146973
2024-11-18,4.460000038146973
2024-11-19,4.150000095367432
2024-11-20,4.25
2024-11-21,4.130000114440918
