Date,OWL
2023-03-14,10.279999732971191
2023-03-15,10.119999885559082
2023-03-16,10.449999809265137
2023-03-17,10.229999542236328
2023-03-20,10.25
2023-03-21,11.039999961853027
2023-03-22,10.720000267028809
2023-03-23,10.90999984741211
2023-03-24,11.0
2023-03-27,11.0
2023-03-28,11.0600004196167
2023-03-29,11.069999694824219
2023-03-30,11.010000228881836
2023-03-31,11.079999923706055
2023-04-03,11.0
2023-04-04,10.890000343322754
2023-04-05,10.510000228881836
2023-04-06,10.720000267028809
2023-04-10,10.8100004196167
2023-04-11,10.970000267028809
2023-04-12,10.710000038146973
2023-04-13,10.890000343322754
2023-04-14,10.789999961853027
2023-04-17,11.079999923706055
2023-04-18,11.0
2023-04-19,11.140000343322754
2023-04-20,11.079999923706055
2023-04-21,10.890000343322754
2023-04-24,11.029999732971191
2023-04-25,10.75
2023-04-26,10.600000381469727
2023-04-27,10.970000267028809
2023-04-28,11.260000228881836
2023-05-01,11.180000305175781
2023-05-02,10.729999542236328
2023-05-03,10.649999618530273
2023-05-04,9.9399995803833
2023-05-05,10.300000190734863
2023-05-08,10.289999961853027
2023-05-09,10.140000343322754
2023-05-10,10.130000114440918
2023-05-11,10.220000267028809
2023-05-12,10.130000114440918
2023-05-15,10.229999542236328
2023-05-16,9.979999542236328
2023-05-17,10.130000114440918
2023-05-18,10.0
2023-05-19,10.069999694824219
2023-05-22,10.220000267028809
2023-05-23,10.130000114440918
2023-05-24,9.960000038146973
2023-05-25,9.850000381469727
2023-05-26,9.989999771118164
2023-05-30,10.130000114440918
2023-05-31,10.25
2023-06-01,10.199999809265137
2023-06-02,10.359999656677246
2023-06-05,10.420000076293945
2023-06-06,10.960000038146973
2023-06-07,11.279999732971191
2023-06-08,11.630000114440918
2023-06-09,11.210000038146973
2023-06-12,11.369999885559082
2023-06-13,11.520000457763672
2023-06-14,11.4399995803833
2023-06-15,11.720000267028809
2023-06-16,11.550000190734863
2023-06-20,11.579999923706055
2023-06-21,11.300000190734863
2023-06-22,11.079999923706055
2023-06-23,11.020000457763672
2023-06-26,11.0600004196167
2023-06-27,11.210000038146973
2023-06-28,11.430000305175781
2023-06-29,11.539999961853027
2023-06-30,11.649999618530273
2023-07-03,11.579999923706055
2023-07-05,11.300000190734863
2023-07-06,11.09000015258789
2023-07-07,11.319999694824219
2023-07-10,11.3100004196167
2023-07-11,11.300000190734863
2023-07-12,11.399999618530273
2023-07-13,11.619999885559082
2023-07-14,11.539999961853027
2023-07-17,11.680000305175781
2023-07-18,12.039999961853027
2023-07-19,12.25
2023-07-20,12.180000305175781
2023-07-21,12.15999984741211
2023-07-24,12.350000381469727
2023-07-25,12.390000343322754
2023-07-26,12.430000305175781
2023-07-27,12.109999656677246
2023-07-28,12.380000114440918
2023-07-31,12.319999694824219
2023-08-01,12.279999732971191
2023-08-02,12.329999923706055
2023-08-03,12.3100004196167
2023-08-04,12.270000457763672
2023-08-07,12.289999961853027
2023-08-08,12.0
2023-08-09,11.670000076293945
2023-08-10,11.6899995803833
2023-08-11,11.770000457763672
2023-08-14,11.739999771118164
2023-08-15,11.350000381469727
2023-08-16,11.15999984741211
2023-08-17,10.899999618530273
2023-08-18,11.149999618530273
2023-08-21,11.09000015258789
2023-08-22,10.899999618530273
2023-08-23,11.180000305175781
2023-08-24,11.130000114440918
2023-08-25,11.140000343322754
2023-08-28,11.220000267028809
2023-08-29,11.600000381469727
2023-08-30,11.680000305175781
2023-08-31,11.949999809265137
2023-09-01,11.989999771118164
2023-09-05,11.739999771118164
2023-09-06,11.850000381469727
2023-09-07,11.84000015258789
2023-09-08,12.039999961853027
2023-09-11,12.09000015258789
2023-09-12,12.210000038146973
2023-09-13,12.09000015258789
2023-09-14,12.020000457763672
2023-09-15,12.890000343322754
2023-09-18,12.84000015258789
2023-09-19,12.699999809265137
2023-09-20,12.75
2023-09-21,12.5
2023-09-22,12.640000343322754
2023-09-25,12.729999542236328
2023-09-26,12.489999771118164
2023-09-27,12.729999542236328
2023-09-28,12.960000038146973
2023-09-29,12.960000038146973
2023-10-02,12.770000457763672
2023-10-03,12.670000076293945
2023-10-04,12.8100004196167
2023-10-05,13.300000190734863
2023-10-06,13.649999618530273
2023-10-09,13.720000267028809
2023-10-10,13.59000015258789
2023-10-11,13.84000015258789
2023-10-12,13.520000457763672
2023-10-13,13.119999885559082
2023-10-16,13.4399995803833
2023-10-17,13.34000015258789
2023-10-18,13.020000457763672
2023-10-19,12.670000076293945
2023-10-20,12.369999885559082
2023-10-23,12.399999618530273
2023-10-24,12.59000015258789
2023-10-25,12.210000038146973
2023-10-26,12.40999984741211
2023-10-27,12.229999542236328
2023-10-30,12.289999961853027
2023-10-31,12.329999923706055
2023-11-01,12.550000190734863
2023-11-02,12.4399995803833
2023-11-03,13.260000228881836
2023-11-06,13.039999961853027
2023-11-07,12.979999542236328
2023-11-08,13.260000228881836
2023-11-09,13.229999542236328
2023-11-10,13.430000305175781
2023-11-13,13.59000015258789
2023-11-14,13.899999618530273
2023-11-15,13.710000038146973
2023-11-16,13.569999694824219
2023-11-17,13.59000015258789
2023-11-20,13.710000038146973
2023-11-21,13.539999961853027
2023-11-22,13.579999923706055
2023-11-24,13.5600004196167
2023-11-27,13.399999618530273
2023-11-28,13.4399995803833
2023-11-29,13.470000267028809
2023-11-30,13.479999542236328
2023-12-01,13.609999656677246
2023-12-04,13.34000015258789
2023-12-05,13.289999961853027
2023-12-06,13.1899995803833
2023-12-07,13.449999809265137
2023-12-08,13.260000228881836
2023-12-11,13.25
2023-12-12,13.100000381469727
2023-12-13,13.40999984741211
2023-12-14,14.210000038146973
2023-12-15,14.319999694824219
2023-12-18,14.390000343322754
2023-12-19,14.850000381469727
2023-12-20,14.789999961853027
2023-12-21,14.979999542236328
2023-12-22,14.970000267028809
2023-12-26,15.109999656677246
2023-12-27,15.170000076293945
2023-12-28,15.079999923706055
2023-12-29,14.899999618530273
2024-01-02,14.600000381469727
2024-01-03,14.65999984741211
2024-01-04,14.8100004196167
2024-01-05,14.710000038146973
2024-01-08,14.960000038146973
2024-01-09,14.640000343322754
2024-01-10,14.630000114440918
2024-01-11,14.770000457763672
2024-01-12,14.84000015258789
2024-01-16,14.720000267028809
2024-01-17,15.100000381469727
2024-01-18,15.100000381469727
2024-01-19,15.4399995803833
2024-01-22,15.369999885559082
2024-01-23,15.220000267028809
2024-01-24,15.5600004196167
2024-01-25,15.869999885559082
2024-01-26,15.850000381469727
2024-01-29,15.960000038146973
2024-01-30,15.800000190734863
2024-01-31,15.539999961853027
2024-02-01,15.569999694824219
2024-02-02,15.899999618530273
2024-02-05,15.720000267028809
2024-02-06,15.779999732971191
2024-02-07,16.139999389648438
2024-02-08,16.389999389648438
2024-02-09,17.469999313354492
2024-02-12,17.690000534057617
2024-02-13,17.360000610351562
2024-02-14,18.030000686645508
2024-02-15,18.020000457763672
2024-02-16,17.780000686645508
2024-02-20,17.790000915527344
2024-02-21,17.809999465942383
2024-02-22,17.950000762939453
2024-02-23,18.0
2024-02-26,17.8700008392334
2024-02-27,17.989999771118164
2024-02-28,17.81999969482422
2024-02-29,17.959999084472656
2024-03-01,17.979999542236328
2024-03-04,18.100000381469727
2024-03-05,17.899999618530273
2024-03-06,17.809999465942383
2024-03-07,17.59000015258789
2024-03-08,17.610000610351562
2024-03-11,17.389999389648438
2024-03-12,17.489999771118164
2024-03-13,17.510000228881836
2024-03-14,17.34000015258789
2024-03-15,17.309999465942383
2024-03-18,17.43000030517578
2024-03-19,17.700000762939453
2024-03-20,17.940000534057617
2024-03-21,18.610000610351562
2024-03-22,18.239999771118164
2024-03-25,18.469999313354492
2024-03-26,18.6299991607666
2024-03-27,18.780000686645508
2024-03-28,18.860000610351562
2024-04-01,18.56999969482422
2024-04-02,18.510000228881836
2024-04-03,19.3799991607666
2024-04-04,19.040000915527344
2024-04-05,19.280000686645508
2024-04-08,19.600000381469727
2024-04-09,19.34000015258789
2024-04-10,18.93000030517578
2024-04-11,18.8700008392334
2024-04-12,18.540000915527344
2024-04-15,18.06999969482422
2024-04-16,18.350000381469727
2024-04-17,18.309999465942383
2024-04-18,18.3700008392334
2024-04-19,18.260000228881836
2024-04-22,18.450000762939453
2024-04-23,18.700000762939453
2024-04-24,18.780000686645508
2024-04-25,18.56999969482422
2024-04-26,18.790000915527344
2024-04-29,19.040000915527344
2024-04-30,18.889999389648438
2024-05-01,18.649999618530273
2024-05-02,18.110000610351562
2024-05-03,17.950000762939453
2024-05-06,18.389999389648438
2024-05-07,18.1200008392334
2024-05-08,18.40999984741211
2024-05-09,18.530000686645508
2024-05-10,18.549999237060547
2024-05-13,18.389999389648438
2024-05-14,18.520000457763672
2024-05-15,18.829999923706055
2024-05-16,18.8799991607666
2024-05-17,19.0
2024-05-20,18.809999465942383
2024-05-21,18.920000076293945
2024-05-22,18.90999984741211
2024-05-23,18.829999923706055
2024-05-24,19.270000457763672
2024-05-28,19.549999237060547
2024-05-29,19.229999542236328
2024-05-30,19.350000381469727
2024-05-31,17.989999771118164
2024-06-03,17.770000457763672
2024-06-04,17.31999969482422
2024-06-05,17.290000915527344
2024-06-06,16.729999542236328
2024-06-07,16.690000534057617
2024-06-10,17.3799991607666
2024-06-11,17.40999984741211
2024-06-12,17.639999389648438
2024-06-13,17.34000015258789
2024-06-14,17.110000610351562
2024-06-17,17.350000381469727
2024-06-18,17.719999313354492
2024-06-20,17.760000228881836
2024-06-21,17.510000228881836
2024-06-24,17.65999984741211
2024-06-25,17.65999984741211
2024-06-26,17.829999923706055
2024-06-27,17.899999618530273
2024-06-28,17.75
2024-07-01,17.809999465942383
2024-07-02,17.540000915527344
2024-07-03,17.700000762939453
2024-07-05,17.690000534057617
2024-07-08,16.899999618530273
2024-07-09,16.920000076293945
2024-07-10,17.229999542236328
2024-07-11,17.459999084472656
2024-07-12,17.700000762939453
2024-07-15,17.809999465942383
2024-07-16,18.3700008392334
2024-07-17,18.780000686645508
2024-07-18,19.020000457763672
2024-07-19,19.270000457763672
2024-07-22,19.829999923706055
2024-07-23,19.780000686645508
2024-07-24,19.350000381469727
2024-07-25,19.59000015258789
2024-07-26,19.739999771118164
2024-07-29,19.350000381469727
2024-07-30,19.059999465942383
2024-07-31,19.06999969482422
2024-08-01,17.18000030517578
2024-08-02,16.260000228881836
2024-08-05,15.8100004196167
2024-08-06,16.3799991607666
2024-08-07,16.280000686645508
2024-08-08,16.889999389648438
2024-08-09,17.09000015258789
2024-08-12,16.940000534057617
2024-08-13,17.299999237060547
2024-08-14,17.709999084472656
2024-08-15,18.030000686645508
2024-08-16,17.799999237060547
2024-08-19,17.8700008392334
2024-08-20,17.68000030517578
2024-08-21,17.3700008392334
2024-08-22,17.31999969482422
2024-08-23,17.3700008392334
2024-08-26,17.469999313354492
2024-08-27,17.56999969482422
2024-08-28,17.209999084472656
2024-08-29,17.709999084472656
2024-08-30,17.639999389648438
2024-09-03,17.049999237060547
2024-09-04,16.639999389648438
2024-09-05,16.5
2024-09-06,16.110000610351562
2024-09-09,16.600000381469727
2024-09-10,16.729999542236328
2024-09-11,16.959999084472656
2024-09-12,17.18000030517578
2024-09-13,17.540000915527344
2024-09-16,18.030000686645508
2024-09-17,18.200000762939453
2024-09-18,18.170000076293945
2024-09-19,18.84000015258789
2024-09-20,18.780000686645508
2024-09-23,18.860000610351562
2024-09-24,19.139999389648438
2024-09-25,19.229999542236328
2024-09-26,18.950000762939453
2024-09-27,19.239999771118164
2024-09-30,19.360000610351562
2024-10-01,19.510000228881836
2024-10-02,19.700000762939453
2024-10-03,20.1200008392334
2024-10-04,20.8799991607666
2024-10-07,20.719999313354492
2024-10-08,20.350000381469727
2024-10-09,20.700000762939453
2024-10-10,20.950000762939453
2024-10-11,21.399999618530273
2024-10-14,21.65999984741211
2024-10-15,21.770000457763672
2024-10-16,22.350000381469727
2024-10-17,23.450000762939453
2024-10-18,23.850000381469727
2024-10-21,23.760000228881836
2024-10-22,23.15999984741211
2024-10-23,23.049999237060547
2024-10-24,23.360000610351562
2024-10-25,22.969999313354492
2024-10-28,23.040000915527344
2024-10-29,23.270000457763672
2024-10-30,23.100000381469727
2024-10-31,22.360000610351562
2024-11-01,21.450000762939453
2024-11-04,20.969999313354492
2024-11-05,21.309999465942383
2024-11-06,23.399999618530273
2024-11-07,22.739999771118164
2024-11-08,22.899999618530273
2024-11-11,23.200000762939453
2024-11-12,22.84000015258789
2024-11-13,22.459999084472656
2024-11-14,22.709999084472656
2024-11-15,22.59000015258789
2024-11-18,23.079999923706055
2024-11-19,23.399999618530273
2024-11-20,23.469999313354492
2024-11-21,24.329999923706055
