Date,DIS
2023-08-16,86.3499984741211
2023-08-17,85.91999816894531
2023-08-18,85.95999908447266
2023-08-21,85.87999725341797
2023-08-22,85.79000091552734
2023-08-23,85.83000183105469
2023-08-24,82.47000122070312
2023-08-25,83.36000061035156
2023-08-28,84.16000366210938
2023-08-29,84.4000015258789
2023-08-30,84.27999877929688
2023-08-31,83.68000030517578
2023-09-01,81.63999938964844
2023-09-05,81.19000244140625
2023-09-06,80.9800033569336
2023-09-07,80.56999969482422
2023-09-08,81.58000183105469
2023-09-11,82.5199966430664
2023-09-12,83.68000030517578
2023-09-13,83.4800033569336
2023-09-14,84.4800033569336
2023-09-15,85.58000183105469
2023-09-18,85.0199966430664
2023-09-19,81.94000244140625
2023-09-20,82.55999755859375
2023-09-21,82.7300033569336
2023-09-22,81.25
2023-09-25,81.01000213623047
2023-09-26,80.05000305175781
2023-09-27,79.9000015258789
2023-09-28,80.12999725341797
2023-09-29,81.05000305175781
2023-10-02,81.66999816894531
2023-10-03,79.54000091552734
2023-10-04,79.31999969482422
2023-10-05,80.80999755859375
2023-10-06,82.94000244140625
2023-10-09,84.69999694824219
2023-10-10,84.98999786376953
2023-10-11,84.8499984741211
2023-10-12,84.3499984741211
2023-10-13,84.3499984741211
2023-10-16,85.70999908447266
2023-10-17,86.19999694824219
2023-10-18,84.68000030517578
2023-10-19,83.25
2023-10-20,82.6500015258789
2023-10-23,83.0999984741211
2023-10-24,82.55999755859375
2023-10-25,80.58999633789062
2023-10-26,79.77999877929688
2023-10-27,79.33000183105469
2023-10-30,80.68000030517578
2023-10-31,81.58999633789062
2023-11-01,81.06999969482422
2023-11-02,83.29000091552734
2023-11-03,85.06999969482422
2023-11-06,84.0199966430664
2023-11-07,84.58999633789062
2023-11-08,84.5
2023-11-09,90.33999633789062
2023-11-10,88.2699966430664
2023-11-13,89.44000244140625
2023-11-14,91.06999969482422
2023-11-15,93.93000030517578
2023-11-16,94.51000213623047
2023-11-17,94.1500015258789
2023-11-20,95.02999877929688
2023-11-21,94.44999694824219
2023-11-22,95.06999969482422
2023-11-24,96.05999755859375
2023-11-27,95.16999816894531
2023-11-28,92.5
2023-11-29,92.5
2023-11-30,92.69000244140625
2023-12-01,92.58000183105469
2023-12-04,92.01000213623047
2023-12-05,90.79000091552734
2023-12-06,91.5
2023-12-07,92.3499984741211
2023-12-08,92.81999969482422
2023-12-11,92.19999694824219
2023-12-12,91.06999969482422
2023-12-13,92.83000183105469
2023-12-14,93.94000244140625
2023-12-15,93.45999908447266
2023-12-18,92.86000061035156
2023-12-19,93.93000030517578
2023-12-20,91.2699966430664
2023-12-21,92.0199966430664
2023-12-22,91.0199966430664
2023-12-26,90.94999694824219
2023-12-27,90.37999725341797
2023-12-28,90.4000015258789
2023-12-29,90.29000091552734
2024-01-02,90.70999908447266
2024-01-03,91.6500015258789
2024-01-04,90.55999755859375
2024-01-05,90.9000015258789
2024-01-08,91.55000305175781
2024-01-09,89.66999816894531
2024-01-10,89.29000091552734
2024-01-11,89.44999694824219
2024-01-12,90.3499984741211
2024-01-16,93.05000305175781
2024-01-17,90.33999633789062
2024-01-18,92.20999908447266
2024-01-19,93.05999755859375
2024-01-22,95.08000183105469
2024-01-23,93.7699966430664
2024-01-24,93.5
2024-01-25,94.86000061035156
2024-01-26,95.36000061035156
2024-01-29,97.48999786376953
2024-01-30,96.94000244140625
2024-01-31,96.05000305175781
2024-02-01,97.05999755859375
2024-02-02,97.12999725341797
2024-02-05,96.6500015258789
2024-02-06,99.29000091552734
2024-02-07,99.13999938964844
2024-02-08,110.54000091552734
2024-02-09,108.38999938964844
2024-02-12,109.29000091552734
2024-02-13,110.45999908447266
2024-02-14,111.55999755859375
2024-02-15,112.44999694824219
2024-02-16,111.5999984741211
2024-02-20,109.44000244140625
2024-02-21,107.66999816894531
2024-02-22,107.63999938964844
2024-02-23,107.73999786376953
2024-02-26,107.68000030517578
2024-02-27,109.41999816894531
2024-02-28,110.80000305175781
2024-02-29,111.58000183105469
2024-03-01,111.94999694824219
2024-03-04,113.69000244140625
2024-03-05,112.87000274658203
2024-03-06,110.05999755859375
2024-03-07,110.18000030517578
2024-03-08,110.31999969482422
2024-03-11,112.30999755859375
2024-03-12,112.45999908447266
2024-03-13,112.5
2024-03-14,112.05999755859375
2024-03-15,111.94999694824219
2024-03-18,113.8499984741211
2024-03-19,114.51000213623047
2024-03-20,116.45999908447266
2024-03-21,116.69999694824219
2024-03-22,115.87000274658203
2024-03-25,119.36000061035156
2024-03-26,119.93000030517578
2024-03-27,120.9800033569336
2024-03-28,122.36000061035156
2024-04-01,121.52999877929688
2024-04-02,122.81999969482422
2024-04-03,118.9800033569336
2024-04-04,117.08999633789062
2024-04-05,118.37999725341797
2024-04-08,117.3499984741211
2024-04-09,117.97000122070312
2024-04-10,117.19000244140625
2024-04-11,117.1500015258789
2024-04-12,114.01000213623047
2024-04-15,112.94999694824219
2024-04-16,113.87999725341797
2024-04-17,112.94000244140625
2024-04-18,112.43000030517578
2024-04-19,112.61000061035156
2024-04-22,111.98999786376953
2024-04-23,113.70999908447266
2024-04-24,113.91999816894531
2024-04-25,112.7699966430664
2024-04-26,112.7300033569336
2024-04-29,112.08000183105469
2024-04-30,111.0999984741211
2024-05-01,110.4800033569336
2024-05-02,112.62000274658203
2024-05-03,113.66000366210938
2024-05-06,116.47000122070312
2024-05-07,105.38999938964844
2024-05-08,105.44000244140625
2024-05-09,105.80000305175781
2024-05-10,105.79000091552734
2024-05-13,105.83000183105469
2024-05-14,105.3499984741211
2024-05-15,102.7699966430664
2024-05-16,103.37000274658203
2024-05-17,103.25
2024-05-20,102.9000015258789
2024-05-21,103.01000213623047
2024-05-22,103.0199966430664
2024-05-23,100.66000366210938
2024-05-24,101.76000213623047
2024-05-28,102.44000244140625
2024-05-29,100.87999725341797
2024-05-30,101.69999694824219
2024-05-31,103.91000366210938
2024-06-03,102.7699966430664
2024-06-04,103.33000183105469
2024-06-05,101.5
2024-06-06,101.20999908447266
2024-06-07,101.54000091552734
2024-06-10,102.73999786376953
2024-06-11,100.87000274658203
2024-06-12,100.80000305175781
2024-06-13,100.08999633789062
2024-06-14,99.97000122070312
2024-06-17,101.5199966430664
2024-06-18,101.5
2024-06-20,101.83999633789062
2024-06-21,102.2699966430664
2024-06-24,101.9800033569336
2024-06-25,102.19999694824219
2024-06-26,102.18000030517578
2024-06-27,102.16999816894531
2024-06-28,99.29000091552734
2024-07-01,98.04000091552734
2024-07-02,97.98999786376953
2024-07-03,98.61000061035156
2024-07-05,97.98999786376953
2024-07-08,97.37000274658203
2024-07-09,97.05000305175781
2024-07-10,96.97000122070312
2024-07-11,96.5999984741211
2024-07-12,97.12999725341797
2024-07-15,96.87000274658203
2024-07-16,98.47000122070312
2024-07-17,97.30999755859375
2024-07-18,96.79000091552734
2024-07-19,95.73999786376953
2024-07-22,94.12999725341797
2024-07-23,90.94000244140625
2024-07-24,89.80000305175781
2024-07-25,89.20999908447266
2024-07-26,89.93000030517578
2024-07-29,92.13999938964844
2024-07-30,93.79000091552734
2024-07-31,93.69000244140625
2024-08-01,93.05000305175781
2024-08-02,89.56999969482422
2024-08-05,87.77999877929688
2024-08-06,89.97000122070312
2024-08-07,85.95999908447266
2024-08-08,85.95999908447266
2024-08-09,86.20999908447266
2024-08-12,85.94999694824219
2024-08-13,85.5999984741211
2024-08-14,86.30000305175781
2024-08-15,88.79000091552734
2024-08-16,89.30000305175781
2024-08-19,90.81999969482422
2024-08-20,89.73999786376953
2024-08-21,90.72000122070312
2024-08-22,89.91999816894531
2024-08-23,90.55999755859375
2024-08-26,91.77999877929688
2024-08-27,90.9000015258789
2024-08-28,89.48999786376953
2024-08-29,89.80999755859375
2024-08-30,90.37999725341797
2024-09-03,89.12999725341797
2024-09-04,89.25
2024-09-05,88.6500015258789
2024-09-06,87.94000244140625
2024-09-09,88.33999633789062
2024-09-10,88.4000015258789
2024-09-11,88.31999969482422
2024-09-12,89.30000305175781
2024-09-13,90.55000305175781
2024-09-16,91.8499984741211
2024-09-17,92.86000061035156
2024-09-18,93.58000183105469
2024-09-19,93.44999694824219
2024-09-20,93.75
2024-09-23,92.97000122070312
2024-09-24,93.69000244140625
2024-09-25,93.91999816894531
2024-09-26,95.19999694824219
2024-09-27,96.01000213623047
2024-09-30,96.19000244140625
2024-10-01,94.05000305175781
2024-10-02,94.1500015258789
2024-10-03,93.62999725341797
2024-10-04,95.1500015258789
2024-10-07,92.38999938964844
2024-10-08,92.51000213623047
2024-10-09,93.5999984741211
2024-10-10,92.98999786376953
2024-10-11,94.12999725341797
2024-10-14,94.97000122070312
2024-10-15,94.22000122070312
2024-10-16,96.75
2024-10-17,96.54000091552734
2024-10-18,97.27999877929688
2024-10-21,96.62000274658203
2024-10-22,96.73999786376953
2024-10-23,96.23999786376953
2024-10-24,95.4000015258789
2024-10-25,95.02999877929688
2024-10-28,96.19999694824219
2024-10-29,96.12999725341797
2024-10-30,95.08000183105469
2024-10-31,96.19999694824219
2024-11-01,95.80999755859375
2024-11-04,95.79000091552734
2024-11-05,96.62999725341797
2024-11-06,98.88999938964844
2024-11-07,98.93000030517578
2024-11-08,99.0199966430664
2024-11-11,100.86000061035156
2024-11-12,100.98999786376953
2024-11-13,102.72000122070312
2024-11-14,109.12000274658203
2024-11-15,115.08000183105469
2024-11-18,113.54000091552734
2024-11-19,112.41999816894531
2024-11-20,114.26000213623047
2024-11-21,114.72000122070312
