Date,DAL
2024-10-22,54.79999923706055
2024-10-23,54.650001525878906
2024-10-24,54.77000045776367
2024-10-25,54.119998931884766
2024-10-28,55.380001068115234
2024-10-29,57.34000015258789
2024-10-30,58.459999084472656
2024-10-31,57.220001220703125
2024-11-01,58.38999938964844
2024-11-04,56.88999938964844
2024-11-05,58.290000915527344
2024-11-06,62.31999969482422
2024-11-07,60.43000030517578
2024-11-08,61.04999923706055
2024-11-11,63.560001373291016
2024-11-12,64.05000305175781
2024-11-13,64.45999908447266
2024-11-14,64.8499984741211
2024-11-15,64.06999969482422
2024-11-18,63.2400016784668
2024-11-19,64.75
2024-11-20,63.63999938964844
2024-11-21,63.34000015258789
