Date,CNQ
2023-03-13,27.219999313354492
2023-03-14,26.790000915527344
2023-03-15,25.360000610351562
2023-03-16,25.415000915527344
2023-03-17,25.0
2023-03-20,25.780000686645508
2023-03-21,26.454999923706055
2023-03-22,25.94499969482422
2023-03-23,25.75
2023-03-24,25.700000762939453
2023-03-27,26.309999465942383
2023-03-28,26.875
2023-03-29,27.270000457763672
2023-03-30,27.469999313354492
2023-03-31,27.674999237060547
2023-04-03,29.584999084472656
2023-04-04,29.545000076293945
2023-04-05,29.469999313354492
2023-04-06,29.264999389648438
2023-04-10,29.344999313354492
2023-04-11,29.655000686645508
2023-04-12,29.850000381469727
2023-04-13,30.71500015258789
2023-04-14,31.0049991607666
2023-04-17,30.704999923706055
2023-04-18,30.545000076293945
2023-04-19,30.43000030517578
2023-04-20,29.875
2023-04-21,29.924999237060547
2023-04-24,30.209999084472656
2023-04-25,29.545000076293945
2023-04-26,29.415000915527344
2023-04-27,29.770000457763672
2023-04-28,30.485000610351562
2023-05-01,30.125
2023-05-02,28.625
2023-05-03,28.079999923706055
2023-05-04,27.399999618530273
2023-05-05,28.809999465942383
2023-05-08,28.575000762939453
2023-05-09,28.514999389648438
2023-05-10,28.295000076293945
2023-05-11,27.854999542236328
2023-05-12,27.7450008392334
2023-05-15,28.295000076293945
2023-05-16,27.56999969482422
2023-05-17,28.014999389648438
2023-05-18,28.040000915527344
2023-05-19,28.520000457763672
2023-05-22,28.780000686645508
2023-05-23,29.045000076293945
2023-05-24,28.469999313354492
2023-05-25,27.575000762939453
2023-05-26,27.844999313354492
2023-05-30,27.395000457763672
2023-05-31,26.940000534057617
2023-06-01,27.440000534057617
2023-06-02,28.03499984741211
2023-06-05,27.69499969482422
2023-06-06,27.924999237060547
2023-06-07,28.110000610351562
2023-06-08,28.09000015258789
2023-06-09,28.190000534057617
2023-06-12,27.514999389648438
2023-06-13,28.049999237060547
2023-06-14,27.729999542236328
2023-06-15,27.799999237060547
2023-06-16,27.5049991607666
2023-06-20,26.665000915527344
2023-06-21,27.329999923706055
2023-06-22,27.010000228881836
2023-06-23,26.649999618530273
2023-06-26,27.334999084472656
2023-06-27,27.264999389648438
2023-06-28,27.5
2023-06-29,27.829999923706055
2023-06-30,28.1299991607666
2023-07-03,28.155000686645508
2023-07-05,27.790000915527344
2023-07-06,27.03499984741211
2023-07-07,27.920000076293945
2023-07-10,28.020000457763672
2023-07-11,28.489999771118164
2023-07-12,28.895000457763672
2023-07-13,29.30500030517578
2023-07-14,28.30500030517578
2023-07-17,27.950000762939453
2023-07-18,28.795000076293945
2023-07-19,28.899999618530273
2023-07-20,28.940000534057617
2023-07-21,29.135000228881836
2023-07-24,29.850000381469727
2023-07-25,30.174999237060547
2023-07-26,29.979999542236328
2023-07-27,29.600000381469727
2023-07-28,30.21500015258789
2023-07-31,30.399999618530273
2023-08-01,30.459999084472656
2023-08-02,29.6299991607666
2023-08-03,29.959999084472656
2023-08-04,30.450000762939453
2023-08-07,30.299999237060547
2023-08-08,30.489999771118164
2023-08-09,30.655000686645508
2023-08-10,30.75
2023-08-11,30.940000534057617
2023-08-14,30.8799991607666
2023-08-15,29.915000915527344
2023-08-16,29.8700008392334
2023-08-17,30.219999313354492
2023-08-18,30.78499984741211
2023-08-21,30.709999084472656
2023-08-22,30.655000686645508
2023-08-23,30.514999389648438
2023-08-24,30.030000686645508
2023-08-25,30.454999923706055
2023-08-28,31.19499969482422
2023-08-29,32.0099983215332
2023-08-30,32.119998931884766
2023-08-31,32.345001220703125
2023-09-01,32.459999084472656
2023-09-05,32.65999984741211
2023-09-06,32.69499969482422
2023-09-07,32.654998779296875
2023-09-08,32.474998474121094
2023-09-11,31.68000030517578
2023-09-12,32.3650016784668
2023-09-13,32.150001525878906
2023-09-14,32.334999084472656
2023-09-15,32.13999938964844
2023-09-18,32.310001373291016
2023-09-19,31.94499969482422
2023-09-20,31.415000915527344
2023-09-21,30.825000762939453
2023-09-22,30.825000762939453
2023-09-25,31.625
2023-09-26,32.224998474121094
2023-09-27,33.0099983215332
2023-09-28,33.064998626708984
2023-09-29,32.334999084472656
2023-10-02,31.55500030517578
2023-10-03,31.6299991607666
2023-10-04,30.094999313354492
2023-10-05,30.235000610351562
2023-10-06,30.709999084472656
2023-10-09,32.51499938964844
2023-10-10,32.6150016784668
2023-10-11,32.599998474121094
2023-10-12,32.685001373291016
2023-10-13,33.380001068115234
2023-10-16,33.71500015258789
2023-10-17,33.54499816894531
2023-10-18,33.44499969482422
2023-10-19,33.2400016784668
2023-10-20,32.720001220703125
2023-10-23,32.34000015258789
2023-10-24,31.84000015258789
2023-10-25,32.13999938964844
2023-10-26,32.07500076293945
2023-10-27,31.725000381469727
2023-10-30,31.885000228881836
2023-10-31,31.764999389648438
2023-11-01,32.349998474121094
2023-11-02,33.959999084472656
2023-11-03,33.474998474121094
2023-11-06,33.25
2023-11-07,31.889999389648438
2023-11-08,31.19499969482422
2023-11-09,31.774999618530273
2023-11-10,32.290000915527344
2023-11-13,32.59000015258789
2023-11-14,33.15999984741211
2023-11-15,32.68000030517578
2023-11-16,31.96500015258789
2023-11-17,33.290000915527344
2023-11-20,33.415000915527344
2023-11-21,33.04499816894531
2023-11-22,32.45500183105469
2023-11-24,32.65999984741211
2023-11-27,31.96500015258789
2023-11-28,32.68000030517578
2023-11-29,33.165000915527344
2023-11-30,33.400001525878906
2023-12-01,33.94499969482422
2023-12-04,33.334999084472656
2023-12-05,33.17499923706055
2023-12-06,31.290000915527344
2023-12-07,30.635000228881836
2023-12-08,31.200000762939453
2023-12-11,31.239999771118164
2023-12-12,30.729999542236328
2023-12-13,31.735000610351562
2023-12-14,32.349998474121094
2023-12-15,31.200000762939453
2023-12-18,31.65999984741211
2023-12-19,32.165000915527344
2023-12-20,31.905000686645508
2023-12-21,32.44499969482422
2023-12-22,32.619998931884766
2023-12-26,33.775001525878906
2023-12-27,33.275001525878906
2023-12-28,32.66999816894531
2023-12-29,32.7599983215332
2024-01-02,32.869998931884766
2024-01-03,33.76499938964844
2024-01-04,33.310001373291016
2024-01-05,33.53499984741211
2024-01-08,32.73500061035156
2024-01-09,32.560001373291016
2024-01-10,32.28499984741211
2024-01-11,32.51499938964844
2024-01-12,32.599998474121094
2024-01-16,31.770000457763672
2024-01-17,31.46500015258789
2024-01-18,31.295000076293945
2024-01-19,31.489999771118164
2024-01-22,31.19499969482422
2024-01-23,31.350000381469727
2024-01-24,31.540000915527344
2024-01-25,32.21500015258789
2024-01-26,32.165000915527344
2024-01-29,31.924999237060547
2024-01-30,32.5099983215332
2024-01-31,31.9950008392334
2024-02-01,31.559999465942383
2024-02-02,30.325000762939453
2024-02-05,29.985000610351562
2024-02-06,30.485000610351562
2024-02-07,30.15999984741211
2024-02-08,30.290000915527344
2024-02-09,30.40999984741211
2024-02-12,30.520000457763672
2024-02-13,29.700000762939453
2024-02-14,30.030000686645508
2024-02-15,31.459999084472656
2024-02-16,31.559999465942383
2024-02-20,31.594999313354492
2024-02-21,32.529998779296875
2024-02-22,33.1349983215332
2024-02-23,32.65999984741211
2024-02-26,32.939998626708984
2024-02-27,33.05500030517578
2024-02-28,33.1150016784668
2024-02-29,34.845001220703125
2024-03-01,36.03499984741211
2024-03-04,35.26499938964844
2024-03-05,35.654998779296875
2024-03-06,35.939998626708984
2024-03-07,36.060001373291016
2024-03-08,35.845001220703125
2024-03-11,36.06999969482422
2024-03-12,36.029998779296875
2024-03-13,36.959999084472656
2024-03-14,36.814998626708984
2024-03-15,36.29999923706055
2024-03-18,36.70500183105469
2024-03-19,36.73500061035156
2024-03-20,36.89500045776367
2024-03-21,37.1349983215332
2024-03-22,37.04999923706055
2024-03-25,37.900001525878906
2024-03-26,37.54999923706055
2024-03-27,37.73500061035156
2024-03-28,38.15999984741211
2024-04-01,38.54999923706055
2024-04-02,39.09000015258789
2024-04-03,39.689998626708984
2024-04-04,40.04999923706055
2024-04-05,40.59000015258789
2024-04-08,40.40999984741211
2024-04-09,40.89500045776367
2024-04-10,41.15999984741211
2024-04-11,40.810001373291016
2024-04-12,39.6150016784668
2024-04-15,38.77000045776367
2024-04-16,38.69499969482422
2024-04-17,38.61000061035156
2024-04-18,38.415000915527344
2024-04-19,38.275001525878906
2024-04-22,38.3849983215332
2024-04-23,38.53499984741211
2024-04-24,38.45500183105469
2024-04-25,38.66999816894531
2024-04-26,38.98500061035156
2024-04-29,39.099998474121094
2024-04-30,37.90999984741211
2024-05-01,37.474998474121094
2024-05-02,37.43000030517578
2024-05-03,37.32500076293945
2024-05-06,37.98500061035156
2024-05-07,38.220001220703125
2024-05-08,38.54999923706055
2024-05-09,38.76499938964844
2024-05-10,38.2599983215332
2024-05-13,38.20500183105469
2024-05-14,37.935001373291016
2024-05-15,38.01499938964844
2024-05-16,37.8849983215332
2024-05-17,38.53499984741211
2024-05-20,38.630001068115234
2024-05-21,38.56999969482422
2024-05-22,37.709999084472656
2024-05-23,37.685001373291016
2024-05-24,38.30500030517578
2024-05-28,38.73500061035156
2024-05-29,37.564998626708984
2024-05-30,37.88999938964844
2024-05-31,38.415000915527344
2024-06-03,36.625
2024-06-04,35.86000061035156
2024-06-05,35.79999923706055
2024-06-06,35.89500045776367
2024-06-07,35.17499923706055
2024-06-10,35.45500183105469
2024-06-11,35.54999923706055
2024-06-12,35.369998931884766
2024-06-13,34.099998474121094
2024-06-14,33.970001220703125
2024-06-17,33.689998626708984
2024-06-18,34.439998626708984
2024-06-20,34.97999954223633
2024-06-21,34.47999954223633
2024-06-24,35.689998626708984
2024-06-25,35.439998626708984
2024-06-26,35.279998779296875
2024-06-27,35.65999984741211
2024-06-28,35.599998474121094
2024-07-01,35.900001525878906
2024-07-02,36.0099983215332
2024-07-03,36.349998474121094
2024-07-05,36.029998779296875
2024-07-08,35.9900016784668
2024-07-09,35.43000030517578
2024-07-10,36.029998779296875
2024-07-11,36.54999923706055
2024-07-12,35.529998779296875
2024-07-15,36.689998626708984
2024-07-16,35.959999084472656
2024-07-17,35.66999816894531
2024-07-18,35.63999938964844
2024-07-19,35.18000030517578
2024-07-22,35.380001068115234
2024-07-23,34.70000076293945
2024-07-24,34.43000030517578
2024-07-25,34.43000030517578
2024-07-26,34.41999816894531
2024-07-29,34.09000015258789
2024-07-30,34.18000030517578
2024-07-31,35.47999954223633
2024-08-01,34.959999084472656
2024-08-02,33.380001068115234
2024-08-05,32.91999816894531
2024-08-06,33.25
2024-08-07,33.52000045776367
2024-08-08,34.400001525878906
2024-08-09,34.81999969482422
2024-08-12,35.720001220703125
2024-08-13,35.810001373291016
2024-08-14,36.130001068115234
2024-08-15,36.72999954223633
2024-08-16,36.52000045776367
2024-08-19,36.61000061035156
2024-08-20,35.70000076293945
2024-08-21,35.66999816894531
2024-08-22,35.810001373291016
2024-08-23,36.43000030517578
2024-08-26,37.40999984741211
2024-08-27,36.939998626708984
2024-08-28,36.52000045776367
2024-08-29,36.91999816894531
2024-08-30,36.209999084472656
2024-09-03,34.81999969482422
2024-09-04,34.189998626708984
2024-09-05,33.790000915527344
2024-09-06,33.22999954223633
2024-09-09,33.4900016784668
2024-09-10,32.209999084472656
2024-09-11,32.38999938964844
2024-09-12,32.63999938964844
2024-09-13,31.969999313354492
2024-09-16,32.33000183105469
2024-09-17,32.849998474121094
2024-09-18,32.86000061035156
2024-09-19,33.77000045776367
2024-09-20,33.400001525878906
2024-09-23,33.79999923706055
2024-09-24,34.61000061035156
2024-09-25,33.70000076293945
2024-09-26,32.63999938964844
2024-09-27,33.209999084472656
2024-09-30,33.209999084472656
2024-10-01,34.779998779296875
2024-10-02,34.68000030517578
2024-10-03,35.290000915527344
2024-10-04,35.54999923706055
2024-10-07,36.56999969482422
2024-10-08,36.36000061035156
2024-10-09,36.540000915527344
2024-10-10,37.45000076293945
2024-10-11,37.599998474121094
2024-10-14,37.0099983215332
2024-10-15,35.36000061035156
2024-10-16,35.27000045776367
2024-10-17,35.70000076293945
2024-10-18,35.560001373291016
2024-10-21,35.70000076293945
2024-10-22,35.459999084472656
2024-10-23,35.11000061035156
2024-10-24,35.099998474121094
2024-10-25,35.54999923706055
2024-10-28,34.720001220703125
2024-10-29,34.40999984741211
2024-10-30,34.189998626708984
2024-10-31,34.02000045776367
2024-11-01,33.880001068115234
2024-11-04,34.25
2024-11-05,34.40999984741211
2024-11-06,34.63999938964844
2024-11-07,34.810001373291016
2024-11-08,34.16999816894531
2024-11-11,34.220001220703125
2024-11-12,33.7599983215332
2024-11-13,33.349998474121094
2024-11-14,34.029998779296875
2024-11-15,33.099998474121094
2024-11-18,33.65999984741211
2024-11-19,33.66999816894531
2024-11-20,33.779998779296875
2024-11-21,34.54999923706055
