Date,TME
2024-06-13,14.850000381469727
2024-06-14,14.800000190734863
2024-06-17,14.15999984741211
2024-06-18,14.359999656677246
2024-06-20,14.0600004196167
2024-06-21,14.010000228881836
2024-06-24,14.279999732971191
2024-06-25,14.300000190734863
2024-06-26,14.319999694824219
2024-06-27,13.970000267028809
2024-06-28,14.050000190734863
2024-07-01,14.34000015258789
2024-07-02,14.430000305175781
2024-07-03,14.9399995803833
2024-07-05,14.529999732971191
2024-07-08,14.510000228881836
2024-07-09,15.270000457763672
2024-07-10,15.0600004196167
2024-07-11,14.979999542236328
2024-07-12,15.130000114440918
2024-07-15,14.859999656677246
2024-07-16,15.130000114440918
2024-07-17,14.770000457763672
2024-07-18,14.4399995803833
2024-07-19,14.260000228881836
2024-07-22,14.890000343322754
2024-07-23,15.279999732971191
2024-07-24,14.720000267028809
2024-07-25,14.430000305175781
2024-07-26,14.09000015258789
2024-07-29,13.989999771118164
2024-07-30,13.899999618530273
2024-07-31,14.180000305175781
2024-08-01,13.289999961853027
2024-08-02,12.619999885559082
2024-08-05,12.600000381469727
2024-08-06,13.34000015258789
2024-08-07,13.260000228881836
2024-08-08,13.550000190734863
2024-08-09,12.960000038146973
2024-08-12,13.130000114440918
2024-08-13,11.119999885559082
2024-08-14,11.130000114440918
2024-08-15,10.970000267028809
2024-08-16,10.529999732971191
2024-08-19,10.640000343322754
2024-08-20,10.380000114440918
2024-08-21,10.4399995803833
2024-08-22,10.25
2024-08-23,10.239999771118164
2024-08-26,10.699999809265137
2024-08-27,10.729999542236328
2024-08-28,10.180000305175781
2024-08-29,10.470000267028809
2024-08-30,10.4399995803833
2024-09-03,10.350000381469727
2024-09-04,10.460000038146973
2024-09-05,10.319999694824219
2024-09-06,10.180000305175781
2024-09-09,10.149999618530273
2024-09-10,9.649999618530273
2024-09-11,9.75
2024-09-12,9.75
2024-09-13,9.510000228881836
2024-09-16,9.479999542236328
2024-09-17,9.5
2024-09-18,9.460000038146973
2024-09-19,9.930000305175781
2024-09-20,9.859999656677246
2024-09-23,10.180000305175781
2024-09-24,11.850000381469727
2024-09-25,11.279999732971191
2024-09-26,12.270000457763672
2024-09-27,12.279999732971191
2024-09-30,12.050000190734863
2024-10-01,12.75
2024-10-02,13.729999542236328
2024-10-03,13.510000228881836
2024-10-04,13.479999542236328
2024-10-07,13.34000015258789
2024-10-08,12.630000114440918
2024-10-09,12.359999656677246
2024-10-10,12.529999732971191
2024-10-11,12.779999732971191
2024-10-14,12.699999809265137
2024-10-15,12.25
2024-10-16,12.130000114440918
2024-10-17,11.640000343322754
2024-10-18,11.880000114440918
2024-10-21,11.770000457763672
2024-10-22,11.800000190734863
2024-10-23,11.59000015258789
2024-10-24,11.430000305175781
2024-10-25,11.489999771118164
2024-10-28,11.84000015258789
2024-10-29,11.5600004196167
2024-10-30,11.420000076293945
2024-10-31,11.130000114440918
2024-11-01,11.119999885559082
2024-11-04,11.260000228881836
2024-11-05,11.729999542236328
2024-11-06,11.619999885559082
2024-11-07,11.779999732971191
2024-11-08,11.390000343322754
2024-11-11,11.550000190734863
2024-11-12,10.920000076293945
2024-11-13,10.670000076293945
2024-11-14,10.8100004196167
2024-11-15,11.069999694824219
2024-11-18,11.489999771118164
2024-11-19,11.149999618530273
2024-11-20,11.4399995803833
2024-11-21,11.520000457763672
