Date,SONY
2024-03-13,17.56800079345703
2024-03-14,17.420000076293945
2024-03-15,17.47599983215332
2024-03-18,17.805999755859375
2024-03-19,17.799999237060547
2024-03-20,17.923999786376953
2024-03-21,17.743999481201172
2024-03-22,17.724000930786133
2024-03-25,17.191999435424805
2024-03-26,17.3439998626709
2024-03-27,17.308000564575195
2024-03-28,17.148000717163086
2024-04-01,17.233999252319336
2024-04-02,17.06599998474121
2024-04-03,17.15399932861328
2024-04-04,16.90999984741211
2024-04-05,16.964000701904297
2024-04-08,16.86400032043457
2024-04-09,16.92799949645996
2024-04-10,16.826000213623047
2024-04-11,16.812000274658203
2024-04-12,16.79800033569336
2024-04-15,16.459999084472656
2024-04-16,16.5939998626709
2024-04-17,16.31599998474121
2024-04-18,16.375999450683594
2024-04-19,16.260000228881836
2024-04-22,16.312000274658203
2024-04-23,16.36199951171875
2024-04-24,16.54199981689453
2024-04-25,16.488000869750977
2024-04-26,16.465999603271484
2024-04-29,16.597999572753906
2024-04-30,16.513999938964844
2024-05-01,16.577999114990234
2024-05-02,16.81599998474121
2024-05-03,16.908000946044922
2024-05-06,16.968000411987305
2024-05-07,16.329999923706055
2024-05-08,15.670000076293945
2024-05-09,15.494000434875488
2024-05-10,15.074000358581543
2024-05-13,15.229999542236328
2024-05-14,16.246000289916992
2024-05-15,16.695999145507812
2024-05-16,16.67799949645996
2024-05-17,16.75
2024-05-20,16.718000411987305
2024-05-21,16.399999618530273
2024-05-22,16.25200080871582
2024-05-23,16.15999984741211
2024-05-24,16.058000564575195
2024-05-28,15.973999977111816
2024-05-29,15.6899995803833
2024-05-30,16.158000946044922
2024-05-31,16.468000411987305
2024-06-03,16.719999313354492
2024-06-04,17.20599937438965
2024-06-05,17.327999114990234
2024-06-06,17.445999145507812
2024-06-07,17.09000015258789
2024-06-10,17.128000259399414
2024-06-11,17.0
2024-06-12,16.79199981689453
2024-06-13,16.81999969482422
2024-06-14,16.444000244140625
2024-06-17,16.224000930786133
2024-06-18,15.925999641418457
2024-06-20,16.166000366210938
2024-06-21,16.106000900268555
2024-06-24,16.224000930786133
2024-06-25,16.416000366210938
2024-06-26,16.57200050354004
2024-06-27,16.856000900268555
2024-06-28,16.989999771118164
2024-07-01,17.062000274658203
2024-07-02,17.332000732421875
2024-07-03,17.1299991607666
2024-07-05,17.36400032043457
2024-07-08,17.31999969482422
2024-07-09,18.08799934387207
2024-07-10,18.54599952697754
2024-07-11,19.125999450683594
2024-07-12,19.214000701904297
2024-07-15,19.125999450683594
2024-07-16,19.22599983215332
2024-07-17,19.191999435424805
2024-07-18,18.639999389648438
2024-07-19,18.56599998474121
2024-07-22,18.562000274658203
2024-07-23,18.333999633789062
2024-07-24,17.83799934387207
2024-07-25,17.20599937438965
2024-07-26,17.464000701904297
2024-07-29,17.280000686645508
2024-07-30,17.676000595092773
2024-07-31,17.718000411987305
2024-08-01,16.986000061035156
2024-08-02,16.32200050354004
2024-08-05,16.47599983215332
2024-08-06,16.610000610351562
2024-08-07,16.91200065612793
2024-08-08,16.88599967956543
2024-08-09,16.8799991607666
2024-08-12,16.944000244140625
2024-08-13,17.812000274658203
2024-08-14,17.79800033569336
2024-08-15,17.691999435424805
2024-08-16,18.04800033569336
2024-08-19,18.290000915527344
2024-08-20,18.158000946044922
2024-08-21,18.558000564575195
2024-08-22,18.257999420166016
2024-08-23,18.47800064086914
2024-08-26,18.562000274658203
2024-08-27,19.214000701904297
2024-08-28,19.350000381469727
2024-08-29,19.36199951171875
2024-08-30,19.511999130249023
2024-09-03,19.09600067138672
2024-09-04,18.892000198364258
2024-09-05,18.871999740600586
2024-09-06,18.010000228881836
2024-09-09,18.209999084472656
2024-09-10,18.59600067138672
2024-09-11,18.753999710083008
2024-09-12,18.724000930786133
2024-09-13,18.687999725341797
2024-09-16,18.621999740600586
2024-09-17,18.110000610351562
2024-09-18,18.097999572753906
2024-09-19,18.645999908447266
2024-09-20,18.618000030517578
2024-09-23,18.841999053955078
2024-09-24,19.11199951171875
2024-09-25,19.20199966430664
2024-09-26,19.729999542236328
2024-09-27,19.23200035095215
2024-09-30,19.31399917602539
2024-10-01,19.360000610351562
2024-10-02,18.989999771118164
2024-10-03,18.799999237060547
2024-10-04,18.969999313354492
2024-10-07,19.131999969482422
2024-10-08,19.027999877929688
2024-10-09,19.049999237060547
2024-10-10,18.860000610351562
2024-10-11,18.979999542236328
2024-10-14,19.09000015258789
2024-10-15,18.65999984741211
2024-10-16,18.68000030517578
2024-10-17,18.510000228881836
2024-10-18,18.219999313354492
2024-10-21,18.100000381469727
2024-10-22,17.889999389648438
2024-10-23,17.530000686645508
2024-10-24,17.690000534057617
2024-10-25,17.6200008392334
2024-10-28,17.75
2024-10-29,17.850000381469727
2024-10-30,17.979999542236328
2024-10-31,17.600000381469727
2024-11-01,17.729999542236328
2024-11-04,17.739999771118164
2024-11-05,18.049999237060547
2024-11-06,17.989999771118164
2024-11-07,18.270000457763672
2024-11-08,19.90999984741211
2024-11-11,19.1200008392334
2024-11-12,18.670000076293945
2024-11-13,18.5
2024-11-14,18.489999771118164
2024-11-15,18.459999084472656
2024-11-18,18.969999313354492
2024-11-19,18.920000076293945
2024-11-20,19.18000030517578
2024-11-21,19.06999969482422
