Date,ALTR
2023-03-27,69.16999816894531
2023-03-28,69.54000091552734
2023-03-29,69.93000030517578
2023-03-30,70.80000305175781
2023-03-31,72.11000061035156
2023-04-03,71.2300033569336
2023-04-04,71.83000183105469
2023-04-05,70.68000030517578
2023-04-06,70.29000091552734
2023-04-10,71.55999755859375
2023-04-11,70.62999725341797
2023-04-12,71.0199966430664
2023-04-13,71.7699966430664
2023-04-14,71.16000366210938
2023-04-17,70.31999969482422
2023-04-18,70.45999908447266
2023-04-19,70.0
2023-04-20,70.41000366210938
2023-04-21,70.79000091552734
2023-04-24,71.20999908447266
2023-04-25,69.16999816894531
2023-04-26,68.83999633789062
2023-04-27,69.37000274658203
2023-04-28,69.05000305175781
2023-05-01,68.97000122070312
2023-05-02,67.48999786376953
2023-05-03,67.12000274658203
2023-05-04,66.88999938964844
2023-05-05,68.2300033569336
2023-05-08,67.6500015258789
2023-05-09,67.25
2023-05-10,68.54000091552734
2023-05-11,67.5199966430664
2023-05-12,67.5999984741211
2023-05-15,68.08000183105469
2023-05-16,67.94999694824219
2023-05-17,68.4800033569336
2023-05-18,69.81999969482422
2023-05-19,69.88999938964844
2023-05-22,71.36000061035156
2023-05-23,69.91000366210938
2023-05-24,69.62999725341797
2023-05-25,72.26000213623047
2023-05-26,74.5199966430664
2023-05-30,75.55999755859375
2023-05-31,73.33000183105469
2023-06-01,74.98999786376953
2023-06-02,74.61000061035156
2023-06-05,75.23999786376953
2023-06-06,74.69999694824219
2023-06-07,74.26000213623047
2023-06-08,74.19000244140625
2023-06-09,75.19000244140625
2023-06-12,76.4000015258789
2023-06-13,77.58000183105469
2023-06-14,76.44000244140625
2023-06-15,76.4000015258789
2023-06-16,74.44000244140625
2023-06-20,73.9800033569336
2023-06-21,73.23999786376953
2023-06-22,72.5199966430664
2023-06-23,71.7300033569336
2023-06-26,70.91999816894531
2023-06-27,73.58999633789062
2023-06-28,74.41000366210938
2023-06-29,75.0199966430664
2023-06-30,75.83999633789062
2023-07-03,75.3499984741211
2023-07-05,74.5199966430664
2023-07-06,72.70999908447266
2023-07-07,71.79000091552734
2023-07-10,73.69000244140625
2023-07-11,73.61000061035156
2023-07-12,74.88999938964844
2023-07-13,75.44000244140625
2023-07-14,74.97000122070312
2023-07-17,75.19999694824219
2023-07-18,74.91000366210938
2023-07-19,74.22000122070312
2023-07-20,72.31999969482422
2023-07-21,73.47000122070312
2023-07-24,72.5999984741211
2023-07-25,73.56999969482422
2023-07-26,73.16999816894531
2023-07-27,73.19000244140625
2023-07-28,74.05999755859375
2023-07-31,74.94000244140625
2023-08-01,74.41000366210938
2023-08-02,72.20999908447266
2023-08-03,70.56999969482422
2023-08-04,63.79999923706055
2023-08-07,62.66999816894531
2023-08-08,62.06999969482422
2023-08-09,61.2400016784668
2023-08-10,61.599998474121094
2023-08-11,62.630001068115234
2023-08-14,63.060001373291016
2023-08-15,62.599998474121094
2023-08-16,62.060001373291016
2023-08-17,60.84000015258789
2023-08-18,61.029998779296875
2023-08-21,61.29999923706055
2023-08-22,61.529998779296875
2023-08-23,63.900001525878906
2023-08-24,62.90999984741211
2023-08-25,64.18000030517578
2023-08-28,64.20999908447266
2023-08-29,65.5199966430664
2023-08-30,66.62999725341797
2023-08-31,66.4800033569336
2023-09-01,67.06999969482422
2023-09-05,65.91000366210938
2023-09-06,65.97000122070312
2023-09-07,65.55999755859375
2023-09-08,65.5
2023-09-11,66.41000366210938
2023-09-12,64.1500015258789
2023-09-13,64.37999725341797
2023-09-14,65.51000213623047
2023-09-15,65.41999816894531
2023-09-18,65.58000183105469
2023-09-19,63.939998626708984
2023-09-20,63.404998779296875
2023-09-21,61.63999938964844
2023-09-22,62.27000045776367
2023-09-25,60.900001525878906
2023-09-26,60.720001220703125
2023-09-27,60.9900016784668
2023-09-28,61.79999923706055
2023-09-29,62.560001373291016
2023-10-02,62.79999923706055
2023-10-03,62.95000076293945
2023-10-04,64.55000305175781
2023-10-05,65.98999786376953
2023-10-06,65.0
2023-10-09,65.93000030517578
2023-10-10,67.0
2023-10-11,67.87000274658203
2023-10-12,66.97000122070312
2023-10-13,65.56999969482422
2023-10-16,65.37000274658203
2023-10-17,64.31999969482422
2023-10-18,63.630001068115234
2023-10-19,62.540000915527344
2023-10-20,61.13999938964844
2023-10-23,60.52000045776367
2023-10-24,61.0
2023-10-25,59.70000076293945
2023-10-26,59.63999938964844
2023-10-27,59.4900016784668
2023-10-30,59.939998626708984
2023-10-31,62.119998931884766
2023-11-01,62.099998474121094
2023-11-02,59.11000061035156
2023-11-03,65.73999786376953
2023-11-06,66.9000015258789
2023-11-07,68.44999694824219
2023-11-08,69.3499984741211
2023-11-09,69.43000030517578
2023-11-10,70.02999877929688
2023-11-13,70.3499984741211
2023-11-14,74.36000061035156
2023-11-15,73.95999908447266
2023-11-16,72.38999938964844
2023-11-17,74.0
2023-11-20,74.16000366210938
2023-11-21,72.43000030517578
2023-11-22,71.73999786376953
2023-11-24,72.28500366210938
2023-11-27,71.66000366210938
2023-11-28,71.56999969482422
2023-11-29,71.97000122070312
2023-11-30,72.45999908447266
2023-12-01,72.30000305175781
2023-12-04,71.83999633789062
2023-12-05,71.0
2023-12-06,70.68000030517578
2023-12-07,70.81999969482422
2023-12-08,71.3499984741211
2023-12-11,72.69000244140625
2023-12-12,74.1500015258789
2023-12-13,73.45999908447266
2023-12-14,74.3499984741211
2023-12-15,74.18000030517578
2023-12-18,74.16999816894531
2023-12-19,73.63999938964844
2023-12-20,74.2300033569336
2023-12-21,74.70999908447266
2023-12-22,83.29000091552734
2023-12-26,83.94000244140625
2023-12-27,84.23999786376953
2023-12-28,84.41999816894531
2023-12-29,84.1500015258789
2024-01-02,78.08999633789062
2024-01-03,76.51000213623047
2024-01-04,78.13999938964844
2024-01-05,80.0
2024-01-08,82.61000061035156
2024-01-09,82.0
2024-01-10,83.52999877929688
2024-01-11,83.45999908447266
2024-01-12,84.2300033569336
2024-01-16,84.33000183105469
2024-01-17,84.81999969482422
2024-01-18,85.16000366210938
2024-01-19,85.72000122070312
2024-01-22,88.12000274658203
2024-01-23,87.68000030517578
2024-01-24,85.58999633789062
2024-01-25,85.5
2024-01-26,85.23999786376953
2024-01-29,87.19999694824219
2024-01-30,86.81999969482422
2024-01-31,85.0199966430664
2024-02-01,85.97000122070312
2024-02-02,87.66000366210938
2024-02-05,86.86000061035156
2024-02-06,88.69000244140625
2024-02-07,89.4800033569336
2024-02-08,90.11000061035156
2024-02-09,92.26000213623047
2024-02-12,90.0199966430664
2024-02-13,85.9000015258789
2024-02-14,88.95999908447266
2024-02-15,91.68000030517578
2024-02-16,90.47000122070312
2024-02-20,87.83999633789062
2024-02-21,86.91000366210938
2024-02-22,89.86000061035156
2024-02-23,85.5199966430664
2024-02-26,85.2699966430664
2024-02-27,84.55999755859375
2024-02-28,84.63999938964844
2024-02-29,85.08000183105469
2024-03-01,85.68000030517578
2024-03-04,85.79000091552734
2024-03-05,81.5199966430664
2024-03-06,82.59500122070312
2024-03-07,83.5
2024-03-08,82.47000122070312
2024-03-11,82.41000366210938
2024-03-12,82.1500015258789
2024-03-13,81.41999816894531
2024-03-14,81.58000183105469
2024-03-15,79.02999877929688
2024-03-18,80.27999877929688
2024-03-19,80.62000274658203
2024-03-20,83.16999816894531
2024-03-21,86.80000305175781
2024-03-22,84.55000305175781
2024-03-25,84.37000274658203
2024-03-26,85.12999725341797
2024-03-27,86.2699966430664
2024-03-28,86.1500015258789
2024-04-01,85.47000122070312
2024-04-02,83.76000213623047
2024-04-03,83.66999816894531
2024-04-04,83.45999908447266
2024-04-05,84.56999969482422
2024-04-08,85.93000030517578
2024-04-09,85.13999938964844
2024-04-10,82.12999725341797
2024-04-11,83.66999816894531
2024-04-12,82.0999984741211
2024-04-15,81.0199966430664
2024-04-16,81.13999938964844
2024-04-17,80.55999755859375
2024-04-18,80.7699966430664
2024-04-19,82.31999969482422
2024-04-22,82.22000122070312
2024-04-23,83.77999877929688
2024-04-24,83.44999694824219
2024-04-25,83.17500305175781
2024-04-26,83.58000183105469
2024-04-29,82.45999908447266
2024-04-30,80.44999694824219
2024-05-01,81.41000366210938
2024-05-02,81.75
2024-05-03,81.47000122070312
2024-05-06,83.0199966430664
2024-05-07,86.08999633789062
2024-05-08,85.19999694824219
2024-05-09,85.68000030517578
2024-05-10,85.63999938964844
2024-05-13,85.47000122070312
2024-05-14,86.75
2024-05-15,90.86000061035156
2024-05-16,91.08000183105469
2024-05-17,90.5
2024-05-20,91.47000122070312
2024-05-21,90.73999786376953
2024-05-22,90.6500015258789
2024-05-23,90.76000213623047
2024-05-24,92.9000015258789
2024-05-28,90.87000274658203
2024-05-29,89.68000030517578
2024-05-30,88.36000061035156
2024-05-31,87.33000183105469
2024-06-03,86.5199966430664
2024-06-04,87.0999984741211
2024-06-05,89.18000030517578
2024-06-06,86.22000122070312
2024-06-07,85.45999908447266
2024-06-10,92.91999816894531
2024-06-11,94.47000122070312
2024-06-12,97.16999816894531
2024-06-13,96.94000244140625
2024-06-14,96.61000061035156
2024-06-17,99.19999694824219
2024-06-18,98.4000015258789
2024-06-20,96.37000274658203
2024-06-21,95.22000122070312
2024-06-24,96.02999877929688
2024-06-25,97.91999816894531
2024-06-26,98.48999786376953
2024-06-27,97.87000274658203
2024-06-28,98.08000183105469
2024-07-01,97.54000091552734
2024-07-02,98.41000366210938
2024-07-03,98.13999938964844
2024-07-05,98.87000274658203
2024-07-08,97.7699966430664
2024-07-09,96.48999786376953
2024-07-10,98.62000274658203
2024-07-11,99.2699966430664
2024-07-12,100.25
2024-07-15,96.97000122070312
2024-07-16,97.66999816894531
2024-07-17,94.08000183105469
2024-07-18,90.58000183105469
2024-07-19,89.7300033569336
2024-07-22,91.62000274658203
2024-07-23,91.86000061035156
2024-07-24,87.55999755859375
2024-07-25,87.16999816894531
2024-07-26,87.66999816894531
2024-07-29,87.33999633789062
2024-07-30,86.8499984741211
2024-07-31,88.36000061035156
2024-08-01,85.31999969482422
2024-08-02,82.79000091552734
2024-08-05,81.55999755859375
2024-08-06,82.88999938964844
2024-08-07,85.4000015258789
2024-08-08,89.22000122070312
2024-08-09,89.26000213623047
2024-08-12,87.56999969482422
2024-08-13,89.12999725341797
2024-08-14,89.70999908447266
2024-08-15,91.3499984741211
2024-08-16,91.3499984741211
2024-08-19,92.19000244140625
2024-08-20,85.83999633789062
2024-08-21,89.83000183105469
2024-08-22,88.79000091552734
2024-08-23,90.41000366210938
2024-08-26,90.1500015258789
2024-08-27,90.26000213623047
2024-08-28,88.86000061035156
2024-08-29,89.4800033569336
2024-08-30,90.36000061035156
2024-09-03,87.25
2024-09-04,86.58999633789062
2024-09-05,86.04000091552734
2024-09-06,84.83999633789062
2024-09-09,86.31999969482422
2024-09-10,86.16000366210938
2024-09-11,85.62999725341797
2024-09-12,85.9000015258789
2024-09-13,88.0199966430664
2024-09-16,89.01000213623047
2024-09-17,91.9000015258789
2024-09-18,92.86000061035156
2024-09-19,95.12999725341797
2024-09-20,94.43000030517578
2024-09-23,94.05999755859375
2024-09-24,93.70999908447266
2024-09-25,94.19999694824219
2024-09-26,95.05999755859375
2024-09-27,94.87000274658203
2024-09-30,95.51000213623047
2024-10-01,91.77999877929688
2024-10-02,94.83000183105469
2024-10-03,93.94000244140625
2024-10-04,95.43000030517578
2024-10-07,93.56999969482422
2024-10-08,95.31999969482422
2024-10-09,95.11000061035156
2024-10-10,95.0
2024-10-11,94.81999969482422
2024-10-14,95.5
2024-10-15,94.22000122070312
2024-10-16,94.87999725341797
2024-10-17,95.79000091552734
2024-10-18,95.66000366210938
2024-10-21,95.18000030517578
2024-10-22,103.0
2024-10-23,106.6500015258789
2024-10-24,104.48999786376953
2024-10-25,103.44000244140625
2024-10-28,102.0
2024-10-29,110.66999816894531
2024-10-30,108.62999725341797
2024-10-31,103.98999786376953
2024-11-01,104.0
2024-11-04,103.98999786376953
2024-11-05,104.5199966430664
2024-11-06,103.98999786376953
2024-11-07,103.95999908447266
2024-11-08,103.6500015258789
2024-11-11,104.0
2024-11-12,104.0
2024-11-13,103.81999969482422
2024-11-14,103.72000122070312
2024-11-15,103.75
2024-11-18,103.87000274658203
2024-11-19,104.25
2024-11-20,104.37000274658203
2024-11-21,104.3499984741211
