Date,NTNX
2024-03-25,63.619998931884766
2024-03-26,63.720001220703125
2024-03-27,61.93000030517578
2024-03-28,61.720001220703125
2024-04-01,62.31999969482422
2024-04-02,61.130001068115234
2024-04-03,63.209999084472656
2024-04-04,63.7599983215332
2024-04-05,65.9800033569336
2024-04-08,65.8499984741211
2024-04-09,64.5
2024-04-10,65.56999969482422
2024-04-11,64.25
2024-04-12,63.220001220703125
2024-04-15,61.060001373291016
2024-04-16,62.40999984741211
2024-04-17,60.709999084472656
2024-04-18,59.529998779296875
2024-04-19,58.75
2024-04-22,59.86000061035156
2024-04-23,61.06999969482422
2024-04-24,60.88999938964844
2024-04-25,60.88999938964844
2024-04-26,61.65999984741211
2024-04-29,62.27000045776367
2024-04-30,60.70000076293945
2024-05-01,61.11000061035156
2024-05-02,62.189998626708984
2024-05-03,62.2400016784668
2024-05-06,64.93000030517578
2024-05-07,65.31999969482422
2024-05-08,66.20999908447266
2024-05-09,67.58000183105469
2024-05-10,67.58000183105469
2024-05-13,65.58999633789062
2024-05-14,67.29000091552734
2024-05-15,69.01000213623047
2024-05-16,68.97000122070312
2024-05-17,70.29000091552734
2024-05-20,72.16000366210938
2024-05-21,73.37000274658203
2024-05-22,71.86000061035156
2024-05-23,71.44999694824219
2024-05-24,72.8499984741211
2024-05-28,71.77999877929688
2024-05-29,73.29000091552734
2024-05-30,56.36000061035156
2024-05-31,55.314998626708984
2024-06-03,53.02000045776367
2024-06-04,53.98500061035156
2024-06-05,53.33000183105469
2024-06-06,52.34000015258789
2024-06-07,52.369998931884766
2024-06-10,53.91999816894531
2024-06-11,52.81999969482422
2024-06-12,54.099998474121094
2024-06-13,53.130001068115234
2024-06-14,54.0099983215332
2024-06-17,54.619998931884766
2024-06-18,53.41999816894531
2024-06-20,52.400001525878906
2024-06-21,53.400001525878906
2024-06-24,52.77000045776367
2024-06-25,53.41999816894531
2024-06-26,54.97999954223633
2024-06-27,56.470001220703125
2024-06-28,56.849998474121094
2024-07-01,59.40999984741211
2024-07-02,59.790000915527344
2024-07-03,58.630001068115234
2024-07-05,60.099998474121094
2024-07-08,59.599998474121094
2024-07-09,59.40999984741211
2024-07-10,59.220001220703125
2024-07-11,56.70000076293945
2024-07-12,54.279998779296875
2024-07-15,51.7400016784668
2024-07-16,50.380001068115234
2024-07-17,48.25
2024-07-18,47.90999984741211
2024-07-19,48.29999923706055
2024-07-22,49.349998474121094
2024-07-23,50.18000030517578
2024-07-24,48.91999816894531
2024-07-25,49.349998474121094
2024-07-26,49.42499923706055
2024-07-29,50.0099983215332
2024-07-30,48.900001525878906
2024-07-31,50.5099983215332
2024-08-01,49.0
2024-08-02,47.22999954223633
2024-08-05,46.0
2024-08-06,46.97999954223633
2024-08-07,47.459999084472656
2024-08-08,49.15999984741211
2024-08-09,49.81999969482422
2024-08-12,49.779998779296875
2024-08-13,50.83000183105469
2024-08-14,51.2599983215332
2024-08-15,51.88999938964844
2024-08-16,51.97999954223633
2024-08-19,52.0099983215332
2024-08-20,53.029998779296875
2024-08-21,53.22999954223633
2024-08-22,52.61000061035156
2024-08-23,53.349998474121094
2024-08-26,52.93000030517578
2024-08-27,53.20000076293945
2024-08-28,52.290000915527344
2024-08-29,62.90999984741211
2024-08-30,63.189998626708984
2024-09-03,61.86000061035156
2024-09-04,62.83000183105469
2024-09-05,62.83000183105469
2024-09-06,60.09000015258789
2024-09-09,60.150001525878906
2024-09-10,60.22999954223633
2024-09-11,60.279998779296875
2024-09-12,60.77000045776367
2024-09-13,59.060001373291016
2024-09-16,59.33000183105469
2024-09-17,58.04999923706055
2024-09-18,57.400001525878906
2024-09-19,58.9900016784668
2024-09-20,60.81999969482422
2024-09-23,61.060001373291016
2024-09-24,60.63999938964844
2024-09-25,61.220001220703125
2024-09-26,61.20000076293945
2024-09-27,59.61000061035156
2024-09-30,59.25
2024-10-01,56.459999084472656
2024-10-02,58.689998626708984
2024-10-03,59.369998931884766
2024-10-04,60.91999816894531
2024-10-07,60.40999984741211
2024-10-08,61.189998626708984
2024-10-09,63.16999816894531
2024-10-10,64.61000061035156
2024-10-11,64.61000061035156
2024-10-14,64.62000274658203
2024-10-15,64.1500015258789
2024-10-16,63.88999938964844
2024-10-17,64.36000061035156
2024-10-18,63.27000045776367
2024-10-21,62.689998626708984
2024-10-22,61.400001525878906
2024-10-23,60.5099983215332
2024-10-24,62.02000045776367
2024-10-25,61.59000015258789
2024-10-28,64.12000274658203
2024-10-29,64.97000122070312
2024-10-30,64.12000274658203
2024-10-31,62.099998474121094
2024-11-01,62.54999923706055
2024-11-04,62.5099983215332
2024-11-05,64.5
2024-11-06,66.79000091552734
2024-11-07,70.44999694824219
2024-11-08,70.30000305175781
2024-11-11,71.86000061035156
2024-11-12,72.23999786376953
2024-11-13,71.70999908447266
2024-11-14,71.08999633789062
2024-11-15,69.52999877929688
2024-11-18,68.55000305175781
2024-11-19,68.44000244140625
2024-11-20,69.44000244140625
2024-11-21,70.94000244140625
