Date,WMG
2023-09-06,33.650001525878906
2023-09-07,32.97999954223633
2023-09-08,32.84000015258789
2023-09-11,32.65999984741211
2023-09-12,32.72999954223633
2023-09-13,32.36000061035156
2023-09-14,32.63999938964844
2023-09-15,32.27000045776367
2023-09-18,32.439998626708984
2023-09-19,31.760000228881836
2023-09-20,29.729999542236328
2023-09-21,30.079999923706055
2023-09-22,30.690000534057617
2023-09-25,30.959999084472656
2023-09-26,31.1200008392334
2023-09-27,31.34000015258789
2023-09-28,31.229999542236328
2023-09-29,31.399999618530273
2023-10-02,31.09000015258789
2023-10-03,31.010000228881836
2023-10-04,31.860000610351562
2023-10-05,32.02000045776367
2023-10-06,32.900001525878906
2023-10-09,32.79999923706055
2023-10-10,32.83000183105469
2023-10-11,32.560001373291016
2023-10-12,32.400001525878906
2023-10-13,32.380001068115234
2023-10-16,32.65999984741211
2023-10-17,32.88999938964844
2023-10-18,32.29999923706055
2023-10-19,32.65999984741211
2023-10-20,31.579999923706055
2023-10-23,31.760000228881836
2023-10-24,32.29999923706055
2023-10-25,31.84000015258789
2023-10-26,31.1200008392334
2023-10-27,30.829999923706055
2023-10-30,31.18000030517578
2023-10-31,31.299999237060547
2023-11-01,31.43000030517578
2023-11-02,32.15999984741211
2023-11-03,32.900001525878906
2023-11-06,32.61000061035156
2023-11-07,32.400001525878906
2023-11-08,32.58000183105469
2023-11-09,32.5
2023-11-10,32.650001525878906
2023-11-13,32.52000045776367
2023-11-14,33.029998779296875
2023-11-15,32.849998474121094
2023-11-16,31.239999771118164
2023-11-17,31.809999465942383
2023-11-20,31.68000030517578
2023-11-21,32.47999954223633
2023-11-22,33.400001525878906
2023-11-24,33.31999969482422
2023-11-27,33.20000076293945
2023-11-28,32.900001525878906
2023-11-29,32.7400016784668
2023-11-30,33.11000061035156
2023-12-01,34.59000015258789
2023-12-04,34.2599983215332
2023-12-05,34.38999938964844
2023-12-06,34.060001373291016
2023-12-07,34.06999969482422
2023-12-08,33.93000030517578
2023-12-11,34.290000915527344
2023-12-12,34.189998626708984
2023-12-13,33.97999954223633
2023-12-14,33.47999954223633
2023-12-15,33.59000015258789
2023-12-18,34.810001373291016
2023-12-19,35.130001068115234
2023-12-20,34.630001068115234
2023-12-21,35.34000015258789
2023-12-22,35.290000915527344
2023-12-26,35.13999938964844
2023-12-27,35.459999084472656
2023-12-28,35.560001373291016
2023-12-29,35.790000915527344
2024-01-02,35.81999969482422
2024-01-03,34.150001525878906
2024-01-04,34.22999954223633
2024-01-05,34.099998474121094
2024-01-08,34.72999954223633
2024-01-09,34.54999923706055
2024-01-10,34.5099983215332
2024-01-11,34.65999984741211
2024-01-12,35.54999923706055
2024-01-16,35.939998626708984
2024-01-17,35.79999923706055
2024-01-18,36.220001220703125
2024-01-19,36.400001525878906
2024-01-22,36.290000915527344
2024-01-23,36.43000030517578
2024-01-24,36.04999923706055
2024-01-25,36.150001525878906
2024-01-26,37.22999954223633
2024-01-29,37.060001373291016
2024-01-30,37.029998779296875
2024-01-31,36.4900016784668
2024-02-01,37.130001068115234
2024-02-02,36.65999984741211
2024-02-05,36.400001525878906
2024-02-06,36.400001525878906
2024-02-07,36.189998626708984
2024-02-08,35.290000915527344
2024-02-09,35.709999084472656
2024-02-12,36.36000061035156
2024-02-13,36.099998474121094
2024-02-14,36.4900016784668
2024-02-15,35.93000030517578
2024-02-16,35.540000915527344
2024-02-20,35.650001525878906
2024-02-21,34.7400016784668
2024-02-22,34.560001373291016
2024-02-23,34.380001068115234
2024-02-26,34.29999923706055
2024-02-27,34.52000045776367
2024-02-28,34.439998626708984
2024-02-29,34.93000030517578
2024-03-01,35.47999954223633
2024-03-04,35.41999816894531
2024-03-05,35.619998931884766
2024-03-06,35.29999923706055
2024-03-07,34.029998779296875
2024-03-08,33.93000030517578
2024-03-11,34.060001373291016
2024-03-12,33.939998626708984
2024-03-13,33.20000076293945
2024-03-14,32.95000076293945
2024-03-15,32.939998626708984
2024-03-18,33.33000183105469
2024-03-19,33.06999969482422
2024-03-20,33.119998931884766
2024-03-21,32.5
2024-03-22,32.58000183105469
2024-03-25,32.11000061035156
2024-03-26,32.77000045776367
2024-03-27,33.31999969482422
2024-03-28,33.02000045776367
2024-04-01,33.08000183105469
2024-04-02,32.709999084472656
2024-04-03,34.599998474121094
2024-04-04,33.349998474121094
2024-04-05,33.33000183105469
2024-04-08,35.099998474121094
2024-04-09,35.20000076293945
2024-04-10,34.959999084472656
2024-04-11,34.4900016784668
2024-04-12,33.439998626708984
2024-04-15,33.459999084472656
2024-04-16,33.65999984741211
2024-04-17,33.29999923706055
2024-04-18,33.11000061035156
2024-04-19,32.970001220703125
2024-04-22,33.060001373291016
2024-04-23,32.13999938964844
2024-04-24,31.969999313354492
2024-04-25,31.549999237060547
2024-04-26,32.400001525878906
2024-04-29,32.81999969482422
2024-04-30,33.0
2024-05-01,33.43000030517578
2024-05-02,33.220001220703125
2024-05-03,34.13999938964844
2024-05-06,35.45000076293945
2024-05-07,35.09000015258789
2024-05-08,35.650001525878906
2024-05-09,32.56999969482422
2024-05-10,31.649999618530273
2024-05-13,32.25
2024-05-14,32.15999984741211
2024-05-15,32.61000061035156
2024-05-16,31.889999389648438
2024-05-17,32.040000915527344
2024-05-20,32.400001525878906
2024-05-21,31.690000534057617
2024-05-22,31.360000610351562
2024-05-23,30.40999984741211
2024-05-24,30.459999084472656
2024-05-28,29.670000076293945
2024-05-29,29.5
2024-05-30,29.510000228881836
2024-05-31,29.780000686645508
2024-06-03,31.1200008392334
2024-06-04,30.450000762939453
2024-06-05,30.290000915527344
2024-06-06,30.0
2024-06-07,29.510000228881836
2024-06-10,30.690000534057617
2024-06-11,30.5
2024-06-12,30.6200008392334
2024-06-13,31.68000030517578
2024-06-14,31.469999313354492
2024-06-17,31.0
2024-06-18,30.469999313354492
2024-06-20,30.399999618530273
2024-06-21,30.030000686645508
2024-06-24,30.270000457763672
2024-06-25,30.6299991607666
2024-06-26,30.479999542236328
2024-06-27,30.65999984741211
2024-06-28,30.649999618530273
2024-07-01,30.25
2024-07-02,30.610000610351562
2024-07-03,30.6299991607666
2024-07-05,30.329999923706055
2024-07-08,30.520000457763672
2024-07-09,30.34000015258789
2024-07-10,29.510000228881836
2024-07-11,30.139999389648438
2024-07-12,30.90999984741211
2024-07-15,31.540000915527344
2024-07-16,32.04999923706055
2024-07-17,31.700000762939453
2024-07-18,32.16999816894531
2024-07-19,32.0
2024-07-22,32.09000015258789
2024-07-23,32.02000045776367
2024-07-24,29.90999984741211
2024-07-25,29.579999923706055
2024-07-26,29.829999923706055
2024-07-29,29.700000762939453
2024-07-30,29.969999313354492
2024-07-31,30.010000228881836
2024-08-01,29.030000686645508
2024-08-02,28.260000228881836
2024-08-05,27.59000015258789
2024-08-06,28.110000610351562
2024-08-07,28.649999618530273
2024-08-08,28.399999618530273
2024-08-09,28.34000015258789
2024-08-12,27.510000228881836
2024-08-13,27.90999984741211
2024-08-14,27.969999313354492
2024-08-15,28.290000915527344
2024-08-16,28.219999313354492
2024-08-19,28.93000030517578
2024-08-20,29.18000030517578
2024-08-21,29.09000015258789
2024-08-22,28.940000534057617
2024-08-23,29.100000381469727
2024-08-26,29.25
2024-08-27,29.100000381469727
2024-08-28,29.020000457763672
2024-08-29,28.68000030517578
2024-08-30,28.610000610351562
2024-09-03,27.940000534057617
2024-09-04,28.09000015258789
2024-09-05,28.170000076293945
2024-09-06,27.600000381469727
2024-09-09,27.950000762939453
2024-09-10,27.950000762939453
2024-09-11,28.239999771118164
2024-09-12,28.56999969482422
2024-09-13,29.020000457763672
2024-09-16,30.100000381469727
2024-09-17,30.239999771118164
2024-09-18,30.3799991607666
2024-09-19,30.5
2024-09-20,30.440000534057617
2024-09-23,30.920000076293945
2024-09-24,31.079999923706055
2024-09-25,31.020000457763672
2024-09-26,31.239999771118164
2024-09-27,31.200000762939453
2024-09-30,31.299999237060547
2024-10-01,31.389999389648438
2024-10-02,31.329999923706055
2024-10-03,31.860000610351562
2024-10-04,31.139999389648438
2024-10-07,30.75
2024-10-08,30.959999084472656
2024-10-09,31.030000686645508
2024-10-10,31.0
2024-10-11,31.139999389648438
2024-10-14,31.110000610351562
2024-10-15,31.219999313354492
2024-10-16,31.920000076293945
2024-10-17,32.279998779296875
2024-10-18,32.40999984741211
2024-10-21,32.22999954223633
2024-10-22,31.799999237060547
2024-10-23,31.729999542236328
2024-10-24,31.950000762939453
2024-10-25,32.380001068115234
2024-10-28,32.029998779296875
2024-10-29,32.20000076293945
2024-10-30,31.969999313354492
2024-10-31,31.959999084472656
2024-11-01,32.209999084472656
2024-11-04,32.11000061035156
2024-11-05,32.25
2024-11-06,32.36000061035156
2024-11-07,32.88999938964844
2024-11-08,33.0
2024-11-11,32.97999954223633
2024-11-12,32.849998474121094
2024-11-13,33.04999923706055
2024-11-14,33.33000183105469
2024-11-15,32.91999816894531
2024-11-18,33.34000015258789
2024-11-19,32.93000030517578
2024-11-20,33.66999816894531
2024-11-21,31.18000030517578
