Date,IESC
2024-07-31,153.97000122070312
2024-08-01,144.6199951171875
2024-08-02,154.9600067138672
2024-08-05,150.22000122070312
2024-08-06,157.4199981689453
2024-08-07,155.67999267578125
2024-08-08,166.25999450683594
2024-08-09,164.00999450683594
2024-08-12,166.64999389648438
2024-08-13,169.3000030517578
2024-08-14,171.07000732421875
2024-08-15,176.2899932861328
2024-08-16,170.89999389648438
2024-08-19,173.17999267578125
2024-08-20,171.6199951171875
2024-08-21,175.5
2024-08-22,174.57000732421875
2024-08-23,192.42999267578125
2024-08-26,186.36000061035156
2024-08-27,181.4199981689453
2024-08-28,176.30999755859375
2024-08-29,180.17999267578125
2024-08-30,186.52999877929688
2024-09-03,167.08999633789062
2024-09-04,160.41000366210938
2024-09-05,148.7899932861328
2024-09-06,145.50999450683594
2024-09-09,144.99000549316406
2024-09-10,148.4600067138672
2024-09-11,156.85000610351562
2024-09-12,157.14999389648438
2024-09-13,161.11000061035156
2024-09-16,160.25
2024-09-17,164.19000244140625
2024-09-18,165.5500030517578
2024-09-19,183.64999389648438
2024-09-20,183.89999389648438
2024-09-23,187.49000549316406
2024-09-24,188.66000366210938
2024-09-25,189.88999938964844
2024-09-26,197.00999450683594
2024-09-27,199.6999969482422
2024-09-30,199.6199951171875
2024-10-01,196.88999938964844
2024-10-02,200.0800018310547
2024-10-03,203.24000549316406
2024-10-04,207.1999969482422
2024-10-07,211.6199951171875
2024-10-08,213.75999450683594
2024-10-09,206.10000610351562
2024-10-10,210.9600067138672
2024-10-11,219.7899932861328
2024-10-14,228.0399932861328
2024-10-15,219.94000244140625
2024-10-16,225.10000610351562
2024-10-17,229.89999389648438
2024-10-18,228.86000061035156
2024-10-21,228.72000122070312
2024-10-22,213.57000732421875
2024-10-23,210.77999877929688
2024-10-24,210.22999572753906
2024-10-25,207.99000549316406
2024-10-28,211.30999755859375
2024-10-29,214.17999267578125
2024-10-30,217.47000122070312
2024-10-31,218.6699981689453
2024-11-01,232.6300048828125
2024-11-04,238.30999755859375
2024-11-05,246.05999755859375
2024-11-06,263.55999755859375
2024-11-07,270.8599853515625
2024-11-08,285.54998779296875
2024-11-11,292.7900085449219
2024-11-12,279.8399963378906
2024-11-13,266.3599853515625
2024-11-14,264.8999938964844
2024-11-15,258.0199890136719
2024-11-18,264.6700134277344
2024-11-19,285.510009765625
2024-11-20,265.6000061035156
2024-11-21,270.4700012207031
