Date,HAS
2023-03-28,50.47999954223633
2023-03-29,52.0
2023-03-30,52.36000061035156
2023-03-31,53.689998626708984
2023-04-03,52.88999938964844
2023-04-04,52.369998931884766
2023-04-05,51.939998626708984
2023-04-06,51.93000030517578
2023-04-10,52.209999084472656
2023-04-11,52.40999984741211
2023-04-12,51.29999923706055
2023-04-13,52.63999938964844
2023-04-14,52.400001525878906
2023-04-17,53.06999969482422
2023-04-18,52.77000045776367
2023-04-19,52.5
2023-04-20,51.290000915527344
2023-04-21,51.689998626708984
2023-04-24,51.72999954223633
2023-04-25,51.040000915527344
2023-04-26,51.40999984741211
2023-04-27,58.93000030517578
2023-04-28,59.220001220703125
2023-05-01,58.63999938964844
2023-05-02,58.54999923706055
2023-05-03,59.72999954223633
2023-05-04,59.90999984741211
2023-05-05,60.380001068115234
2023-05-08,59.470001220703125
2023-05-09,59.650001525878906
2023-05-10,59.97999954223633
2023-05-11,60.02000045776367
2023-05-12,61.189998626708984
2023-05-15,62.36000061035156
2023-05-16,61.81999969482422
2023-05-17,61.9900016784668
2023-05-18,62.0
2023-05-19,60.31999969482422
2023-05-22,60.40999984741211
2023-05-23,60.790000915527344
2023-05-24,60.52000045776367
2023-05-25,59.720001220703125
2023-05-26,60.06999969482422
2023-05-30,60.439998626708984
2023-05-31,59.349998474121094
2023-06-01,60.02000045776367
2023-06-02,60.02000045776367
2023-06-05,59.88999938964844
2023-06-06,59.939998626708984
2023-06-07,61.13999938964844
2023-06-08,61.09000015258789
2023-06-09,60.290000915527344
2023-06-12,61.779998779296875
2023-06-13,62.869998931884766
2023-06-14,61.90999984741211
2023-06-15,61.630001068115234
2023-06-16,61.45000076293945
2023-06-20,61.470001220703125
2023-06-21,60.20000076293945
2023-06-22,60.27000045776367
2023-06-23,60.0
2023-06-26,60.97999954223633
2023-06-27,62.599998474121094
2023-06-28,63.27000045776367
2023-06-29,63.83000183105469
2023-06-30,64.7699966430664
2023-07-03,64.79000091552734
2023-07-05,64.23999786376953
2023-07-06,64.30000305175781
2023-07-07,64.55999755859375
2023-07-10,64.08000183105469
2023-07-11,64.80999755859375
2023-07-12,64.88999938964844
2023-07-13,65.37000274658203
2023-07-14,64.0999984741211
2023-07-17,64.0
2023-07-18,63.20000076293945
2023-07-19,64.61000061035156
2023-07-20,63.84000015258789
2023-07-21,63.959999084472656
2023-07-24,64.9800033569336
2023-07-25,63.65999984741211
2023-07-26,64.05999755859375
2023-07-27,62.880001068115234
2023-07-28,62.70000076293945
2023-07-31,64.55999755859375
2023-08-01,64.55000305175781
2023-08-02,64.37000274658203
2023-08-03,65.08999633789062
2023-08-04,63.75
2023-08-07,64.77999877929688
2023-08-08,65.68000030517578
2023-08-09,66.05999755859375
2023-08-10,65.08999633789062
2023-08-11,65.7699966430664
2023-08-14,65.62000274658203
2023-08-15,64.02999877929688
2023-08-16,64.63999938964844
2023-08-17,63.68000030517578
2023-08-18,63.7599983215332
2023-08-21,63.25
2023-08-22,67.70999908447266
2023-08-23,66.83999633789062
2023-08-24,65.94999694824219
2023-08-25,69.68000030517578
2023-08-28,70.6500015258789
2023-08-29,70.98999786376953
2023-08-30,71.43000030517578
2023-08-31,72.0
2023-09-01,72.79000091552734
2023-09-05,72.63999938964844
2023-09-06,72.91999816894531
2023-09-07,70.3499984741211
2023-09-08,69.94000244140625
2023-09-11,69.75
2023-09-12,70.36000061035156
2023-09-13,69.18000030517578
2023-09-14,68.12999725341797
2023-09-15,66.37000274658203
2023-09-18,66.01000213623047
2023-09-19,66.27999877929688
2023-09-20,66.66000366210938
2023-09-21,66.48999786376953
2023-09-22,65.2300033569336
2023-09-25,66.66000366210938
2023-09-26,65.2699966430664
2023-09-27,64.98999786376953
2023-09-28,65.58000183105469
2023-09-29,66.13999938964844
2023-10-02,64.27999877929688
2023-10-03,62.9900016784668
2023-10-04,62.290000915527344
2023-10-05,59.90999984741211
2023-10-06,58.7599983215332
2023-10-09,58.7400016784668
2023-10-10,59.560001373291016
2023-10-11,58.2400016784668
2023-10-12,55.63999938964844
2023-10-13,55.9900016784668
2023-10-16,56.81999969482422
2023-10-17,58.40999984741211
2023-10-18,58.0099983215332
2023-10-19,56.619998931884766
2023-10-20,56.060001373291016
2023-10-23,54.20000076293945
2023-10-24,54.9900016784668
2023-10-25,54.75
2023-10-26,48.369998931884766
2023-10-27,45.84000015258789
2023-10-30,45.040000915527344
2023-10-31,45.150001525878906
2023-11-01,46.029998779296875
2023-11-02,46.5099983215332
2023-11-03,46.939998626708984
2023-11-06,45.83000183105469
2023-11-07,45.439998626708984
2023-11-08,44.040000915527344
2023-11-09,43.2599983215332
2023-11-10,43.11000061035156
2023-11-13,42.880001068115234
2023-11-14,45.119998931884766
2023-11-15,46.83000183105469
2023-11-16,45.130001068115234
2023-11-17,45.150001525878906
2023-11-20,44.66999816894531
2023-11-21,45.08000183105469
2023-11-22,45.619998931884766
2023-11-24,46.150001525878906
2023-11-27,45.36000061035156
2023-11-28,45.709999084472656
2023-11-29,46.43000030517578
2023-11-30,46.40999984741211
2023-12-01,48.459999084472656
2023-12-04,49.029998779296875
2023-12-05,47.970001220703125
2023-12-06,47.849998474121094
2023-12-07,48.709999084472656
2023-12-08,48.70000076293945
2023-12-11,48.88999938964844
2023-12-12,48.369998931884766
2023-12-13,49.86000061035156
2023-12-14,51.290000915527344
2023-12-15,50.380001068115234
2023-12-18,51.970001220703125
2023-12-19,51.380001068115234
2023-12-20,50.0
2023-12-21,51.08000183105469
2023-12-22,51.02000045776367
2023-12-26,51.400001525878906
2023-12-27,51.0
2023-12-28,51.470001220703125
2023-12-29,51.060001373291016
2024-01-02,49.900001525878906
2024-01-03,48.11000061035156
2024-01-04,48.36000061035156
2024-01-05,48.380001068115234
2024-01-08,49.86000061035156
2024-01-09,50.099998474121094
2024-01-10,50.75
2024-01-11,49.5
2024-01-12,48.61000061035156
2024-01-16,47.11000061035156
2024-01-17,47.2400016784668
2024-01-18,47.65999984741211
2024-01-19,48.2599983215332
2024-01-22,48.380001068115234
2024-01-23,48.310001373291016
2024-01-24,48.119998931884766
2024-01-25,50.08000183105469
2024-01-26,51.11000061035156
2024-01-29,51.40999984741211
2024-01-30,50.68000030517578
2024-01-31,48.95000076293945
2024-02-01,49.95000076293945
2024-02-02,50.06999969482422
2024-02-05,49.13999938964844
2024-02-06,49.2400016784668
2024-02-07,49.900001525878906
2024-02-08,50.68000030517578
2024-02-09,50.59000015258789
2024-02-12,51.290000915527344
2024-02-13,50.599998474121094
2024-02-14,52.689998626708984
2024-02-15,51.04999923706055
2024-02-16,50.779998779296875
2024-02-20,50.189998626708984
2024-02-21,50.09000015258789
2024-02-22,50.15999984741211
2024-02-23,49.59000015258789
2024-02-26,48.66999816894531
2024-02-27,50.279998779296875
2024-02-28,50.41999816894531
2024-02-29,50.290000915527344
2024-03-01,50.25
2024-03-04,50.369998931884766
2024-03-05,50.72999954223633
2024-03-06,51.34000015258789
2024-03-07,51.36000061035156
2024-03-08,51.75
2024-03-11,52.56999969482422
2024-03-12,53.09000015258789
2024-03-13,53.040000915527344
2024-03-14,52.970001220703125
2024-03-15,53.310001373291016
2024-03-18,53.290000915527344
2024-03-19,54.36000061035156
2024-03-20,54.279998779296875
2024-03-21,56.060001373291016
2024-03-22,54.84000015258789
2024-03-25,55.91999816894531
2024-03-26,54.61000061035156
2024-03-27,56.47999954223633
2024-03-28,56.52000045776367
2024-04-01,56.2599983215332
2024-04-02,55.75
2024-04-03,55.439998626708984
2024-04-04,55.849998474121094
2024-04-05,56.41999816894531
2024-04-08,57.59000015258789
2024-04-09,57.33000183105469
2024-04-10,56.779998779296875
2024-04-11,56.22999954223633
2024-04-12,55.79999923706055
2024-04-15,55.59000015258789
2024-04-16,55.029998779296875
2024-04-17,54.81999969482422
2024-04-18,54.939998626708984
2024-04-19,55.27000045776367
2024-04-22,55.900001525878906
2024-04-23,58.13999938964844
2024-04-24,65.02999877929688
2024-04-25,64.97000122070312
2024-04-26,64.47000122070312
2024-04-29,64.27999877929688
2024-04-30,61.29999923706055
2024-05-01,60.34000015258789
2024-05-02,61.18000030517578
2024-05-03,61.47999954223633
2024-05-06,60.90999984741211
2024-05-07,61.15999984741211
2024-05-08,61.31999969482422
2024-05-09,61.02000045776367
2024-05-10,60.09000015258789
2024-05-13,60.970001220703125
2024-05-14,62.18000030517578
2024-05-15,60.5099983215332
2024-05-16,59.47999954223633
2024-05-17,60.130001068115234
2024-05-20,62.08000183105469
2024-05-21,62.47999954223633
2024-05-22,60.33000183105469
2024-05-23,60.349998474121094
2024-05-24,60.65999984741211
2024-05-28,61.75
2024-05-29,60.22999954223633
2024-05-30,60.29999923706055
2024-05-31,59.779998779296875
2024-06-03,58.66999816894531
2024-06-04,57.4900016784668
2024-06-05,58.56999969482422
2024-06-06,58.38999938964844
2024-06-07,58.45000076293945
2024-06-10,58.47999954223633
2024-06-11,58.38999938964844
2024-06-12,58.310001373291016
2024-06-13,58.02000045776367
2024-06-14,61.5
2024-06-17,61.58000183105469
2024-06-18,60.65999984741211
2024-06-20,60.619998931884766
2024-06-21,62.2599983215332
2024-06-24,61.779998779296875
2024-06-25,59.400001525878906
2024-06-26,58.029998779296875
2024-06-27,58.15999984741211
2024-06-28,58.5
2024-07-01,57.52000045776367
2024-07-02,57.060001373291016
2024-07-03,57.029998779296875
2024-07-05,56.59000015258789
2024-07-08,56.83000183105469
2024-07-09,56.540000915527344
2024-07-10,57.150001525878906
2024-07-11,58.58000183105469
2024-07-12,59.7400016784668
2024-07-15,59.5099983215332
2024-07-16,62.119998931884766
2024-07-17,60.66999816894531
2024-07-18,60.2599983215332
2024-07-19,59.0
2024-07-22,59.849998474121094
2024-07-23,58.279998779296875
2024-07-24,59.41999816894531
2024-07-25,61.52000045776367
2024-07-26,63.849998474121094
2024-07-29,64.69999694824219
2024-07-30,65.51000213623047
2024-07-31,64.45999908447266
2024-08-01,65.01000213623047
2024-08-02,63.459999084472656
2024-08-05,62.849998474121094
2024-08-06,63.70000076293945
2024-08-07,63.099998474121094
2024-08-08,64.0199966430664
2024-08-09,64.2699966430664
2024-08-12,63.09000015258789
2024-08-13,64.06999969482422
2024-08-14,64.62000274658203
2024-08-15,66.04000091552734
2024-08-16,66.33999633789062
2024-08-19,66.33000183105469
2024-08-20,65.87999725341797
2024-08-21,66.56999969482422
2024-08-22,66.81999969482422
2024-08-23,68.0199966430664
2024-08-26,68.51000213623047
2024-08-27,67.94999694824219
2024-08-28,67.72000122070312
2024-08-29,68.02999877929688
2024-08-30,68.16000366210938
2024-09-03,67.26000213623047
2024-09-04,67.98999786376953
2024-09-05,67.80000305175781
2024-09-06,66.5
2024-09-09,67.62999725341797
2024-09-10,67.5999984741211
2024-09-11,67.41999816894531
2024-09-12,67.30999755859375
2024-09-13,68.7300033569336
2024-09-16,69.79000091552734
2024-09-17,70.41999816894531
2024-09-18,71.16000366210938
2024-09-19,71.81999969482422
2024-09-20,71.20999908447266
2024-09-23,71.47000122070312
2024-09-24,71.94999694824219
2024-09-25,71.23999786376953
2024-09-26,71.98999786376953
2024-09-27,72.0999984741211
2024-09-30,72.31999969482422
2024-10-01,72.88999938964844
2024-10-02,72.36000061035156
2024-10-03,71.80000305175781
2024-10-04,72.30999755859375
2024-10-07,72.48999786376953
2024-10-08,72.11000061035156
2024-10-09,72.23999786376953
2024-10-10,72.33999633789062
2024-10-11,72.12999725341797
2024-10-14,71.56999969482422
2024-10-15,71.63999938964844
2024-10-16,71.61000061035156
2024-10-17,71.80999755859375
2024-10-18,72.94000244140625
2024-10-21,71.94000244140625
2024-10-22,71.04000091552734
2024-10-23,70.33000183105469
2024-10-24,66.0999984741211
2024-10-25,66.41999816894531
2024-10-28,65.80000305175781
2024-10-29,65.62999725341797
2024-10-30,66.6500015258789
2024-10-31,65.62999725341797
2024-11-01,65.81999969482422
2024-11-04,66.05999755859375
2024-11-05,66.95999908447266
2024-11-06,63.4900016784668
2024-11-07,64.13999938964844
2024-11-08,64.37999725341797
2024-11-11,64.1500015258789
2024-11-12,63.41999816894531
2024-11-13,62.790000915527344
2024-11-14,63.060001373291016
2024-11-15,62.209999084472656
2024-11-18,61.689998626708984
2024-11-19,61.7599983215332
2024-11-20,61.849998474121094
2024-11-21,61.90999984741211
