Date,AXSM
2024-03-28,79.80000305175781
2024-04-01,76.98999786376953
2024-04-02,74.55999755859375
2024-04-03,73.5
2024-04-04,72.16999816894531
2024-04-05,72.25
2024-04-08,72.11000061035156
2024-04-09,72.63999938964844
2024-04-10,70.97000122070312
2024-04-11,71.7300033569336
2024-04-12,69.1500015258789
2024-04-15,68.20999908447266
2024-04-16,68.80999755859375
2024-04-17,69.70999908447266
2024-04-18,65.72000122070312
2024-04-19,67.9000015258789
2024-04-22,71.0999984741211
2024-04-23,73.08000183105469
2024-04-24,71.16999816894531
2024-04-25,71.5199966430664
2024-04-26,71.70999908447266
2024-04-29,73.69000244140625
2024-04-30,73.76000213623047
2024-05-01,74.88999938964844
2024-05-02,74.19000244140625
2024-05-03,74.80000305175781
2024-05-06,75.94000244140625
2024-05-07,76.94000244140625
2024-05-08,75.68000030517578
2024-05-09,73.68000030517578
2024-05-10,72.5
2024-05-13,75.63999938964844
2024-05-14,77.33999633789062
2024-05-15,75.93000030517578
2024-05-16,77.3499984741211
2024-05-17,76.54000091552734
2024-05-20,77.58000183105469
2024-05-21,78.12000274658203
2024-05-22,76.79000091552734
2024-05-23,74.18000030517578
2024-05-24,75.19000244140625
2024-05-28,76.76000213623047
2024-05-29,75.20999908447266
2024-05-30,74.20999908447266
2024-05-31,73.43000030517578
2024-06-03,74.73999786376953
2024-06-04,72.23999786376953
2024-06-05,74.08999633789062
2024-06-06,74.76000213623047
2024-06-07,73.9000015258789
2024-06-10,71.80000305175781
2024-06-11,71.06999969482422
2024-06-12,71.55000305175781
2024-06-13,72.51000213623047
2024-06-14,73.62999725341797
2024-06-17,76.0
2024-06-18,76.0199966430664
2024-06-20,75.18000030517578
2024-06-21,76.38999938964844
2024-06-24,78.5
2024-06-25,79.01000213623047
2024-06-26,77.12000274658203
2024-06-27,80.08999633789062
2024-06-28,80.5
2024-07-01,81.02999877929688
2024-07-02,78.93000030517578
2024-07-03,80.20999908447266
2024-07-05,82.0199966430664
2024-07-08,83.62000274658203
2024-07-09,81.23999786376953
2024-07-10,82.5
2024-07-11,84.55000305175781
2024-07-12,82.83000183105469
2024-07-15,82.80000305175781
2024-07-16,84.94999694824219
2024-07-17,83.73999786376953
2024-07-18,82.13999938964844
2024-07-19,84.8499984741211
2024-07-22,86.05000305175781
2024-07-23,85.66000366210938
2024-07-24,85.2300033569336
2024-07-25,85.9800033569336
2024-07-26,86.52999877929688
2024-07-29,84.16999816894531
2024-07-30,85.0
2024-07-31,87.30999755859375
2024-08-01,86.01000213623047
2024-08-02,84.41999816894531
2024-08-05,83.20999908447266
2024-08-06,85.5199966430664
2024-08-07,83.8499984741211
2024-08-08,85.0
2024-08-09,83.08999633789062
2024-08-12,84.91999816894531
2024-08-13,84.8499984741211
2024-08-14,84.83000183105469
2024-08-15,85.61000061035156
2024-08-16,86.16999816894531
2024-08-19,90.27999877929688
2024-08-20,88.16000366210938
2024-08-21,87.91000366210938
2024-08-22,87.11000061035156
2024-08-23,87.98999786376953
2024-08-26,88.51000213623047
2024-08-27,88.93000030517578
2024-08-28,88.43000030517578
2024-08-29,89.11000061035156
2024-08-30,88.86000061035156
2024-09-03,89.6500015258789
2024-09-04,95.55999755859375
2024-09-05,93.69000244140625
2024-09-06,93.18499755859375
2024-09-09,94.08999633789062
2024-09-10,92.69000244140625
2024-09-11,91.02999877929688
2024-09-12,91.75
2024-09-13,93.66999816894531
2024-09-16,92.41000366210938
2024-09-17,90.94000244140625
2024-09-18,91.54000091552734
2024-09-19,94.31999969482422
2024-09-20,95.83999633789062
2024-09-23,91.55999755859375
2024-09-24,91.30999755859375
2024-09-25,89.91999816894531
2024-09-26,89.63999938964844
2024-09-27,89.63999938964844
2024-09-30,89.87000274658203
2024-10-01,90.51000213623047
2024-10-02,93.23999786376953
2024-10-03,91.18000030517578
2024-10-04,86.58999633789062
2024-10-07,84.16000366210938
2024-10-08,84.81999969482422
2024-10-09,83.54000091552734
2024-10-10,83.08000183105469
2024-10-11,87.55999755859375
2024-10-14,85.41999816894531
2024-10-15,86.43000030517578
2024-10-16,89.97000122070312
2024-10-17,93.3499984741211
2024-10-18,93.3499984741211
2024-10-21,91.5
2024-10-22,92.3949966430664
2024-10-23,92.31999969482422
2024-10-24,88.83000183105469
2024-10-25,89.87000274658203
2024-10-28,90.11000061035156
2024-10-29,90.3499984741211
2024-10-30,89.45999908447266
2024-10-31,89.02999877929688
2024-11-01,88.83999633789062
2024-11-04,87.25
2024-11-05,89.23999786376953
2024-11-06,90.97000122070312
2024-11-07,90.69999694824219
2024-11-08,90.06999969482422
2024-11-11,90.9800033569336
2024-11-12,99.48999786376953
2024-11-13,97.83000183105469
2024-11-14,97.37000274658203
2024-11-15,93.16999816894531
2024-11-18,92.44999694824219
2024-11-19,95.45999908447266
2024-11-20,94.5999984741211
2024-11-21,98.19000244140625
