Date,LBTYK
2023-05-22,17.84000015258789
2023-05-23,17.920000076293945
2023-05-24,17.510000228881836
2023-05-25,16.940000534057617
2023-05-26,17.149999618530273
2023-05-30,17.18000030517578
2023-05-31,17.020000457763672
2023-06-01,16.81999969482422
2023-06-02,17.079999923706055
2023-06-05,17.170000076293945
2023-06-06,17.280000686645508
2023-06-07,18.049999237060547
2023-06-08,18.100000381469727
2023-06-09,17.739999771118164
2023-06-12,17.770000457763672
2023-06-13,17.299999237060547
2023-06-14,18.229999542236328
2023-06-15,18.34000015258789
2023-06-16,18.100000381469727
2023-06-20,17.610000610351562
2023-06-21,17.059999465942383
2023-06-22,17.280000686645508
2023-06-23,17.389999389648438
2023-06-26,17.459999084472656
2023-06-27,18.1299991607666
2023-06-28,17.889999389648438
2023-06-29,17.709999084472656
2023-06-30,17.770000457763672
2023-07-03,18.139999389648438
2023-07-05,17.81999969482422
2023-07-06,18.469999313354492
2023-07-07,18.739999771118164
2023-07-10,18.649999618530273
2023-07-11,18.790000915527344
2023-07-12,19.010000228881836
2023-07-13,19.5
2023-07-14,19.0
2023-07-17,18.850000381469727
2023-07-18,19.420000076293945
2023-07-19,19.850000381469727
2023-07-20,19.959999084472656
2023-07-21,20.1299991607666
2023-07-24,20.190000534057617
2023-07-25,18.799999237060547
2023-07-26,19.100000381469727
2023-07-27,19.6299991607666
2023-07-28,19.700000762939453
2023-07-31,19.760000228881836
2023-08-01,19.6299991607666
2023-08-02,19.469999313354492
2023-08-03,19.540000915527344
2023-08-04,19.3799991607666
2023-08-07,19.579999923706055
2023-08-08,19.760000228881836
2023-08-09,19.5
2023-08-10,19.68000030517578
2023-08-11,19.75
2023-08-14,19.739999771118164
2023-08-15,19.489999771118164
2023-08-16,19.139999389648438
2023-08-17,19.290000915527344
2023-08-18,18.90999984741211
2023-08-21,19.020000457763672
2023-08-22,18.600000381469727
2023-08-23,19.149999618530273
2023-08-24,18.899999618530273
2023-08-25,18.799999237060547
2023-08-28,19.3700008392334
2023-08-29,19.6299991607666
2023-08-30,19.399999618530273
2023-08-31,19.84000015258789
2023-09-01,19.219999313354492
2023-09-05,19.049999237060547
2023-09-06,19.139999389648438
2023-09-07,18.600000381469727
2023-09-08,18.979999542236328
2023-09-11,19.170000076293945
2023-09-12,19.360000610351562
2023-09-13,19.5
2023-09-14,19.65999984741211
2023-09-15,19.65999984741211
2023-09-18,20.149999618530273
2023-09-19,20.170000076293945
2023-09-20,19.8799991607666
2023-09-21,19.530000686645508
2023-09-22,19.459999084472656
2023-09-25,18.290000915527344
2023-09-26,18.030000686645508
2023-09-27,18.270000457763672
2023-09-28,18.3700008392334
2023-09-29,18.559999465942383
2023-10-02,17.93000030517578
2023-10-03,17.670000076293945
2023-10-04,17.6200008392334
2023-10-05,17.549999237060547
2023-10-06,17.3799991607666
2023-10-09,17.729999542236328
2023-10-10,17.790000915527344
2023-10-11,18.020000457763672
2023-10-12,17.440000534057617
2023-10-13,17.709999084472656
2023-10-16,18.170000076293945
2023-10-17,18.399999618530273
2023-10-18,18.059999465942383
2023-10-19,17.8700008392334
2023-10-20,17.670000076293945
2023-10-23,17.56999969482422
2023-10-24,17.190000534057617
2023-10-25,16.719999313354492
2023-10-26,16.65999984741211
2023-10-27,16.459999084472656
2023-10-30,16.809999465942383
2023-10-31,16.959999084472656
2023-11-01,16.459999084472656
2023-11-02,16.979999542236328
2023-11-03,17.469999313354492
2023-11-06,17.59000015258789
2023-11-07,17.049999237060547
2023-11-08,17.06999969482422
2023-11-09,16.8700008392334
2023-11-10,17.0
2023-11-13,16.450000762939453
2023-11-14,17.09000015258789
2023-11-15,17.56999969482422
2023-11-16,17.280000686645508
2023-11-17,17.469999313354492
2023-11-20,17.469999313354492
2023-11-21,16.700000762939453
2023-11-22,16.809999465942383
2023-11-24,17.020000457763672
2023-11-27,16.639999389648438
2023-11-28,16.940000534057617
2023-11-29,16.889999389648438
2023-11-30,16.84000015258789
2023-12-01,17.239999771118164
2023-12-04,17.399999618530273
2023-12-05,16.979999542236328
2023-12-06,17.1299991607666
2023-12-07,17.139999389648438
2023-12-08,17.079999923706055
2023-12-11,16.920000076293945
2023-12-12,16.600000381469727
2023-12-13,16.959999084472656
2023-12-14,17.139999389648438
2023-12-15,16.799999237060547
2023-12-18,16.540000915527344
2023-12-19,17.049999237060547
2023-12-20,17.290000915527344
2023-12-21,17.799999237060547
2023-12-22,18.030000686645508
2023-12-26,18.360000610351562
2023-12-27,18.350000381469727
2023-12-28,18.530000686645508
2023-12-29,18.639999389648438
2024-01-02,18.90999984741211
2024-01-03,18.530000686645508
2024-01-04,18.65999984741211
2024-01-05,18.81999969482422
2024-01-08,19.280000686645508
2024-01-09,20.079999923706055
2024-01-10,19.639999389648438
2024-01-11,19.68000030517578
2024-01-12,20.170000076293945
2024-01-16,19.969999313354492
2024-01-17,19.93000030517578
2024-01-18,19.959999084472656
2024-01-19,20.489999771118164
2024-01-22,20.59000015258789
2024-01-23,20.770000457763672
2024-01-24,20.690000534057617
2024-01-25,20.829999923706055
2024-01-26,21.469999313354492
2024-01-29,21.6299991607666
2024-01-30,21.229999542236328
2024-01-31,20.940000534057617
2024-02-01,21.100000381469727
2024-02-02,20.84000015258789
2024-02-05,20.309999465942383
2024-02-06,20.40999984741211
2024-02-07,20.489999771118164
2024-02-08,20.149999618530273
2024-02-09,20.229999542236328
2024-02-12,20.260000228881836
2024-02-13,19.760000228881836
2024-02-14,19.639999389648438
2024-02-15,20.420000076293945
2024-02-16,18.950000762939453
2024-02-20,19.489999771118164
2024-02-21,18.610000610351562
2024-02-22,19.530000686645508
2024-02-23,19.219999313354492
2024-02-26,18.950000762939453
2024-02-27,19.239999771118164
2024-02-28,18.75
2024-02-29,18.549999237060547
2024-03-01,18.329999923706055
2024-03-04,18.040000915527344
2024-03-05,17.940000534057617
2024-03-06,17.860000610351562
2024-03-07,17.770000457763672
2024-03-08,18.170000076293945
2024-03-11,18.5
2024-03-12,18.270000457763672
2024-03-13,17.940000534057617
2024-03-14,17.510000228881836
2024-03-15,17.5
2024-03-18,17.549999237060547
2024-03-19,17.56999969482422
2024-03-20,17.979999542236328
2024-03-21,17.829999923706055
2024-03-22,17.389999389648438
2024-03-25,17.489999771118164
2024-03-26,17.3799991607666
2024-03-27,17.670000076293945
2024-03-28,17.639999389648438
2024-04-01,17.260000228881836
2024-04-02,17.280000686645508
2024-04-03,17.489999771118164
2024-04-04,17.34000015258789
2024-04-05,17.540000915527344
2024-04-08,17.670000076293945
2024-04-09,17.979999542236328
2024-04-10,17.670000076293945
2024-04-11,17.809999465942383
2024-04-12,17.309999465942383
2024-04-15,17.3700008392334
2024-04-16,16.90999984741211
2024-04-17,16.790000915527344
2024-04-18,17.18000030517578
2024-04-19,17.389999389648438
2024-04-22,17.040000915527344
2024-04-23,17.280000686645508
2024-04-24,16.760000228881836
2024-04-25,16.670000076293945
2024-04-26,16.850000381469727
2024-04-29,16.829999923706055
2024-04-30,16.3700008392334
2024-05-01,16.780000686645508
2024-05-02,17.139999389648438
2024-05-03,17.270000457763672
2024-05-06,17.700000762939453
2024-05-07,17.469999313354492
2024-05-08,16.979999542236328
2024-05-09,17.34000015258789
2024-05-10,17.229999542236328
2024-05-13,17.290000915527344
2024-05-14,17.479999542236328
2024-05-15,17.56999969482422
2024-05-16,17.43000030517578
2024-05-17,18.059999465942383
2024-05-20,17.81999969482422
2024-05-21,17.5
2024-05-22,16.809999465942383
2024-05-23,16.479999542236328
2024-05-24,16.649999618530273
2024-05-28,16.670000076293945
2024-05-29,16.209999084472656
2024-05-30,16.600000381469727
2024-05-31,17.06999969482422
2024-06-03,17.09000015258789
2024-06-04,17.829999923706055
2024-06-05,18.5
2024-06-06,18.540000915527344
2024-06-07,18.520000457763672
2024-06-10,18.170000076293945
2024-06-11,18.1299991607666
2024-06-12,18.290000915527344
2024-06-13,18.049999237060547
2024-06-14,17.950000762939453
2024-06-17,18.059999465942383
2024-06-18,17.56999969482422
2024-06-20,17.579999923706055
2024-06-21,17.649999618530273
2024-06-24,17.780000686645508
2024-06-25,17.399999618530273
2024-06-26,17.84000015258789
2024-06-27,18.049999237060547
2024-06-28,17.850000381469727
2024-07-01,18.0
2024-07-02,18.219999313354492
2024-07-03,18.100000381469727
2024-07-05,18.010000228881836
2024-07-08,18.1200008392334
2024-07-09,18.559999465942383
2024-07-10,18.559999465942383
2024-07-11,18.8799991607666
2024-07-12,19.020000457763672
2024-07-15,19.040000915527344
2024-07-16,19.389999389648438
2024-07-17,19.479999542236328
2024-07-18,19.299999237060547
2024-07-19,19.110000610351562
2024-07-22,19.260000228881836
2024-07-23,19.3799991607666
2024-07-24,18.969999313354492
2024-07-25,19.18000030517578
2024-07-26,19.860000610351562
2024-07-29,20.229999542236328
2024-07-30,20.579999923706055
2024-07-31,20.110000610351562
2024-08-01,19.760000228881836
2024-08-02,19.549999237060547
2024-08-05,18.8799991607666
2024-08-06,19.079999923706055
2024-08-07,19.190000534057617
2024-08-08,19.299999237060547
2024-08-09,19.450000762939453
2024-08-12,19.149999618530273
2024-08-13,19.530000686645508
2024-08-14,19.219999313354492
2024-08-15,19.290000915527344
2024-08-16,19.09000015258789
2024-08-19,19.489999771118164
2024-08-20,19.40999984741211
2024-08-21,19.579999923706055
2024-08-22,19.329999923706055
2024-08-23,19.459999084472656
2024-08-26,19.969999313354492
2024-08-27,20.100000381469727
2024-08-28,19.75
2024-08-29,19.600000381469727
2024-08-30,19.670000076293945
2024-09-03,19.649999618530273
2024-09-04,20.43000030517578
2024-09-05,20.65999984741211
2024-09-06,20.309999465942383
2024-09-09,20.299999237060547
2024-09-10,20.209999084472656
2024-09-11,19.899999618530273
2024-09-12,20.100000381469727
2024-09-13,20.43000030517578
2024-09-16,20.829999923706055
2024-09-17,20.780000686645508
2024-09-18,20.959999084472656
2024-09-19,21.219999313354492
2024-09-20,21.1299991607666
2024-09-23,21.1299991607666
2024-09-24,21.709999084472656
2024-09-25,21.479999542236328
2024-09-26,21.760000228881836
2024-09-27,21.770000457763672
2024-09-30,21.610000610351562
2024-10-01,21.84000015258789
2024-10-02,22.1200008392334
2024-10-03,21.75
2024-10-04,21.649999618530273
2024-10-07,21.329999923706055
2024-10-08,21.65999984741211
2024-10-09,21.59000015258789
2024-10-10,21.469999313354492
2024-10-11,21.190000534057617
2024-10-14,21.15999984741211
2024-10-15,21.209999084472656
2024-10-16,21.709999084472656
2024-10-17,21.920000076293945
2024-10-18,21.719999313354492
2024-10-21,21.440000534057617
2024-10-22,21.549999237060547
2024-10-23,21.3700008392334
2024-10-24,21.25
2024-10-25,21.43000030517578
2024-10-28,21.5
2024-10-29,21.31999969482422
2024-10-30,20.610000610351562
2024-10-31,20.6200008392334
2024-11-01,21.299999237060547
2024-11-04,20.959999084472656
2024-11-05,20.969999313354492
2024-11-06,20.520000457763672
2024-11-07,20.420000076293945
2024-11-08,20.56999969482422
2024-11-11,21.079999923706055
2024-11-12,21.100000381469727
2024-11-13,12.210000038146973
2024-11-14,12.710000038146973
2024-11-15,12.449999809265137
2024-11-18,12.289999961853027
2024-11-19,12.90999984741211
2024-11-20,13.380000114440918
2024-11-21,13.5
