Date,FTAI
2023-02-17,24.59000015258789
2023-02-21,23.530000686645508
2023-02-22,23.709999084472656
2023-02-23,23.959999084472656
2023-02-24,25.709999084472656
2023-02-27,25.780000686645508
2023-02-28,25.270000457763672
2023-03-01,25.06999969482422
2023-03-02,24.850000381469727
2023-03-03,25.780000686645508
2023-03-06,26.229999542236328
2023-03-07,25.90999984741211
2023-03-08,26.110000610351562
2023-03-09,24.790000915527344
2023-03-10,23.81999969482422
2023-03-13,24.030000686645508
2023-03-14,24.40999984741211
2023-03-15,23.459999084472656
2023-03-16,24.950000762939453
2023-03-17,24.200000762939453
2023-03-20,24.3700008392334
2023-03-21,24.639999389648438
2023-03-22,25.059999465942383
2023-03-23,24.06999969482422
2023-03-24,24.350000381469727
2023-03-27,24.229999542236328
2023-03-28,24.780000686645508
2023-03-29,26.950000762939453
2023-03-30,27.690000534057617
2023-03-31,27.959999084472656
2023-04-03,27.739999771118164
2023-04-04,27.1200008392334
2023-04-05,26.3799991607666
2023-04-06,26.809999465942383
2023-04-10,27.389999389648438
2023-04-11,27.6200008392334
2023-04-12,27.75
2023-04-13,27.6299991607666
2023-04-14,27.399999618530273
2023-04-17,28.010000228881836
2023-04-18,27.770000457763672
2023-04-19,27.5
2023-04-20,26.8799991607666
2023-04-21,27.5
2023-04-24,27.15999984741211
2023-04-25,26.950000762939453
2023-04-26,27.459999084472656
2023-04-27,28.209999084472656
2023-04-28,28.450000762939453
2023-05-01,27.90999984741211
2023-05-02,27.559999465942383
2023-05-03,28.010000228881836
2023-05-04,27.010000228881836
2023-05-05,27.649999618530273
2023-05-08,27.450000762939453
2023-05-09,27.969999313354492
2023-05-10,27.850000381469727
2023-05-11,27.530000686645508
2023-05-12,28.030000686645508
2023-05-15,28.68000030517578
2023-05-16,28.299999237060547
2023-05-17,28.520000457763672
2023-05-18,29.139999389648438
2023-05-19,29.200000762939453
2023-05-22,29.420000076293945
2023-05-23,28.75
2023-05-24,27.920000076293945
2023-05-25,27.81999969482422
2023-05-26,27.81999969482422
2023-05-30,28.110000610351562
2023-05-31,28.049999237060547
2023-06-01,28.65999984741211
2023-06-02,29.299999237060547
2023-06-05,28.450000762939453
2023-06-06,28.850000381469727
2023-06-07,27.90999984741211
2023-06-08,29.420000076293945
2023-06-09,28.850000381469727
2023-06-12,29.6299991607666
2023-06-13,29.6200008392334
2023-06-14,29.479999542236328
2023-06-15,29.709999084472656
2023-06-16,29.559999465942383
2023-06-20,29.549999237060547
2023-06-21,29.829999923706055
2023-06-22,29.700000762939453
2023-06-23,28.809999465942383
2023-06-26,28.059999465942383
2023-06-27,29.299999237060547
2023-06-28,29.959999084472656
2023-06-29,30.770000457763672
2023-06-30,31.65999984741211
2023-07-03,31.44499969482422
2023-07-05,30.959999084472656
2023-07-06,30.639999389648438
2023-07-07,31.100000381469727
2023-07-10,31.940000534057617
2023-07-11,31.809999465942383
2023-07-12,31.739999771118164
2023-07-13,32.279998779296875
2023-07-14,32.41999816894531
2023-07-17,33.119998931884766
2023-07-18,33.38999938964844
2023-07-19,33.38999938964844
2023-07-20,33.279998779296875
2023-07-21,33.560001373291016
2023-07-24,33.040000915527344
2023-07-25,33.439998626708984
2023-07-26,33.5099983215332
2023-07-27,32.08000183105469
2023-07-28,32.040000915527344
2023-07-31,32.209999084472656
2023-08-01,32.27000045776367
2023-08-02,32.599998474121094
2023-08-03,32.66999816894531
2023-08-04,33.790000915527344
2023-08-07,35.0
2023-08-08,35.099998474121094
2023-08-09,34.93000030517578
2023-08-10,34.540000915527344
2023-08-11,34.95000076293945
2023-08-14,35.02000045776367
2023-08-15,35.0099983215332
2023-08-16,34.709999084472656
2023-08-17,34.0
2023-08-18,34.90999984741211
2023-08-21,34.939998626708984
2023-08-22,35.4900016784668
2023-08-23,36.36000061035156
2023-08-24,35.290000915527344
2023-08-25,35.29999923706055
2023-08-28,35.59000015258789
2023-08-29,35.9900016784668
2023-08-30,37.08000183105469
2023-08-31,36.959999084472656
2023-09-01,37.43000030517578
2023-09-05,37.33000183105469
2023-09-06,37.099998474121094
2023-09-07,37.08000183105469
2023-09-08,36.380001068115234
2023-09-11,36.7400016784668
2023-09-12,36.209999084472656
2023-09-13,35.310001373291016
2023-09-14,36.29999923706055
2023-09-15,36.09000015258789
2023-09-18,35.16999816894531
2023-09-19,35.040000915527344
2023-09-20,34.72999954223633
2023-09-21,33.81999969482422
2023-09-22,33.849998474121094
2023-09-25,34.209999084472656
2023-09-26,34.77000045776367
2023-09-27,35.779998779296875
2023-09-28,35.709999084472656
2023-09-29,35.54999923706055
2023-10-02,33.970001220703125
2023-10-03,33.45000076293945
2023-10-04,33.439998626708984
2023-10-05,34.34000015258789
2023-10-06,34.7400016784668
2023-10-09,34.43000030517578
2023-10-10,35.060001373291016
2023-10-11,36.13999938964844
2023-10-12,35.2599983215332
2023-10-13,33.869998931884766
2023-10-16,34.4900016784668
2023-10-17,35.02000045776367
2023-10-18,33.86000061035156
2023-10-19,33.65999984741211
2023-10-20,33.540000915527344
2023-10-23,32.779998779296875
2023-10-24,34.099998474121094
2023-10-25,33.31999969482422
2023-10-26,35.63999938964844
2023-10-27,36.16999816894531
2023-10-30,36.880001068115234
2023-10-31,37.61000061035156
2023-11-01,38.97999954223633
2023-11-02,39.470001220703125
2023-11-03,39.47999954223633
2023-11-06,40.5099983215332
2023-11-07,40.56999969482422
2023-11-08,39.83000183105469
2023-11-09,39.9900016784668
2023-11-10,41.06999969482422
2023-11-13,40.939998626708984
2023-11-14,41.66999816894531
2023-11-15,42.61000061035156
2023-11-16,41.91999816894531
2023-11-17,41.970001220703125
2023-11-20,41.7599983215332
2023-11-21,41.880001068115234
2023-11-22,41.869998931884766
2023-11-24,41.79999923706055
2023-11-27,41.900001525878906
2023-11-28,41.15999984741211
2023-11-29,40.79999923706055
2023-11-30,41.209999084472656
2023-12-01,42.27000045776367
2023-12-04,42.209999084472656
2023-12-05,42.130001068115234
2023-12-06,41.45000076293945
2023-12-07,42.689998626708984
2023-12-08,43.869998931884766
2023-12-11,44.599998474121094
2023-12-12,44.15999984741211
2023-12-13,44.709999084472656
2023-12-14,44.90999984741211
2023-12-15,44.29999923706055
2023-12-18,44.619998931884766
2023-12-19,45.36000061035156
2023-12-20,44.56999969482422
2023-12-21,45.56999969482422
2023-12-22,46.9900016784668
2023-12-26,47.310001373291016
2023-12-27,46.900001525878906
2023-12-28,46.7599983215332
2023-12-29,46.400001525878906
2024-01-02,45.33000183105469
2024-01-03,44.75
2024-01-04,45.790000915527344
2024-01-05,46.0
2024-01-08,47.31999969482422
2024-01-09,46.720001220703125
2024-01-10,46.599998474121094
2024-01-11,48.599998474121094
2024-01-12,48.27000045776367
2024-01-16,48.20000076293945
2024-01-17,49.0
2024-01-18,49.5099983215332
2024-01-19,50.15999984741211
2024-01-22,51.04999923706055
2024-01-23,50.29999923706055
2024-01-24,50.9900016784668
2024-01-25,51.599998474121094
2024-01-26,52.20000076293945
2024-01-29,53.720001220703125
2024-01-30,54.130001068115234
2024-01-31,53.95000076293945
2024-02-01,55.400001525878906
2024-02-02,56.209999084472656
2024-02-05,55.79499816894531
2024-02-06,55.33000183105469
2024-02-07,53.83000183105469
2024-02-08,52.880001068115234
2024-02-09,53.88999938964844
2024-02-12,54.13999938964844
2024-02-13,52.970001220703125
2024-02-14,54.040000915527344
2024-02-15,53.720001220703125
2024-02-16,53.4900016784668
2024-02-20,52.88999938964844
2024-02-21,53.369998931884766
2024-02-22,54.47999954223633
2024-02-23,57.900001525878906
2024-02-26,56.459999084472656
2024-02-27,56.63999938964844
2024-02-28,55.91999816894531
2024-02-29,56.290000915527344
2024-03-01,58.20000076293945
2024-03-04,58.209999084472656
2024-03-05,57.939998626708984
2024-03-06,58.2599983215332
2024-03-07,58.689998626708984
2024-03-08,57.0
2024-03-11,56.18000030517578
2024-03-12,57.47999954223633
2024-03-13,58.33000183105469
2024-03-14,57.41999816894531
2024-03-15,60.040000915527344
2024-03-18,59.380001068115234
2024-03-19,59.90999984741211
2024-03-20,63.310001373291016
2024-03-21,64.9800033569336
2024-03-22,65.36000061035156
2024-03-25,66.0
2024-03-26,66.69999694824219
2024-03-27,66.72000122070312
2024-03-28,67.30000305175781
2024-04-01,67.79000091552734
2024-04-02,67.2699966430664
2024-04-03,70.1500015258789
2024-04-04,70.04000091552734
2024-04-05,72.72000122070312
2024-04-08,71.08000183105469
2024-04-09,71.0
2024-04-10,70.44000244140625
2024-04-11,71.75
2024-04-12,71.08000183105469
2024-04-15,71.0199966430664
2024-04-16,71.72000122070312
2024-04-17,69.91000366210938
2024-04-18,68.06999969482422
2024-04-19,68.54000091552734
2024-04-22,70.88999938964844
2024-04-23,72.69000244140625
2024-04-24,73.44999694824219
2024-04-25,73.25
2024-04-26,70.75
2024-04-29,72.58999633789062
2024-04-30,70.20999908447266
2024-05-01,73.19999694824219
2024-05-02,75.51000213623047
2024-05-03,78.31999969482422
2024-05-06,78.4000015258789
2024-05-07,77.5
2024-05-08,78.5
2024-05-09,78.69999694824219
2024-05-10,79.11000061035156
2024-05-13,76.6500015258789
2024-05-14,78.4800033569336
2024-05-15,79.7699966430664
2024-05-16,78.69999694824219
2024-05-17,78.23999786376953
2024-05-20,80.05999755859375
2024-05-21,82.93000030517578
2024-05-22,81.88999938964844
2024-05-23,80.55000305175781
2024-05-24,84.47000122070312
2024-05-28,84.6500015258789
2024-05-29,79.12999725341797
2024-05-30,81.27999877929688
2024-05-31,84.31999969482422
2024-06-03,82.91999816894531
2024-06-04,78.20999908447266
2024-06-05,81.29000091552734
2024-06-06,82.66999816894531
2024-06-07,81.94999694824219
2024-06-10,84.94000244140625
2024-06-11,83.9000015258789
2024-06-12,87.33000183105469
2024-06-13,86.12000274658203
2024-06-14,84.55999755859375
2024-06-17,89.4000015258789
2024-06-18,93.68000030517578
2024-06-20,92.5999984741211
2024-06-21,92.7300033569336
2024-06-24,91.4800033569336
2024-06-25,99.66999816894531
2024-06-26,100.70999908447266
2024-06-27,101.80999755859375
2024-06-28,103.2300033569336
2024-07-01,105.0
2024-07-02,107.95999908447266
2024-07-03,106.79000091552734
2024-07-05,105.70999908447266
2024-07-08,106.47000122070312
2024-07-09,104.25
2024-07-10,95.66999816894531
2024-07-11,96.44999694824219
2024-07-12,97.72000122070312
2024-07-15,101.69000244140625
2024-07-16,107.41999816894531
2024-07-17,102.79000091552734
2024-07-18,102.98999786376953
2024-07-19,102.05999755859375
2024-07-22,105.2300033569336
2024-07-23,107.83999633789062
2024-07-24,109.25
2024-07-25,105.33000183105469
2024-07-26,112.62999725341797
2024-07-29,112.58999633789062
2024-07-30,109.9000015258789
2024-07-31,111.44999694824219
2024-08-01,108.91999816894531
2024-08-02,101.95999908447266
2024-08-05,97.18000030517578
2024-08-06,101.61000061035156
2024-08-07,100.77999877929688
2024-08-08,104.76000213623047
2024-08-09,104.69999694824219
2024-08-12,103.77999877929688
2024-08-13,103.75
2024-08-14,104.51000213623047
2024-08-15,106.44000244140625
2024-08-16,113.5199966430664
2024-08-19,115.12999725341797
2024-08-20,114.30000305175781
2024-08-21,119.1500015258789
2024-08-22,119.55999755859375
2024-08-23,121.73999786376953
2024-08-26,122.1500015258789
2024-08-27,121.5250015258789
2024-08-28,120.68000030517578
2024-08-29,124.62999725341797
2024-08-30,127.80999755859375
2024-09-03,117.93000030517578
2024-09-04,119.41000366210938
2024-09-05,118.87999725341797
2024-09-06,112.55000305175781
2024-09-09,113.02999877929688
2024-09-10,113.88999938964844
2024-09-11,115.87999725341797
2024-09-12,121.06999969482422
2024-09-13,125.2300033569336
2024-09-16,126.95999908447266
2024-09-17,126.7699966430664
2024-09-18,126.43000030517578
2024-09-19,130.22000122070312
2024-09-20,130.38999938964844
2024-09-23,130.0
2024-09-24,130.1199951171875
2024-09-25,130.07000732421875
2024-09-26,126.04000091552734
2024-09-27,129.5500030517578
2024-09-30,132.89999389648438
2024-10-01,131.64999389648438
2024-10-02,134.6199951171875
2024-10-03,133.4499969482422
2024-10-04,140.14999389648438
2024-10-07,139.3800048828125
2024-10-08,146.4499969482422
2024-10-09,144.9499969482422
2024-10-10,144.10000610351562
2024-10-11,146.39999389648438
2024-10-14,148.08999633789062
2024-10-15,145.00999450683594
2024-10-16,145.8000030517578
2024-10-17,145.2899932861328
2024-10-18,143.5500030517578
2024-10-21,142.36000061035156
2024-10-22,140.22999572753906
2024-10-23,140.8300018310547
2024-10-24,143.17999267578125
2024-10-25,144.24000549316406
2024-10-28,142.50999450683594
2024-10-29,143.42999267578125
2024-10-30,145.3000030517578
2024-10-31,134.44000244140625
2024-11-01,142.4600067138672
2024-11-04,137.5500030517578
2024-11-05,139.13999938964844
2024-11-06,149.02000427246094
2024-11-07,150.02000427246094
2024-11-08,157.07000732421875
2024-11-11,164.67999267578125
2024-11-12,161.4499969482422
2024-11-13,162.42999267578125
2024-11-14,157.64999389648438
2024-11-15,158.44000244140625
2024-11-18,163.02000427246094
2024-11-19,171.02000427246094
2024-11-20,171.2100067138672
2024-11-21,174.9600067138672
