Date,Z
2024-03-04,57.34000015258789
2024-03-05,54.4900016784668
2024-03-06,56.209999084472656
2024-03-07,55.939998626708984
2024-03-08,57.880001068115234
2024-03-11,56.93000030517578
2024-03-12,56.54999923706055
2024-03-13,55.97999954223633
2024-03-14,55.150001525878906
2024-03-15,47.709999084472656
2024-03-18,47.66999816894531
2024-03-19,48.150001525878906
2024-03-20,48.93000030517578
2024-03-21,51.25
2024-03-22,50.83000183105469
2024-03-25,49.310001373291016
2024-03-26,48.900001525878906
2024-03-27,50.380001068115234
2024-03-28,48.779998779296875
2024-04-01,48.220001220703125
2024-04-02,46.86000061035156
2024-04-03,46.7400016784668
2024-04-04,46.81999969482422
2024-04-05,47.220001220703125
2024-04-08,47.70000076293945
2024-04-09,47.9900016784668
2024-04-10,45.130001068115234
2024-04-11,45.2599983215332
2024-04-12,44.41999816894531
2024-04-15,43.150001525878906
2024-04-16,43.33000183105469
2024-04-17,42.540000915527344
2024-04-18,41.810001373291016
2024-04-19,41.81999969482422
2024-04-22,42.2400016784668
2024-04-23,43.630001068115234
2024-04-24,43.43000030517578
2024-04-25,42.95000076293945
2024-04-26,43.66999816894531
2024-04-29,43.650001525878906
2024-04-30,42.56999969482422
2024-05-01,41.88999938964844
2024-05-02,39.84000015258789
2024-05-03,40.689998626708984
2024-05-06,41.70000076293945
2024-05-07,43.119998931884766
2024-05-08,41.650001525878906
2024-05-09,43.08000183105469
2024-05-10,42.36000061035156
2024-05-13,42.84000015258789
2024-05-14,44.70000076293945
2024-05-15,45.130001068115234
2024-05-16,44.75
2024-05-17,44.099998474121094
2024-05-20,43.16999816894531
2024-05-21,42.33000183105469
2024-05-22,41.52000045776367
2024-05-23,39.880001068115234
2024-05-24,39.66999816894531
2024-05-28,39.7599983215332
2024-05-29,39.27000045776367
2024-05-30,39.209999084472656
2024-05-31,40.95000076293945
2024-06-03,41.709999084472656
2024-06-04,41.91999816894531
2024-06-05,42.790000915527344
2024-06-06,42.68000030517578
2024-06-07,42.630001068115234
2024-06-10,43.5
2024-06-11,42.810001373291016
2024-06-12,48.5099983215332
2024-06-13,48.5
2024-06-14,48.0
2024-06-17,46.810001373291016
2024-06-18,49.02000045776367
2024-06-20,48.83000183105469
2024-06-21,48.90999984741211
2024-06-24,47.02000045776367
2024-06-25,45.9900016784668
2024-06-26,46.5
2024-06-27,46.79999923706055
2024-06-28,46.38999938964844
2024-07-01,45.63999938964844
2024-07-02,44.83000183105469
2024-07-03,45.79999923706055
2024-07-05,46.22999954223633
2024-07-08,46.86000061035156
2024-07-09,47.939998626708984
2024-07-10,47.349998474121094
2024-07-11,49.400001525878906
2024-07-12,50.279998779296875
2024-07-15,51.63999938964844
2024-07-16,54.02000045776367
2024-07-17,52.720001220703125
2024-07-18,50.970001220703125
2024-07-19,50.40999984741211
2024-07-22,51.54999923706055
2024-07-23,51.25
2024-07-24,47.5
2024-07-25,48.470001220703125
2024-07-26,49.290000915527344
2024-07-29,49.13999938964844
2024-07-30,49.25
2024-07-31,48.70000076293945
2024-08-01,45.560001373291016
2024-08-02,44.36000061035156
2024-08-05,42.83000183105469
2024-08-06,42.40999984741211
2024-08-07,41.77000045776367
2024-08-08,49.400001525878906
2024-08-09,51.91999816894531
2024-08-12,51.040000915527344
2024-08-13,53.40999984741211
2024-08-14,53.619998931884766
2024-08-15,53.33000183105469
2024-08-16,53.599998474121094
2024-08-19,55.599998474121094
2024-08-20,54.61000061035156
2024-08-21,54.75
2024-08-22,53.56999969482422
2024-08-23,56.349998474121094
2024-08-26,57.529998779296875
2024-08-27,57.31999969482422
2024-08-28,56.36000061035156
2024-08-29,55.869998931884766
2024-08-30,55.29999923706055
2024-09-03,54.0099983215332
2024-09-04,53.84000015258789
2024-09-05,53.61000061035156
2024-09-06,53.31999969482422
2024-09-09,54.08000183105469
2024-09-10,56.18000030517578
2024-09-11,55.959999084472656
2024-09-12,56.63999938964844
2024-09-13,59.7400016784668
2024-09-16,62.59000015258789
2024-09-17,62.810001373291016
2024-09-18,65.11000061035156
2024-09-19,67.83999633789062
2024-09-20,67.08999633789062
2024-09-23,65.5199966430664
2024-09-24,67.26000213623047
2024-09-25,66.31999969482422
2024-09-26,65.52999877929688
2024-09-27,65.4800033569336
2024-09-30,63.849998474121094
2024-10-01,64.6500015258789
2024-10-02,63.560001373291016
2024-10-03,63.77000045776367
2024-10-04,62.779998779296875
2024-10-07,60.7599983215332
2024-10-08,62.2599983215332
2024-10-09,60.41999816894531
2024-10-10,60.599998474121094
2024-10-11,62.75
2024-10-14,62.779998779296875
2024-10-15,63.380001068115234
2024-10-16,63.59000015258789
2024-10-17,62.630001068115234
2024-10-18,63.709999084472656
2024-10-21,62.939998626708984
2024-10-22,60.66999816894531
2024-10-23,59.560001373291016
2024-10-24,59.790000915527344
2024-10-25,59.650001525878906
2024-10-28,59.790000915527344
2024-10-29,58.31999969482422
2024-10-30,59.68000030517578
2024-10-31,60.09000015258789
2024-11-01,59.79999923706055
2024-11-04,60.61000061035156
2024-11-05,62.79999923706055
2024-11-06,58.68000030517578
2024-11-07,72.62999725341797
2024-11-08,73.88999938964844
2024-11-11,75.79000091552734
2024-11-12,74.3499984741211
2024-11-13,74.66999816894531
2024-11-14,74.30999755859375
2024-11-15,73.04000091552734
2024-11-18,73.31999969482422
2024-11-19,75.25
2024-11-20,77.87999725341797
2024-11-21,82.1500015258789
