Date,AVGO
2023-05-01,63.79499816894531
2023-05-02,61.23400115966797
2023-05-03,61.31999969482422
2023-05-04,61.01599884033203
2023-05-05,63.012001037597656
2023-05-08,62.90599822998047
2023-05-09,61.85100173950195
2023-05-10,62.62699890136719
2023-05-11,62.766998291015625
2023-05-12,63.1150016784668
2023-05-15,63.97999954223633
2023-05-16,64.14399719238281
2023-05-17,65.74700164794922
2023-05-18,67.79000091552734
2023-05-19,68.2249984741211
2023-05-22,67.83699798583984
2023-05-23,68.6500015258789
2023-05-24,67.9530029296875
2023-05-25,72.87999725341797
2023-05-26,81.27300262451172
2023-05-30,80.33399963378906
2023-05-31,80.7959976196289
2023-06-01,78.99500274658203
2023-06-02,81.19999694824219
2023-06-05,80.2300033569336
2023-06-06,79.0
2023-06-07,79.26300048828125
2023-06-08,80.41999816894531
2023-06-09,80.46199798583984
2023-06-12,85.53600311279297
2023-06-13,85.11199951171875
2023-06-14,88.61799621582031
2023-06-15,88.34300231933594
2023-06-16,86.81099700927734
2023-06-20,86.8030014038086
2023-06-21,84.76599884033203
2023-06-22,84.24299621582031
2023-06-23,82.21499633789062
2023-06-26,82.16300201416016
2023-06-27,84.83999633789062
2023-06-28,84.79399871826172
2023-06-29,86.25700378417969
2023-06-30,86.74299621582031
2023-07-03,87.64399719238281
2023-07-05,86.18599700927734
2023-07-06,84.80000305175781
2023-07-07,84.67500305175781
2023-07-10,87.77300262451172
2023-07-11,88.20500183105469
2023-07-12,88.99500274658203
2023-07-13,89.03600311279297
2023-07-14,88.85800170898438
2023-07-17,91.03500366210938
2023-07-18,90.34300231933594
2023-07-19,90.13700103759766
2023-07-20,88.83399963378906
2023-07-21,89.67500305175781
2023-07-24,90.15899658203125
2023-07-25,91.79900360107422
2023-07-26,89.30899810791016
2023-07-27,89.35299682617188
2023-07-28,89.97899627685547
2023-07-31,89.86499786376953
2023-08-01,92.0
2023-08-02,89.2300033569336
2023-08-03,88.49800109863281
2023-08-04,88.16500091552734
2023-08-07,89.70600128173828
2023-08-08,88.31600189208984
2023-08-09,85.072998046875
2023-08-10,84.29000091552734
2023-08-11,82.97599792480469
2023-08-14,85.41000366210938
2023-08-15,84.25199890136719
2023-08-16,83.29900360107422
2023-08-17,82.70999908447266
2023-08-18,82.58399963378906
2023-08-21,86.51399993896484
2023-08-22,85.5790023803711
2023-08-23,87.65799713134766
2023-08-24,85.44599914550781
2023-08-25,85.18199920654297
2023-08-28,86.10800170898438
2023-08-29,88.99299621582031
2023-08-30,89.22799682617188
2023-08-31,92.28900146484375
2023-09-01,87.25199890136719
2023-09-05,87.21700286865234
2023-09-06,87.22699737548828
2023-09-07,85.7030029296875
2023-09-08,85.75499725341797
2023-09-11,85.91400146484375
2023-09-12,84.4520034790039
2023-09-13,85.29299926757812
2023-09-14,87.16400146484375
2023-09-15,85.16799926757812
2023-09-18,85.0
2023-09-19,84.91999816894531
2023-09-20,83.05699920654297
2023-09-21,80.83599853515625
2023-09-22,82.90799713134766
2023-09-25,83.38899993896484
2023-09-26,81.61900329589844
2023-09-27,81.68099975585938
2023-09-28,83.19999694824219
2023-09-29,83.05799865722656
2023-10-02,83.49500274658203
2023-10-03,81.48300170898438
2023-10-04,82.38099670410156
2023-10-05,82.38600158691406
2023-10-06,84.5260009765625
2023-10-09,85.58799743652344
2023-10-10,85.84100341796875
2023-10-11,87.45600128173828
2023-10-12,90.55999755859375
2023-10-13,88.31800079345703
2023-10-16,90.25700378417969
2023-10-17,88.44000244140625
2023-10-18,88.7030029296875
2023-10-19,86.78299713134766
2023-10-20,85.36299896240234
2023-10-23,86.22200012207031
2023-10-24,88.11100006103516
2023-10-25,84.96299743652344
2023-10-26,82.67500305175781
2023-10-27,83.83599853515625
2023-10-30,84.125
2023-10-31,84.13700103759766
2023-11-01,85.29399871826172
2023-11-02,87.12999725341797
2023-11-03,88.26799774169922
2023-11-06,88.08300018310547
2023-11-07,89.78199768066406
2023-11-08,91.11299896240234
2023-11-09,91.13800048828125
2023-11-10,95.75199890136719
2023-11-13,94.69300079345703
2023-11-14,97.2959976196289
2023-11-15,97.54000091552734
2023-11-16,95.95500183105469
2023-11-17,97.77300262451172
2023-11-20,99.57099914550781
2023-11-21,98.12000274658203
2023-11-22,97.19999694824219
2023-11-24,97.88700103759766
2023-11-27,95.02400207519531
2023-11-28,94.63500213623047
2023-11-29,94.08300018310547
2023-11-30,92.572998046875
2023-12-01,93.0
2023-12-04,92.39700317382812
2023-12-05,91.31199645996094
2023-12-06,90.36399841308594
2023-12-07,92.22599792480469
2023-12-08,94.43000030517578
2023-12-11,102.92400360107422
2023-12-12,107.22799682617188
2023-12-13,108.96900177001953
2023-12-14,110.64900207519531
2023-12-15,112.9739990234375
2023-12-18,114.69999694824219
2023-12-19,113.95800018310547
2023-12-20,111.03800201416016
2023-12-21,112.72899627685547
2023-12-22,112.197998046875
2023-12-26,113.18900299072266
2023-12-27,112.61699676513672
2023-12-28,112.24099731445312
2023-12-29,111.625
2024-01-02,108.53800201416016
2024-01-03,105.85800170898438
2024-01-04,104.9010009765625
2024-01-05,104.9280014038086
2024-01-08,107.48500061035156
2024-01-09,108.2490005493164
2024-01-10,108.05699920654297
2024-01-11,109.99800109863281
2024-01-12,110.76799774169922
2024-01-16,111.49600219726562
2024-01-17,110.36699676513672
2024-01-18,114.39099884033203
2024-01-19,121.12000274658203
2024-01-22,122.05000305175781
2024-01-23,122.63099670410156
2024-01-24,125.38700103759766
2024-01-25,123.0
2024-01-26,120.48799896240234
2024-01-29,121.7770004272461
2024-01-30,120.81600189208984
2024-01-31,118.0
2024-02-01,120.0009994506836
2024-02-02,122.43399810791016
2024-02-05,124.30999755859375
2024-02-06,122.26499938964844
2024-02-07,125.70600128173828
2024-02-08,127.47599792480469
2024-02-09,128.343994140625
2024-02-12,126.5
2024-02-13,125.16500091552734
2024-02-14,126.22200012207031
2024-02-15,126.50700378417969
2024-02-16,124.5479965209961
2024-02-20,122.65499877929688
2024-02-21,122.74500274658203
2024-02-22,130.49000549316406
2024-02-23,129.63699340820312
2024-02-26,130.91299438476562
2024-02-27,129.6230010986328
2024-02-28,128.94200134277344
2024-02-29,130.0489959716797
2024-03-01,139.91700744628906
2024-03-04,140.2259979248047
2024-03-05,134.27499389648438
2024-03-06,135.0
2024-03-07,140.7010040283203
2024-03-08,130.8719940185547
2024-03-11,129.31199645996094
2024-03-12,129.18800354003906
2024-03-13,125.78700256347656
2024-03-14,126.22699737548828
2024-03-15,123.55000305175781
2024-03-18,123.7239990234375
2024-03-19,123.8010025024414
2024-03-20,127.5999984741211
2024-03-21,134.8000030517578
2024-03-22,135.3470001220703
2024-03-25,135.1580047607422
2024-03-26,133.1490020751953
2024-03-27,131.8730010986328
2024-03-28,132.54100036621094
2024-04-01,135.0260009765625
2024-04-02,133.87600708007812
2024-04-03,136.3209991455078
2024-04-04,131.75
2024-04-05,133.9429931640625
2024-04-08,133.61000061035156
2024-04-09,133.4080047607422
2024-04-10,132.23699951171875
2024-04-11,138.24600219726562
2024-04-12,134.40699768066406
2024-04-15,131.06900024414062
2024-04-16,132.906005859375
2024-04-17,128.26300048828125
2024-04-18,125.89900207519531
2024-04-19,120.47100067138672
2024-04-22,122.44599914550781
2024-04-23,124.91899871826172
2024-04-24,125.68199920654297
2024-04-25,129.44200134277344
2024-04-26,134.40699768066406
2024-04-29,133.86199951171875
2024-04-30,130.02699279785156
2024-05-01,124.28600311279297
2024-05-02,123.85700225830078
2024-05-03,127.81099700927734
2024-05-06,131.031005859375
2024-05-07,130.31100463867188
2024-05-08,132.53700256347656
2024-05-09,130.56700134277344
2024-05-10,133.27999877929688
2024-05-13,133.75100708007812
2024-05-14,138.0030059814453
2024-05-15,143.61700439453125
2024-05-16,141.21299743652344
2024-05-17,139.5290069580078
2024-05-20,141.4029998779297
2024-05-21,139.9199981689453
2024-05-22,139.2239990234375
2024-05-23,139.32899475097656
2024-05-24,140.78399658203125
2024-05-28,141.2449951171875
2024-05-29,139.06700134277344
2024-05-30,136.4080047607422
2024-05-31,132.85499572753906
2024-06-03,132.19000244140625
2024-06-04,133.08200073242188
2024-06-05,141.3090057373047
2024-06-06,140.1269989013672
2024-06-07,140.66400146484375
2024-06-10,144.0469970703125
2024-06-11,146.10299682617188
2024-06-12,149.55099487304688
2024-06-13,167.8990020751953
2024-06-14,173.50399780273438
2024-06-17,182.88699340820312
2024-06-18,180.2519989013672
2024-06-20,173.45599365234375
2024-06-21,165.86300659179688
2024-06-24,159.2209930419922
2024-06-25,158.07899475097656
2024-06-26,159.1999969482422
2024-06-27,158.66600036621094
2024-06-28,160.55299377441406
2024-07-01,164.0800018310547
2024-07-02,165.7480010986328
2024-07-03,172.9219970703125
2024-07-05,170.33099365234375
2024-07-08,174.58599853515625
2024-07-09,173.33099365234375
2024-07-10,174.468994140625
2024-07-11,170.59500122070312
2024-07-12,170.06700134277344
2024-07-15,171.4199981689453
2024-07-16,169.3800048828125
2024-07-17,155.97999572753906
2024-07-18,160.52000427246094
2024-07-19,157.35000610351562
2024-07-22,161.05999755859375
2024-07-23,163.77000427246094
2024-07-24,151.33999633789062
2024-07-25,149.25999450683594
2024-07-26,151.6300048828125
2024-07-29,150.22000122070312
2024-07-30,143.52000427246094
2024-07-31,160.67999267578125
2024-08-01,147.02000427246094
2024-08-02,143.82000732421875
2024-08-05,142.0800018310547
2024-08-06,143.9199981689453
2024-08-07,136.27000427246094
2024-08-08,145.74000549316406
2024-08-09,148.25999450683594
2024-08-12,148.6199951171875
2024-08-13,156.16000366210938
2024-08-14,157.69000244140625
2024-08-15,166.1300048828125
2024-08-16,165.72000122070312
2024-08-19,167.7100067138672
2024-08-20,165.9499969482422
2024-08-21,165.77999877929688
2024-08-22,162.33999633789062
2024-08-23,166.36000061035156
2024-08-26,159.6199951171875
2024-08-27,161.38999938964844
2024-08-28,158.17999267578125
2024-08-29,156.92999267578125
2024-08-30,162.82000732421875
2024-09-03,152.7899932861328
2024-09-04,154.1199951171875
2024-09-05,152.82000732421875
2024-09-06,137.0
2024-09-09,140.82000732421875
2024-09-10,148.2100067138672
2024-09-11,158.27000427246094
2024-09-12,164.55999755859375
2024-09-13,167.69000244140625
2024-09-16,164.02000427246094
2024-09-17,162.47000122070312
2024-09-18,161.6699981689453
2024-09-19,167.4199981689453
2024-09-20,171.10000610351562
2024-09-23,172.94000244140625
2024-09-24,174.83999633789062
2024-09-25,175.52000427246094
2024-09-26,178.08999633789062
2024-09-27,172.69000244140625
2024-09-30,172.5
2024-10-01,167.47000122070312
2024-10-02,170.66000366210938
2024-10-03,171.88999938964844
2024-10-04,176.63999938964844
2024-10-07,175.0800018310547
2024-10-08,180.72999572753906
2024-10-09,185.9499969482422
2024-10-10,185.69000244140625
2024-10-11,181.47999572753906
2024-10-14,182.30999755859375
2024-10-15,175.97999572753906
2024-10-16,176.82000732421875
2024-10-17,181.52999877929688
2024-10-18,179.88999938964844
2024-10-21,179.99000549316406
2024-10-22,179.3800048828125
2024-10-23,173.50999450683594
2024-10-24,171.35000610351562
2024-10-25,173.0
2024-10-28,172.02000427246094
2024-10-29,179.24000549316406
2024-10-30,176.63999938964844
2024-10-31,169.77000427246094
2024-11-01,168.9199981689453
2024-11-04,168.5500030517578
2024-11-05,173.89999389648438
2024-11-06,179.5500030517578
2024-11-07,183.80999755859375
2024-11-08,183.63999938964844
2024-11-11,178.91000366210938
2024-11-12,176.22000122070312
2024-11-13,173.5800018310547
2024-11-14,170.3800048828125
2024-11-15,164.83999633789062
2024-11-18,165.6699981689453
2024-11-19,165.35000610351562
2024-11-20,163.25
2024-11-21,163.94000244140625
