Date,USLM
2024-11-08,143.11000061035156
2024-11-11,142.3000030517578
2024-11-12,137.77999877929688
2024-11-13,142.5800018310547
2024-11-14,141.00999450683594
2024-11-15,141.2100067138672
2024-11-18,143.13999938964844
2024-11-19,141.58999633789062
2024-11-20,139.8699951171875
2024-11-21,150.3300018310547
