Date,SEIC
2023-02-01,63.66999816894531
2023-02-02,64.25
2023-02-03,63.970001220703125
2023-02-06,63.15999984741211
2023-02-07,63.75
2023-02-08,63.43000030517578
2023-02-09,62.65999984741211
2023-02-10,62.43000030517578
2023-02-13,63.060001373291016
2023-02-14,62.47999954223633
2023-02-15,62.189998626708984
2023-02-16,61.959999084472656
2023-02-17,61.400001525878906
2023-02-21,59.93000030517578
2023-02-22,59.81999969482422
2023-02-23,60.2400016784668
2023-02-24,59.75
2023-02-27,59.70000076293945
2023-02-28,60.25
2023-03-01,60.119998931884766
2023-03-02,60.029998779296875
2023-03-03,60.56999969482422
2023-03-06,60.27000045776367
2023-03-07,59.20000076293945
2023-03-08,59.220001220703125
2023-03-09,57.959999084472656
2023-03-10,56.43000030517578
2023-03-13,55.119998931884766
2023-03-14,55.86000061035156
2023-03-15,55.2599983215332
2023-03-16,55.58000183105469
2023-03-17,55.13999938964844
2023-03-20,55.54999923706055
2023-03-21,56.720001220703125
2023-03-22,55.619998931884766
2023-03-23,55.209999084472656
2023-03-24,54.79999923706055
2023-03-27,55.470001220703125
2023-03-28,55.83000183105469
2023-03-29,56.54999923706055
2023-03-30,56.63999938964844
2023-03-31,57.54999923706055
2023-04-03,57.33000183105469
2023-04-04,56.790000915527344
2023-04-05,56.5
2023-04-06,56.779998779296875
2023-04-10,56.79999923706055
2023-04-11,57.56999969482422
2023-04-12,57.43000030517578
2023-04-13,58.06999969482422
2023-04-14,58.09000015258789
2023-04-17,58.02000045776367
2023-04-18,58.7599983215332
2023-04-19,59.41999816894531
2023-04-20,58.689998626708984
2023-04-21,58.43000030517578
2023-04-24,58.56999969482422
2023-04-25,57.90999984741211
2023-04-26,57.20000076293945
2023-04-27,58.130001068115234
2023-04-28,58.90999984741211
2023-05-01,58.7599983215332
2023-05-02,58.5099983215332
2023-05-03,58.400001525878906
2023-05-04,58.060001373291016
2023-05-05,59.33000183105469
2023-05-08,58.90999984741211
2023-05-09,58.33000183105469
2023-05-10,58.15999984741211
2023-05-11,58.33000183105469
2023-05-12,58.7599983215332
2023-05-15,58.52000045776367
2023-05-16,57.310001373291016
2023-05-17,58.29999923706055
2023-05-18,58.380001068115234
2023-05-19,57.91999816894531
2023-05-22,57.880001068115234
2023-05-23,57.869998931884766
2023-05-24,57.47999954223633
2023-05-25,57.130001068115234
2023-05-26,57.43000030517578
2023-05-30,57.29999923706055
2023-05-31,56.58000183105469
2023-06-01,57.459999084472656
2023-06-02,58.52000045776367
2023-06-05,57.66999816894531
2023-06-06,58.560001373291016
2023-06-07,59.0099983215332
2023-06-08,59.290000915527344
2023-06-09,58.84000015258789
2023-06-12,58.2400016784668
2023-06-13,58.790000915527344
2023-06-14,58.70000076293945
2023-06-15,59.61000061035156
2023-06-16,59.33000183105469
2023-06-20,59.0099983215332
2023-06-21,58.4900016784668
2023-06-22,57.65999984741211
2023-06-23,56.97999954223633
2023-06-26,57.15999984741211
2023-06-27,58.709999084472656
2023-06-28,58.689998626708984
2023-06-29,59.2599983215332
2023-06-30,59.619998931884766
2023-07-03,59.58000183105469
2023-07-05,59.150001525878906
2023-07-06,59.0
2023-07-07,59.189998626708984
2023-07-10,59.52000045776367
2023-07-11,60.29999923706055
2023-07-12,60.95000076293945
2023-07-13,62.099998474121094
2023-07-14,61.59000015258789
2023-07-17,62.18000030517578
2023-07-18,62.91999816894531
2023-07-19,63.90999984741211
2023-07-20,64.08000183105469
2023-07-21,63.869998931884766
2023-07-24,64.08000183105469
2023-07-25,63.970001220703125
2023-07-26,63.849998474121094
2023-07-27,62.5099983215332
2023-07-28,62.93000030517578
2023-07-31,62.9900016784668
2023-08-01,62.790000915527344
2023-08-02,62.09000015258789
2023-08-03,62.0099983215332
2023-08-04,61.689998626708984
2023-08-07,63.060001373291016
2023-08-08,61.959999084472656
2023-08-09,61.75
2023-08-10,61.86000061035156
2023-08-11,61.84000015258789
2023-08-14,61.97999954223633
2023-08-15,60.84000015258789
2023-08-16,60.939998626708984
2023-08-17,60.90999984741211
2023-08-18,61.2400016784668
2023-08-21,61.16999816894531
2023-08-22,60.619998931884766
2023-08-23,61.560001373291016
2023-08-24,60.86000061035156
2023-08-25,61.31999969482422
2023-08-28,61.380001068115234
2023-08-29,62.02000045776367
2023-08-30,62.2599983215332
2023-08-31,62.060001373291016
2023-09-01,62.0099983215332
2023-09-05,61.33000183105469
2023-09-06,60.83000183105469
2023-09-07,60.65999984741211
2023-09-08,61.369998931884766
2023-09-11,61.130001068115234
2023-09-12,60.4900016784668
2023-09-13,60.75
2023-09-14,61.04999923706055
2023-09-15,60.970001220703125
2023-09-18,61.650001525878906
2023-09-19,61.43000030517578
2023-09-20,61.27000045776367
2023-09-21,60.27000045776367
2023-09-22,60.25
2023-09-25,60.75
2023-09-26,60.220001220703125
2023-09-27,60.41999816894531
2023-09-28,60.25
2023-09-29,60.22999954223633
2023-10-02,59.16999816894531
2023-10-03,57.040000915527344
2023-10-04,57.72999954223633
2023-10-05,58.25
2023-10-06,58.150001525878906
2023-10-09,57.63999938964844
2023-10-10,57.869998931884766
2023-10-11,57.86000061035156
2023-10-12,56.849998474121094
2023-10-13,56.41999816894531
2023-10-16,56.810001373291016
2023-10-17,57.130001068115234
2023-10-18,55.880001068115234
2023-10-19,55.58000183105469
2023-10-20,55.0
2023-10-23,54.689998626708984
2023-10-24,54.5099983215332
2023-10-25,54.400001525878906
2023-10-26,52.900001525878906
2023-10-27,53.2599983215332
2023-10-30,53.5099983215332
2023-10-31,53.65999984741211
2023-11-01,54.15999984741211
2023-11-02,55.310001373291016
2023-11-03,56.02000045776367
2023-11-06,56.189998626708984
2023-11-07,55.93000030517578
2023-11-08,55.959999084472656
2023-11-09,55.93000030517578
2023-11-10,56.54999923706055
2023-11-13,56.18000030517578
2023-11-14,57.619998931884766
2023-11-15,58.380001068115234
2023-11-16,58.29999923706055
2023-11-17,57.9900016784668
2023-11-20,58.279998779296875
2023-11-21,57.66999816894531
2023-11-22,57.709999084472656
2023-11-24,57.970001220703125
2023-11-27,57.689998626708984
2023-11-28,57.91999816894531
2023-11-29,57.880001068115234
2023-11-30,58.66999816894531
2023-12-01,59.880001068115234
2023-12-04,60.119998931884766
2023-12-05,59.619998931884766
2023-12-06,59.59000015258789
2023-12-07,59.91999816894531
2023-12-08,60.2400016784668
2023-12-11,60.470001220703125
2023-12-12,60.560001373291016
2023-12-13,61.79999923706055
2023-12-14,62.91999816894531
2023-12-15,62.0
2023-12-18,63.130001068115234
2023-12-19,63.65999984741211
2023-12-20,63.59000015258789
2023-12-21,64.43000030517578
2023-12-22,64.58999633789062
2023-12-26,64.58000183105469
2023-12-27,64.12000274658203
2023-12-28,63.91999816894531
2023-12-29,63.54999923706055
2024-01-02,62.91999816894531
2024-01-03,62.209999084472656
2024-01-04,62.779998779296875
2024-01-05,62.900001525878906
2024-01-08,63.34000015258789
2024-01-09,62.47999954223633
2024-01-10,62.900001525878906
2024-01-11,63.45000076293945
2024-01-12,63.70000076293945
2024-01-16,63.13999938964844
2024-01-17,62.869998931884766
2024-01-18,62.9900016784668
2024-01-19,63.4900016784668
2024-01-22,64.41999816894531
2024-01-23,63.779998779296875
2024-01-24,64.58999633789062
2024-01-25,63.91999816894531
2024-01-26,63.900001525878906
2024-01-29,64.36000061035156
2024-01-30,64.23999786376953
2024-01-31,63.2400016784668
2024-02-01,66.31999969482422
2024-02-02,66.6500015258789
2024-02-05,65.8499984741211
2024-02-06,65.70999908447266
2024-02-07,65.97000122070312
2024-02-08,66.30999755859375
2024-02-09,66.6500015258789
2024-02-12,67.19999694824219
2024-02-13,65.52999877929688
2024-02-14,65.86000061035156
2024-02-15,66.1500015258789
2024-02-16,65.87000274658203
2024-02-20,66.2699966430664
2024-02-21,66.31999969482422
2024-02-22,66.98999786376953
2024-02-23,67.29000091552734
2024-02-26,67.0199966430664
2024-02-27,67.33999633789062
2024-02-28,67.62000274658203
2024-02-29,67.25
2024-03-01,67.83000183105469
2024-03-04,68.22000122070312
2024-03-05,68.2699966430664
2024-03-06,68.5
2024-03-07,68.86000061035156
2024-03-08,69.05999755859375
2024-03-11,69.26000213623047
2024-03-12,69.58999633789062
2024-03-13,69.5
2024-03-14,69.0999984741211
2024-03-15,68.62999725341797
2024-03-18,68.73999786376953
2024-03-19,68.79000091552734
2024-03-20,69.87999725341797
2024-03-21,70.83000183105469
2024-03-22,70.08000183105469
2024-03-25,70.62000274658203
2024-03-26,70.4800033569336
2024-03-27,72.0199966430664
2024-03-28,71.9000015258789
2024-04-01,70.77999877929688
2024-04-02,70.55999755859375
2024-04-03,70.98999786376953
2024-04-04,70.0
2024-04-05,70.63999938964844
2024-04-08,70.62000274658203
2024-04-09,70.9000015258789
2024-04-10,69.08999633789062
2024-04-11,68.83999633789062
2024-04-12,67.4800033569336
2024-04-15,66.97000122070312
2024-04-16,66.41000366210938
2024-04-17,66.08000183105469
2024-04-18,66.01000213623047
2024-04-19,66.12999725341797
2024-04-22,66.94999694824219
2024-04-23,67.0
2024-04-24,66.5999984741211
2024-04-25,66.4800033569336
2024-04-26,66.56999969482422
2024-04-29,66.52999877929688
2024-04-30,65.94999694824219
2024-05-01,66.20999908447266
2024-05-02,66.56999969482422
2024-05-03,67.2699966430664
2024-05-06,68.16999816894531
2024-05-07,68.30000305175781
2024-05-08,68.56999969482422
2024-05-09,68.5999984741211
2024-05-10,68.5
2024-05-13,67.79000091552734
2024-05-14,67.73999786376953
2024-05-15,68.45999908447266
2024-05-16,68.3499984741211
2024-05-17,68.33000183105469
2024-05-20,67.97000122070312
2024-05-21,68.44999694824219
2024-05-22,68.05999755859375
2024-05-23,67.7300033569336
2024-05-24,68.19000244140625
2024-05-28,66.91999816894531
2024-05-29,66.5999984741211
2024-05-30,66.97000122070312
2024-05-31,67.70999908447266
2024-06-03,67.55000305175781
2024-06-04,66.97000122070312
2024-06-05,66.80999755859375
2024-06-06,66.41999816894531
2024-06-07,65.26000213623047
2024-06-10,64.94000244140625
2024-06-11,64.83999633789062
2024-06-12,65.41999816894531
2024-06-13,65.01000213623047
2024-06-14,64.43000030517578
2024-06-17,64.72000122070312
2024-06-18,65.76000213623047
2024-06-20,65.83000183105469
2024-06-21,65.80000305175781
2024-06-24,66.68000030517578
2024-06-25,65.79000091552734
2024-06-26,64.73999786376953
2024-06-27,64.33999633789062
2024-06-28,64.69000244140625
2024-07-01,64.55999755859375
2024-07-02,65.1500015258789
2024-07-03,65.63999938964844
2024-07-05,65.0199966430664
2024-07-08,64.86000061035156
2024-07-09,64.26000213623047
2024-07-10,65.7699966430664
2024-07-11,66.6500015258789
2024-07-12,67.31999969482422
2024-07-15,68.06999969482422
2024-07-16,69.83000183105469
2024-07-17,68.91999816894531
2024-07-18,67.06999969482422
2024-07-19,65.3499984741211
2024-07-22,66.27999877929688
2024-07-23,67.69000244140625
2024-07-24,66.25
2024-07-25,66.06999969482422
2024-07-26,66.87999725341797
2024-07-29,67.08999633789062
2024-07-30,67.66999816894531
2024-07-31,67.83999633789062
2024-08-01,67.25
2024-08-02,65.41000366210938
2024-08-05,63.099998474121094
2024-08-06,63.90999984741211
2024-08-07,63.90999984741211
2024-08-08,65.1500015258789
2024-08-09,65.08000183105469
2024-08-12,64.30000305175781
2024-08-13,65.76000213623047
2024-08-14,65.54000091552734
2024-08-15,66.75
2024-08-16,67.13999938964844
2024-08-19,66.9800033569336
2024-08-20,66.47000122070312
2024-08-21,67.29000091552734
2024-08-22,67.06999969482422
2024-08-23,67.37000274658203
2024-08-26,67.23999786376953
2024-08-27,66.93000030517578
2024-08-28,67.30000305175781
2024-08-29,67.45999908447266
2024-08-30,67.62999725341797
2024-09-03,67.2699966430664
2024-09-04,66.94999694824219
2024-09-05,66.33999633789062
2024-09-06,65.4000015258789
2024-09-09,66.23999786376953
2024-09-10,66.79000091552734
2024-09-11,66.27999877929688
2024-09-12,66.58000183105469
2024-09-13,66.81999969482422
2024-09-16,67.4800033569336
2024-09-17,67.81999969482422
2024-09-18,68.0199966430664
2024-09-19,69.18000030517578
2024-09-20,68.0999984741211
2024-09-23,68.80999755859375
2024-09-24,68.79000091552734
2024-09-25,68.55000305175781
2024-09-26,68.87000274658203
2024-09-27,69.27999877929688
2024-09-30,69.19000244140625
2024-10-01,69.36000061035156
2024-10-02,69.48999786376953
2024-10-03,69.33999633789062
2024-10-04,69.4800033569336
2024-10-07,69.68000030517578
2024-10-08,69.97000122070312
2024-10-09,71.06999969482422
2024-10-10,70.68000030517578
2024-10-11,70.0999984741211
2024-10-14,71.13999938964844
2024-10-15,71.68000030517578
2024-10-16,72.58000183105469
2024-10-17,73.36000061035156
2024-10-18,73.3499984741211
2024-10-21,72.30000305175781
2024-10-22,71.12000274658203
2024-10-23,70.69999694824219
2024-10-24,74.41000366210938
2024-10-25,75.0999984741211
2024-10-28,75.80999755859375
2024-10-29,76.19999694824219
2024-10-30,76.2699966430664
2024-10-31,74.76000213623047
2024-11-01,75.80999755859375
2024-11-04,75.66000366210938
2024-11-05,76.77999877929688
2024-11-06,80.02999877929688
2024-11-07,80.16999816894531
2024-11-08,80.11000061035156
2024-11-11,81.33999633789062
2024-11-12,80.80999755859375
2024-11-13,80.6500015258789
2024-11-14,81.5199966430664
2024-11-15,80.2300033569336
2024-11-18,80.58000183105469
2024-11-19,79.45999908447266
2024-11-20,79.91000366210938
2024-11-21,80.16000366210938
