Date,INTC
2024-04-16,36.2599983215332
2024-04-17,35.68000030517578
2024-04-18,35.040000915527344
2024-04-19,34.20000076293945
2024-04-22,34.40999984741211
2024-04-23,34.279998779296875
2024-04-24,34.5
2024-04-25,35.11000061035156
2024-04-26,31.8799991607666
2024-04-29,31.360000610351562
2024-04-30,30.469999313354492
2024-05-01,30.3700008392334
2024-05-02,30.510000228881836
2024-05-03,30.899999618530273
2024-05-06,30.969999313354492
2024-05-07,30.68000030517578
2024-05-08,30.0
2024-05-09,30.09000015258789
2024-05-10,29.850000381469727
2024-05-13,30.510000228881836
2024-05-14,31.049999237060547
2024-05-15,31.270000457763672
2024-05-16,32.029998779296875
2024-05-17,31.829999923706055
2024-05-20,32.099998474121094
2024-05-21,31.739999771118164
2024-05-22,31.420000076293945
2024-05-23,30.079999923706055
2024-05-24,30.719999313354492
2024-05-28,31.059999465942383
2024-05-29,30.1299991607666
2024-05-30,30.190000534057617
2024-05-31,30.850000381469727
2024-06-03,30.290000915527344
2024-06-04,30.030000686645508
2024-06-05,30.780000686645508
2024-06-06,30.420000076293945
2024-06-07,30.739999771118164
2024-06-10,30.90999984741211
2024-06-11,30.920000076293945
2024-06-12,30.760000228881836
2024-06-13,30.459999084472656
2024-06-14,30.450000762939453
2024-06-17,30.979999542236328
2024-06-18,30.6299991607666
2024-06-20,30.6200008392334
2024-06-21,31.09000015258789
2024-06-24,30.56999969482422
2024-06-25,30.739999771118164
2024-06-26,30.540000915527344
2024-06-27,30.59000015258789
2024-06-28,30.969999313354492
2024-07-01,30.84000015258789
2024-07-02,31.06999969482422
2024-07-03,31.229999542236328
2024-07-05,32.02000045776367
2024-07-08,33.9900016784668
2024-07-09,34.59000015258789
2024-07-10,34.869998931884766
2024-07-11,33.5
2024-07-12,34.4900016784668
2024-07-15,34.459999084472656
2024-07-16,34.34000015258789
2024-07-17,34.459999084472656
2024-07-18,34.869998931884766
2024-07-19,32.97999954223633
2024-07-22,33.369998931884766
2024-07-23,32.95000076293945
2024-07-24,31.700000762939453
2024-07-25,31.100000381469727
2024-07-26,31.350000381469727
2024-07-29,30.829999923706055
2024-07-30,30.1299991607666
2024-07-31,30.739999771118164
2024-08-01,29.049999237060547
2024-08-02,21.479999542236328
2024-08-05,20.110000610351562
2024-08-06,19.829999923706055
2024-08-07,18.989999771118164
2024-08-08,20.489999771118164
2024-08-09,19.709999084472656
2024-08-12,19.360000610351562
2024-08-13,20.469999313354492
2024-08-14,19.920000076293945
2024-08-15,20.690000534057617
2024-08-16,20.8700008392334
2024-08-19,21.520000457763672
2024-08-20,20.989999771118164
2024-08-21,21.40999984741211
2024-08-22,20.100000381469727
2024-08-23,20.540000915527344
2024-08-26,20.1299991607666
2024-08-27,20.06999969482422
2024-08-28,19.610000610351562
2024-08-29,20.1299991607666
2024-08-30,22.040000915527344
2024-09-03,20.100000381469727
2024-09-04,19.43000030517578
2024-09-05,19.399999618530273
2024-09-06,18.889999389648438
2024-09-09,19.06999969482422
2024-09-10,18.979999542236328
2024-09-11,19.639999389648438
2024-09-12,19.360000610351562
2024-09-13,19.65999984741211
2024-09-16,20.90999984741211
2024-09-17,21.469999313354492
2024-09-18,20.770000457763672
2024-09-19,21.139999389648438
2024-09-20,21.84000015258789
2024-09-23,22.559999465942383
2024-09-24,22.809999465942383
2024-09-25,23.540000915527344
2024-09-26,23.920000076293945
2024-09-27,23.90999984741211
2024-09-30,23.459999084472656
2024-10-01,22.690000534057617
2024-10-02,22.389999389648438
2024-10-03,22.260000228881836
2024-10-04,22.59000015258789
2024-10-07,22.3799991607666
2024-10-08,23.31999969482422
2024-10-09,23.459999084472656
2024-10-10,23.219999313354492
2024-10-11,23.559999465942383
2024-10-14,23.440000534057617
2024-10-15,22.65999984741211
2024-10-16,22.309999465942383
2024-10-17,22.440000534057617
2024-10-18,22.770000457763672
2024-10-21,22.84000015258789
2024-10-22,22.399999618530273
2024-10-23,21.979999542236328
2024-10-24,22.34000015258789
2024-10-25,22.68000030517578
2024-10-28,22.920000076293945
2024-10-29,22.899999618530273
2024-10-30,22.299999237060547
2024-10-31,21.520000457763672
2024-11-01,23.200000762939453
2024-11-04,22.520000457763672
2024-11-05,23.31999969482422
2024-11-06,25.049999237060547
2024-11-07,26.229999542236328
2024-11-08,26.200000762939453
2024-11-11,25.049999237060547
2024-11-12,24.15999984741211
2024-11-13,24.920000076293945
2024-11-14,25.030000686645508
2024-11-15,24.350000381469727
2024-11-18,24.84000015258789
2024-11-19,24.200000762939453
2024-11-20,24.010000228881836
2024-11-21,24.440000534057617
