Date,MDGL
2024-08-23,252.74000549316406
2024-08-26,255.8000030517578
2024-08-27,254.80999755859375
2024-08-28,250.7899932861328
2024-08-29,248.72000122070312
2024-08-30,247.1300048828125
2024-09-03,236.39999389648438
2024-09-04,245.33999633789062
2024-09-05,246.0
2024-09-06,243.88999938964844
2024-09-09,238.69000244140625
2024-09-10,235.69000244140625
2024-09-11,233.0
2024-09-12,234.75999450683594
2024-09-13,241.8000030517578
2024-09-16,233.38999938964844
2024-09-17,233.36000061035156
2024-09-18,233.16000366210938
2024-09-19,242.25
2024-09-20,233.49000549316406
2024-09-23,225.72000122070312
2024-09-24,223.07000732421875
2024-09-25,216.2100067138672
2024-09-26,213.89999389648438
2024-09-27,212.42999267578125
2024-09-30,212.22000122070312
2024-10-01,209.3300018310547
2024-10-02,209.14999389648438
2024-10-03,206.5800018310547
2024-10-04,208.41000366210938
2024-10-07,214.8300018310547
2024-10-08,216.77000427246094
2024-10-09,210.8800048828125
2024-10-10,210.5800018310547
2024-10-11,214.14999389648438
2024-10-14,215.42999267578125
2024-10-15,216.1699981689453
2024-10-16,215.60000610351562
2024-10-17,210.47000122070312
2024-10-18,214.44000244140625
2024-10-21,208.88999938964844
2024-10-22,203.58999633789062
2024-10-23,202.47999572753906
2024-10-24,202.99000549316406
2024-10-25,210.6699981689453
2024-10-28,217.0
2024-10-29,217.7899932861328
2024-10-30,215.92999267578125
2024-10-31,259.3399963378906
2024-11-01,319.5799865722656
2024-11-04,331.32000732421875
2024-11-05,337.6099853515625
2024-11-06,338.2200012207031
2024-11-07,354.8500061035156
2024-11-08,350.70001220703125
2024-11-11,339.6600036621094
2024-11-12,339.0400085449219
2024-11-13,315.1499938964844
2024-11-14,302.6700134277344
2024-11-15,288.5799865722656
2024-11-18,303.489990234375
2024-11-19,314.1700134277344
2024-11-20,317.0899963378906
2024-11-21,329.239990234375
