Date,ITCI
2024-03-21,68.37999725341797
2024-03-22,69.0199966430664
2024-03-25,67.97000122070312
2024-03-26,67.33000183105469
2024-03-27,69.72000122070312
2024-03-28,69.19999694824219
2024-04-01,68.2699966430664
2024-04-02,66.66999816894531
2024-04-03,67.31999969482422
2024-04-04,67.20999908447266
2024-04-05,68.44000244140625
2024-04-08,67.69999694824219
2024-04-09,68.62000274658203
2024-04-10,67.27999877929688
2024-04-11,67.97000122070312
2024-04-12,65.87999725341797
2024-04-15,64.76000213623047
2024-04-16,79.83999633789062
2024-04-17,76.69000244140625
2024-04-18,72.0
2024-04-19,72.37000274658203
2024-04-22,74.54000091552734
2024-04-23,74.01000213623047
2024-04-24,73.12000274658203
2024-04-25,72.12999725341797
2024-04-26,73.26000213623047
2024-04-29,72.30000305175781
2024-04-30,71.80999755859375
2024-05-01,72.7300033569336
2024-05-02,70.33999633789062
2024-05-03,68.80000305175781
2024-05-06,71.01000213623047
2024-05-07,71.20999908447266
2024-05-08,67.0
2024-05-09,65.55999755859375
2024-05-10,64.95999908447266
2024-05-13,66.31999969482422
2024-05-14,65.70999908447266
2024-05-15,66.83999633789062
2024-05-16,66.52999877929688
2024-05-17,65.0
2024-05-20,65.31999969482422
2024-05-21,67.0
2024-05-22,67.30000305175781
2024-05-23,66.37000274658203
2024-05-24,65.54000091552734
2024-05-28,65.62000274658203
2024-05-29,66.54000091552734
2024-05-30,65.6500015258789
2024-05-31,67.23999786376953
2024-06-03,68.41000366210938
2024-06-04,67.87999725341797
2024-06-05,67.80999755859375
2024-06-06,68.55000305175781
2024-06-07,68.41000366210938
2024-06-10,69.06999969482422
2024-06-11,69.12999725341797
2024-06-12,68.19999694824219
2024-06-13,68.41000366210938
2024-06-14,67.7699966430664
2024-06-17,68.87000274658203
2024-06-18,75.4800033569336
2024-06-20,75.55000305175781
2024-06-21,76.58000183105469
2024-06-24,75.56999969482422
2024-06-25,72.41999816894531
2024-06-26,71.08999633789062
2024-06-27,70.9800033569336
2024-06-28,68.48999786376953
2024-07-01,67.98999786376953
2024-07-02,68.54000091552734
2024-07-03,69.06999969482422
2024-07-05,69.55999755859375
2024-07-08,71.55999755859375
2024-07-09,74.06999969482422
2024-07-10,77.29000091552734
2024-07-11,78.31999969482422
2024-07-12,78.12999725341797
2024-07-15,78.69000244140625
2024-07-16,78.56999969482422
2024-07-17,76.51000213623047
2024-07-18,74.94000244140625
2024-07-19,74.86000061035156
2024-07-22,76.4800033569336
2024-07-23,78.19999694824219
2024-07-24,77.2699966430664
2024-07-25,80.83999633789062
2024-07-26,80.38999938964844
2024-07-29,78.19000244140625
2024-07-30,78.0999984741211
2024-07-31,78.72000122070312
2024-08-01,79.0
2024-08-02,77.30000305175781
2024-08-05,77.80000305175781
2024-08-06,78.16999816894531
2024-08-07,73.62999725341797
2024-08-08,74.41999816894531
2024-08-09,73.61000061035156
2024-08-12,74.9000015258789
2024-08-13,75.33000183105469
2024-08-14,75.62000274658203
2024-08-15,75.2699966430664
2024-08-16,74.83000183105469
2024-08-19,75.7300033569336
2024-08-20,76.98999786376953
2024-08-21,75.69000244140625
2024-08-22,74.36000061035156
2024-08-23,74.4800033569336
2024-08-26,74.48999786376953
2024-08-27,73.87999725341797
2024-08-28,72.7699966430664
2024-08-29,72.26000213623047
2024-08-30,73.27999877929688
2024-09-03,73.0
2024-09-04,72.66000366210938
2024-09-05,72.41999816894531
2024-09-06,73.54000091552734
2024-09-09,74.41000366210938
2024-09-10,73.55999755859375
2024-09-11,74.72000122070312
2024-09-12,75.22000122070312
2024-09-13,75.37999725341797
2024-09-16,75.26000213623047
2024-09-17,75.11000061035156
2024-09-18,74.69999694824219
2024-09-19,76.97000122070312
2024-09-20,77.61000061035156
2024-09-23,75.80999755859375
2024-09-24,75.5199966430664
2024-09-25,74.37000274658203
2024-09-26,73.20999908447266
2024-09-27,73.30000305175781
2024-09-30,73.16999816894531
2024-10-01,72.6500015258789
2024-10-02,72.62000274658203
2024-10-03,72.25
2024-10-04,72.88999938964844
2024-10-07,71.19000244140625
2024-10-08,72.38999938964844
2024-10-09,73.23999786376953
2024-10-10,73.61000061035156
2024-10-11,75.76000213623047
2024-10-14,73.83999633789062
2024-10-15,74.70999908447266
2024-10-16,76.08999633789062
2024-10-17,78.68000030517578
2024-10-18,78.33999633789062
2024-10-21,76.91000366210938
2024-10-22,77.08999633789062
2024-10-23,75.0199966430664
2024-10-24,75.63999938964844
2024-10-25,75.80999755859375
2024-10-28,76.81999969482422
2024-10-29,76.75
2024-10-30,85.47000122070312
2024-10-31,84.75
2024-11-01,86.54000091552734
2024-11-04,86.16999816894531
2024-11-05,89.23999786376953
2024-11-06,89.44000244140625
2024-11-07,90.51000213623047
2024-11-08,91.29000091552734
2024-11-11,91.56999969482422
2024-11-12,88.48999786376953
2024-11-13,88.22000122070312
2024-11-14,87.62999725341797
2024-11-15,83.41999816894531
2024-11-18,82.47000122070312
2024-11-19,83.3499984741211
2024-11-20,85.63999938964844
2024-11-21,85.44999694824219
