Date,DKNG
2023-03-03,19.040000915527344
2023-03-06,19.190000534057617
2023-03-07,19.360000610351562
2023-03-08,19.579999923706055
2023-03-09,18.739999771118164
2023-03-10,18.549999237060547
2023-03-13,18.219999313354492
2023-03-14,18.079999923706055
2023-03-15,17.989999771118164
2023-03-16,18.510000228881836
2023-03-17,17.8700008392334
2023-03-20,17.229999542236328
2023-03-21,18.309999465942383
2023-03-22,17.610000610351562
2023-03-23,17.479999542236328
2023-03-24,17.729999542236328
2023-03-27,17.809999465942383
2023-03-28,17.610000610351562
2023-03-29,18.860000610351562
2023-03-30,18.90999984741211
2023-03-31,19.360000610351562
2023-04-03,19.040000915527344
2023-04-04,19.079999923706055
2023-04-05,17.959999084472656
2023-04-06,18.15999984741211
2023-04-10,18.34000015258789
2023-04-11,18.75
2023-04-12,18.530000686645508
2023-04-13,19.0
2023-04-14,19.15999984741211
2023-04-17,19.489999771118164
2023-04-18,20.920000076293945
2023-04-19,21.389999389648438
2023-04-20,21.3799991607666
2023-04-21,21.969999313354492
2023-04-24,21.40999984741211
2023-04-25,21.020000457763672
2023-04-26,20.40999984741211
2023-04-27,20.950000762939453
2023-04-28,21.90999984741211
2023-05-01,22.600000381469727
2023-05-02,22.030000686645508
2023-05-03,21.920000076293945
2023-05-04,21.309999465942383
2023-05-05,24.579999923706055
2023-05-08,24.18000030517578
2023-05-09,24.3799991607666
2023-05-10,24.329999923706055
2023-05-11,24.0
2023-05-12,23.530000686645508
2023-05-15,23.489999771118164
2023-05-16,22.920000076293945
2023-05-17,22.860000610351562
2023-05-18,23.979999542236328
2023-05-19,24.110000610351562
2023-05-22,25.219999313354492
2023-05-23,24.270000457763672
2023-05-24,24.149999618530273
2023-05-25,23.690000534057617
2023-05-26,23.3799991607666
2023-05-30,23.290000915527344
2023-05-31,23.34000015258789
2023-06-01,24.43000030517578
2023-06-02,24.920000076293945
2023-06-05,25.299999237060547
2023-06-06,25.979999542236328
2023-06-07,25.059999465942383
2023-06-08,25.559999465942383
2023-06-09,24.940000534057617
2023-06-12,25.459999084472656
2023-06-13,26.139999389648438
2023-06-14,25.270000457763672
2023-06-15,24.829999923706055
2023-06-16,24.510000228881836
2023-06-20,24.760000228881836
2023-06-21,24.950000762939453
2023-06-22,25.489999771118164
2023-06-23,25.030000686645508
2023-06-26,25.18000030517578
2023-06-27,25.959999084472656
2023-06-28,25.65999984741211
2023-06-29,26.270000457763672
2023-06-30,26.56999969482422
2023-07-03,26.25
2023-07-05,26.079999923706055
2023-07-06,25.229999542236328
2023-07-07,26.649999618530273
2023-07-10,28.860000610351562
2023-07-11,28.959999084472656
2023-07-12,30.489999771118164
2023-07-13,31.299999237060547
2023-07-14,30.549999237060547
2023-07-17,31.239999771118164
2023-07-18,31.290000915527344
2023-07-19,30.850000381469727
2023-07-20,30.68000030517578
2023-07-21,31.079999923706055
2023-07-24,30.610000610351562
2023-07-25,30.979999542236328
2023-07-26,31.510000228881836
2023-07-27,30.959999084472656
2023-07-28,32.380001068115234
2023-07-31,31.780000686645508
2023-08-01,31.549999237060547
2023-08-02,30.239999771118164
2023-08-03,29.989999771118164
2023-08-04,31.739999771118164
2023-08-07,31.6299991607666
2023-08-08,31.709999084472656
2023-08-09,28.260000228881836
2023-08-10,27.75
2023-08-11,29.389999389648438
2023-08-14,29.360000610351562
2023-08-15,28.329999923706055
2023-08-16,27.34000015258789
2023-08-17,26.3700008392334
2023-08-18,26.56999969482422
2023-08-21,27.290000915527344
2023-08-22,27.239999771118164
2023-08-23,27.809999465942383
2023-08-24,27.25
2023-08-25,28.149999618530273
2023-08-28,28.110000610351562
2023-08-29,28.889999389648438
2023-08-30,29.670000076293945
2023-08-31,29.649999618530273
2023-09-01,29.639999389648438
2023-09-05,29.75
2023-09-06,30.3700008392334
2023-09-07,31.170000076293945
2023-09-08,31.850000381469727
2023-09-11,31.790000915527344
2023-09-12,30.690000534057617
2023-09-13,30.709999084472656
2023-09-14,31.489999771118164
2023-09-15,31.040000915527344
2023-09-18,31.25
2023-09-19,30.09000015258789
2023-09-20,30.079999923706055
2023-09-21,28.709999084472656
2023-09-22,27.760000228881836
2023-09-25,27.360000610351562
2023-09-26,27.920000076293945
2023-09-27,29.020000457763672
2023-09-28,28.93000030517578
2023-09-29,29.440000534057617
2023-10-02,29.040000915527344
2023-10-03,27.8700008392334
2023-10-04,28.65999984741211
2023-10-05,28.3700008392334
2023-10-06,29.639999389648438
2023-10-09,29.579999923706055
2023-10-10,30.270000457763672
2023-10-11,30.739999771118164
2023-10-12,29.459999084472656
2023-10-13,28.549999237060547
2023-10-16,29.799999237060547
2023-10-17,30.25
2023-10-18,28.559999465942383
2023-10-19,27.719999313354492
2023-10-20,27.06999969482422
2023-10-23,28.149999618530273
2023-10-24,29.190000534057617
2023-10-25,27.350000381469727
2023-10-26,26.219999313354492
2023-10-27,26.639999389648438
2023-10-30,26.920000076293945
2023-10-31,27.6200008392334
2023-11-01,27.229999542236328
2023-11-02,28.979999542236328
2023-11-03,33.75
2023-11-06,35.099998474121094
2023-11-07,35.93000030517578
2023-11-08,36.040000915527344
2023-11-09,34.810001373291016
2023-11-10,35.029998779296875
2023-11-13,35.58000183105469
2023-11-14,37.029998779296875
2023-11-15,36.619998931884766
2023-11-16,37.310001373291016
2023-11-17,38.369998931884766
2023-11-20,38.68000030517578
2023-11-21,38.22999954223633
2023-11-22,38.68000030517578
2023-11-24,38.70000076293945
2023-11-27,38.75
2023-11-28,38.29999923706055
2023-11-29,38.27000045776367
2023-11-30,38.2400016784668
2023-12-01,39.0
2023-12-04,37.189998626708984
2023-12-05,36.439998626708984
2023-12-06,36.029998779296875
2023-12-07,35.40999984741211
2023-12-08,35.900001525878906
2023-12-11,36.4900016784668
2023-12-12,36.619998931884766
2023-12-13,37.43000030517578
2023-12-14,36.16999816894531
2023-12-15,35.349998474121094
2023-12-18,35.189998626708984
2023-12-19,35.75
2023-12-20,34.290000915527344
2023-12-21,35.11000061035156
2023-12-22,35.720001220703125
2023-12-26,35.54999923706055
2023-12-27,35.790000915527344
2023-12-28,35.869998931884766
2023-12-29,35.25
2024-01-02,33.58000183105469
2024-01-03,32.209999084472656
2024-01-04,32.880001068115234
2024-01-05,33.18000030517578
2024-01-08,33.61000061035156
2024-01-09,34.2400016784668
2024-01-10,33.56999969482422
2024-01-11,33.43000030517578
2024-01-12,32.95000076293945
2024-01-16,33.65999984741211
2024-01-17,35.06999969482422
2024-01-18,37.540000915527344
2024-01-19,37.619998931884766
2024-01-22,37.939998626708984
2024-01-23,38.290000915527344
2024-01-24,38.459999084472656
2024-01-25,38.689998626708984
2024-01-26,38.47999954223633
2024-01-29,39.90999984741211
2024-01-30,40.290000915527344
2024-01-31,39.04999923706055
2024-02-01,40.650001525878906
2024-02-02,41.59000015258789
2024-02-05,41.95000076293945
2024-02-06,41.7400016784668
2024-02-07,42.599998474121094
2024-02-08,42.810001373291016
2024-02-09,43.380001068115234
2024-02-12,43.61000061035156
2024-02-13,42.689998626708984
2024-02-14,43.880001068115234
2024-02-15,44.459999084472656
2024-02-16,44.56999969482422
2024-02-20,41.31999969482422
2024-02-21,40.75
2024-02-22,40.84000015258789
2024-02-23,41.279998779296875
2024-02-26,40.349998474121094
2024-02-27,41.47999954223633
2024-02-28,42.33000183105469
2024-02-29,43.31999969482422
2024-03-01,43.529998779296875
2024-03-04,44.869998931884766
2024-03-05,42.619998931884766
2024-03-06,41.630001068115234
2024-03-07,42.58000183105469
2024-03-08,41.7400016784668
2024-03-11,41.619998931884766
2024-03-12,42.34000015258789
2024-03-13,42.2400016784668
2024-03-14,42.11000061035156
2024-03-15,41.779998779296875
2024-03-18,43.52000045776367
2024-03-19,43.779998779296875
2024-03-20,46.27000045776367
2024-03-21,47.95000076293945
2024-03-22,47.20000076293945
2024-03-25,47.31999969482422
2024-03-26,48.68000030517578
2024-03-27,45.349998474121094
2024-03-28,45.40999984741211
2024-04-01,44.939998626708984
2024-04-02,44.709999084472656
2024-04-03,44.7599983215332
2024-04-04,45.369998931884766
2024-04-05,47.20000076293945
2024-04-08,45.5099983215332
2024-04-09,45.540000915527344
2024-04-10,44.97999954223633
2024-04-11,45.439998626708984
2024-04-12,44.220001220703125
2024-04-15,43.720001220703125
2024-04-16,44.939998626708984
2024-04-17,42.209999084472656
2024-04-18,41.63999938964844
2024-04-19,40.68000030517578
2024-04-22,40.54999923706055
2024-04-23,41.209999084472656
2024-04-24,40.849998474121094
2024-04-25,41.09000015258789
2024-04-26,43.130001068115234
2024-04-29,42.779998779296875
2024-04-30,41.560001373291016
2024-05-01,41.81999969482422
2024-05-02,43.029998779296875
2024-05-03,41.81999969482422
2024-05-06,44.06999969482422
2024-05-07,43.29999923706055
2024-05-08,42.810001373291016
2024-05-09,44.029998779296875
2024-05-10,43.27000045776367
2024-05-13,43.209999084472656
2024-05-14,44.130001068115234
2024-05-15,46.150001525878906
2024-05-16,44.970001220703125
2024-05-17,44.209999084472656
2024-05-20,44.720001220703125
2024-05-21,43.380001068115234
2024-05-22,41.900001525878906
2024-05-23,40.599998474121094
2024-05-24,40.810001373291016
2024-05-28,36.61000061035156
2024-05-29,35.959999084472656
2024-05-30,35.81999969482422
2024-05-31,35.130001068115234
2024-06-03,35.52000045776367
2024-06-04,35.52000045776367
2024-06-05,36.65999984741211
2024-06-06,37.560001373291016
2024-06-07,36.88999938964844
2024-06-10,38.04999923706055
2024-06-11,38.2400016784668
2024-06-12,38.88999938964844
2024-06-13,38.97999954223633
2024-06-14,38.90999984741211
2024-06-17,41.95000076293945
2024-06-18,43.25
2024-06-20,43.0
2024-06-21,41.9900016784668
2024-06-24,40.0099983215332
2024-06-25,38.0
2024-06-26,37.66999816894531
2024-06-27,37.11000061035156
2024-06-28,38.16999816894531
2024-07-01,37.29999923706055
2024-07-02,36.939998626708984
2024-07-03,37.439998626708984
2024-07-05,37.06999969482422
2024-07-08,37.59000015258789
2024-07-09,36.7400016784668
2024-07-10,36.63999938964844
2024-07-11,37.150001525878906
2024-07-12,37.86000061035156
2024-07-15,39.47999954223633
2024-07-16,39.810001373291016
2024-07-17,38.349998474121094
2024-07-18,36.66999816894531
2024-07-19,36.93000030517578
2024-07-22,36.84000015258789
2024-07-23,37.779998779296875
2024-07-24,35.86000061035156
2024-07-25,35.779998779296875
2024-07-26,36.29999923706055
2024-07-29,36.72999954223633
2024-07-30,35.869998931884766
2024-07-31,36.95000076293945
2024-08-01,35.4900016784668
2024-08-02,32.02000045776367
2024-08-05,31.799999237060547
2024-08-06,31.3799991607666
2024-08-07,30.139999389648438
2024-08-08,30.540000915527344
2024-08-09,30.34000015258789
2024-08-12,29.850000381469727
2024-08-13,31.440000534057617
2024-08-14,32.060001373291016
2024-08-15,34.13999938964844
2024-08-16,34.13999938964844
2024-08-19,34.40999984741211
2024-08-20,34.79999923706055
2024-08-21,35.91999816894531
2024-08-22,35.25
2024-08-23,36.369998931884766
2024-08-26,35.09000015258789
2024-08-27,35.33000183105469
2024-08-28,34.349998474121094
2024-08-29,33.88999938964844
2024-08-30,34.5
2024-09-03,33.650001525878906
2024-09-04,34.279998779296875
2024-09-05,35.72999954223633
2024-09-06,35.11000061035156
2024-09-09,36.11000061035156
2024-09-10,36.61000061035156
2024-09-11,38.439998626708984
2024-09-12,38.59000015258789
2024-09-13,37.79999923706055
2024-09-16,38.2400016784668
2024-09-17,38.95000076293945
2024-09-18,38.06999969482422
2024-09-19,39.27000045776367
2024-09-20,39.279998779296875
2024-09-23,39.630001068115234
2024-09-24,39.13999938964844
2024-09-25,41.099998474121094
2024-09-26,40.939998626708984
2024-09-27,40.36000061035156
2024-09-30,39.20000076293945
2024-10-01,38.25
2024-10-02,37.66999816894531
2024-10-03,38.0
2024-10-04,39.279998779296875
2024-10-07,37.79999923706055
2024-10-08,37.5
2024-10-09,38.279998779296875
2024-10-10,38.040000915527344
2024-10-11,38.439998626708984
2024-10-14,37.93000030517578
2024-10-15,38.13999938964844
2024-10-16,37.20000076293945
2024-10-17,37.650001525878906
2024-10-18,38.459999084472656
2024-10-21,37.15999984741211
2024-10-22,37.66999816894531
2024-10-23,36.599998474121094
2024-10-24,36.779998779296875
2024-10-25,36.470001220703125
2024-10-28,36.560001373291016
2024-10-29,36.77000045776367
2024-10-30,36.869998931884766
2024-10-31,35.31999969482422
2024-11-01,35.689998626708984
2024-11-04,35.689998626708984
2024-11-05,36.45000076293945
2024-11-06,38.25
2024-11-07,38.97999954223633
2024-11-08,40.130001068115234
2024-11-11,43.209999084472656
2024-11-12,41.709999084472656
2024-11-13,41.880001068115234
2024-11-14,41.13999938964844
2024-11-15,39.84000015258789
2024-11-18,42.349998474121094
2024-11-19,43.209999084472656
2024-11-20,43.79999923706055
2024-11-21,43.54999923706055
