Date,MKSI
2023-01-10,98.69999694824219
2023-01-11,98.9000015258789
2023-01-12,99.37000274658203
2023-01-13,100.72000122070312
2023-01-17,99.8499984741211
2023-01-18,98.97000122070312
2023-01-19,95.5999984741211
2023-01-20,99.62999725341797
2023-01-23,105.41999816894531
2023-01-24,103.30000305175781
2023-01-25,103.70999908447266
2023-01-26,106.75
2023-01-27,105.23999786376953
2023-01-30,98.62999725341797
2023-01-31,102.31999969482422
2023-02-01,109.06999969482422
2023-02-02,112.97000122070312
2023-02-03,109.23999786376953
2023-02-06,104.93000030517578
2023-02-07,107.02999877929688
2023-02-08,104.08999633789062
2023-02-09,101.8499984741211
2023-02-10,100.83999633789062
2023-02-13,99.52999877929688
2023-02-14,99.62999725341797
2023-02-15,100.29000091552734
2023-02-16,98.2300033569336
2023-02-17,95.23999786376953
2023-02-21,91.70999908447266
2023-02-22,91.80000305175781
2023-02-23,93.20999908447266
2023-02-24,91.5199966430664
2023-02-27,92.18000030517578
2023-02-28,96.93000030517578
2023-03-01,94.55000305175781
2023-03-02,94.58999633789062
2023-03-03,96.52999877929688
2023-03-06,93.08000183105469
2023-03-07,91.12999725341797
2023-03-08,93.05999755859375
2023-03-09,90.19999694824219
2023-03-10,87.4800033569336
2023-03-13,87.01000213623047
2023-03-14,89.0
2023-03-15,87.05000305175781
2023-03-16,90.66000366210938
2023-03-17,86.9800033569336
2023-03-20,87.44999694824219
2023-03-21,86.83999633789062
2023-03-22,83.80000305175781
2023-03-23,86.05999755859375
2023-03-24,84.95999908447266
2023-03-27,84.05999755859375
2023-03-28,83.12999725341797
2023-03-29,86.47000122070312
2023-03-30,87.41000366210938
2023-03-31,88.62000274658203
2023-04-03,87.18000030517578
2023-04-04,85.08999633789062
2023-04-05,84.16000366210938
2023-04-06,83.01000213623047
2023-04-10,84.9000015258789
2023-04-11,84.73999786376953
2023-04-12,82.20999908447266
2023-04-13,83.55999755859375
2023-04-14,82.54000091552734
2023-04-17,82.37999725341797
2023-04-18,81.61000061035156
2023-04-19,81.83999633789062
2023-04-20,84.08999633789062
2023-04-21,85.02999877929688
2023-04-24,83.5
2023-04-25,79.76000213623047
2023-04-26,80.5999984741211
2023-04-27,82.51000213623047
2023-04-28,83.87000274658203
2023-05-01,83.9800033569336
2023-05-02,82.45999908447266
2023-05-03,82.56999969482422
2023-05-04,84.16000366210938
2023-05-05,88.5199966430664
2023-05-08,82.91000366210938
2023-05-09,82.80000305175781
2023-05-10,84.5999984741211
2023-05-11,82.05000305175781
2023-05-12,82.01000213623047
2023-05-15,85.55999755859375
2023-05-16,84.41999816894531
2023-05-17,87.23999786376953
2023-05-18,89.54000091552734
2023-05-19,87.5999984741211
2023-05-22,90.44999694824219
2023-05-23,88.86000061035156
2023-05-24,87.68000030517578
2023-05-25,93.0
2023-05-26,99.4800033569336
2023-05-30,99.13999938964844
2023-05-31,97.30999755859375
2023-06-01,99.1500015258789
2023-06-02,96.5999984741211
2023-06-05,95.33000183105469
2023-06-06,98.3499984741211
2023-06-07,100.16000366210938
2023-06-08,101.2699966430664
2023-06-09,100.81999969482422
2023-06-12,101.69999694824219
2023-06-13,104.4800033569336
2023-06-14,105.18000030517578
2023-06-15,105.05999755859375
2023-06-16,105.18000030517578
2023-06-20,105.9800033569336
2023-06-21,103.05999755859375
2023-06-22,104.22000122070312
2023-06-23,101.19000244140625
2023-06-26,103.98999786376953
2023-06-27,110.2699966430664
2023-06-28,109.58000183105469
2023-06-29,106.41000366210938
2023-06-30,108.0999984741211
2023-07-03,108.98999786376953
2023-07-05,105.69999694824219
2023-07-06,104.5999984741211
2023-07-07,105.02999877929688
2023-07-10,105.77999877929688
2023-07-11,106.19999694824219
2023-07-12,106.20999908447266
2023-07-13,109.5
2023-07-14,107.43000030517578
2023-07-17,108.88999938964844
2023-07-18,107.68000030517578
2023-07-19,106.54000091552734
2023-07-20,103.08000183105469
2023-07-21,103.66000366210938
2023-07-24,103.4800033569336
2023-07-25,103.3499984741211
2023-07-26,102.7300033569336
2023-07-27,104.5999984741211
2023-07-28,108.33999633789062
2023-07-31,109.16999816894531
2023-08-01,107.62999725341797
2023-08-02,102.58000183105469
2023-08-03,101.41000366210938
2023-08-04,100.29000091552734
2023-08-07,100.66999816894531
2023-08-08,99.08000183105469
2023-08-09,96.91999816894531
2023-08-10,96.55999755859375
2023-08-11,94.08999633789062
2023-08-14,95.91999816894531
2023-08-15,94.16999816894531
2023-08-16,91.83999633789062
2023-08-17,90.30000305175781
2023-08-18,91.88999938964844
2023-08-21,95.08999633789062
2023-08-22,94.58999633789062
2023-08-23,97.19000244140625
2023-08-24,93.58999633789062
2023-08-25,94.69999694824219
2023-08-28,95.5999984741211
2023-08-29,97.80000305175781
2023-08-30,98.62999725341797
2023-08-31,100.2300033569336
2023-09-01,100.80999755859375
2023-09-05,99.9000015258789
2023-09-06,97.9000015258789
2023-09-07,93.3499984741211
2023-09-08,92.5
2023-09-11,91.81999969482422
2023-09-12,90.94000244140625
2023-09-13,90.16999816894531
2023-09-14,89.8499984741211
2023-09-15,88.54000091552734
2023-09-18,88.41999816894531
2023-09-19,87.08000183105469
2023-09-20,87.30999755859375
2023-09-21,84.87999725341797
2023-09-22,84.48999786376953
2023-09-25,85.05000305175781
2023-09-26,83.16999816894531
2023-09-27,83.51000213623047
2023-09-28,84.80000305175781
2023-09-29,86.54000091552734
2023-10-02,87.48999786376953
2023-10-03,84.58999633789062
2023-10-04,86.04000091552734
2023-10-05,83.3499984741211
2023-10-06,83.3499984741211
2023-10-09,82.72000122070312
2023-10-10,83.7300033569336
2023-10-11,83.98999786376953
2023-10-12,81.87000274658203
2023-10-13,79.4000015258789
2023-10-16,80.54000091552734
2023-10-17,80.58999633789062
2023-10-18,79.16000366210938
2023-10-19,74.76000213623047
2023-10-20,74.04000091552734
2023-10-23,73.11000061035156
2023-10-24,72.70999908447266
2023-10-25,69.13999938964844
2023-10-26,68.0199966430664
2023-10-27,67.16999816894531
2023-10-30,65.31999969482422
2023-10-31,65.66000366210938
2023-11-01,65.80000305175781
2023-11-02,66.16000366210938
2023-11-03,68.47000122070312
2023-11-06,67.88999938964844
2023-11-07,68.20999908447266
2023-11-08,69.11000061035156
2023-11-09,67.69000244140625
2023-11-10,70.95999908447266
2023-11-13,69.61000061035156
2023-11-14,75.30999755859375
2023-11-15,76.69000244140625
2023-11-16,75.38999938964844
2023-11-17,76.55999755859375
2023-11-20,77.3499984741211
2023-11-21,75.8499984741211
2023-11-22,77.7699966430664
2023-11-24,78.37999725341797
2023-11-27,79.5199966430664
2023-11-28,79.70999908447266
2023-11-29,82.13999938964844
2023-11-30,82.55000305175781
2023-12-01,84.19000244140625
2023-12-04,83.91000366210938
2023-12-05,81.06999969482422
2023-12-06,81.77999877929688
2023-12-07,82.87000274658203
2023-12-08,84.05999755859375
2023-12-11,85.77999877929688
2023-12-12,86.11000061035156
2023-12-13,89.30999755859375
2023-12-14,99.13999938964844
2023-12-15,96.12999725341797
2023-12-18,95.37000274658203
2023-12-19,98.45999908447266
2023-12-20,95.0199966430664
2023-12-21,99.05999755859375
2023-12-22,100.44999694824219
2023-12-26,104.0
2023-12-27,104.62000274658203
2023-12-28,105.02999877929688
2023-12-29,102.87000274658203
2024-01-02,99.80000305175781
2024-01-03,97.79000091552734
2024-01-04,97.3499984741211
2024-01-05,97.95999908447266
2024-01-08,101.68000030517578
2024-01-09,103.16000366210938
2024-01-10,103.72000122070312
2024-01-11,103.70999908447266
2024-01-12,101.30999755859375
2024-01-16,102.9800033569336
2024-01-17,101.0999984741211
2024-01-18,104.69999694824219
2024-01-19,107.69000244140625
2024-01-22,110.52999877929688
2024-01-23,111.5199966430664
2024-01-24,112.70999908447266
2024-01-25,113.62000274658203
2024-01-26,110.12999725341797
2024-01-29,112.5999984741211
2024-01-30,110.19000244140625
2024-01-31,106.44999694824219
2024-02-01,108.25
2024-02-02,109.3499984741211
2024-02-05,109.58999633789062
2024-02-06,107.87999725341797
2024-02-07,108.04000091552734
2024-02-08,114.11000061035156
2024-02-09,119.80000305175781
2024-02-12,120.37000274658203
2024-02-13,117.05000305175781
2024-02-14,122.1500015258789
2024-02-15,123.8499984741211
2024-02-16,124.73999786376953
2024-02-20,119.52999877929688
2024-02-21,119.16000366210938
2024-02-22,123.58999633789062
2024-02-23,120.02999877929688
2024-02-26,120.83000183105469
2024-02-27,119.44999694824219
2024-02-28,119.41999816894531
2024-02-29,122.76000213623047
2024-03-01,126.52999877929688
2024-03-04,126.8499984741211
2024-03-05,124.18000030517578
2024-03-06,128.47000122070312
2024-03-07,133.36000061035156
2024-03-08,128.07000732421875
2024-03-11,127.48999786376953
2024-03-12,128.7100067138672
2024-03-13,124.81999969482422
2024-03-14,122.58999633789062
2024-03-15,121.20999908447266
2024-03-18,120.20999908447266
2024-03-19,120.19000244140625
2024-03-20,124.56999969482422
2024-03-21,127.5
2024-03-22,126.79000091552734
2024-03-25,125.62000274658203
2024-03-26,126.51000213623047
2024-03-27,131.9199981689453
2024-03-28,133.0
2024-04-01,132.57000732421875
2024-04-02,130.0500030517578
2024-04-03,132.63999938964844
2024-04-04,128.3000030517578
2024-04-05,128.55999755859375
2024-04-08,128.44000244140625
2024-04-09,129.4499969482422
2024-04-10,124.33999633789062
2024-04-11,127.3499984741211
2024-04-12,122.70999908447266
2024-04-15,120.5
2024-04-16,120.4800033569336
2024-04-17,114.80000305175781
2024-04-18,112.08999633789062
2024-04-19,108.16999816894531
2024-04-22,109.72000122070312
2024-04-23,112.55999755859375
2024-04-24,113.77999877929688
2024-04-25,116.2699966430664
2024-04-26,120.75
2024-04-29,123.12000274658203
2024-04-30,118.9800033569336
2024-05-01,115.13999938964844
2024-05-02,117.9800033569336
2024-05-03,122.0199966430664
2024-05-06,124.93000030517578
2024-05-07,123.31999969482422
2024-05-08,123.37999725341797
2024-05-09,127.62000274658203
2024-05-10,130.5
2024-05-13,118.70999908447266
2024-05-14,124.55000305175781
2024-05-15,128.75
2024-05-16,128.13999938964844
2024-05-17,128.25
2024-05-20,132.61000061035156
2024-05-21,131.8300018310547
2024-05-22,131.91000366210938
2024-05-23,128.52999877929688
2024-05-24,131.00999450683594
2024-05-28,130.77999877929688
2024-05-29,126.72000122070312
2024-05-30,129.3699951171875
2024-05-31,126.58999633789062
2024-06-03,126.18000030517578
2024-06-04,123.6500015258789
2024-06-05,132.08999633789062
2024-06-06,129.44000244140625
2024-06-07,128.1999969482422
2024-06-10,131.02000427246094
2024-06-11,130.0
2024-06-12,136.1199951171875
2024-06-13,135.77999877929688
2024-06-14,133.77000427246094
2024-06-17,136.19000244140625
2024-06-18,137.16000366210938
2024-06-20,131.97000122070312
2024-06-21,131.39999389648438
2024-06-24,128.82000732421875
2024-06-25,129.63999938964844
2024-06-26,129.9600067138672
2024-06-27,130.0800018310547
2024-06-28,130.5800018310547
2024-07-01,129.49000549316406
2024-07-02,132.69000244140625
2024-07-03,134.9499969482422
2024-07-05,134.07000732421875
2024-07-08,136.05999755859375
2024-07-09,135.05999755859375
2024-07-10,142.35000610351562
2024-07-11,141.11000061035156
2024-07-12,143.52000427246094
2024-07-15,142.66000366210938
2024-07-16,144.60000610351562
2024-07-17,132.5800018310547
2024-07-18,128.82000732421875
2024-07-19,125.30000305175781
2024-07-22,132.44000244140625
2024-07-23,131.47999572753906
2024-07-24,123.4000015258789
2024-07-25,119.7300033569336
2024-07-26,124.56999969482422
2024-07-29,123.5
2024-07-30,119.26000213623047
2024-07-31,125.9000015258789
2024-08-01,114.75
2024-08-02,106.55999755859375
2024-08-05,104.94000244140625
2024-08-06,106.41999816894531
2024-08-07,103.5199966430664
2024-08-08,109.97000122070312
2024-08-09,108.12999725341797
2024-08-12,109.58000183105469
2024-08-13,115.4000015258789
2024-08-14,113.91000366210938
2024-08-15,120.2300033569336
2024-08-16,119.08999633789062
2024-08-19,120.37999725341797
2024-08-20,117.06999969482422
2024-08-21,121.0199966430664
2024-08-22,116.87000274658203
2024-08-23,121.68000030517578
2024-08-26,117.97000122070312
2024-08-27,118.75
2024-08-28,116.25
2024-08-29,117.19000244140625
2024-08-30,119.2300033569336
2024-09-03,107.44000244140625
2024-09-04,108.73999786376953
2024-09-05,108.5
2024-09-06,104.43000030517578
2024-09-09,105.58000183105469
2024-09-10,105.81999969482422
2024-09-11,112.13999938964844
2024-09-12,107.8499984741211
2024-09-13,111.8499984741211
2024-09-16,108.30000305175781
2024-09-17,109.0999984741211
2024-09-18,107.83999633789062
2024-09-19,114.0999984741211
2024-09-20,109.87999725341797
2024-09-23,109.44999694824219
2024-09-24,109.2300033569336
2024-09-25,108.45999908447266
2024-09-26,113.27999877929688
2024-09-27,110.30999755859375
2024-09-30,108.70999908447266
2024-10-01,104.5199966430664
2024-10-02,105.8499984741211
2024-10-03,104.88999938964844
2024-10-04,105.86000061035156
2024-10-07,106.77999877929688
2024-10-08,107.06999969482422
2024-10-09,108.94999694824219
2024-10-10,107.02999877929688
2024-10-11,109.4000015258789
2024-10-14,112.62999725341797
2024-10-15,103.97000122070312
2024-10-16,103.4800033569336
2024-10-17,102.54000091552734
2024-10-18,102.69999694824219
2024-10-21,101.08999633789062
2024-10-22,99.87999725341797
2024-10-23,98.5999984741211
2024-10-24,99.37999725341797
2024-10-25,100.94999694824219
2024-10-28,102.45999908447266
2024-10-29,105.3499984741211
2024-10-30,102.31999969482422
2024-10-31,99.33000183105469
2024-11-01,100.5999984741211
2024-11-04,99.56999969482422
2024-11-05,100.94000244140625
2024-11-06,103.29000091552734
2024-11-07,115.63999938964844
2024-11-08,116.29000091552734
2024-11-11,114.16999816894531
2024-11-12,112.91000366210938
2024-11-13,111.94000244140625
2024-11-14,112.91999816894531
2024-11-15,105.4800033569336
2024-11-18,108.0999984741211
2024-11-19,108.37999725341797
2024-11-20,108.3499984741211
2024-11-21,113.70999908447266
