Date,RARE
2023-03-15,40.72999954223633
2023-03-16,40.220001220703125
2023-03-17,38.529998779296875
2023-03-20,39.0
2023-03-21,38.34000015258789
2023-03-22,37.279998779296875
2023-03-23,36.9900016784668
2023-03-24,37.68000030517578
2023-03-27,37.33000183105469
2023-03-28,37.65999984741211
2023-03-29,39.06999969482422
2023-03-30,38.63999938964844
2023-03-31,40.099998474121094
2023-04-03,40.47999954223633
2023-04-04,40.13999938964844
2023-04-05,38.7400016784668
2023-04-06,39.61000061035156
2023-04-10,37.349998474121094
2023-04-11,38.43000030517578
2023-04-12,37.4900016784668
2023-04-13,38.630001068115234
2023-04-14,38.20000076293945
2023-04-17,40.75
2023-04-18,40.97999954223633
2023-04-19,41.88999938964844
2023-04-20,41.2599983215332
2023-04-21,42.2400016784668
2023-04-24,43.61000061035156
2023-04-25,41.849998474121094
2023-04-26,42.33000183105469
2023-04-27,42.459999084472656
2023-04-28,43.66999816894531
2023-05-01,44.029998779296875
2023-05-02,42.5099983215332
2023-05-03,43.33000183105469
2023-05-04,45.810001373291016
2023-05-05,47.220001220703125
2023-05-08,47.04999923706055
2023-05-09,47.06999969482422
2023-05-10,48.58000183105469
2023-05-11,47.11000061035156
2023-05-12,47.099998474121094
2023-05-15,49.02000045776367
2023-05-16,46.689998626708984
2023-05-17,49.150001525878906
2023-05-18,50.91999816894531
2023-05-19,49.900001525878906
2023-05-22,50.709999084472656
2023-05-23,51.41999816894531
2023-05-24,49.97999954223633
2023-05-25,49.91999816894531
2023-05-26,49.83000183105469
2023-05-30,48.40999984741211
2023-05-31,49.36000061035156
2023-06-01,49.61000061035156
2023-06-02,50.849998474121094
2023-06-05,51.25
2023-06-06,51.47999954223633
2023-06-07,51.81999969482422
2023-06-08,51.58000183105469
2023-06-09,51.380001068115234
2023-06-12,51.400001525878906
2023-06-13,52.029998779296875
2023-06-14,50.09000015258789
2023-06-15,48.86000061035156
2023-06-16,48.279998779296875
2023-06-20,50.130001068115234
2023-06-21,52.150001525878906
2023-06-22,51.54999923706055
2023-06-23,50.20000076293945
2023-06-26,48.619998931884766
2023-06-27,48.54999923706055
2023-06-28,48.0099983215332
2023-06-29,46.650001525878906
2023-06-30,46.130001068115234
2023-07-03,46.65999984741211
2023-07-05,46.43000030517578
2023-07-06,45.52000045776367
2023-07-07,44.54999923706055
2023-07-10,44.150001525878906
2023-07-11,43.630001068115234
2023-07-12,43.95000076293945
2023-07-13,44.16999816894531
2023-07-14,44.18000030517578
2023-07-17,44.34000015258789
2023-07-18,44.209999084472656
2023-07-19,43.56999969482422
2023-07-20,43.029998779296875
2023-07-21,43.20000076293945
2023-07-24,42.119998931884766
2023-07-25,41.56999969482422
2023-07-26,42.13999938964844
2023-07-27,41.9900016784668
2023-07-28,43.11000061035156
2023-07-31,43.119998931884766
2023-08-01,42.91999816894531
2023-08-02,42.349998474121094
2023-08-03,41.29999923706055
2023-08-04,37.66999816894531
2023-08-07,36.13999938964844
2023-08-08,35.189998626708984
2023-08-09,36.83000183105469
2023-08-10,36.52000045776367
2023-08-11,36.31999969482422
2023-08-14,37.900001525878906
2023-08-15,38.38999938964844
2023-08-16,37.119998931884766
2023-08-17,34.91999816894531
2023-08-18,35.09000015258789
2023-08-21,36.970001220703125
2023-08-22,36.08000183105469
2023-08-23,36.599998474121094
2023-08-24,36.970001220703125
2023-08-25,37.90999984741211
2023-08-28,36.68000030517578
2023-08-29,36.56999969482422
2023-08-30,36.560001373291016
2023-08-31,36.790000915527344
2023-09-01,37.779998779296875
2023-09-05,38.029998779296875
2023-09-06,38.790000915527344
2023-09-07,41.13999938964844
2023-09-08,41.150001525878906
2023-09-11,40.7400016784668
2023-09-12,41.40999984741211
2023-09-13,40.95500183105469
2023-09-14,39.2599983215332
2023-09-15,37.68000030517578
2023-09-18,36.310001373291016
2023-09-19,36.38999938964844
2023-09-20,36.18000030517578
2023-09-21,36.61000061035156
2023-09-22,36.43000030517578
2023-09-25,36.66999816894531
2023-09-26,37.40999984741211
2023-09-27,36.90999984741211
2023-09-28,35.16999816894531
2023-09-29,35.650001525878906
2023-10-02,34.79999923706055
2023-10-03,35.459999084472656
2023-10-04,34.2400016784668
2023-10-05,34.970001220703125
2023-10-06,35.22999954223633
2023-10-09,35.68000030517578
2023-10-10,36.599998474121094
2023-10-11,36.2599983215332
2023-10-12,32.63999938964844
2023-10-13,33.56999969482422
2023-10-16,37.02000045776367
2023-10-17,36.83000183105469
2023-10-18,31.729999542236328
2023-10-19,33.45000076293945
2023-10-20,33.119998931884766
2023-10-23,32.0
2023-10-24,32.18000030517578
2023-10-25,32.83000183105469
2023-10-26,34.5099983215332
2023-10-27,32.810001373291016
2023-10-30,33.08000183105469
2023-10-31,35.400001525878906
2023-11-01,36.040000915527344
2023-11-02,36.599998474121094
2023-11-03,38.83000183105469
2023-11-06,37.790000915527344
2023-11-07,38.08000183105469
2023-11-08,36.27000045776367
2023-11-09,34.95000076293945
2023-11-10,34.88999938964844
2023-11-13,35.310001373291016
2023-11-14,38.29999923706055
2023-11-15,39.08000183105469
2023-11-16,38.95000076293945
2023-11-17,39.970001220703125
2023-11-20,39.349998474121094
2023-11-21,38.84000015258789
2023-11-22,38.209999084472656
2023-11-24,39.13999938964844
2023-11-27,38.61000061035156
2023-11-28,38.459999084472656
2023-11-29,39.11000061035156
2023-11-30,38.849998474121094
2023-12-01,40.15999984741211
2023-12-04,41.220001220703125
2023-12-05,42.0099983215332
2023-12-06,41.11000061035156
2023-12-07,41.41999816894531
2023-12-08,40.459999084472656
2023-12-11,40.619998931884766
2023-12-12,43.43000030517578
2023-12-13,44.75
2023-12-14,45.90999984741211
2023-12-15,45.970001220703125
2023-12-18,45.65999984741211
2023-12-19,48.209999084472656
2023-12-20,45.38999938964844
2023-12-21,45.540000915527344
2023-12-22,47.5
2023-12-26,47.619998931884766
2023-12-27,49.189998626708984
2023-12-28,48.27000045776367
2023-12-29,47.81999969482422
2024-01-02,48.16999816894531
2024-01-03,47.95000076293945
2024-01-04,47.09000015258789
2024-01-05,47.599998474121094
2024-01-08,49.779998779296875
2024-01-09,48.349998474121094
2024-01-10,47.15999984741211
2024-01-11,46.150001525878906
2024-01-12,45.70000076293945
2024-01-16,44.0
2024-01-17,43.439998626708984
2024-01-18,43.15999984741211
2024-01-19,44.599998474121094
2024-01-22,44.630001068115234
2024-01-23,44.47999954223633
2024-01-24,43.61000061035156
2024-01-25,45.25
2024-01-26,44.970001220703125
2024-01-29,45.9900016784668
2024-01-30,44.880001068115234
2024-01-31,44.11000061035156
2024-02-01,44.099998474121094
2024-02-02,43.02000045776367
2024-02-05,44.7599983215332
2024-02-06,45.88999938964844
2024-02-07,44.709999084472656
2024-02-08,45.45000076293945
2024-02-09,46.72999954223633
2024-02-12,46.7400016784668
2024-02-13,43.97999954223633
2024-02-14,45.65999984741211
2024-02-15,46.2599983215332
2024-02-16,48.91999816894531
2024-02-20,47.869998931884766
2024-02-21,48.18000030517578
2024-02-22,48.880001068115234
2024-02-23,49.47999954223633
2024-02-26,50.25
2024-02-27,53.65999984741211
2024-02-28,52.75
2024-02-29,51.720001220703125
2024-03-01,53.689998626708984
2024-03-04,53.310001373291016
2024-03-05,51.470001220703125
2024-03-06,51.2599983215332
2024-03-07,50.849998474121094
2024-03-08,50.529998779296875
2024-03-11,48.5099983215332
2024-03-12,47.65999984741211
2024-03-13,48.54999923706055
2024-03-14,46.650001525878906
2024-03-15,47.369998931884766
2024-03-18,46.59000015258789
2024-03-19,47.0
2024-03-20,47.0099983215332
2024-03-21,46.650001525878906
2024-03-22,45.849998474121094
2024-03-25,45.41999816894531
2024-03-26,45.459999084472656
2024-03-27,46.81999969482422
2024-03-28,46.689998626708984
2024-04-01,46.970001220703125
2024-04-02,46.59000015258789
2024-04-03,47.08000183105469
2024-04-04,47.08000183105469
2024-04-05,50.2400016784668
2024-04-08,50.22999954223633
2024-04-09,50.560001373291016
2024-04-10,51.61000061035156
2024-04-11,50.70000076293945
2024-04-12,47.0
2024-04-15,42.869998931884766
2024-04-16,42.310001373291016
2024-04-17,44.11000061035156
2024-04-18,43.380001068115234
2024-04-19,42.369998931884766
2024-04-22,43.689998626708984
2024-04-23,45.11000061035156
2024-04-24,44.279998779296875
2024-04-25,43.849998474121094
2024-04-26,44.2400016784668
2024-04-29,44.02000045776367
2024-04-30,42.540000915527344
2024-05-01,43.29999923706055
2024-05-02,43.20000076293945
2024-05-03,42.75
2024-05-06,43.0099983215332
2024-05-07,41.959999084472656
2024-05-08,41.560001373291016
2024-05-09,41.220001220703125
2024-05-10,40.900001525878906
2024-05-13,40.959999084472656
2024-05-14,40.970001220703125
2024-05-15,41.119998931884766
2024-05-16,42.61000061035156
2024-05-17,41.869998931884766
2024-05-20,41.529998779296875
2024-05-21,40.58000183105469
2024-05-22,41.08000183105469
2024-05-23,39.900001525878906
2024-05-24,40.34000015258789
2024-05-28,39.34000015258789
2024-05-29,38.13999938964844
2024-05-30,38.650001525878906
2024-05-31,40.13999938964844
2024-06-03,41.130001068115234
2024-06-04,40.91999816894531
2024-06-05,41.45000076293945
2024-06-06,41.77000045776367
2024-06-07,41.400001525878906
2024-06-10,41.970001220703125
2024-06-11,41.400001525878906
2024-06-12,44.63999938964844
2024-06-13,43.119998931884766
2024-06-14,39.04999923706055
2024-06-17,39.79999923706055
2024-06-18,37.41999816894531
2024-06-20,38.02000045776367
2024-06-21,39.599998474121094
2024-06-24,39.41999816894531
2024-06-25,39.849998474121094
2024-06-26,40.529998779296875
2024-06-27,41.41999816894531
2024-06-28,41.099998474121094
2024-07-01,41.119998931884766
2024-07-02,40.959999084472656
2024-07-03,40.209999084472656
2024-07-05,40.880001068115234
2024-07-08,41.4900016784668
2024-07-09,42.25
2024-07-10,42.459999084472656
2024-07-11,43.88999938964844
2024-07-12,45.13999938964844
2024-07-15,44.459999084472656
2024-07-16,45.27000045776367
2024-07-17,43.88999938964844
2024-07-18,42.779998779296875
2024-07-19,42.54999923706055
2024-07-22,44.459999084472656
2024-07-23,45.18000030517578
2024-07-24,45.11000061035156
2024-07-25,45.060001373291016
2024-07-26,44.86000061035156
2024-07-29,45.2400016784668
2024-07-30,44.709999084472656
2024-07-31,45.02000045776367
2024-08-01,44.150001525878906
2024-08-02,50.470001220703125
2024-08-05,49.08000183105469
2024-08-06,49.77000045776367
2024-08-07,48.939998626708984
2024-08-08,50.290000915527344
2024-08-09,50.029998779296875
2024-08-12,50.900001525878906
2024-08-13,51.79999923706055
2024-08-14,51.7599983215332
2024-08-15,51.72999954223633
2024-08-16,53.04999923706055
2024-08-19,53.779998779296875
2024-08-20,53.0099983215332
2024-08-21,57.04999923706055
2024-08-22,56.36000061035156
2024-08-23,56.75
2024-08-26,57.04999923706055
2024-08-27,57.619998931884766
2024-08-28,57.790000915527344
2024-08-29,56.959999084472656
2024-08-30,56.779998779296875
2024-09-03,55.709999084472656
2024-09-04,56.119998931884766
2024-09-05,56.45000076293945
2024-09-06,55.2400016784668
2024-09-09,55.79999923706055
2024-09-10,55.720001220703125
2024-09-11,56.33000183105469
2024-09-12,57.83000183105469
2024-09-13,58.7400016784668
2024-09-16,59.36000061035156
2024-09-17,58.4900016784668
2024-09-18,57.70000076293945
2024-09-19,58.779998779296875
2024-09-20,58.75
2024-09-23,57.560001373291016
2024-09-24,57.47999954223633
2024-09-25,56.7599983215332
2024-09-26,55.220001220703125
2024-09-27,54.43000030517578
2024-09-30,55.54999923706055
2024-10-01,56.5099983215332
2024-10-02,55.54999923706055
2024-10-03,53.65999984741211
2024-10-04,53.790000915527344
2024-10-07,52.43000030517578
2024-10-08,53.29999923706055
2024-10-09,53.380001068115234
2024-10-10,53.869998931884766
2024-10-11,55.099998474121094
2024-10-14,56.189998626708984
2024-10-15,57.119998931884766
2024-10-16,57.70000076293945
2024-10-17,56.77000045776367
2024-10-18,56.2599983215332
2024-10-21,54.459999084472656
2024-10-22,54.790000915527344
2024-10-23,54.689998626708984
2024-10-24,54.81999969482422
2024-10-25,53.81999969482422
2024-10-28,53.06999969482422
2024-10-29,52.79999923706055
2024-10-30,51.84000015258789
2024-10-31,50.9900016784668
2024-11-01,50.9900016784668
2024-11-04,51.060001373291016
2024-11-05,52.18000030517578
2024-11-06,50.52000045776367
2024-11-07,50.43000030517578
2024-11-08,50.36000061035156
2024-11-11,50.72999954223633
2024-11-12,47.84000015258789
2024-11-13,48.709999084472656
2024-11-14,47.63999938964844
2024-11-15,44.75
2024-11-18,43.779998779296875
2024-11-19,45.130001068115234
2024-11-20,46.400001525878906
2024-11-21,46.02000045776367
