Date,MMSI
2023-10-06,67.75
2023-10-09,68.13999938964844
2023-10-10,68.61000061035156
2023-10-11,65.70999908447266
2023-10-12,62.91999816894531
2023-10-13,64.62999725341797
2023-10-16,66.05000305175781
2023-10-17,65.9800033569336
2023-10-18,66.0
2023-10-19,64.72000122070312
2023-10-20,64.83000183105469
2023-10-23,64.7300033569336
2023-10-24,65.29000091552734
2023-10-25,64.04000091552734
2023-10-26,63.4900016784668
2023-10-27,69.0
2023-10-30,66.44999694824219
2023-10-31,68.73999786376953
2023-11-01,71.05999755859375
2023-11-02,70.62999725341797
2023-11-03,71.8499984741211
2023-11-06,71.13999938964844
2023-11-07,71.68000030517578
2023-11-08,71.27999877929688
2023-11-09,69.7699966430664
2023-11-10,69.63999938964844
2023-11-13,70.94000244140625
2023-11-14,73.43000030517578
2023-11-15,72.13999938964844
2023-11-16,71.5999984741211
2023-11-17,71.37000274658203
2023-11-20,71.80999755859375
2023-11-21,71.73999786376953
2023-11-22,71.66999816894531
2023-11-24,72.31999969482422
2023-11-27,71.7699966430664
2023-11-28,70.52999877929688
2023-11-29,70.66000366210938
2023-11-30,71.55999755859375
2023-12-01,72.70999908447266
2023-12-04,73.94000244140625
2023-12-05,65.52999877929688
2023-12-06,68.58999633789062
2023-12-07,69.61000061035156
2023-12-08,69.81999969482422
2023-12-11,68.77999877929688
2023-12-12,69.0
2023-12-13,71.91999816894531
2023-12-14,71.9800033569336
2023-12-15,71.55999755859375
2023-12-18,71.25
2023-12-19,71.02999877929688
2023-12-20,71.66999816894531
2023-12-21,75.02999877929688
2023-12-22,75.58999633789062
2023-12-26,76.5199966430664
2023-12-27,76.69999694824219
2023-12-28,76.55999755859375
2023-12-29,75.95999908447266
2024-01-02,76.37999725341797
2024-01-03,74.80000305175781
2024-01-04,75.58999633789062
2024-01-05,75.36000061035156
2024-01-08,77.87999725341797
2024-01-09,77.98999786376953
2024-01-10,79.2699966430664
2024-01-11,78.37000274658203
2024-01-12,79.0
2024-01-16,78.0
2024-01-17,77.95999908447266
2024-01-18,78.51000213623047
2024-01-19,79.0
2024-01-22,81.25
2024-01-23,81.0
2024-01-24,79.87999725341797
2024-01-25,78.2300033569336
2024-01-26,78.12000274658203
2024-01-29,80.26000213623047
2024-01-30,79.01000213623047
2024-01-31,78.30000305175781
2024-02-01,80.02999877929688
2024-02-02,79.30999755859375
2024-02-05,78.36000061035156
2024-02-06,78.62000274658203
2024-02-07,77.80000305175781
2024-02-08,79.19999694824219
2024-02-09,79.9800033569336
2024-02-12,79.97000122070312
2024-02-13,78.55999755859375
2024-02-14,79.37000274658203
2024-02-15,79.56999969482422
2024-02-16,79.44999694824219
2024-02-20,79.94999694824219
2024-02-21,79.30999755859375
2024-02-22,79.80000305175781
2024-02-23,79.80999755859375
2024-02-26,79.77999877929688
2024-02-27,80.4800033569336
2024-02-28,80.12999725341797
2024-02-29,76.19999694824219
2024-03-01,76.26000213623047
2024-03-04,76.51000213623047
2024-03-05,75.11000061035156
2024-03-06,74.8499984741211
2024-03-07,75.37000274658203
2024-03-08,75.19999694824219
2024-03-11,74.61000061035156
2024-03-12,73.91000366210938
2024-03-13,73.01000213623047
2024-03-14,71.93000030517578
2024-03-15,71.86000061035156
2024-03-18,72.19999694824219
2024-03-19,73.0999984741211
2024-03-20,72.88999938964844
2024-03-21,73.06999969482422
2024-03-22,72.30999755859375
2024-03-25,72.79000091552734
2024-03-26,72.91000366210938
2024-03-27,75.45999908447266
2024-03-28,75.75
2024-04-01,75.12999725341797
2024-04-02,72.29000091552734
2024-04-03,72.8499984741211
2024-04-04,71.94000244140625
2024-04-05,72.3499984741211
2024-04-08,73.08000183105469
2024-04-09,72.51000213623047
2024-04-10,71.94999694824219
2024-04-11,73.56999969482422
2024-04-12,72.62999725341797
2024-04-15,71.95999908447266
2024-04-16,72.75
2024-04-17,71.51000213623047
2024-04-18,70.98999786376953
2024-04-19,72.02999877929688
2024-04-22,73.25
2024-04-23,74.18000030517578
2024-04-24,74.02999877929688
2024-04-25,73.37999725341797
2024-04-26,73.77999877929688
2024-04-29,75.08999633789062
2024-04-30,74.0999984741211
2024-05-01,76.62999725341797
2024-05-02,77.0199966430664
2024-05-03,78.97000122070312
2024-05-06,79.51000213623047
2024-05-07,80.44000244140625
2024-05-08,79.11000061035156
2024-05-09,80.11000061035156
2024-05-10,80.83000183105469
2024-05-13,80.83000183105469
2024-05-14,82.4000015258789
2024-05-15,83.75
2024-05-16,82.26000213623047
2024-05-17,81.88999938964844
2024-05-20,83.05999755859375
2024-05-21,82.30999755859375
2024-05-22,82.13999938964844
2024-05-23,80.9000015258789
2024-05-24,81.91999816894531
2024-05-28,81.5
2024-05-29,80.43000030517578
2024-05-30,80.91000366210938
2024-05-31,81.1500015258789
2024-06-03,82.18000030517578
2024-06-04,82.79000091552734
2024-06-05,83.33000183105469
2024-06-06,83.55999755859375
2024-06-07,82.37999725341797
2024-06-10,82.22000122070312
2024-06-11,82.41000366210938
2024-06-12,83.25
2024-06-13,82.7300033569336
2024-06-14,81.80000305175781
2024-06-17,80.70999908447266
2024-06-18,81.33999633789062
2024-06-20,81.51000213623047
2024-06-21,82.20999908447266
2024-06-24,83.44000244140625
2024-06-25,82.76000213623047
2024-06-26,82.95999908447266
2024-06-27,83.44000244140625
2024-06-28,85.94999694824219
2024-07-01,85.63999938964844
2024-07-02,86.5
2024-07-03,85.8499984741211
2024-07-05,85.52999877929688
2024-07-08,84.38999938964844
2024-07-09,85.94999694824219
2024-07-10,87.19000244140625
2024-07-11,87.33000183105469
2024-07-12,86.33999633789062
2024-07-15,85.6500015258789
2024-07-16,87.05999755859375
2024-07-17,86.63999938964844
2024-07-18,85.4000015258789
2024-07-19,85.48999786376953
2024-07-22,85.77999877929688
2024-07-23,86.52999877929688
2024-07-24,87.0
2024-07-25,85.0
2024-07-26,85.5199966430664
2024-07-29,85.63999938964844
2024-07-30,85.0
2024-07-31,85.29000091552734
2024-08-01,84.12000274658203
2024-08-02,88.73999786376953
2024-08-05,87.44000244140625
2024-08-06,89.58000183105469
2024-08-07,88.66000366210938
2024-08-08,90.81999969482422
2024-08-09,90.48999786376953
2024-08-12,90.20999908447266
2024-08-13,91.02999877929688
2024-08-14,90.36000061035156
2024-08-15,90.55999755859375
2024-08-16,90.87000274658203
2024-08-19,91.0199966430664
2024-08-20,90.91999816894531
2024-08-21,91.94999694824219
2024-08-22,92.16999816894531
2024-08-23,93.29000091552734
2024-08-26,93.06999969482422
2024-08-27,93.83000183105469
2024-08-28,95.80999755859375
2024-08-29,96.0
2024-08-30,96.68000030517578
2024-09-03,95.56999969482422
2024-09-04,96.26000213623047
2024-09-05,97.41000366210938
2024-09-06,96.58000183105469
2024-09-09,97.45999908447266
2024-09-10,96.76000213623047
2024-09-11,97.1500015258789
2024-09-12,95.9800033569336
2024-09-13,96.16000366210938
2024-09-16,99.63999938964844
2024-09-17,98.51000213623047
2024-09-18,98.70999908447266
2024-09-19,100.2300033569336
2024-09-20,99.55999755859375
2024-09-23,100.0
2024-09-24,99.5999984741211
2024-09-25,98.18000030517578
2024-09-26,97.55000305175781
2024-09-27,97.68000030517578
2024-09-30,98.83000183105469
2024-10-01,97.61000061035156
2024-10-02,96.62000274658203
2024-10-03,95.9000015258789
2024-10-04,95.62999725341797
2024-10-07,94.69000244140625
2024-10-08,95.68000030517578
2024-10-09,95.61000061035156
2024-10-10,93.76000213623047
2024-10-11,94.3499984741211
2024-10-14,95.5199966430664
2024-10-15,95.66999816894531
2024-10-16,95.25
2024-10-17,95.2699966430664
2024-10-18,96.4800033569336
2024-10-21,95.5
2024-10-22,95.58999633789062
2024-10-23,95.3499984741211
2024-10-24,95.87000274658203
2024-10-25,96.0
2024-10-28,95.30999755859375
2024-10-29,95.9000015258789
2024-10-30,94.9000015258789
2024-10-31,98.66000366210938
2024-11-01,98.80000305175781
2024-11-04,99.08000183105469
2024-11-05,98.79000091552734
2024-11-06,102.4800033569336
2024-11-07,101.97000122070312
2024-11-08,102.73999786376953
2024-11-11,104.0999984741211
2024-11-12,104.23999786376953
2024-11-13,101.68000030517578
2024-11-14,101.19999694824219
2024-11-15,101.83000183105469
2024-11-18,103.94000244140625
2024-11-19,104.70999908447266
2024-11-20,104.08000183105469
2024-11-21,105.02999877929688
