Date,HLNE
2023-08-28,91.33999633789062
2023-08-29,93.0
2023-08-30,92.58000183105469
2023-08-31,92.79000091552734
2023-09-01,93.16000366210938
2023-09-05,92.43000030517578
2023-09-06,91.3499984741211
2023-09-07,91.2699966430664
2023-09-08,91.04000091552734
2023-09-11,90.87000274658203
2023-09-12,91.73999786376953
2023-09-13,91.86000061035156
2023-09-14,91.16999816894531
2023-09-15,91.94000244140625
2023-09-18,91.43000030517578
2023-09-19,90.94999694824219
2023-09-20,91.37999725341797
2023-09-21,89.74500274658203
2023-09-22,89.23999786376953
2023-09-25,90.56999969482422
2023-09-26,90.16999816894531
2023-09-27,90.0199966430664
2023-09-28,90.69999694824219
2023-09-29,90.44000244140625
2023-10-02,89.19999694824219
2023-10-03,87.61000061035156
2023-10-04,87.9800033569336
2023-10-05,88.41000366210938
2023-10-06,89.05000305175781
2023-10-09,88.04000091552734
2023-10-10,87.58000183105469
2023-10-11,88.52999877929688
2023-10-12,86.9800033569336
2023-10-13,85.86000061035156
2023-10-16,86.62000274658203
2023-10-17,85.97000122070312
2023-10-18,83.04000091552734
2023-10-19,81.68000030517578
2023-10-20,79.83000183105469
2023-10-23,80.91000366210938
2023-10-24,81.76000213623047
2023-10-25,80.1500015258789
2023-10-26,81.25
2023-10-27,80.76000213623047
2023-10-30,83.62999725341797
2023-10-31,84.12000274658203
2023-11-01,85.22000122070312
2023-11-02,88.0999984741211
2023-11-03,91.94000244140625
2023-11-06,89.36000061035156
2023-11-07,87.54000091552734
2023-11-08,90.37000274658203
2023-11-09,89.54000091552734
2023-11-10,90.30000305175781
2023-11-13,89.69999694824219
2023-11-14,92.08000183105469
2023-11-15,93.83000183105469
2023-11-16,92.30999755859375
2023-11-17,93.08999633789062
2023-11-20,93.7300033569336
2023-11-21,93.30999755859375
2023-11-22,93.98999786376953
2023-11-24,94.9000015258789
2023-11-27,95.38999938964844
2023-11-28,94.45999908447266
2023-11-29,97.33999633789062
2023-11-30,97.8499984741211
2023-12-01,98.66000366210938
2023-12-04,99.77999877929688
2023-12-05,99.58999633789062
2023-12-06,102.05000305175781
2023-12-07,101.58000183105469
2023-12-08,103.69000244140625
2023-12-11,104.9800033569336
2023-12-12,105.05000305175781
2023-12-13,107.62000274658203
2023-12-14,109.4000015258789
2023-12-15,108.98999786376953
2023-12-18,110.05000305175781
2023-12-19,111.48999786376953
2023-12-20,109.5
2023-12-21,111.0199966430664
2023-12-22,112.19999694824219
2023-12-26,114.69999694824219
2023-12-27,115.69999694824219
2023-12-28,115.19000244140625
2023-12-29,113.44000244140625
2024-01-02,111.79000091552734
2024-01-03,108.23999786376953
2024-01-04,107.7699966430664
2024-01-05,107.80999755859375
2024-01-08,110.25
2024-01-09,108.94999694824219
2024-01-10,111.13999938964844
2024-01-11,110.36000061035156
2024-01-12,112.52999877929688
2024-01-16,113.45999908447266
2024-01-17,114.05999755859375
2024-01-18,115.30000305175781
2024-01-19,118.70999908447266
2024-01-22,119.83000183105469
2024-01-23,116.87999725341797
2024-01-24,114.5
2024-01-25,115.76000213623047
2024-01-26,115.5999984741211
2024-01-29,118.12000274658203
2024-01-30,117.9000015258789
2024-01-31,115.94000244140625
2024-02-01,118.5
2024-02-02,119.76000213623047
2024-02-05,119.05000305175781
2024-02-06,112.29000091552734
2024-02-07,114.12000274658203
2024-02-08,113.18000030517578
2024-02-09,115.87999725341797
2024-02-12,116.62000274658203
2024-02-13,110.87000274658203
2024-02-14,116.26000213623047
2024-02-15,118.27999877929688
2024-02-16,119.44000244140625
2024-02-20,117.61000061035156
2024-02-21,116.91000366210938
2024-02-22,119.44000244140625
2024-02-23,119.05000305175781
2024-02-26,116.72000122070312
2024-02-27,116.94999694824219
2024-02-28,114.44000244140625
2024-02-29,114.8499984741211
2024-03-01,114.73999786376953
2024-03-04,112.69999694824219
2024-03-05,107.80999755859375
2024-03-06,107.02999877929688
2024-03-07,108.7699966430664
2024-03-08,108.08999633789062
2024-03-11,108.33999633789062
2024-03-12,108.22000122070312
2024-03-13,107.80000305175781
2024-03-14,106.30000305175781
2024-03-15,106.12999725341797
2024-03-18,105.7699966430664
2024-03-19,105.93000030517578
2024-03-20,107.95999908447266
2024-03-21,108.97000122070312
2024-03-22,107.81999969482422
2024-03-25,107.22000122070312
2024-03-26,110.05000305175781
2024-03-27,110.87000274658203
2024-03-28,112.76000213623047
2024-04-01,111.29000091552734
2024-04-02,110.58999633789062
2024-04-03,113.19999694824219
2024-04-04,110.94000244140625
2024-04-05,112.7699966430664
2024-04-08,116.43000030517578
2024-04-09,116.5199966430664
2024-04-10,115.16999816894531
2024-04-11,114.22000122070312
2024-04-12,110.52999877929688
2024-04-15,110.19000244140625
2024-04-16,110.31999969482422
2024-04-17,110.23999786376953
2024-04-18,109.6500015258789
2024-04-19,110.08000183105469
2024-04-22,111.4800033569336
2024-04-23,113.48999786376953
2024-04-24,113.33999633789062
2024-04-25,113.37999725341797
2024-04-26,114.52999877929688
2024-04-29,114.22000122070312
2024-04-30,111.72000122070312
2024-05-01,112.54000091552734
2024-05-02,115.33000183105469
2024-05-03,115.66999816894531
2024-05-06,117.80999755859375
2024-05-07,117.5199966430664
2024-05-08,116.5
2024-05-09,115.83999633789062
2024-05-10,115.0
2024-05-13,114.73999786376953
2024-05-14,115.47000122070312
2024-05-15,117.98999786376953
2024-05-16,117.75
2024-05-17,115.5999984741211
2024-05-20,118.47000122070312
2024-05-21,119.38999938964844
2024-05-22,119.20999908447266
2024-05-23,124.22000122070312
2024-05-24,126.94999694824219
2024-05-28,130.0
2024-05-29,123.97000122070312
2024-05-30,124.0
2024-05-31,125.48999786376953
2024-06-03,123.43000030517578
2024-06-04,120.79000091552734
2024-06-05,123.4000015258789
2024-06-06,121.0
2024-06-07,118.56999969482422
2024-06-10,120.56999969482422
2024-06-11,121.7300033569336
2024-06-12,122.94000244140625
2024-06-13,118.22000122070312
2024-06-14,116.22000122070312
2024-06-17,115.5199966430664
2024-06-18,116.48999786376953
2024-06-20,117.86000061035156
2024-06-21,117.52999877929688
2024-06-24,116.86000061035156
2024-06-25,117.97000122070312
2024-06-26,117.7300033569336
2024-06-27,121.30999755859375
2024-06-28,123.58000183105469
2024-07-01,123.12000274658203
2024-07-02,127.26000213623047
2024-07-03,126.13999938964844
2024-07-05,127.0199966430664
2024-07-08,126.0
2024-07-09,126.0
2024-07-10,129.1199951171875
2024-07-11,134.75999450683594
2024-07-12,137.38999938964844
2024-07-15,137.24000549316406
2024-07-16,141.5800018310547
2024-07-17,142.1300048828125
2024-07-18,141.00999450683594
2024-07-19,139.88999938964844
2024-07-22,143.08999633789062
2024-07-23,141.8800048828125
2024-07-24,139.19000244140625
2024-07-25,141.85000610351562
2024-07-26,144.11000061035156
2024-07-29,142.6300048828125
2024-07-30,143.39999389648438
2024-07-31,144.3699951171875
2024-08-01,140.1699981689453
2024-08-02,133.07000732421875
2024-08-05,126.19999694824219
2024-08-06,133.27000427246094
2024-08-07,131.63999938964844
2024-08-08,136.75
2024-08-09,137.0800018310547
2024-08-12,136.00999450683594
2024-08-13,139.14999389648438
2024-08-14,139.82000732421875
2024-08-15,142.02999877929688
2024-08-16,143.08999633789062
2024-08-19,145.14999389648438
2024-08-20,142.8000030517578
2024-08-21,145.1300048828125
2024-08-22,147.25
2024-08-23,151.4499969482422
2024-08-26,152.91000366210938
2024-08-27,153.60000610351562
2024-08-28,149.94000244140625
2024-08-29,150.0800018310547
2024-08-30,152.83999633789062
2024-09-03,148.5399932861328
2024-09-04,149.14999389648438
2024-09-05,148.27999877929688
2024-09-06,145.74000549316406
2024-09-09,151.88999938964844
2024-09-10,148.57000732421875
2024-09-11,147.6699981689453
2024-09-12,150.0
2024-09-13,152.8699951171875
2024-09-16,153.22999572753906
2024-09-17,157.3699951171875
2024-09-18,158.6199951171875
2024-09-19,161.25
2024-09-20,163.25
2024-09-23,164.77999877929688
2024-09-24,166.8800048828125
2024-09-25,165.72000122070312
2024-09-26,167.1999969482422
2024-09-27,166.6699981689453
2024-09-30,168.38999938964844
2024-10-01,168.0
2024-10-02,168.42999267578125
2024-10-03,170.8300018310547
2024-10-04,173.60000610351562
2024-10-07,172.02000427246094
2024-10-08,173.00999450683594
2024-10-09,175.13999938964844
2024-10-10,172.5800018310547
2024-10-11,174.74000549316406
2024-10-14,177.16000366210938
2024-10-15,176.1300048828125
2024-10-16,178.27499389648438
2024-10-17,181.0
2024-10-18,180.9199981689453
2024-10-21,179.1300048828125
2024-10-22,177.77999877929688
2024-10-23,175.63999938964844
2024-10-24,177.92999267578125
2024-10-25,177.85000610351562
2024-10-28,182.61000061035156
2024-10-29,182.82000732421875
2024-10-30,182.22000122070312
2024-10-31,179.63999938964844
2024-11-01,179.89999389648438
2024-11-04,178.64999389648438
2024-11-05,180.24000549316406
2024-11-06,192.6300048828125
2024-11-07,189.4199981689453
2024-11-08,194.47000122070312
2024-11-11,201.6199951171875
2024-11-12,196.89999389648438
2024-11-13,190.38999938964844
2024-11-14,193.17999267578125
2024-11-15,191.8800048828125
2024-11-18,191.3300018310547
2024-11-19,194.41000366210938
2024-11-20,194.47999572753906
2024-11-21,198.1699981689453
