Date,PNFP
2023-05-31,48.650001525878906
2023-06-01,50.40999984741211
2023-06-02,53.720001220703125
2023-06-05,52.0
2023-06-06,54.880001068115234
2023-06-07,56.29999923706055
2023-06-08,55.81999969482422
2023-06-09,55.400001525878906
2023-06-12,55.58000183105469
2023-06-13,57.5099983215332
2023-06-14,56.11000061035156
2023-06-15,57.720001220703125
2023-06-16,57.93000030517578
2023-06-20,57.380001068115234
2023-06-21,56.40999984741211
2023-06-22,54.13999938964844
2023-06-23,54.119998931884766
2023-06-26,53.970001220703125
2023-06-27,55.15999984741211
2023-06-28,54.81999969482422
2023-06-29,56.9900016784668
2023-06-30,56.650001525878906
2023-07-03,57.5
2023-07-05,56.709999084472656
2023-07-06,56.40999984741211
2023-07-07,57.91999816894531
2023-07-10,58.5
2023-07-11,59.43000030517578
2023-07-12,60.150001525878906
2023-07-13,62.22999954223633
2023-07-14,60.16999816894531
2023-07-17,61.279998779296875
2023-07-18,64.72000122070312
2023-07-19,69.81999969482422
2023-07-20,70.94000244140625
2023-07-21,70.01000213623047
2023-07-24,71.70999908447266
2023-07-25,71.98999786376953
2023-07-26,75.47000122070312
2023-07-27,73.48999786376953
2023-07-28,75.19999694824219
2023-07-31,75.9000015258789
2023-08-01,74.66000366210938
2023-08-02,73.5199966430664
2023-08-03,74.11000061035156
2023-08-04,74.61000061035156
2023-08-07,75.94999694824219
2023-08-08,74.33999633789062
2023-08-09,73.25
2023-08-10,73.08000183105469
2023-08-11,72.86000061035156
2023-08-14,71.06999969482422
2023-08-15,68.6500015258789
2023-08-16,67.36000061035156
2023-08-17,67.0
2023-08-18,66.52999877929688
2023-08-21,66.83000183105469
2023-08-22,65.01000213623047
2023-08-23,65.83000183105469
2023-08-24,66.3499984741211
2023-08-25,65.30999755859375
2023-08-28,66.33000183105469
2023-08-29,67.13999938964844
2023-08-30,66.63999938964844
2023-08-31,66.55999755859375
2023-09-01,68.91999816894531
2023-09-05,68.4000015258789
2023-09-06,67.51000213623047
2023-09-07,66.45999908447266
2023-09-08,67.66999816894531
2023-09-11,68.16000366210938
2023-09-12,68.55000305175781
2023-09-13,67.44000244140625
2023-09-14,67.76000213623047
2023-09-15,66.87999725341797
2023-09-18,66.4000015258789
2023-09-19,66.93000030517578
2023-09-20,65.83000183105469
2023-09-21,65.45999908447266
2023-09-22,65.44999694824219
2023-09-25,66.45999908447266
2023-09-26,65.44999694824219
2023-09-27,65.18000030517578
2023-09-28,65.66999816894531
2023-09-29,67.04000091552734
2023-10-02,65.19000244140625
2023-10-03,64.26000213623047
2023-10-04,64.72000122070312
2023-10-05,66.12999725341797
2023-10-06,66.7699966430664
2023-10-09,66.25
2023-10-10,67.58999633789062
2023-10-11,68.19000244140625
2023-10-12,67.9000015258789
2023-10-13,65.9000015258789
2023-10-16,68.33000183105469
2023-10-17,69.25
2023-10-18,65.04000091552734
2023-10-19,65.3499984741211
2023-10-20,61.63999938964844
2023-10-23,61.54999923706055
2023-10-24,61.0
2023-10-25,60.93000030517578
2023-10-26,62.33000183105469
2023-10-27,60.77000045776367
2023-10-30,61.36000061035156
2023-10-31,62.36000061035156
2023-11-01,62.88999938964844
2023-11-02,66.33000183105469
2023-11-03,68.79000091552734
2023-11-06,67.66000366210938
2023-11-07,67.33000183105469
2023-11-08,66.4800033569336
2023-11-09,64.62000274658203
2023-11-10,65.20999908447266
2023-11-13,66.0199966430664
2023-11-14,71.56999969482422
2023-11-15,72.23999786376953
2023-11-16,72.37000274658203
2023-11-17,72.95999908447266
2023-11-20,72.41000366210938
2023-11-21,70.44999694824219
2023-11-22,70.75
2023-11-24,71.30999755859375
2023-11-27,71.8499984741211
2023-11-28,70.95999908447266
2023-11-29,73.0999984741211
2023-11-30,72.56999969482422
2023-12-01,76.87000274658203
2023-12-04,79.08999633789062
2023-12-05,78.97000122070312
2023-12-06,79.77999877929688
2023-12-07,81.56999969482422
2023-12-08,82.58000183105469
2023-12-11,81.30999755859375
2023-12-12,80.31999969482422
2023-12-13,84.72000122070312
2023-12-14,89.33999633789062
2023-12-15,87.58999633789062
2023-12-18,86.80999755859375
2023-12-19,87.68000030517578
2023-12-20,85.36000061035156
2023-12-21,85.4800033569336
2023-12-22,86.44000244140625
2023-12-26,87.61000061035156
2023-12-27,87.62000274658203
2023-12-28,87.83999633789062
2023-12-29,87.22000122070312
2024-01-02,87.58000183105469
2024-01-03,84.0999984741211
2024-01-04,84.41999816894531
2024-01-05,85.98999786376953
2024-01-08,86.76000213623047
2024-01-09,85.4800033569336
2024-01-10,85.7699966430664
2024-01-11,84.73999786376953
2024-01-12,84.45999908447266
2024-01-16,82.86000061035156
2024-01-17,83.27999877929688
2024-01-18,83.87000274658203
2024-01-19,85.80000305175781
2024-01-22,87.7699966430664
2024-01-23,87.37000274658203
2024-01-24,89.87999725341797
2024-01-25,89.61000061035156
2024-01-26,89.70999908447266
2024-01-29,91.4800033569336
2024-01-30,91.81999969482422
2024-01-31,88.37999725341797
2024-02-01,82.58000183105469
2024-02-02,82.95999908447266
2024-02-05,81.36000061035156
2024-02-06,80.43000030517578
2024-02-07,80.7699966430664
2024-02-08,80.83999633789062
2024-02-09,81.62999725341797
2024-02-12,83.55000305175781
2024-02-13,80.2300033569336
2024-02-14,82.37000274658203
2024-02-15,85.0199966430664
2024-02-16,84.08999633789062
2024-02-20,84.23999786376953
2024-02-21,84.05000305175781
2024-02-22,83.73999786376953
2024-02-23,83.22000122070312
2024-02-26,83.08999633789062
2024-02-27,83.27999877929688
2024-02-28,81.36000061035156
2024-02-29,82.72000122070312
2024-03-01,80.9000015258789
2024-03-04,81.33000183105469
2024-03-05,84.23999786376953
2024-03-06,84.51000213623047
2024-03-07,84.75
2024-03-08,83.63999938964844
2024-03-11,83.2699966430664
2024-03-12,82.22000122070312
2024-03-13,82.01000213623047
2024-03-14,80.26000213623047
2024-03-15,79.4000015258789
2024-03-18,79.26000213623047
2024-03-19,80.08999633789062
2024-03-20,82.87999725341797
2024-03-21,84.62000274658203
2024-03-22,82.83000183105469
2024-03-25,83.04000091552734
2024-03-26,82.93000030517578
2024-03-27,85.6500015258789
2024-03-28,85.87999725341797
2024-04-01,83.55999755859375
2024-04-02,81.95999908447266
2024-04-03,81.56999969482422
2024-04-04,81.2699966430664
2024-04-05,82.27999877929688
2024-04-08,83.30000305175781
2024-04-09,84.43000030517578
2024-04-10,79.5
2024-04-11,80.45999908447266
2024-04-12,79.94999694824219
2024-04-15,79.79000091552734
2024-04-16,78.94999694824219
2024-04-17,78.33000183105469
2024-04-18,78.45999908447266
2024-04-19,79.5
2024-04-22,81.41999816894531
2024-04-23,81.33999633789062
2024-04-24,82.95999908447266
2024-04-25,81.52999877929688
2024-04-26,80.29000091552734
2024-04-29,79.36000061035156
2024-04-30,76.69999694824219
2024-05-01,78.25
2024-05-02,80.8499984741211
2024-05-03,82.19000244140625
2024-05-06,83.27999877929688
2024-05-07,83.29000091552734
2024-05-08,83.68000030517578
2024-05-09,83.48999786376953
2024-05-10,83.58000183105469
2024-05-13,83.41999816894531
2024-05-14,84.2300033569336
2024-05-15,84.69999694824219
2024-05-16,83.55000305175781
2024-05-17,83.02999877929688
2024-05-20,82.80000305175781
2024-05-21,83.0199966430664
2024-05-22,81.5199966430664
2024-05-23,78.8499984741211
2024-05-24,79.37999725341797
2024-05-28,78.88999938964844
2024-05-29,76.58000183105469
2024-05-30,78.23999786376953
2024-05-31,79.51000213623047
2024-06-03,77.08000183105469
2024-06-04,75.81999969482422
2024-06-05,76.81999969482422
2024-06-06,76.87000274658203
2024-06-07,76.48999786376953
2024-06-10,74.9000015258789
2024-06-11,74.62000274658203
2024-06-12,76.80999755859375
2024-06-13,76.20999908447266
2024-06-14,74.98999786376953
2024-06-17,76.2699966430664
2024-06-18,76.2699966430664
2024-06-20,77.0
2024-06-21,76.5999984741211
2024-06-24,77.20999908447266
2024-06-25,76.12000274658203
2024-06-26,76.70999908447266
2024-06-27,77.2699966430664
2024-06-28,80.04000091552734
2024-07-01,79.18000030517578
2024-07-02,80.2300033569336
2024-07-03,78.19999694824219
2024-07-05,76.97000122070312
2024-07-08,77.12999725341797
2024-07-09,78.16000366210938
2024-07-10,80.16000366210938
2024-07-11,84.98999786376953
2024-07-12,85.9000015258789
2024-07-15,88.7300033569336
2024-07-16,91.25
2024-07-17,93.97000122070312
2024-07-18,93.63999938964844
2024-07-19,93.08999633789062
2024-07-22,94.66999816894531
2024-07-23,96.62000274658203
2024-07-24,94.16000366210938
2024-07-25,96.97000122070312
2024-07-26,97.83000183105469
2024-07-29,95.8499984741211
2024-07-30,97.04000091552734
2024-07-31,96.31999969482422
2024-08-01,92.25
2024-08-02,88.26000213623047
2024-08-05,84.44000244140625
2024-08-06,85.0199966430664
2024-08-07,85.0999984741211
2024-08-08,87.13999938964844
2024-08-09,86.97000122070312
2024-08-12,87.72000122070312
2024-08-13,88.8499984741211
2024-08-14,87.51000213623047
2024-08-15,89.5
2024-08-16,91.58999633789062
2024-08-19,93.44999694824219
2024-08-20,91.80000305175781
2024-08-21,92.5
2024-08-22,93.81999969482422
2024-08-23,98.38999938964844
2024-08-26,97.66000366210938
2024-08-27,97.80000305175781
2024-08-28,98.19000244140625
2024-08-29,99.06999969482422
2024-08-30,99.56999969482422
2024-09-03,98.16999816894531
2024-09-04,97.56999969482422
2024-09-05,96.12000274658203
2024-09-06,93.0199966430664
2024-09-09,93.41999816894531
2024-09-10,91.62000274658203
2024-09-11,90.56999969482422
2024-09-12,92.1500015258789
2024-09-13,94.91000366210938
2024-09-16,95.37999725341797
2024-09-17,96.11000061035156
2024-09-18,97.36000061035156
2024-09-19,100.55999755859375
2024-09-20,99.98999786376953
2024-09-23,99.75
2024-09-24,97.91000366210938
2024-09-25,95.54000091552734
2024-09-26,96.47000122070312
2024-09-27,96.66999816894531
2024-09-30,97.97000122070312
2024-10-01,93.19000244140625
2024-10-02,93.4000015258789
2024-10-03,92.94999694824219
2024-10-04,96.20999908447266
2024-10-07,95.05000305175781
2024-10-08,93.97000122070312
2024-10-09,96.5
2024-10-10,95.80000305175781
2024-10-11,98.69000244140625
2024-10-14,99.30999755859375
2024-10-15,100.52999877929688
2024-10-16,105.47000122070312
2024-10-17,106.4000015258789
2024-10-18,105.62000274658203
2024-10-21,101.7699966430664
2024-10-22,102.75
2024-10-23,101.91999816894531
2024-10-24,103.11000061035156
2024-10-25,100.76000213623047
2024-10-28,103.94999694824219
2024-10-29,104.13999938964844
2024-10-30,106.45999908447266
2024-10-31,105.44999694824219
2024-11-01,104.63999938964844
2024-11-04,103.83000183105469
2024-11-05,106.33999633789062
2024-11-06,122.58000183105469
2024-11-07,119.04000091552734
2024-11-08,121.05999755859375
2024-11-11,126.77999877929688
2024-11-12,126.18000030517578
2024-11-13,124.80000305175781
2024-11-14,123.41999816894531
2024-11-15,123.98999786376953
2024-11-18,124.05999755859375
2024-11-19,122.66000366210938
2024-11-20,121.44999694824219
2024-11-21,122.45999908447266
