Date,EWBC
2023-11-17,62.380001068115234
2023-11-20,61.65999984741211
2023-11-21,60.880001068115234
2023-11-22,60.97999954223633
2023-11-24,61.029998779296875
2023-11-27,61.36000061035156
2023-11-28,60.900001525878906
2023-11-29,62.41999816894531
2023-11-30,62.91999816894531
2023-12-01,65.68000030517578
2023-12-04,66.94999694824219
2023-12-05,66.58000183105469
2023-12-06,66.9000015258789
2023-12-07,67.30999755859375
2023-12-08,68.62000274658203
2023-12-11,68.43000030517578
2023-12-12,67.41000366210938
2023-12-13,70.47000122070312
2023-12-14,72.75
2023-12-15,71.37999725341797
2023-12-18,71.7699966430664
2023-12-19,72.37999725341797
2023-12-20,70.73999786376953
2023-12-21,71.41000366210938
2023-12-22,71.51000213623047
2023-12-26,72.44000244140625
2023-12-27,72.55000305175781
2023-12-28,72.86000061035156
2023-12-29,71.94999694824219
2024-01-02,72.88999938964844
2024-01-03,70.54000091552734
2024-01-04,71.04000091552734
2024-01-05,72.45999908447266
2024-01-08,73.1500015258789
2024-01-09,72.63999938964844
2024-01-10,72.83999633789062
2024-01-11,72.3499984741211
2024-01-12,71.79000091552734
2024-01-16,70.08000183105469
2024-01-17,68.95999908447266
2024-01-18,69.33999633789062
2024-01-19,70.86000061035156
2024-01-22,72.91999816894531
2024-01-23,73.68000030517578
2024-01-24,75.7300033569336
2024-01-25,74.94999694824219
2024-01-26,74.27999877929688
2024-01-29,76.04000091552734
2024-01-30,74.8499984741211
2024-01-31,72.80999755859375
2024-02-01,69.23999786376953
2024-02-02,70.04000091552734
2024-02-05,69.73999786376953
2024-02-06,69.26000213623047
2024-02-07,69.19999694824219
2024-02-08,69.16999816894531
2024-02-09,69.41000366210938
2024-02-12,71.62999725341797
2024-02-13,69.47000122070312
2024-02-14,71.55999755859375
2024-02-15,73.16999816894531
2024-02-16,71.88999938964844
2024-02-20,71.41000366210938
2024-02-21,70.91000366210938
2024-02-22,72.11000061035156
2024-02-23,72.36000061035156
2024-02-26,71.18000030517578
2024-02-27,73.11000061035156
2024-02-28,72.12999725341797
2024-02-29,72.86000061035156
2024-03-01,72.16000366210938
2024-03-04,73.22000122070312
2024-03-05,76.69000244140625
2024-03-06,77.12999725341797
2024-03-07,76.86000061035156
2024-03-08,76.81999969482422
2024-03-11,76.37000274658203
2024-03-12,76.37999725341797
2024-03-13,76.63999938964844
2024-03-14,74.58999633789062
2024-03-15,75.20999908447266
2024-03-18,74.72000122070312
2024-03-19,74.70999908447266
2024-03-20,75.93000030517578
2024-03-21,77.41999816894531
2024-03-22,75.9000015258789
2024-03-25,76.91000366210938
2024-03-26,76.33000183105469
2024-03-27,79.25
2024-03-28,79.11000061035156
2024-04-01,78.01000213623047
2024-04-02,76.0999984741211
2024-04-03,75.7699966430664
2024-04-04,74.98999786376953
2024-04-05,75.41000366210938
2024-04-08,76.44000244140625
2024-04-09,76.25
2024-04-10,73.69999694824219
2024-04-11,73.87000274658203
2024-04-12,72.76000213623047
2024-04-15,72.37999725341797
2024-04-16,71.3499984741211
2024-04-17,71.55999755859375
2024-04-18,71.80000305175781
2024-04-19,72.87999725341797
2024-04-22,74.47000122070312
2024-04-23,75.30000305175781
2024-04-24,77.19999694824219
2024-04-25,76.36000061035156
2024-04-26,75.9800033569336
2024-04-29,76.44999694824219
2024-04-30,74.48999786376953
2024-05-01,75.55999755859375
2024-05-02,75.2300033569336
2024-05-03,76.63999938964844
2024-05-06,77.48999786376953
2024-05-07,77.44000244140625
2024-05-08,77.44000244140625
2024-05-09,77.30999755859375
2024-05-10,77.19999694824219
2024-05-13,77.18000030517578
2024-05-14,77.86000061035156
2024-05-15,78.20999908447266
2024-05-16,77.3499984741211
2024-05-17,77.41000366210938
2024-05-20,76.37999725341797
2024-05-21,76.0199966430664
2024-05-22,74.87999725341797
2024-05-23,73.68000030517578
2024-05-24,73.79000091552734
2024-05-28,73.55999755859375
2024-05-29,72.08999633789062
2024-05-30,73.44999694824219
2024-05-31,74.19000244140625
2024-06-03,72.83000183105469
2024-06-04,71.16999816894531
2024-06-05,71.91000366210938
2024-06-06,72.29000091552734
2024-06-07,72.0
2024-06-10,70.63999938964844
2024-06-11,70.63999938964844
2024-06-12,71.72000122070312
2024-06-13,69.91000366210938
2024-06-14,69.41000366210938
2024-06-17,70.75
2024-06-18,71.16999816894531
2024-06-20,71.12999725341797
2024-06-21,71.6500015258789
2024-06-24,72.83999633789062
2024-06-25,71.76000213623047
2024-06-26,71.9000015258789
2024-06-27,71.72000122070312
2024-06-28,73.2300033569336
2024-07-01,73.36000061035156
2024-07-02,73.88999938964844
2024-07-03,72.6500015258789
2024-07-05,70.41000366210938
2024-07-08,70.73999786376953
2024-07-09,71.76000213623047
2024-07-10,72.75
2024-07-11,75.7699966430664
2024-07-12,76.30000305175781
2024-07-15,77.41999816894531
2024-07-16,80.9000015258789
2024-07-17,81.19000244140625
2024-07-18,79.79000091552734
2024-07-19,79.91999816894531
2024-07-22,81.91999816894531
2024-07-23,83.7300033569336
2024-07-24,84.41000366210938
2024-07-25,87.01000213623047
2024-07-26,87.97000122070312
2024-07-29,86.88999938964844
2024-07-30,88.25
2024-07-31,87.88999938964844
2024-08-01,83.16999816894531
2024-08-02,79.48999786376953
2024-08-05,76.83000183105469
2024-08-06,77.25
2024-08-07,77.44000244140625
2024-08-08,78.51000213623047
2024-08-09,78.11000061035156
2024-08-12,77.20999908447266
2024-08-13,78.1500015258789
2024-08-14,78.25
2024-08-15,80.1500015258789
2024-08-16,80.94000244140625
2024-08-19,81.83000183105469
2024-08-20,80.23999786376953
2024-08-21,80.86000061035156
2024-08-22,80.86000061035156
2024-08-23,84.69000244140625
2024-08-26,82.62000274658203
2024-08-27,81.9800033569336
2024-08-28,82.9800033569336
2024-08-29,83.2699966430664
2024-08-30,84.06999969482422
2024-09-03,82.80999755859375
2024-09-04,81.61000061035156
2024-09-05,80.56999969482422
2024-09-06,78.7300033569336
2024-09-09,80.13999938964844
2024-09-10,79.33000183105469
2024-09-11,78.27999877929688
2024-09-12,78.08000183105469
2024-09-13,79.5
2024-09-16,79.98999786376953
2024-09-17,81.27999877929688
2024-09-18,81.2699966430664
2024-09-19,83.22000122070312
2024-09-20,82.56999969482422
2024-09-23,82.4000015258789
2024-09-24,81.31999969482422
2024-09-25,79.91999816894531
2024-09-26,81.20999908447266
2024-09-27,81.52999877929688
2024-09-30,82.73999786376953
2024-10-01,80.04000091552734
2024-10-02,80.61000061035156
2024-10-03,80.94999694824219
2024-10-04,82.91999816894531
2024-10-07,83.2300033569336
2024-10-08,83.12000274658203
2024-10-09,85.2699966430664
2024-10-10,85.11000061035156
2024-10-11,88.33000183105469
2024-10-14,89.30000305175781
2024-10-15,90.12999725341797
2024-10-16,91.66000366210938
2024-10-17,93.06999969482422
2024-10-18,91.83000183105469
2024-10-21,89.08000183105469
2024-10-22,90.37999725341797
2024-10-23,95.62999725341797
2024-10-24,97.19000244140625
2024-10-25,95.0999984741211
2024-10-28,98.83999633789062
2024-10-29,98.4800033569336
2024-10-30,98.83000183105469
2024-10-31,97.48999786376953
2024-11-01,97.3499984741211
2024-11-04,96.45999908447266
2024-11-05,97.73999786376953
2024-11-06,107.16000366210938
2024-11-07,101.69000244140625
2024-11-08,101.87999725341797
2024-11-11,105.9800033569336
2024-11-12,106.72000122070312
2024-11-13,103.83999633789062
2024-11-14,103.56999969482422
2024-11-15,103.33999633789062
2024-11-18,103.83999633789062
2024-11-19,104.2300033569336
2024-11-20,105.5
2024-11-21,106.83000183105469
