Date,SLM
2024-02-01,19.489999771118164
2024-02-02,19.309999465942383
2024-02-05,19.270000457763672
2024-02-06,19.219999313354492
2024-02-07,19.09000015258789
2024-02-08,19.5
2024-02-09,19.600000381469727
2024-02-12,19.860000610351562
2024-02-13,19.600000381469727
2024-02-14,20.15999984741211
2024-02-15,20.260000228881836
2024-02-16,20.18000030517578
2024-02-20,20.260000228881836
2024-02-21,19.770000457763672
2024-02-22,19.690000534057617
2024-02-23,19.670000076293945
2024-02-26,19.549999237060547
2024-02-27,20.020000457763672
2024-02-28,20.520000457763672
2024-02-29,20.829999923706055
2024-03-01,20.700000762939453
2024-03-04,21.020000457763672
2024-03-05,20.850000381469727
2024-03-06,20.649999618530273
2024-03-07,21.040000915527344
2024-03-08,20.68000030517578
2024-03-11,20.809999465942383
2024-03-12,20.989999771118164
2024-03-13,21.09000015258789
2024-03-14,20.850000381469727
2024-03-15,20.540000915527344
2024-03-18,20.510000228881836
2024-03-19,20.639999389648438
2024-03-20,21.110000610351562
2024-03-21,21.6200008392334
2024-03-22,21.360000610351562
2024-03-25,21.350000381469727
2024-03-26,21.139999389648438
2024-03-27,21.600000381469727
2024-03-28,21.790000915527344
2024-04-01,21.329999923706055
2024-04-02,21.15999984741211
2024-04-03,21.360000610351562
2024-04-04,21.059999465942383
2024-04-05,21.219999313354492
2024-04-08,21.489999771118164
2024-04-09,21.270000457763672
2024-04-10,20.90999984741211
2024-04-11,21.0
2024-04-12,20.670000076293945
2024-04-15,20.719999313354492
2024-04-16,20.65999984741211
2024-04-17,20.579999923706055
2024-04-18,20.780000686645508
2024-04-19,21.09000015258789
2024-04-22,21.31999969482422
2024-04-23,21.93000030517578
2024-04-24,22.100000381469727
2024-04-25,21.93000030517578
2024-04-26,21.899999618530273
2024-04-29,21.6299991607666
2024-04-30,21.190000534057617
2024-05-01,21.25
2024-05-02,21.479999542236328
2024-05-03,22.010000228881836
2024-05-06,21.68000030517578
2024-05-07,21.6299991607666
2024-05-08,21.760000228881836
2024-05-09,21.940000534057617
2024-05-10,21.780000686645508
2024-05-13,21.489999771118164
2024-05-14,21.329999923706055
2024-05-15,21.010000228881836
2024-05-16,21.06999969482422
2024-05-17,21.15999984741211
2024-05-20,20.670000076293945
2024-05-21,21.020000457763672
2024-05-22,20.600000381469727
2024-05-23,20.649999618530273
2024-05-24,20.979999542236328
2024-05-28,20.510000228881836
2024-05-29,20.540000915527344
2024-05-30,20.920000076293945
2024-05-31,21.459999084472656
2024-06-03,21.209999084472656
2024-06-04,21.09000015258789
2024-06-05,20.940000534057617
2024-06-06,20.770000457763672
2024-06-07,20.56999969482422
2024-06-10,20.790000915527344
2024-06-11,20.110000610351562
2024-06-12,20.739999771118164
2024-06-13,20.639999389648438
2024-06-14,20.030000686645508
2024-06-17,20.440000534057617
2024-06-18,20.510000228881836
2024-06-20,20.670000076293945
2024-06-21,20.81999969482422
2024-06-24,20.989999771118164
2024-06-25,20.65999984741211
2024-06-26,20.540000915527344
2024-06-27,20.510000228881836
2024-06-28,20.790000915527344
2024-07-01,20.709999084472656
2024-07-02,20.889999389648438
2024-07-03,20.8799991607666
2024-07-05,20.34000015258789
2024-07-08,20.649999618530273
2024-07-09,20.700000762939453
2024-07-10,20.760000228881836
2024-07-11,21.709999084472656
2024-07-12,21.90999984741211
2024-07-15,22.90999984741211
2024-07-16,23.700000762939453
2024-07-17,23.5
2024-07-18,23.350000381469727
2024-07-19,22.93000030517578
2024-07-22,23.31999969482422
2024-07-23,23.5
2024-07-24,23.639999389648438
2024-07-25,23.0
2024-07-26,22.729999542236328
2024-07-29,22.559999465942383
2024-07-30,22.799999237060547
2024-07-31,22.690000534057617
2024-08-01,22.110000610351562
2024-08-02,20.84000015258789
2024-08-05,20.1299991607666
2024-08-06,19.93000030517578
2024-08-07,19.940000534057617
2024-08-08,20.450000762939453
2024-08-09,20.6200008392334
2024-08-12,20.34000015258789
2024-08-13,20.700000762939453
2024-08-14,20.670000076293945
2024-08-15,21.010000228881836
2024-08-16,21.059999465942383
2024-08-19,21.190000534057617
2024-08-20,20.979999542236328
2024-08-21,21.0
2024-08-22,21.049999237060547
2024-08-23,21.649999618530273
2024-08-26,21.510000228881836
2024-08-27,21.149999618530273
2024-08-28,21.559999465942383
2024-08-29,21.65999984741211
2024-08-30,22.059999465942383
2024-09-03,21.700000762939453
2024-09-04,21.25
2024-09-05,20.93000030517578
2024-09-06,20.139999389648438
2024-09-09,20.149999618530273
2024-09-10,20.229999542236328
2024-09-11,20.049999237060547
2024-09-12,20.90999984741211
2024-09-13,21.229999542236328
2024-09-16,21.229999542236328
2024-09-17,21.579999923706055
2024-09-18,21.739999771118164
2024-09-19,22.079999923706055
2024-09-20,22.06999969482422
2024-09-23,22.06999969482422
2024-09-24,21.530000686645508
2024-09-25,21.850000381469727
2024-09-26,22.25
2024-09-27,22.559999465942383
2024-09-30,22.8700008392334
2024-10-01,21.969999313354492
2024-10-02,21.989999771118164
2024-10-03,22.010000228881836
2024-10-04,22.760000228881836
2024-10-07,22.93000030517578
2024-10-08,22.84000015258789
2024-10-09,22.75
2024-10-10,22.690000534057617
2024-10-11,23.270000457763672
2024-10-14,23.09000015258789
2024-10-15,23.18000030517578
2024-10-16,23.510000228881836
2024-10-17,23.639999389648438
2024-10-18,23.209999084472656
2024-10-21,22.950000762939453
2024-10-22,23.030000686645508
2024-10-23,22.799999237060547
2024-10-24,22.209999084472656
2024-10-25,21.899999618530273
2024-10-28,22.350000381469727
2024-10-29,22.15999984741211
2024-10-30,22.559999465942383
2024-10-31,22.030000686645508
2024-11-01,21.700000762939453
2024-11-04,21.3700008392334
2024-11-05,21.8799991607666
2024-11-06,24.479999542236328
2024-11-07,23.709999084472656
2024-11-08,23.209999084472656
2024-11-11,23.899999618530273
2024-11-12,24.079999923706055
2024-11-13,24.049999237060547
2024-11-14,24.020000457763672
2024-11-15,24.469999313354492
2024-11-18,24.200000762939453
2024-11-19,23.8700008392334
2024-11-20,23.969999313354492
2024-11-21,24.860000610351562
