Date,CROX
2023-06-16,109.94999694824219
2023-06-20,105.94999694824219
2023-06-21,108.58000183105469
2023-06-22,107.05999755859375
2023-06-23,106.01000213623047
2023-06-26,104.79000091552734
2023-06-27,107.08000183105469
2023-06-28,107.12999725341797
2023-06-29,108.20999908447266
2023-06-30,112.44000244140625
2023-07-03,117.05999755859375
2023-07-05,114.26000213623047
2023-07-06,111.43000030517578
2023-07-07,112.43000030517578
2023-07-10,117.37000274658203
2023-07-11,120.44000244140625
2023-07-12,126.41999816894531
2023-07-13,125.98999786376953
2023-07-14,124.04000091552734
2023-07-17,127.0999984741211
2023-07-18,127.33999633789062
2023-07-19,129.88999938964844
2023-07-20,121.83999633789062
2023-07-21,122.80999755859375
2023-07-24,122.66000366210938
2023-07-25,121.87000274658203
2023-07-26,119.80000305175781
2023-07-27,102.30000305175781
2023-07-28,108.13999938964844
2023-07-31,108.3499984741211
2023-08-01,107.0
2023-08-02,104.30000305175781
2023-08-03,103.7699966430664
2023-08-04,105.91000366210938
2023-08-07,104.4800033569336
2023-08-08,104.05999755859375
2023-08-09,102.94999694824219
2023-08-10,103.0
2023-08-11,100.58999633789062
2023-08-14,99.22000122070312
2023-08-15,97.80000305175781
2023-08-16,94.01000213623047
2023-08-17,92.47000122070312
2023-08-18,94.80000305175781
2023-08-21,98.08000183105469
2023-08-22,98.51000213623047
2023-08-23,99.20999908447266
2023-08-24,95.0999984741211
2023-08-25,95.55999755859375
2023-08-28,96.83999633789062
2023-08-29,97.3499984741211
2023-08-30,96.83999633789062
2023-08-31,97.33999633789062
2023-09-01,99.86000061035156
2023-09-05,98.38999938964844
2023-09-06,96.36000061035156
2023-09-07,96.27999877929688
2023-09-08,93.37000274658203
2023-09-11,92.75
2023-09-12,91.86000061035156
2023-09-13,89.51000213623047
2023-09-14,90.72000122070312
2023-09-15,87.98999786376953
2023-09-18,87.62000274658203
2023-09-19,89.68000030517578
2023-09-20,87.94000244140625
2023-09-21,86.08000183105469
2023-09-22,86.44999694824219
2023-09-25,86.30999755859375
2023-09-26,83.86000061035156
2023-09-27,84.55999755859375
2023-09-28,85.87000274658203
2023-09-29,88.2300033569336
2023-10-02,87.87999725341797
2023-10-03,85.94000244140625
2023-10-04,85.48999786376953
2023-10-05,84.2699966430664
2023-10-06,84.81999969482422
2023-10-09,85.19999694824219
2023-10-10,86.94000244140625
2023-10-11,86.58000183105469
2023-10-12,84.80000305175781
2023-10-13,82.7300033569336
2023-10-16,85.7300033569336
2023-10-17,87.2300033569336
2023-10-18,85.30000305175781
2023-10-19,84.44999694824219
2023-10-20,85.55999755859375
2023-10-23,84.8499984741211
2023-10-24,89.16000366210938
2023-10-25,87.5199966430664
2023-10-26,86.3499984741211
2023-10-27,85.9800033569336
2023-10-30,87.4800033569336
2023-10-31,89.31999969482422
2023-11-01,87.41000366210938
2023-11-02,82.79000091552734
2023-11-03,83.93000030517578
2023-11-06,82.19999694824219
2023-11-07,84.4000015258789
2023-11-08,82.9800033569336
2023-11-09,79.23999786376953
2023-11-10,79.69000244140625
2023-11-13,77.2699966430664
2023-11-14,85.13999938964844
2023-11-15,89.51000213623047
2023-11-16,87.81999969482422
2023-11-17,91.18000030517578
2023-11-20,94.56999969482422
2023-11-21,92.5999984741211
2023-11-22,93.69999694824219
2023-11-24,94.58999633789062
2023-11-27,96.16000366210938
2023-11-28,101.08999633789062
2023-11-29,103.69999694824219
2023-11-30,105.61000061035156
2023-12-01,106.55999755859375
2023-12-04,105.05999755859375
2023-12-05,102.19999694824219
2023-12-06,103.66999816894531
2023-12-07,104.11000061035156
2023-12-08,103.73999786376953
2023-12-11,104.5999984741211
2023-12-12,104.91999816894531
2023-12-13,106.80000305175781
2023-12-14,107.86000061035156
2023-12-15,107.11000061035156
2023-12-18,103.62999725341797
2023-12-19,105.26000213623047
2023-12-20,100.87999725341797
2023-12-21,102.33000183105469
2023-12-22,98.18000030517578
2023-12-26,96.69999694824219
2023-12-27,94.51000213623047
2023-12-28,95.2699966430664
2023-12-29,93.41000366210938
2024-01-02,93.7699966430664
2024-01-03,88.69000244140625
2024-01-04,89.77999877929688
2024-01-05,86.45999908447266
2024-01-08,104.02999877929688
2024-01-09,100.12000274658203
2024-01-10,105.16000366210938
2024-01-11,104.9000015258789
2024-01-12,103.38999938964844
2024-01-16,100.7300033569336
2024-01-17,99.47000122070312
2024-01-18,100.5
2024-01-19,101.3499984741211
2024-01-22,102.08999633789062
2024-01-23,101.98999786376953
2024-01-24,100.19999694824219
2024-01-25,100.66000366210938
2024-01-26,102.95999908447266
2024-01-29,104.4000015258789
2024-01-30,103.94000244140625
2024-01-31,101.4800033569336
2024-02-01,100.80999755859375
2024-02-02,98.18000030517578
2024-02-05,96.20999908447266
2024-02-06,99.0
2024-02-07,99.97000122070312
2024-02-08,104.30999755859375
2024-02-09,107.54000091552734
2024-02-12,110.08000183105469
2024-02-13,106.94000244140625
2024-02-14,108.37000274658203
2024-02-15,121.62999725341797
2024-02-16,118.9800033569336
2024-02-20,115.58999633789062
2024-02-21,115.72000122070312
2024-02-22,117.29000091552734
2024-02-23,118.30999755859375
2024-02-26,119.87999725341797
2024-02-27,121.08999633789062
2024-02-28,123.26000213623047
2024-02-29,122.25
2024-03-01,124.80999755859375
2024-03-04,124.58999633789062
2024-03-05,122.0199966430664
2024-03-06,120.38999938964844
2024-03-07,124.0
2024-03-08,125.04000091552734
2024-03-11,126.69999694824219
2024-03-12,125.58999633789062
2024-03-13,129.32000732421875
2024-03-14,125.98999786376953
2024-03-15,128.1699981689453
2024-03-18,129.9600067138672
2024-03-19,131.7100067138672
2024-03-20,139.99000549316406
2024-03-21,141.0
2024-03-22,141.6199951171875
2024-03-25,141.25
2024-03-26,140.0500030517578
2024-03-27,143.02000427246094
2024-03-28,143.8000030517578
2024-04-01,145.75
2024-04-02,141.66000366210938
2024-04-03,138.75999450683594
2024-04-04,134.3800048828125
2024-04-05,134.08999633789062
2024-04-08,132.72999572753906
2024-04-09,128.22000122070312
2024-04-10,128.2899932861328
2024-04-11,129.41000366210938
2024-04-12,125.54000091552734
2024-04-15,123.36000061035156
2024-04-16,120.68000030517578
2024-04-17,119.33000183105469
2024-04-18,121.08000183105469
2024-04-19,120.54000091552734
2024-04-22,125.37999725341797
2024-04-23,126.43000030517578
2024-04-24,125.7699966430664
2024-04-25,123.51000213623047
2024-04-26,125.4000015258789
2024-04-29,127.69000244140625
2024-04-30,124.37000274658203
2024-05-01,123.55000305175781
2024-05-02,126.69999694824219
2024-05-03,124.27999877929688
2024-05-06,126.62999725341797
2024-05-07,136.49000549316406
2024-05-08,135.4199981689453
2024-05-09,139.6999969482422
2024-05-10,143.27000427246094
2024-05-13,142.94000244140625
2024-05-14,145.30999755859375
2024-05-15,144.72999572753906
2024-05-16,142.00999450683594
2024-05-17,140.9499969482422
2024-05-20,139.32000732421875
2024-05-21,144.4199981689453
2024-05-22,141.5399932861328
2024-05-23,142.6199951171875
2024-05-24,148.9199981689453
2024-05-28,154.91000366210938
2024-05-29,153.61000061035156
2024-05-30,155.97000122070312
2024-05-31,155.63999938964844
2024-06-03,153.92999267578125
2024-06-04,148.72000122070312
2024-06-05,148.00999450683594
2024-06-06,148.41000366210938
2024-06-07,147.0
2024-06-10,154.0800018310547
2024-06-11,154.52999877929688
2024-06-12,157.4499969482422
2024-06-13,158.64999389648438
2024-06-14,156.97999572753906
2024-06-17,159.67999267578125
2024-06-18,159.4199981689453
2024-06-20,157.85000610351562
2024-06-21,154.74000549316406
2024-06-24,152.58999633789062
2024-06-25,151.13999938964844
2024-06-26,148.63999938964844
2024-06-27,148.25
2024-06-28,145.94000244140625
2024-07-01,147.75
2024-07-02,145.49000549316406
2024-07-03,147.89999389648438
2024-07-05,143.5399932861328
2024-07-08,144.52000427246094
2024-07-09,143.25
2024-07-10,140.13999938964844
2024-07-11,142.88999938964844
2024-07-12,139.24000549316406
2024-07-15,135.85000610351562
2024-07-16,136.10000610351562
2024-07-17,132.99000549316406
2024-07-18,131.5500030517578
2024-07-19,133.5
2024-07-22,133.27999877929688
2024-07-23,131.3000030517578
2024-07-24,129.3800048828125
2024-07-25,125.13999938964844
2024-07-26,130.5
2024-07-29,132.50999450683594
2024-07-30,132.61000061035156
2024-07-31,134.3699951171875
2024-08-01,130.80999755859375
2024-08-02,123.30999755859375
2024-08-05,121.05000305175781
2024-08-06,126.69000244140625
2024-08-07,126.18000030517578
2024-08-08,131.75
2024-08-09,132.27000427246094
2024-08-12,130.24000549316406
2024-08-13,134.61000061035156
2024-08-14,131.38999938964844
2024-08-15,137.17999267578125
2024-08-16,136.0500030517578
2024-08-19,139.30999755859375
2024-08-20,135.00999450683594
2024-08-21,140.60000610351562
2024-08-22,142.05999755859375
2024-08-23,144.69000244140625
2024-08-26,140.07000732421875
2024-08-27,143.17999267578125
2024-08-28,143.11000061035156
2024-08-29,145.27999877929688
2024-08-30,146.1699981689453
2024-09-03,139.9199981689453
2024-09-04,138.9199981689453
2024-09-05,135.6199951171875
2024-09-06,129.82000732421875
2024-09-09,125.7300033569336
2024-09-10,125.43000030517578
2024-09-11,128.13999938964844
2024-09-12,127.7300033569336
2024-09-13,128.77000427246094
2024-09-16,135.47000122070312
2024-09-17,138.42999267578125
2024-09-18,139.80999755859375
2024-09-19,137.9199981689453
2024-09-20,139.0500030517578
2024-09-23,143.75
2024-09-24,144.8300018310547
2024-09-25,143.0399932861328
2024-09-26,147.39999389648438
2024-09-27,144.30999755859375
2024-09-30,144.80999755859375
2024-10-01,141.6300048828125
2024-10-02,140.8000030517578
2024-10-03,137.99000549316406
2024-10-04,141.92999267578125
2024-10-07,136.5399932861328
2024-10-08,135.61000061035156
2024-10-09,135.11000061035156
2024-10-10,136.74000549316406
2024-10-11,139.5500030517578
2024-10-14,139.42999267578125
2024-10-15,140.4499969482422
2024-10-16,137.5399932861328
2024-10-17,136.08999633789062
2024-10-18,139.39999389648438
2024-10-21,138.22999572753906
2024-10-22,132.35000610351562
2024-10-23,131.2899932861328
2024-10-24,129.99000549316406
2024-10-25,133.75
2024-10-28,138.0500030517578
2024-10-29,111.58000183105469
2024-10-30,109.0
2024-10-31,107.81999969482422
2024-11-01,106.20999908447266
2024-11-04,106.29000091552734
2024-11-05,105.22000122070312
2024-11-06,102.73999786376953
2024-11-07,101.86000061035156
2024-11-08,101.30000305175781
2024-11-11,102.8499984741211
2024-11-12,101.9800033569336
2024-11-13,98.95999908447266
2024-11-14,99.86000061035156
2024-11-15,97.77999877929688
2024-11-18,96.51000213623047
2024-11-19,97.9800033569336
2024-11-20,98.58999633789062
2024-11-21,101.80999755859375
