Date,WSC
2023-02-03,47.720001220703125
2023-02-06,48.20000076293945
2023-02-07,49.91999816894531
2023-02-08,50.43000030517578
2023-02-09,50.810001373291016
2023-02-10,50.66999816894531
2023-02-13,51.06999969482422
2023-02-14,51.459999084472656
2023-02-15,51.869998931884766
2023-02-16,51.45000076293945
2023-02-17,51.849998474121094
2023-02-21,51.470001220703125
2023-02-22,49.22999954223633
2023-02-23,50.7400016784668
2023-02-24,50.22999954223633
2023-02-27,51.279998779296875
2023-02-28,51.400001525878906
2023-03-01,52.119998931884766
2023-03-02,52.5
2023-03-03,52.900001525878906
2023-03-06,53.02000045776367
2023-03-07,53.04999923706055
2023-03-08,52.709999084472656
2023-03-09,51.279998779296875
2023-03-10,49.58000183105469
2023-03-13,47.75
2023-03-14,48.150001525878906
2023-03-15,46.52000045776367
2023-03-16,47.029998779296875
2023-03-17,45.869998931884766
2023-03-20,46.189998626708984
2023-03-21,47.400001525878906
2023-03-22,45.9900016784668
2023-03-23,45.119998931884766
2023-03-24,44.20000076293945
2023-03-27,44.86000061035156
2023-03-28,44.310001373291016
2023-03-29,44.75
2023-03-30,46.290000915527344
2023-03-31,46.880001068115234
2023-04-03,46.34000015258789
2023-04-04,42.310001373291016
2023-04-05,40.720001220703125
2023-04-06,40.29999923706055
2023-04-10,40.4900016784668
2023-04-11,40.650001525878906
2023-04-12,41.38999938964844
2023-04-13,42.02000045776367
2023-04-14,42.63999938964844
2023-04-17,43.20000076293945
2023-04-18,43.08000183105469
2023-04-19,43.630001068115234
2023-04-20,43.84000015258789
2023-04-21,42.349998474121094
2023-04-24,43.630001068115234
2023-04-25,43.33000183105469
2023-04-26,42.81999969482422
2023-04-27,45.349998474121094
2023-04-28,45.400001525878906
2023-05-01,45.43000030517578
2023-05-02,44.619998931884766
2023-05-03,43.459999084472656
2023-05-04,41.88999938964844
2023-05-05,44.27000045776367
2023-05-08,44.27000045776367
2023-05-09,44.70000076293945
2023-05-10,44.08000183105469
2023-05-11,43.880001068115234
2023-05-12,44.029998779296875
2023-05-15,44.619998931884766
2023-05-16,44.18000030517578
2023-05-17,45.150001525878906
2023-05-18,45.7400016784668
2023-05-19,45.189998626708984
2023-05-22,45.220001220703125
2023-05-23,44.849998474121094
2023-05-24,44.540000915527344
2023-05-25,44.2599983215332
2023-05-26,44.97999954223633
2023-05-30,45.40999984741211
2023-05-31,43.08000183105469
2023-06-01,42.189998626708984
2023-06-02,44.59000015258789
2023-06-05,44.540000915527344
2023-06-06,45.900001525878906
2023-06-07,47.08000183105469
2023-06-08,47.380001068115234
2023-06-09,47.70000076293945
2023-06-12,48.11000061035156
2023-06-13,47.529998779296875
2023-06-14,47.09000015258789
2023-06-15,47.5099983215332
2023-06-16,46.9900016784668
2023-06-20,47.36000061035156
2023-06-21,47.619998931884766
2023-06-22,47.0
2023-06-23,46.060001373291016
2023-06-26,46.7599983215332
2023-06-27,47.65999984741211
2023-06-28,47.29999923706055
2023-06-29,47.400001525878906
2023-06-30,47.790000915527344
2023-07-03,47.529998779296875
2023-07-05,47.5
2023-07-06,46.77000045776367
2023-07-07,47.279998779296875
2023-07-10,47.7599983215332
2023-07-11,48.41999816894531
2023-07-12,48.599998474121094
2023-07-13,48.5
2023-07-14,47.040000915527344
2023-07-17,47.86000061035156
2023-07-18,48.220001220703125
2023-07-19,47.61000061035156
2023-07-20,48.400001525878906
2023-07-21,47.959999084472656
2023-07-24,47.599998474121094
2023-07-25,47.65999984741211
2023-07-26,47.27000045776367
2023-07-27,46.790000915527344
2023-07-28,47.540000915527344
2023-07-31,47.95000076293945
2023-08-01,49.52000045776367
2023-08-02,48.06999969482422
2023-08-03,43.540000915527344
2023-08-04,43.540000915527344
2023-08-07,43.689998626708984
2023-08-08,43.25
2023-08-09,43.06999969482422
2023-08-10,42.880001068115234
2023-08-11,42.36000061035156
2023-08-14,42.68000030517578
2023-08-15,42.0099983215332
2023-08-16,41.349998474121094
2023-08-17,40.91999816894531
2023-08-18,41.779998779296875
2023-08-21,41.95000076293945
2023-08-22,41.54999923706055
2023-08-23,41.380001068115234
2023-08-24,40.900001525878906
2023-08-25,40.75
2023-08-28,40.9900016784668
2023-08-29,41.150001525878906
2023-08-30,41.2400016784668
2023-08-31,41.02000045776367
2023-09-01,42.029998779296875
2023-09-05,41.119998931884766
2023-09-06,41.18000030517578
2023-09-07,41.380001068115234
2023-09-08,42.02000045776367
2023-09-11,42.529998779296875
2023-09-12,42.91999816894531
2023-09-13,41.970001220703125
2023-09-14,42.7400016784668
2023-09-15,42.34000015258789
2023-09-18,41.97999954223633
2023-09-19,42.380001068115234
2023-09-20,42.58000183105469
2023-09-21,41.790000915527344
2023-09-22,41.72999954223633
2023-09-25,41.58000183105469
2023-09-26,40.900001525878906
2023-09-27,41.869998931884766
2023-09-28,42.09000015258789
2023-09-29,41.59000015258789
2023-10-02,40.91999816894531
2023-10-03,40.349998474121094
2023-10-04,40.529998779296875
2023-10-05,40.65999984741211
2023-10-06,41.63999938964844
2023-10-09,42.04999923706055
2023-10-10,42.5
2023-10-11,43.0099983215332
2023-10-12,42.650001525878906
2023-10-13,41.939998626708984
2023-10-16,42.7400016784668
2023-10-17,43.4900016784668
2023-10-18,40.52000045776367
2023-10-19,39.25
2023-10-20,38.33000183105469
2023-10-23,38.630001068115234
2023-10-24,38.349998474121094
2023-10-25,38.220001220703125
2023-10-26,38.209999084472656
2023-10-27,38.380001068115234
2023-10-30,39.06999969482422
2023-10-31,39.40999984741211
2023-11-01,38.869998931884766
2023-11-02,35.459999084472656
2023-11-03,35.779998779296875
2023-11-06,35.599998474121094
2023-11-07,35.61000061035156
2023-11-08,35.619998931884766
2023-11-09,35.060001373291016
2023-11-10,36.68000030517578
2023-11-13,37.0
2023-11-14,39.25
2023-11-15,39.11000061035156
2023-11-16,38.81999969482422
2023-11-17,38.83000183105469
2023-11-20,37.9900016784668
2023-11-21,38.119998931884766
2023-11-22,37.97999954223633
2023-11-24,38.0
2023-11-27,38.79999923706055
2023-11-28,38.91999816894531
2023-11-29,40.43000030517578
2023-11-30,41.720001220703125
2023-12-01,42.58000183105469
2023-12-04,41.869998931884766
2023-12-05,40.849998474121094
2023-12-06,40.4900016784668
2023-12-07,40.220001220703125
2023-12-08,40.29999923706055
2023-12-11,40.380001068115234
2023-12-12,40.099998474121094
2023-12-13,41.91999816894531
2023-12-14,45.189998626708984
2023-12-15,44.70000076293945
2023-12-18,44.959999084472656
2023-12-19,45.029998779296875
2023-12-20,44.349998474121094
2023-12-21,44.4900016784668
2023-12-22,44.81999969482422
2023-12-26,45.2599983215332
2023-12-27,44.88999938964844
2023-12-28,44.939998626708984
2023-12-29,44.5
2024-01-02,44.2599983215332
2024-01-03,43.130001068115234
2024-01-04,42.400001525878906
2024-01-05,42.5
2024-01-08,43.130001068115234
2024-01-09,43.27000045776367
2024-01-10,43.09000015258789
2024-01-11,43.22999954223633
2024-01-12,42.79999923706055
2024-01-16,42.84000015258789
2024-01-17,42.72999954223633
2024-01-18,42.529998779296875
2024-01-19,42.93000030517578
2024-01-22,43.619998931884766
2024-01-23,43.150001525878906
2024-01-24,42.790000915527344
2024-01-25,43.31999969482422
2024-01-26,45.119998931884766
2024-01-29,45.59000015258789
2024-01-30,47.869998931884766
2024-01-31,47.29999923706055
2024-02-01,48.630001068115234
2024-02-02,50.459999084472656
2024-02-05,49.099998474121094
2024-02-06,50.099998474121094
2024-02-07,50.689998626708984
2024-02-08,51.22999954223633
2024-02-09,51.459999084472656
2024-02-12,51.560001373291016
2024-02-13,50.15999984741211
2024-02-14,50.11000061035156
2024-02-15,50.11000061035156
2024-02-16,50.13999938964844
2024-02-20,50.25
2024-02-21,48.68000030517578
2024-02-22,48.220001220703125
2024-02-23,48.279998779296875
2024-02-26,48.0099983215332
2024-02-27,47.349998474121094
2024-02-28,47.689998626708984
2024-02-29,47.75
2024-03-01,48.060001373291016
2024-03-04,47.75
2024-03-05,46.720001220703125
2024-03-06,46.84000015258789
2024-03-07,47.189998626708984
2024-03-08,46.619998931884766
2024-03-11,46.04999923706055
2024-03-12,46.22999954223633
2024-03-13,46.130001068115234
2024-03-14,45.15999984741211
2024-03-15,45.689998626708984
2024-03-18,45.04999923706055
2024-03-19,46.540000915527344
2024-03-20,46.849998474121094
2024-03-21,46.689998626708984
2024-03-22,45.93000030517578
2024-03-25,45.349998474121094
2024-03-26,45.91999816894531
2024-03-27,46.099998474121094
2024-03-28,46.5
2024-04-01,44.150001525878906
2024-04-02,44.47999954223633
2024-04-03,44.560001373291016
2024-04-04,44.08000183105469
2024-04-05,44.0099983215332
2024-04-08,43.619998931884766
2024-04-09,43.27000045776367
2024-04-10,42.099998474121094
2024-04-11,41.59000015258789
2024-04-12,41.099998474121094
2024-04-15,40.119998931884766
2024-04-16,39.56999969482422
2024-04-17,38.70000076293945
2024-04-18,37.97999954223633
2024-04-19,38.459999084472656
2024-04-22,38.0099983215332
2024-04-23,37.779998779296875
2024-04-24,38.189998626708984
2024-04-25,37.959999084472656
2024-04-26,38.720001220703125
2024-04-29,39.150001525878906
2024-04-30,36.959999084472656
2024-05-01,36.61000061035156
2024-05-02,37.599998474121094
2024-05-03,37.349998474121094
2024-05-06,38.29999923706055
2024-05-07,39.16999816894531
2024-05-08,39.34000015258789
2024-05-09,40.56999969482422
2024-05-10,40.369998931884766
2024-05-13,39.29999923706055
2024-05-14,39.599998474121094
2024-05-15,40.0
2024-05-16,39.61000061035156
2024-05-17,40.650001525878906
2024-05-20,41.54999923706055
2024-05-21,41.869998931884766
2024-05-22,40.400001525878906
2024-05-23,39.38999938964844
2024-05-24,39.27000045776367
2024-05-28,38.959999084472656
2024-05-29,38.95000076293945
2024-05-30,39.38999938964844
2024-05-31,39.43000030517578
2024-06-03,39.380001068115234
2024-06-04,38.33000183105469
2024-06-05,38.84000015258789
2024-06-06,38.5
2024-06-07,38.29999923706055
2024-06-10,38.099998474121094
2024-06-11,37.900001525878906
2024-06-12,38.5099983215332
2024-06-13,38.65999984741211
2024-06-14,37.849998474121094
2024-06-17,38.4900016784668
2024-06-18,38.119998931884766
2024-06-20,39.16999816894531
2024-06-21,39.59000015258789
2024-06-24,39.2599983215332
2024-06-25,38.45000076293945
2024-06-26,37.84000015258789
2024-06-27,37.95000076293945
2024-06-28,37.63999938964844
2024-07-01,37.29999923706055
2024-07-02,36.9900016784668
2024-07-03,37.5099983215332
2024-07-05,35.84000015258789
2024-07-08,36.20000076293945
2024-07-09,36.36000061035156
2024-07-10,36.38999938964844
2024-07-11,38.02000045776367
2024-07-12,38.290000915527344
2024-07-15,38.849998474121094
2024-07-16,40.439998626708984
2024-07-17,39.970001220703125
2024-07-18,40.83000183105469
2024-07-19,41.0099983215332
2024-07-22,41.900001525878906
2024-07-23,42.209999084472656
2024-07-24,40.9900016784668
2024-07-25,43.2400016784668
2024-07-26,41.0
2024-07-29,41.36000061035156
2024-07-30,40.959999084472656
2024-07-31,41.0
2024-08-01,39.810001373291016
2024-08-02,35.5
2024-08-05,34.54999923706055
2024-08-06,34.70000076293945
2024-08-07,33.4900016784668
2024-08-08,33.970001220703125
2024-08-09,34.709999084472656
2024-08-12,34.119998931884766
2024-08-13,34.81999969482422
2024-08-14,34.54999923706055
2024-08-15,36.61000061035156
2024-08-16,36.029998779296875
2024-08-19,37.0099983215332
2024-08-20,37.029998779296875
2024-08-21,37.470001220703125
2024-08-22,37.189998626708984
2024-08-23,38.93000030517578
2024-08-26,39.25
2024-08-27,38.810001373291016
2024-08-28,38.25
2024-08-29,38.0099983215332
2024-08-30,38.540000915527344
2024-09-03,37.25
2024-09-04,37.15999984741211
2024-09-05,36.709999084472656
2024-09-06,36.27000045776367
2024-09-09,36.5099983215332
2024-09-10,37.79999923706055
2024-09-11,38.349998474121094
2024-09-12,39.25
2024-09-13,39.15999984741211
2024-09-16,39.400001525878906
2024-09-17,40.189998626708984
2024-09-18,39.16999816894531
2024-09-19,38.849998474121094
2024-09-20,39.79999923706055
2024-09-23,40.45000076293945
2024-09-24,40.9900016784668
2024-09-25,39.619998931884766
2024-09-26,39.099998474121094
2024-09-27,38.56999969482422
2024-09-30,37.599998474121094
2024-10-01,37.2400016784668
2024-10-02,37.40999984741211
2024-10-03,37.709999084472656
2024-10-04,37.59000015258789
2024-10-07,37.189998626708984
2024-10-08,36.4900016784668
2024-10-09,36.81999969482422
2024-10-10,36.38999938964844
2024-10-11,36.150001525878906
2024-10-14,36.349998474121094
2024-10-15,36.290000915527344
2024-10-16,37.290000915527344
2024-10-17,36.689998626708984
2024-10-18,37.33000183105469
2024-10-21,37.689998626708984
2024-10-22,38.189998626708984
2024-10-23,37.83000183105469
2024-10-24,37.56999969482422
2024-10-25,38.970001220703125
2024-10-28,39.790000915527344
2024-10-29,39.16999816894531
2024-10-30,38.880001068115234
2024-10-31,33.13999938964844
2024-11-01,36.540000915527344
2024-11-04,36.86000061035156
2024-11-05,37.849998474121094
2024-11-06,39.79999923706055
2024-11-07,39.68000030517578
2024-11-08,39.189998626708984
2024-11-11,38.13999938964844
2024-11-12,37.650001525878906
2024-11-13,36.959999084472656
2024-11-14,34.97999954223633
2024-11-15,34.380001068115234
2024-11-18,35.189998626708984
2024-11-19,35.13999938964844
2024-11-20,34.93000030517578
2024-11-21,35.439998626708984
