Date,RPRX
2024-01-18,28.040000915527344
2024-01-19,29.06999969482422
2024-01-22,29.239999771118164
2024-01-23,29.3799991607666
2024-01-24,29.079999923706055
2024-01-25,29.110000610351562
2024-01-26,29.110000610351562
2024-01-29,29.049999237060547
2024-01-30,28.68000030517578
2024-01-31,28.389999389648438
2024-02-01,28.68000030517578
2024-02-02,28.100000381469727
2024-02-05,27.709999084472656
2024-02-06,30.190000534057617
2024-02-07,29.329999923706055
2024-02-08,28.700000762939453
2024-02-09,29.260000228881836
2024-02-12,29.049999237060547
2024-02-13,29.309999465942383
2024-02-14,29.299999237060547
2024-02-15,30.030000686645508
2024-02-16,29.920000076293945
2024-02-20,30.299999237060547
2024-02-21,31.229999542236328
2024-02-22,31.020000457763672
2024-02-23,31.030000686645508
2024-02-26,31.329999923706055
2024-02-27,31.299999237060547
2024-02-28,30.610000610351562
2024-02-29,30.34000015258789
2024-03-01,29.93000030517578
2024-03-04,29.889999389648438
2024-03-05,29.43000030517578
2024-03-06,29.739999771118164
2024-03-07,30.040000915527344
2024-03-08,30.3700008392334
2024-03-11,30.079999923706055
2024-03-12,30.350000381469727
2024-03-13,29.8799991607666
2024-03-14,29.850000381469727
2024-03-15,30.09000015258789
2024-03-18,30.049999237060547
2024-03-19,30.18000030517578
2024-03-20,30.40999984741211
2024-03-21,30.43000030517578
2024-03-22,30.270000457763672
2024-03-25,30.280000686645508
2024-03-26,30.229999542236328
2024-03-27,30.450000762939453
2024-03-28,30.3700008392334
2024-04-01,29.899999618530273
2024-04-02,29.440000534057617
2024-04-03,28.799999237060547
2024-04-04,28.719999313354492
2024-04-05,29.190000534057617
2024-04-08,29.239999771118164
2024-04-09,29.719999313354492
2024-04-10,29.450000762939453
2024-04-11,29.049999237060547
2024-04-12,28.219999313354492
2024-04-15,28.25
2024-04-16,27.459999084472656
2024-04-17,27.610000610351562
2024-04-18,27.889999389648438
2024-04-19,28.15999984741211
2024-04-22,27.81999969482422
2024-04-23,27.81999969482422
2024-04-24,27.979999542236328
2024-04-25,28.110000610351562
2024-04-26,28.0
2024-04-29,28.1200008392334
2024-04-30,27.700000762939453
2024-05-01,28.06999969482422
2024-05-02,28.760000228881836
2024-05-03,28.40999984741211
2024-05-06,28.489999771118164
2024-05-07,28.280000686645508
2024-05-08,27.989999771118164
2024-05-09,27.969999313354492
2024-05-10,28.09000015258789
2024-05-13,28.3799991607666
2024-05-14,28.06999969482422
2024-05-15,28.209999084472656
2024-05-16,27.8799991607666
2024-05-17,27.270000457763672
2024-05-20,27.479999542236328
2024-05-21,27.170000076293945
2024-05-22,27.329999923706055
2024-05-23,26.850000381469727
2024-05-24,26.6200008392334
2024-05-28,26.639999389648438
2024-05-29,26.389999389648438
2024-05-30,26.389999389648438
2024-05-31,27.40999984741211
2024-06-03,26.84000015258789
2024-06-04,27.020000457763672
2024-06-05,27.0
2024-06-06,27.09000015258789
2024-06-07,27.459999084472656
2024-06-10,27.389999389648438
2024-06-11,27.420000076293945
2024-06-12,27.200000762939453
2024-06-13,27.200000762939453
2024-06-14,26.920000076293945
2024-06-17,26.610000610351562
2024-06-18,26.260000228881836
2024-06-20,26.6299991607666
2024-06-21,26.90999984741211
2024-06-24,27.110000610351562
2024-06-25,26.899999618530273
2024-06-26,26.579999923706055
2024-06-27,26.670000076293945
2024-06-28,26.3700008392334
2024-07-01,26.190000534057617
2024-07-02,25.8799991607666
2024-07-03,25.920000076293945
2024-07-05,25.670000076293945
2024-07-08,25.709999084472656
2024-07-09,25.6299991607666
2024-07-10,25.729999542236328
2024-07-11,26.729999542236328
2024-07-12,26.770000457763672
2024-07-15,26.649999618530273
2024-07-16,27.690000534057617
2024-07-17,28.100000381469727
2024-07-18,28.329999923706055
2024-07-19,28.139999389648438
2024-07-22,28.469999313354492
2024-07-23,28.489999771118164
2024-07-24,28.670000076293945
2024-07-25,28.68000030517578
2024-07-26,28.790000915527344
2024-07-29,28.700000762939453
2024-07-30,28.540000915527344
2024-07-31,28.170000076293945
2024-08-01,28.489999771118164
2024-08-02,28.530000686645508
2024-08-05,27.459999084472656
2024-08-06,27.100000381469727
2024-08-07,27.25
2024-08-08,26.149999618530273
2024-08-09,26.260000228881836
2024-08-12,26.440000534057617
2024-08-13,26.860000610351562
2024-08-14,26.649999618530273
2024-08-15,27.40999984741211
2024-08-16,27.170000076293945
2024-08-19,27.489999771118164
2024-08-20,27.260000228881836
2024-08-21,27.600000381469727
2024-08-22,27.729999542236328
2024-08-23,28.190000534057617
2024-08-26,28.40999984741211
2024-08-27,28.520000457763672
2024-08-28,28.809999465942383
2024-08-29,29.1299991607666
2024-08-30,29.030000686645508
2024-09-03,28.8799991607666
2024-09-04,29.270000457763672
2024-09-05,29.06999969482422
2024-09-06,28.700000762939453
2024-09-09,28.110000610351562
2024-09-10,28.059999465942383
2024-09-11,27.780000686645508
2024-09-12,27.549999237060547
2024-09-13,27.719999313354492
2024-09-16,28.260000228881836
2024-09-17,28.239999771118164
2024-09-18,28.209999084472656
2024-09-19,27.989999771118164
2024-09-20,27.540000915527344
2024-09-23,27.709999084472656
2024-09-24,27.709999084472656
2024-09-25,27.649999618530273
2024-09-26,28.190000534057617
2024-09-27,28.209999084472656
2024-09-30,28.290000915527344
2024-10-01,28.3799991607666
2024-10-02,28.239999771118164
2024-10-03,27.75
2024-10-04,27.75
2024-10-07,27.56999969482422
2024-10-08,27.360000610351562
2024-10-09,27.579999923706055
2024-10-10,27.489999771118164
2024-10-11,28.020000457763672
2024-10-14,27.8700008392334
2024-10-15,27.84000015258789
2024-10-16,28.219999313354492
2024-10-17,28.049999237060547
2024-10-18,27.979999542236328
2024-10-21,27.75
2024-10-22,27.3700008392334
2024-10-23,27.360000610351562
2024-10-24,27.280000686645508
2024-10-25,26.950000762939453
2024-10-28,27.260000228881836
2024-10-29,27.149999618530273
2024-10-30,27.190000534057617
2024-10-31,27.0
2024-11-01,27.100000381469727
2024-11-04,27.200000762939453
2024-11-05,27.540000915527344
2024-11-06,26.639999389648438
2024-11-07,26.520000457763672
2024-11-08,26.209999084472656
2024-11-11,26.360000610351562
2024-11-12,26.0
2024-11-13,25.850000381469727
2024-11-14,25.579999923706055
2024-11-15,25.700000762939453
2024-11-18,25.799999237060547
2024-11-19,26.010000228881836
2024-11-20,26.219999313354492
2024-11-21,26.399999618530273
