Date,ALKS
2023-09-05,29.190000534057617
2023-09-06,29.520000457763672
2023-09-07,29.190000534057617
2023-09-08,28.850000381469727
2023-09-11,29.520000457763672
2023-09-12,30.6299991607666
2023-09-13,29.809999465942383
2023-09-14,29.850000381469727
2023-09-15,29.600000381469727
2023-09-18,29.93000030517578
2023-09-19,29.90999984741211
2023-09-20,30.15999984741211
2023-09-21,29.709999084472656
2023-09-22,29.020000457763672
2023-09-25,29.100000381469727
2023-09-26,28.969999313354492
2023-09-27,28.559999465942383
2023-09-28,28.15999984741211
2023-09-29,28.010000228881836
2023-10-02,28.06999969482422
2023-10-03,27.84000015258789
2023-10-04,28.030000686645508
2023-10-05,28.440000534057617
2023-10-06,28.68000030517578
2023-10-09,28.1299991607666
2023-10-10,28.389999389648438
2023-10-11,28.31999969482422
2023-10-12,27.3700008392334
2023-10-13,27.729999542236328
2023-10-16,28.030000686645508
2023-10-17,27.65999984741211
2023-10-18,27.18000030517578
2023-10-19,26.809999465942383
2023-10-20,27.020000457763672
2023-10-23,24.43000030517578
2023-10-24,25.31999969482422
2023-10-25,23.450000762939453
2023-10-26,24.700000762939453
2023-10-27,23.899999618530273
2023-10-30,24.309999465942383
2023-10-31,24.190000534057617
2023-11-01,24.540000915527344
2023-11-02,24.549999237060547
2023-11-03,24.790000915527344
2023-11-06,24.989999771118164
2023-11-07,25.25
2023-11-08,24.780000686645508
2023-11-09,24.510000228881836
2023-11-10,23.799999237060547
2023-11-13,23.979999542236328
2023-11-14,24.190000534057617
2023-11-15,23.709999084472656
2023-11-16,23.3700008392334
2023-11-17,24.239999771118164
2023-11-20,24.18000030517578
2023-11-21,23.760000228881836
2023-11-22,24.3799991607666
2023-11-24,24.389999389648438
2023-11-27,24.219999313354492
2023-11-28,23.549999237060547
2023-11-29,23.790000915527344
2023-11-30,24.139999389648438
2023-12-01,24.290000915527344
2023-12-04,26.329999923706055
2023-12-05,26.8799991607666
2023-12-06,26.40999984741211
2023-12-07,26.15999984741211
2023-12-08,25.860000610351562
2023-12-11,26.100000381469727
2023-12-12,26.559999465942383
2023-12-13,27.420000076293945
2023-12-14,26.950000762939453
2023-12-15,27.420000076293945
2023-12-18,27.040000915527344
2023-12-19,27.739999771118164
2023-12-20,27.18000030517578
2023-12-21,27.549999237060547
2023-12-22,27.920000076293945
2023-12-26,27.8700008392334
2023-12-27,28.059999465942383
2023-12-28,27.8799991607666
2023-12-29,27.739999771118164
2024-01-02,28.6200008392334
2024-01-03,28.670000076293945
2024-01-04,28.6299991607666
2024-01-05,28.559999465942383
2024-01-08,29.600000381469727
2024-01-09,28.979999542236328
2024-01-10,28.149999618530273
2024-01-11,27.940000534057617
2024-01-12,28.200000762939453
2024-01-16,27.760000228881836
2024-01-17,27.690000534057617
2024-01-18,27.760000228881836
2024-01-19,27.899999618530273
2024-01-22,28.459999084472656
2024-01-23,28.540000915527344
2024-01-24,28.1200008392334
2024-01-25,28.020000457763672
2024-01-26,27.739999771118164
2024-01-29,28.309999465942383
2024-01-30,27.40999984741211
2024-01-31,27.049999237060547
2024-02-01,26.940000534057617
2024-02-02,26.739999771118164
2024-02-05,26.399999618530273
2024-02-06,27.040000915527344
2024-02-07,26.700000762939453
2024-02-08,26.770000457763672
2024-02-09,27.31999969482422
2024-02-12,28.520000457763672
2024-02-13,27.229999542236328
2024-02-14,27.989999771118164
2024-02-15,32.560001373291016
2024-02-16,32.18000030517578
2024-02-20,30.389999389648438
2024-02-21,29.18000030517578
2024-02-22,28.90999984741211
2024-02-23,29.56999969482422
2024-02-26,30.040000915527344
2024-02-27,29.700000762939453
2024-02-28,29.799999237060547
2024-02-29,29.690000534057617
2024-03-01,30.239999771118164
2024-03-04,29.920000076293945
2024-03-05,29.760000228881836
2024-03-06,28.940000534057617
2024-03-07,29.450000762939453
2024-03-08,29.25
2024-03-11,28.600000381469727
2024-03-12,28.469999313354492
2024-03-13,28.790000915527344
2024-03-14,28.8799991607666
2024-03-15,28.75
2024-03-18,27.530000686645508
2024-03-19,27.700000762939453
2024-03-20,27.709999084472656
2024-03-21,26.969999313354492
2024-03-22,27.290000915527344
2024-03-25,27.309999465942383
2024-03-26,26.780000686645508
2024-03-27,27.25
2024-03-28,27.06999969482422
2024-04-01,27.239999771118164
2024-04-02,26.770000457763672
2024-04-03,26.329999923706055
2024-04-04,25.809999465942383
2024-04-05,26.1200008392334
2024-04-08,25.93000030517578
2024-04-09,26.729999542236328
2024-04-10,26.139999389648438
2024-04-11,24.989999771118164
2024-04-12,24.420000076293945
2024-04-15,24.020000457763672
2024-04-16,23.770000457763672
2024-04-17,24.010000228881836
2024-04-18,23.760000228881836
2024-04-19,23.850000381469727
2024-04-22,24.06999969482422
2024-04-23,24.260000228881836
2024-04-24,24.649999618530273
2024-04-25,24.440000534057617
2024-04-26,24.68000030517578
2024-04-29,24.8799991607666
2024-04-30,24.540000915527344
2024-05-01,24.010000228881836
2024-05-02,23.860000610351562
2024-05-03,24.049999237060547
2024-05-06,24.100000381469727
2024-05-07,24.59000015258789
2024-05-08,24.100000381469727
2024-05-09,24.260000228881836
2024-05-10,24.049999237060547
2024-05-13,24.709999084472656
2024-05-14,24.489999771118164
2024-05-15,24.139999389648438
2024-05-16,24.459999084472656
2024-05-17,24.149999618530273
2024-05-20,24.3799991607666
2024-05-21,24.34000015258789
2024-05-22,24.209999084472656
2024-05-23,24.0
2024-05-24,24.020000457763672
2024-05-28,23.75
2024-05-29,23.290000915527344
2024-05-30,23.209999084472656
2024-05-31,23.399999618530273
2024-06-03,24.059999465942383
2024-06-04,23.649999618530273
2024-06-05,24.190000534057617
2024-06-06,24.15999984741211
2024-06-07,23.90999984741211
2024-06-10,24.190000534057617
2024-06-11,24.790000915527344
2024-06-12,24.84000015258789
2024-06-13,24.809999465942383
2024-06-14,24.5
2024-06-17,25.010000228881836
2024-06-18,24.420000076293945
2024-06-20,25.049999237060547
2024-06-21,24.950000762939453
2024-06-24,24.6299991607666
2024-06-25,24.18000030517578
2024-06-26,24.56999969482422
2024-06-27,24.290000915527344
2024-06-28,24.100000381469727
2024-07-01,24.389999389648438
2024-07-02,24.190000534057617
2024-07-03,24.229999542236328
2024-07-05,24.290000915527344
2024-07-08,24.3700008392334
2024-07-09,24.040000915527344
2024-07-10,23.010000228881836
2024-07-11,23.309999465942383
2024-07-12,23.56999969482422
2024-07-15,23.3700008392334
2024-07-16,24.600000381469727
2024-07-17,24.610000610351562
2024-07-18,24.649999618530273
2024-07-19,24.829999923706055
2024-07-22,24.799999237060547
2024-07-23,25.0
2024-07-24,26.510000228881836
2024-07-25,28.040000915527344
2024-07-26,27.8799991607666
2024-07-29,27.920000076293945
2024-07-30,27.6299991607666
2024-07-31,27.31999969482422
2024-08-01,26.860000610351562
2024-08-02,27.719999313354492
2024-08-05,27.850000381469727
2024-08-06,27.5
2024-08-07,26.440000534057617
2024-08-08,26.75
2024-08-09,26.06999969482422
2024-08-12,25.940000534057617
2024-08-13,26.43000030517578
2024-08-14,26.309999465942383
2024-08-15,26.979999542236328
2024-08-16,27.25
2024-08-19,28.229999542236328
2024-08-20,28.15999984741211
2024-08-21,28.260000228881836
2024-08-22,27.989999771118164
2024-08-23,27.950000762939453
2024-08-26,28.510000228881836
2024-08-27,28.190000534057617
2024-08-28,28.06999969482422
2024-08-29,28.350000381469727
2024-08-30,28.450000762939453
2024-09-03,28.1200008392334
2024-09-04,28.260000228881836
2024-09-05,26.860000610351562
2024-09-06,26.860000610351562
2024-09-09,26.81999969482422
2024-09-10,26.989999771118164
2024-09-11,26.56999969482422
2024-09-12,26.559999465942383
2024-09-13,27.65999984741211
2024-09-16,27.829999923706055
2024-09-17,27.739999771118164
2024-09-18,27.829999923706055
2024-09-19,28.350000381469727
2024-09-20,28.549999237060547
2024-09-23,28.100000381469727
2024-09-24,27.3700008392334
2024-09-25,26.43000030517578
2024-09-26,27.170000076293945
2024-09-27,27.530000686645508
2024-09-30,27.989999771118164
2024-10-01,28.829999923706055
2024-10-02,29.0
2024-10-03,28.3700008392334
2024-10-04,28.969999313354492
2024-10-07,27.790000915527344
2024-10-08,27.110000610351562
2024-10-09,26.59000015258789
2024-10-10,27.3700008392334
2024-10-11,28.90999984741211
2024-10-14,29.049999237060547
2024-10-15,28.0
2024-10-16,28.09000015258789
2024-10-17,28.329999923706055
2024-10-18,28.270000457763672
2024-10-21,27.709999084472656
2024-10-22,28.100000381469727
2024-10-23,27.850000381469727
2024-10-24,26.850000381469727
2024-10-25,26.09000015258789
2024-10-28,26.530000686645508
2024-10-29,26.440000534057617
2024-10-30,26.309999465942383
2024-10-31,25.700000762939453
2024-11-01,26.469999313354492
2024-11-04,26.59000015258789
2024-11-05,28.3700008392334
2024-11-06,29.290000915527344
2024-11-07,28.969999313354492
2024-11-08,28.860000610351562
2024-11-11,30.079999923706055
2024-11-12,29.229999542236328
2024-11-13,29.239999771118164
2024-11-14,28.350000381469727
2024-11-15,28.190000534057617
2024-11-18,27.549999237060547
2024-11-19,27.479999542236328
2024-11-20,27.90999984741211
2024-11-21,27.700000762939453
