Date,LAMR
2023-08-25,89.2699966430664
2023-08-28,90.27999877929688
2023-08-29,91.58000183105469
2023-08-30,91.33000183105469
2023-08-31,91.22000122070312
2023-09-01,91.4800033569336
2023-09-05,89.5999984741211
2023-09-06,89.63999938964844
2023-09-07,87.43000030517578
2023-09-08,86.47000122070312
2023-09-11,87.1500015258789
2023-09-12,86.80999755859375
2023-09-13,85.73999786376953
2023-09-14,87.75
2023-09-15,85.5
2023-09-18,84.48999786376953
2023-09-19,84.58000183105469
2023-09-20,84.70999908447266
2023-09-21,83.93000030517578
2023-09-22,84.23999786376953
2023-09-25,84.93000030517578
2023-09-26,82.80000305175781
2023-09-27,81.91999816894531
2023-09-28,82.43000030517578
2023-09-29,83.47000122070312
2023-10-02,80.7699966430664
2023-10-03,79.81999969482422
2023-10-04,80.51000213623047
2023-10-05,78.52999877929688
2023-10-06,78.8499984741211
2023-10-09,79.29000091552734
2023-10-10,81.31999969482422
2023-10-11,82.3499984741211
2023-10-12,81.12000274658203
2023-10-13,81.3499984741211
2023-10-16,84.94000244140625
2023-10-17,85.5199966430664
2023-10-18,83.69000244140625
2023-10-19,82.87999725341797
2023-10-20,80.66999816894531
2023-10-23,81.80999755859375
2023-10-24,83.01000213623047
2023-10-25,80.9800033569336
2023-10-26,81.44000244140625
2023-10-27,80.37000274658203
2023-10-30,81.27999877929688
2023-10-31,82.2699966430664
2023-11-01,81.98999786376953
2023-11-02,92.16999816894531
2023-11-03,95.0
2023-11-06,94.41999816894531
2023-11-07,94.30999755859375
2023-11-08,92.9800033569336
2023-11-09,91.9800033569336
2023-11-10,92.95999908447266
2023-11-13,92.06999969482422
2023-11-14,96.47000122070312
2023-11-15,96.1500015258789
2023-11-16,96.61000061035156
2023-11-17,98.05999755859375
2023-11-20,99.51000213623047
2023-11-21,97.44999694824219
2023-11-22,98.23999786376953
2023-11-24,98.5
2023-11-27,98.80999755859375
2023-11-28,99.05999755859375
2023-11-29,100.04000091552734
2023-11-30,101.29000091552734
2023-12-01,104.22000122070312
2023-12-04,104.73999786376953
2023-12-05,104.08999633789062
2023-12-06,104.05999755859375
2023-12-07,103.68000030517578
2023-12-08,105.0199966430664
2023-12-11,104.69999694824219
2023-12-12,104.55999755859375
2023-12-13,107.62000274658203
2023-12-14,111.13999938964844
2023-12-15,107.43000030517578
2023-12-18,107.08000183105469
2023-12-19,108.02999877929688
2023-12-20,106.16999816894531
2023-12-21,106.41999816894531
2023-12-22,106.31999969482422
2023-12-26,106.76000213623047
2023-12-27,107.08000183105469
2023-12-28,107.62000274658203
2023-12-29,106.27999877929688
2024-01-02,106.55000305175781
2024-01-03,101.02999877929688
2024-01-04,101.55999755859375
2024-01-05,102.41999816894531
2024-01-08,104.05999755859375
2024-01-09,103.45999908447266
2024-01-10,105.1500015258789
2024-01-11,104.94000244140625
2024-01-12,106.41999816894531
2024-01-16,105.69999694824219
2024-01-17,103.9000015258789
2024-01-18,103.55000305175781
2024-01-19,105.76000213623047
2024-01-22,106.79000091552734
2024-01-23,106.69000244140625
2024-01-24,105.19999694824219
2024-01-25,105.7300033569336
2024-01-26,106.37000274658203
2024-01-29,107.66000366210938
2024-01-30,106.81999969482422
2024-01-31,104.68000030517578
2024-02-01,106.38999938964844
2024-02-02,105.66999816894531
2024-02-05,102.4800033569336
2024-02-06,104.27999877929688
2024-02-07,104.52999877929688
2024-02-08,105.66999816894531
2024-02-09,105.91999816894531
2024-02-12,107.19999694824219
2024-02-13,104.55000305175781
2024-02-14,106.04000091552734
2024-02-15,107.97000122070312
2024-02-16,107.25
2024-02-20,107.83000183105469
2024-02-21,107.70999908447266
2024-02-22,112.83000183105469
2024-02-23,110.08000183105469
2024-02-26,109.52999877929688
2024-02-27,109.43000030517578
2024-02-28,108.58999633789062
2024-02-29,110.55000305175781
2024-03-01,111.37000274658203
2024-03-04,116.0199966430664
2024-03-05,117.12999725341797
2024-03-06,117.55000305175781
2024-03-07,120.58000183105469
2024-03-08,118.16000366210938
2024-03-11,116.7699966430664
2024-03-12,117.29000091552734
2024-03-13,117.43000030517578
2024-03-14,116.44999694824219
2024-03-15,116.08999633789062
2024-03-18,116.18000030517578
2024-03-19,116.06999969482422
2024-03-20,116.23999786376953
2024-03-21,118.06999969482422
2024-03-22,116.56999969482422
2024-03-25,117.02999877929688
2024-03-26,116.20999908447266
2024-03-27,118.7300033569336
2024-03-28,119.41000366210938
2024-04-01,116.08999633789062
2024-04-02,115.26000213623047
2024-04-03,115.58999633789062
2024-04-04,114.58999633789062
2024-04-05,115.02999877929688
2024-04-08,115.29000091552734
2024-04-09,116.05000305175781
2024-04-10,112.27999877929688
2024-04-11,113.44999694824219
2024-04-12,111.66999816894531
2024-04-15,111.19999694824219
2024-04-16,111.27999877929688
2024-04-17,110.63999938964844
2024-04-18,110.72000122070312
2024-04-19,111.44000244140625
2024-04-22,113.70999908447266
2024-04-23,114.63999938964844
2024-04-24,114.05999755859375
2024-04-25,112.80999755859375
2024-04-26,114.37000274658203
2024-04-29,115.38999938964844
2024-04-30,115.8499984741211
2024-05-01,117.5
2024-05-02,118.68000030517578
2024-05-03,115.08000183105469
2024-05-06,116.72000122070312
2024-05-07,117.51000213623047
2024-05-08,116.95999908447266
2024-05-09,119.48999786376953
2024-05-10,119.83999633789062
2024-05-13,119.22000122070312
2024-05-14,119.52999877929688
2024-05-15,121.81999969482422
2024-05-16,120.22000122070312
2024-05-17,119.91000366210938
2024-05-20,120.75
2024-05-21,120.73999786376953
2024-05-22,119.61000061035156
2024-05-23,118.68000030517578
2024-05-24,119.86000061035156
2024-05-28,118.43000030517578
2024-05-29,115.1500015258789
2024-05-30,116.77999877929688
2024-05-31,118.11000061035156
2024-06-03,117.12999725341797
2024-06-04,117.08999633789062
2024-06-05,116.8499984741211
2024-06-06,116.8499984741211
2024-06-07,116.8499984741211
2024-06-10,117.48999786376953
2024-06-11,117.11000061035156
2024-06-12,117.3499984741211
2024-06-13,116.0199966430664
2024-06-14,114.61000061035156
2024-06-17,114.3499984741211
2024-06-18,114.69000244140625
2024-06-20,114.98999786376953
2024-06-21,117.30999755859375
2024-06-24,117.9000015258789
2024-06-25,117.77999877929688
2024-06-26,116.9800033569336
2024-06-27,118.73999786376953
2024-06-28,119.52999877929688
2024-07-01,117.9800033569336
2024-07-02,118.56999969482422
2024-07-03,118.70999908447266
2024-07-05,118.52999877929688
2024-07-08,118.81999969482422
2024-07-09,118.52999877929688
2024-07-10,117.56999969482422
2024-07-11,117.52999877929688
2024-07-12,117.5
2024-07-15,117.69999694824219
2024-07-16,120.37999725341797
2024-07-17,118.66000366210938
2024-07-18,120.5199966430664
2024-07-19,119.9000015258789
2024-07-22,121.29000091552734
2024-07-23,121.41999816894531
2024-07-24,118.13999938964844
2024-07-25,117.83999633789062
2024-07-26,120.47000122070312
2024-07-29,119.79000091552734
2024-07-30,119.75
2024-07-31,119.86000061035156
2024-08-01,119.0
2024-08-02,115.55999755859375
2024-08-05,110.9000015258789
2024-08-06,112.61000061035156
2024-08-07,114.05999755859375
2024-08-08,116.62000274658203
2024-08-09,115.44999694824219
2024-08-12,116.37000274658203
2024-08-13,117.80000305175781
2024-08-14,118.12999725341797
2024-08-15,119.01000213623047
2024-08-16,119.19999694824219
2024-08-19,119.69999694824219
2024-08-20,118.81999969482422
2024-08-21,119.30999755859375
2024-08-22,119.30999755859375
2024-08-23,122.19000244140625
2024-08-26,122.41999816894531
2024-08-27,122.79000091552734
2024-08-28,122.62999725341797
2024-08-29,124.01000213623047
2024-08-30,125.77999877929688
2024-09-03,124.41000366210938
2024-09-04,125.75
2024-09-05,124.37000274658203
2024-09-06,122.62999725341797
2024-09-09,122.73999786376953
2024-09-10,123.04000091552734
2024-09-11,124.56999969482422
2024-09-12,127.4800033569336
2024-09-13,129.44000244140625
2024-09-16,131.1300048828125
2024-09-17,129.86000061035156
2024-09-18,130.9499969482422
2024-09-19,131.60000610351562
2024-09-20,133.5399932861328
2024-09-23,135.22999572753906
2024-09-24,135.5800018310547
2024-09-25,132.6999969482422
2024-09-26,132.5
2024-09-27,133.27000427246094
2024-09-30,133.60000610351562
2024-10-01,131.7899932861328
2024-10-02,131.5
2024-10-03,131.3000030517578
2024-10-04,132.61000061035156
2024-10-07,132.1699981689453
2024-10-08,132.92999267578125
2024-10-09,131.9199981689453
2024-10-10,131.4499969482422
2024-10-11,133.74000549316406
2024-10-14,136.24000549316406
2024-10-15,138.11000061035156
2024-10-16,136.58999633789062
2024-10-17,135.9600067138672
2024-10-18,136.14999389648438
2024-10-21,136.10000610351562
2024-10-22,135.88999938964844
2024-10-23,135.82000732421875
2024-10-24,135.75
2024-10-25,134.69000244140625
2024-10-28,134.83999633789062
2024-10-29,134.66000366210938
2024-10-30,134.02999877929688
2024-10-31,132.0
2024-11-01,131.25
2024-11-04,131.92999267578125
2024-11-05,132.25
2024-11-06,132.13999938964844
2024-11-07,134.99000549316406
2024-11-08,128.5800018310547
2024-11-11,130.0399932861328
2024-11-12,128.94000244140625
2024-11-13,128.25
2024-11-14,127.1500015258789
2024-11-15,126.3499984741211
2024-11-18,127.58000183105469
2024-11-19,127.68000030517578
2024-11-20,127.54000091552734
2024-11-21,129.27000427246094
