Date,ASTS
2023-02-24,5.960000038146973
2023-02-27,6.340000152587891
2023-02-28,6.440000057220459
2023-03-01,5.989999771118164
2023-03-02,5.880000114440918
2023-03-03,6.239999771118164
2023-03-06,6.980000019073486
2023-03-07,6.800000190734863
2023-03-08,6.900000095367432
2023-03-09,6.400000095367432
2023-03-10,6.010000228881836
2023-03-13,5.940000057220459
2023-03-14,6.170000076293945
2023-03-15,6.050000190734863
2023-03-16,6.289999961853027
2023-03-17,6.130000114440918
2023-03-20,6.039999961853027
2023-03-21,6.199999809265137
2023-03-22,5.909999847412109
2023-03-23,5.809999942779541
2023-03-24,5.940000057220459
2023-03-27,5.840000152587891
2023-03-28,5.619999885559082
2023-03-29,6.349999904632568
2023-03-30,6.420000076293945
2023-03-31,5.079999923706055
2023-04-03,4.829999923706055
2023-04-04,4.489999771118164
2023-04-05,4.25
2023-04-06,4.360000133514404
2023-04-10,4.480000019073486
2023-04-11,4.480000019073486
2023-04-12,4.369999885559082
2023-04-13,4.070000171661377
2023-04-14,3.869999885559082
2023-04-17,4.300000190734863
2023-04-18,4.440000057220459
2023-04-19,4.53000020980835
2023-04-20,4.429999828338623
2023-04-21,4.289999961853027
2023-04-24,4.360000133514404
2023-04-25,4.440000057220459
2023-04-26,5.150000095367432
2023-04-27,5.170000076293945
2023-04-28,5.309999942779541
2023-05-01,4.699999809265137
2023-05-02,4.639999866485596
2023-05-03,4.739999771118164
2023-05-04,4.78000020980835
2023-05-05,5.059999942779541
2023-05-08,5.050000190734863
2023-05-09,5.159999847412109
2023-05-10,5.139999866485596
2023-05-11,5.130000114440918
2023-05-12,5.139999866485596
2023-05-15,4.96999979019165
2023-05-16,4.929999828338623
2023-05-17,5.260000228881836
2023-05-18,5.260000228881836
2023-05-19,5.28000020980835
2023-05-22,5.699999809265137
2023-05-23,5.449999809265137
2023-05-24,5.25
2023-05-25,5.150000095367432
2023-05-26,5.46999979019165
2023-05-30,5.440000057220459
2023-05-31,5.420000076293945
2023-06-01,5.599999904632568
2023-06-02,5.619999885559082
2023-06-05,5.670000076293945
2023-06-06,5.829999923706055
2023-06-07,5.789999961853027
2023-06-08,5.800000190734863
2023-06-09,5.75
2023-06-12,5.869999885559082
2023-06-13,5.940000057220459
2023-06-14,5.920000076293945
2023-06-15,5.760000228881836
2023-06-16,5.920000076293945
2023-06-20,6.119999885559082
2023-06-21,6.289999961853027
2023-06-22,6.829999923706055
2023-06-23,6.849999904632568
2023-06-26,6.730000019073486
2023-06-27,6.369999885559082
2023-06-28,4.639999866485596
2023-06-29,4.679999828338623
2023-06-30,4.699999809265137
2023-07-03,4.659999847412109
2023-07-05,4.369999885559082
2023-07-06,4.199999809265137
2023-07-07,4.150000095367432
2023-07-10,4.400000095367432
2023-07-11,4.449999809265137
2023-07-12,4.389999866485596
2023-07-13,4.429999828338623
2023-07-14,4.239999771118164
2023-07-17,4.03000020980835
2023-07-18,4.139999866485596
2023-07-19,4.099999904632568
2023-07-20,4.010000228881836
2023-07-21,3.9700000286102295
2023-07-24,3.9000000953674316
2023-07-25,3.8299999237060547
2023-07-26,3.940000057220459
2023-07-27,3.9200000762939453
2023-07-28,4.239999771118164
2023-07-31,4.289999961853027
2023-08-01,4.25
2023-08-02,4.170000076293945
2023-08-03,4.260000228881836
2023-08-04,4.239999771118164
2023-08-07,4.389999866485596
2023-08-08,4.630000114440918
2023-08-09,4.440000057220459
2023-08-10,4.28000020980835
2023-08-11,4.25
2023-08-14,4.369999885559082
2023-08-15,3.684999942779541
2023-08-16,3.630000114440918
2023-08-17,3.9000000953674316
2023-08-18,3.8499999046325684
2023-08-21,3.9000000953674316
2023-08-22,3.7699999809265137
2023-08-23,3.7699999809265137
2023-08-24,3.690000057220459
2023-08-25,3.75
2023-08-28,4.0
2023-08-29,4.03000020980835
2023-08-30,3.9600000381469727
2023-08-31,3.9200000762939453
2023-09-01,3.990000009536743
2023-09-05,3.880000114440918
2023-09-06,3.9000000953674316
2023-09-07,3.799999952316284
2023-09-08,3.8399999141693115
2023-09-11,3.890000104904175
2023-09-12,4.050000190734863
2023-09-13,4.019999980926514
2023-09-14,3.8399999141693115
2023-09-15,3.8399999141693115
2023-09-18,3.809999942779541
2023-09-19,4.139999866485596
2023-09-20,4.039999961853027
2023-09-21,3.809999942779541
2023-09-22,3.9200000762939453
2023-09-25,3.7699999809265137
2023-09-26,3.640000104904175
2023-09-27,3.700000047683716
2023-09-28,3.7100000381469727
2023-09-29,3.799999952316284
2023-10-02,3.7200000286102295
2023-10-03,3.640000104904175
2023-10-04,3.7799999713897705
2023-10-05,3.75
2023-10-06,3.7200000286102295
2023-10-09,3.2699999809265137
2023-10-10,3.609999895095825
2023-10-11,3.440000057220459
2023-10-12,3.25
2023-10-13,3.059999942779541
2023-10-16,3.1700000762939453
2023-10-17,3.319999933242798
2023-10-18,3.0899999141693115
2023-10-19,2.990000009536743
2023-10-20,2.930000066757202
2023-10-23,2.740000009536743
2023-10-24,2.869999885559082
2023-10-25,2.9200000762939453
2023-10-26,3.25
2023-10-27,3.049999952316284
2023-10-30,3.240000009536743
2023-10-31,3.309999942779541
2023-11-01,3.4700000286102295
2023-11-02,3.7699999809265137
2023-11-03,4.139999866485596
2023-11-06,4.010000228881836
2023-11-07,3.9700000286102295
2023-11-08,4.090000152587891
2023-11-09,4.130000114440918
2023-11-10,4.309999942779541
2023-11-13,4.0
2023-11-14,3.7699999809265137
2023-11-15,4.659999847412109
2023-11-16,4.570000171661377
2023-11-17,4.829999923706055
2023-11-20,4.78000020980835
2023-11-21,4.309999942779541
2023-11-22,4.349999904632568
2023-11-24,4.840000152587891
2023-11-27,4.760000228881836
2023-11-28,4.579999923706055
2023-11-29,5.019999980926514
2023-11-30,4.849999904632568
2023-12-01,5.179999828338623
2023-12-04,4.949999809265137
2023-12-05,4.829999923706055
2023-12-06,5.099999904632568
2023-12-07,5.110000133514404
2023-12-08,5.480000019073486
2023-12-11,5.239999771118164
2023-12-12,5.139999866485596
2023-12-13,5.239999771118164
2023-12-14,5.489999771118164
2023-12-15,5.440000057220459
2023-12-18,5.320000171661377
2023-12-19,5.559999942779541
2023-12-20,5.170000076293945
2023-12-21,5.809999942779541
2023-12-22,6.070000171661377
2023-12-26,6.190000057220459
2023-12-27,6.360000133514404
2023-12-28,6.179999828338623
2023-12-29,6.03000020980835
2024-01-02,4.849999904632568
2024-01-03,4.929999828338623
2024-01-04,4.820000171661377
2024-01-05,5.010000228881836
2024-01-08,4.940000057220459
2024-01-09,4.889999866485596
2024-01-10,4.949999809265137
2024-01-11,4.269999980926514
2024-01-12,4.164999961853027
2024-01-16,4.130000114440918
2024-01-17,4.28000020980835
2024-01-18,4.159999847412109
2024-01-19,3.0899999141693115
2024-01-22,3.0999999046325684
2024-01-23,3.119999885559082
2024-01-24,3.0799999237060547
2024-01-25,2.950000047683716
2024-01-26,2.7899999618530273
2024-01-29,3.069999933242798
2024-01-30,2.9200000762939453
2024-01-31,2.869999885559082
2024-02-01,2.9000000953674316
2024-02-02,2.8399999141693115
2024-02-05,2.7699999809265137
2024-02-06,2.880000114440918
2024-02-07,2.6050000190734863
2024-02-08,3.180000066757202
2024-02-09,3.430000066757202
2024-02-12,3.5199999809265137
2024-02-13,3.1700000762939453
2024-02-14,3.319999933242798
2024-02-15,3.4100000858306885
2024-02-16,3.430000066757202
2024-02-20,3.319999933242798
2024-02-21,3.1600000858306885
2024-02-22,3.0899999141693115
2024-02-23,2.950000047683716
2024-02-26,3.200000047683716
2024-02-27,3.380000114440918
2024-02-28,3.190000057220459
2024-02-29,3.1700000762939453
2024-03-01,3.2100000381469727
2024-03-04,3.119999885559082
2024-03-05,3.009999990463257
2024-03-06,3.0999999046325684
2024-03-07,2.950000047683716
2024-03-08,3.009999990463257
2024-03-11,3.049999952316284
2024-03-12,2.9800000190734863
2024-03-13,3.0999999046325684
2024-03-14,3.0399999618530273
2024-03-15,3.140000104904175
2024-03-18,2.9700000286102295
2024-03-19,2.859999895095825
2024-03-20,2.950000047683716
2024-03-21,2.7799999713897705
2024-03-22,2.759999990463257
2024-03-25,2.8399999141693115
2024-03-26,2.809999942779541
2024-03-27,2.859999895095825
2024-03-28,2.9000000953674316
2024-04-01,2.630000114440918
2024-04-02,2.009999990463257
2024-04-03,2.319999933242798
2024-04-04,2.25
2024-04-05,2.2049999237060547
2024-04-08,2.2699999809265137
2024-04-09,2.309999942779541
2024-04-10,2.140000104904175
2024-04-11,2.109999895095825
2024-04-12,2.130000114440918
2024-04-15,2.0799999237060547
2024-04-16,2.0199999809265137
2024-04-17,2.049999952316284
2024-04-18,2.140000104904175
2024-04-19,2.0899999141693115
2024-04-22,2.1600000858306885
2024-04-23,2.1500000953674316
2024-04-24,2.140000104904175
2024-04-25,2.190000057220459
2024-04-26,2.2300000190734863
2024-04-29,2.3299999237060547
2024-04-30,2.2100000381469727
2024-05-01,2.259999990463257
2024-05-02,2.299999952316284
2024-05-03,2.450000047683716
2024-05-06,2.4800000190734863
2024-05-07,2.319999933242798
2024-05-08,2.299999952316284
2024-05-09,2.359999895095825
2024-05-10,2.259999990463257
2024-05-13,2.240000009536743
2024-05-14,2.509999990463257
2024-05-15,2.390000104904175
2024-05-16,4.03000020980835
2024-05-17,4.539999961853027
2024-05-20,5.28000020980835
2024-05-21,4.710000038146973
2024-05-22,4.65500020980835
2024-05-23,4.139999866485596
2024-05-24,4.739999771118164
2024-05-28,5.329999923706055
2024-05-29,9.020000457763672
2024-05-30,8.40999984741211
2024-05-31,8.274999618530273
2024-06-03,8.380000114440918
2024-06-04,8.670000076293945
2024-06-05,8.789999961853027
2024-06-06,9.319999694824219
2024-06-07,8.619999885559082
2024-06-10,8.479999542236328
2024-06-11,9.869999885559082
2024-06-12,9.760000228881836
2024-06-13,9.979999542236328
2024-06-14,10.220000267028809
2024-06-17,11.75
2024-06-18,11.390000343322754
2024-06-20,11.220000267028809
2024-06-21,10.079999923706055
2024-06-24,10.329999923706055
2024-06-25,10.979999542236328
2024-06-26,11.229999542236328
2024-06-27,11.449999809265137
2024-06-28,11.609999656677246
2024-07-01,10.84000015258789
2024-07-02,10.720000267028809
2024-07-03,11.369999885559082
2024-07-05,12.399999618530273
2024-07-08,12.100000381469727
2024-07-09,12.140000343322754
2024-07-10,11.880000114440918
2024-07-11,11.899999618530273
2024-07-12,13.010000228881836
2024-07-15,13.479999542236328
2024-07-16,13.710000038146973
2024-07-17,13.399999618530273
2024-07-18,12.380000114440918
2024-07-19,12.84000015258789
2024-07-22,12.800000190734863
2024-07-23,13.84000015258789
2024-07-24,13.359999656677246
2024-07-25,16.639999389648438
2024-07-26,18.84000015258789
2024-07-29,18.8700008392334
2024-07-30,17.520000457763672
2024-07-31,20.68000030517578
2024-08-01,20.440000534057617
2024-08-02,18.510000228881836
2024-08-05,18.59000015258789
2024-08-06,19.530000686645508
2024-08-07,19.639999389648438
2024-08-08,22.31999969482422
2024-08-09,21.209999084472656
2024-08-12,19.729999542236328
2024-08-13,20.959999084472656
2024-08-14,20.809999465942383
2024-08-15,31.360000610351562
2024-08-16,31.030000686645508
2024-08-19,38.599998474121094
2024-08-20,34.31999969482422
2024-08-21,36.439998626708984
2024-08-22,34.13999938964844
2024-08-23,32.86000061035156
2024-08-26,33.779998779296875
2024-08-27,31.110000610351562
2024-08-28,27.8700008392334
2024-08-29,29.25
2024-08-30,29.040000915527344
2024-09-03,29.40999984741211
2024-09-04,33.08000183105469
2024-09-05,28.450000762939453
2024-09-06,26.110000610351562
2024-09-09,25.940000534057617
2024-09-10,26.110000610351562
2024-09-11,27.899999618530273
2024-09-12,26.790000915527344
2024-09-13,29.829999923706055
2024-09-16,29.84000015258789
2024-09-17,28.0
2024-09-18,28.299999237060547
2024-09-19,28.610000610351562
2024-09-20,26.5
2024-09-23,26.610000610351562
2024-09-24,25.850000381469727
2024-09-25,24.389999389648438
2024-09-26,23.829999923706055
2024-09-27,25.31999969482422
2024-09-30,26.149999618530273
2024-10-01,24.104999542236328
2024-10-02,23.84000015258789
2024-10-03,23.219999313354492
2024-10-04,26.110000610351562
2024-10-07,24.90999984741211
2024-10-08,24.200000762939453
2024-10-09,22.610000610351562
2024-10-10,23.06999969482422
2024-10-11,24.18000030517578
2024-10-14,25.1200008392334
2024-10-15,24.25
2024-10-16,28.219999313354492
2024-10-17,28.489999771118164
2024-10-18,28.139999389648438
2024-10-21,27.639999389648438
2024-10-22,27.889999389648438
2024-10-23,26.260000228881836
2024-10-24,25.06999969482422
2024-10-25,25.6200008392334
2024-10-28,26.729999542236328
2024-10-29,26.979999542236328
2024-10-30,25.1299991607666
2024-10-31,23.809999465942383
2024-11-01,23.850000381469727
2024-11-04,23.940000534057617
2024-11-05,24.1299991607666
2024-11-06,22.520000457763672
2024-11-07,21.454999923706055
2024-11-08,21.989999771118164
2024-11-11,24.760000228881836
2024-11-12,24.260000228881836
2024-11-13,27.889999389648438
2024-11-14,26.799999237060547
2024-11-15,24.229999542236328
2024-11-18,25.799999237060547
2024-11-19,26.139999389648438
2024-11-20,23.584999084472656
2024-11-21,24.139999389648438
