Date,BPOP
2023-05-22,58.68000030517578
2023-05-23,60.310001373291016
2023-05-24,58.75
2023-05-25,58.34000015258789
2023-05-26,59.150001525878906
2023-05-30,59.40999984741211
2023-05-31,57.18000030517578
2023-06-01,59.849998474121094
2023-06-02,62.869998931884766
2023-06-05,61.290000915527344
2023-06-06,63.15999984741211
2023-06-07,63.84000015258789
2023-06-08,63.22999954223633
2023-06-09,62.400001525878906
2023-06-12,61.54999923706055
2023-06-13,62.06999969482422
2023-06-14,61.16999816894531
2023-06-15,62.290000915527344
2023-06-16,61.54999923706055
2023-06-20,61.349998474121094
2023-06-21,60.70000076293945
2023-06-22,58.81999969482422
2023-06-23,58.52000045776367
2023-06-26,59.81999969482422
2023-06-27,60.58000183105469
2023-06-28,60.04999923706055
2023-06-29,60.66999816894531
2023-06-30,60.52000045776367
2023-07-03,62.08000183105469
2023-07-05,61.27000045776367
2023-07-06,61.099998474121094
2023-07-07,62.36000061035156
2023-07-10,62.22999954223633
2023-07-11,63.189998626708984
2023-07-12,63.70000076293945
2023-07-13,64.04000091552734
2023-07-14,62.540000915527344
2023-07-17,63.31999969482422
2023-07-18,65.93000030517578
2023-07-19,66.75
2023-07-20,66.73999786376953
2023-07-21,67.1500015258789
2023-07-24,68.63999938964844
2023-07-25,67.55000305175781
2023-07-26,71.8499984741211
2023-07-27,70.68000030517578
2023-07-28,72.5
2023-07-31,72.55000305175781
2023-08-01,72.30000305175781
2023-08-02,72.04000091552734
2023-08-03,73.08000183105469
2023-08-04,72.97000122070312
2023-08-07,73.2699966430664
2023-08-08,71.9000015258789
2023-08-09,70.7300033569336
2023-08-10,70.52999877929688
2023-08-11,70.19000244140625
2023-08-14,68.88999938964844
2023-08-15,66.4000015258789
2023-08-16,66.4800033569336
2023-08-17,66.5
2023-08-18,66.58999633789062
2023-08-21,66.0
2023-08-22,63.91999816894531
2023-08-23,64.41999816894531
2023-08-24,64.81999969482422
2023-08-25,63.880001068115234
2023-08-28,65.08000183105469
2023-08-29,67.12000274658203
2023-08-30,66.83000183105469
2023-08-31,68.27999877929688
2023-09-01,69.91999816894531
2023-09-05,67.61000061035156
2023-09-06,65.33000183105469
2023-09-07,64.25
2023-09-08,65.52999877929688
2023-09-11,64.61000061035156
2023-09-12,64.51000213623047
2023-09-13,63.369998931884766
2023-09-14,64.08999633789062
2023-09-15,63.83000183105469
2023-09-18,63.869998931884766
2023-09-19,63.189998626708984
2023-09-20,62.91999816894531
2023-09-21,61.849998474121094
2023-09-22,61.900001525878906
2023-09-25,62.29999923706055
2023-09-26,61.41999816894531
2023-09-27,61.279998779296875
2023-09-28,62.400001525878906
2023-09-29,63.0099983215332
2023-10-02,61.88999938964844
2023-10-03,60.65999984741211
2023-10-04,61.95000076293945
2023-10-05,63.83000183105469
2023-10-06,64.16000366210938
2023-10-09,64.12999725341797
2023-10-10,64.4800033569336
2023-10-11,64.12000274658203
2023-10-12,63.77000045776367
2023-10-13,62.75
2023-10-16,64.12999725341797
2023-10-17,65.66999816894531
2023-10-18,63.77000045776367
2023-10-19,63.040000915527344
2023-10-20,60.54999923706055
2023-10-23,60.5
2023-10-24,60.9900016784668
2023-10-25,59.9900016784668
2023-10-26,64.62999725341797
2023-10-27,64.83999633789062
2023-10-30,65.33000183105469
2023-10-31,65.04000091552734
2023-11-01,65.70999908447266
2023-11-02,68.0
2023-11-03,69.52999877929688
2023-11-06,69.08000183105469
2023-11-07,68.86000061035156
2023-11-08,68.08999633789062
2023-11-09,67.3499984741211
2023-11-10,68.0199966430664
2023-11-13,67.9800033569336
2023-11-14,71.91000366210938
2023-11-15,72.68000030517578
2023-11-16,72.3499984741211
2023-11-17,72.83000183105469
2023-11-20,72.38999938964844
2023-11-21,71.66999816894531
2023-11-22,72.19000244140625
2023-11-24,72.23999786376953
2023-11-27,71.77999877929688
2023-11-28,72.13999938964844
2023-11-29,73.47000122070312
2023-11-30,73.79000091552734
2023-12-01,76.61000061035156
2023-12-04,77.80999755859375
2023-12-05,76.70999908447266
2023-12-06,75.08999633789062
2023-12-07,76.87000274658203
2023-12-08,77.43000030517578
2023-12-11,76.73999786376953
2023-12-12,76.22000122070312
2023-12-13,79.72000122070312
2023-12-14,81.1500015258789
2023-12-15,80.52999877929688
2023-12-18,80.37000274658203
2023-12-19,81.52999877929688
2023-12-20,79.86000061035156
2023-12-21,80.0999984741211
2023-12-22,80.79000091552734
2023-12-26,82.37999725341797
2023-12-27,82.13999938964844
2023-12-28,82.66000366210938
2023-12-29,82.06999969482422
2024-01-02,82.08000183105469
2024-01-03,80.37999725341797
2024-01-04,79.83000183105469
2024-01-05,81.08999633789062
2024-01-08,82.38999938964844
2024-01-09,81.79000091552734
2024-01-10,82.30000305175781
2024-01-11,81.77999877929688
2024-01-12,81.08000183105469
2024-01-16,80.41999816894531
2024-01-17,79.37999725341797
2024-01-18,80.02999877929688
2024-01-19,81.33000183105469
2024-01-22,82.55000305175781
2024-01-23,82.16999816894531
2024-01-24,83.48999786376953
2024-01-25,85.83000183105469
2024-01-26,87.62000274658203
2024-01-29,88.94000244140625
2024-01-30,89.4800033569336
2024-01-31,85.44999694824219
2024-02-01,85.31999969482422
2024-02-02,86.19999694824219
2024-02-05,85.27999877929688
2024-02-06,83.87999725341797
2024-02-07,84.19000244140625
2024-02-08,83.31999969482422
2024-02-09,84.55000305175781
2024-02-12,84.81999969482422
2024-02-13,82.37000274658203
2024-02-14,83.45999908447266
2024-02-15,86.76000213623047
2024-02-16,85.13999938964844
2024-02-20,84.80000305175781
2024-02-21,84.05000305175781
2024-02-22,83.4800033569336
2024-02-23,83.44000244140625
2024-02-26,82.9000015258789
2024-02-27,84.06999969482422
2024-02-28,82.7300033569336
2024-02-29,83.68000030517578
2024-03-01,82.55999755859375
2024-03-04,81.94000244140625
2024-03-05,85.38999938964844
2024-03-06,83.51000213623047
2024-03-07,84.41999816894531
2024-03-08,84.87000274658203
2024-03-11,84.68000030517578
2024-03-12,84.41999816894531
2024-03-13,83.77999877929688
2024-03-14,82.01000213623047
2024-03-15,82.25
2024-03-18,82.31999969482422
2024-03-19,82.55999755859375
2024-03-20,85.22000122070312
2024-03-21,86.70999908447266
2024-03-22,85.22000122070312
2024-03-25,86.33000183105469
2024-03-26,86.66000366210938
2024-03-27,87.19000244140625
2024-03-28,88.08999633789062
2024-04-01,87.4000015258789
2024-04-02,86.0
2024-04-03,85.48999786376953
2024-04-04,85.0999984741211
2024-04-05,85.29000091552734
2024-04-08,85.9000015258789
2024-04-09,86.86000061035156
2024-04-10,84.1500015258789
2024-04-11,83.25
2024-04-12,82.75
2024-04-15,82.36000061035156
2024-04-16,81.29000091552734
2024-04-17,80.87000274658203
2024-04-18,81.83000183105469
2024-04-19,83.19999694824219
2024-04-22,85.25
2024-04-23,87.87999725341797
2024-04-24,88.36000061035156
2024-04-25,87.93000030517578
2024-04-26,86.58000183105469
2024-04-29,86.22000122070312
2024-04-30,84.98999786376953
2024-05-01,86.9000015258789
2024-05-02,88.05000305175781
2024-05-03,88.8499984741211
2024-05-06,89.13999938964844
2024-05-07,88.9800033569336
2024-05-08,90.30000305175781
2024-05-09,89.80000305175781
2024-05-10,90.91999816894531
2024-05-13,90.87999725341797
2024-05-14,91.58000183105469
2024-05-15,92.75
2024-05-16,92.56999969482422
2024-05-17,91.83999633789062
2024-05-20,90.87999725341797
2024-05-21,91.30000305175781
2024-05-22,90.01000213623047
2024-05-23,88.43000030517578
2024-05-24,89.22000122070312
2024-05-28,88.5999984741211
2024-05-29,87.44000244140625
2024-05-30,88.48999786376953
2024-05-31,89.01000213623047
2024-06-03,87.93000030517578
2024-06-04,86.08000183105469
2024-06-05,85.95999908447266
2024-06-06,85.91999816894531
2024-06-07,85.91000366210938
2024-06-10,84.8499984741211
2024-06-11,84.37000274658203
2024-06-12,86.16999816894531
2024-06-13,84.19000244140625
2024-06-14,84.08000183105469
2024-06-17,84.97000122070312
2024-06-18,84.8499984741211
2024-06-20,85.06999969482422
2024-06-21,85.08000183105469
2024-06-24,87.20999908447266
2024-06-25,86.52999877929688
2024-06-26,86.08999633789062
2024-06-27,86.0999984741211
2024-06-28,88.43000030517578
2024-07-01,88.20999908447266
2024-07-02,88.55999755859375
2024-07-03,87.33999633789062
2024-07-05,85.63999938964844
2024-07-08,85.9800033569336
2024-07-09,87.58999633789062
2024-07-10,91.16999816894531
2024-07-11,92.95999908447266
2024-07-12,93.08999633789062
2024-07-15,96.16999816894531
2024-07-16,100.61000061035156
2024-07-17,100.33999633789062
2024-07-18,98.97000122070312
2024-07-19,99.01000213623047
2024-07-22,101.19999694824219
2024-07-23,102.95999908447266
2024-07-24,99.37000274658203
2024-07-25,102.20999908447266
2024-07-26,102.77999877929688
2024-07-29,102.1500015258789
2024-07-30,104.27999877929688
2024-07-31,102.62999725341797
2024-08-01,98.61000061035156
2024-08-02,95.2699966430664
2024-08-05,93.80000305175781
2024-08-06,94.1500015258789
2024-08-07,93.9800033569336
2024-08-08,95.41000366210938
2024-08-09,95.44000244140625
2024-08-12,95.0
2024-08-13,96.02999877929688
2024-08-14,95.81999969482422
2024-08-15,97.08999633789062
2024-08-16,98.36000061035156
2024-08-19,99.13999938964844
2024-08-20,97.12999725341797
2024-08-21,97.62999725341797
2024-08-22,97.33999633789062
2024-08-23,99.5
2024-08-26,99.52999877929688
2024-08-27,99.93000030517578
2024-08-28,101.83000183105469
2024-08-29,101.27999877929688
2024-08-30,102.5
2024-09-03,100.69999694824219
2024-09-04,99.12999725341797
2024-09-05,98.63999938964844
2024-09-06,96.77999877929688
2024-09-09,97.33000183105469
2024-09-10,97.05000305175781
2024-09-11,96.23999786376953
2024-09-12,96.69000244140625
2024-09-13,97.56999969482422
2024-09-16,98.30999755859375
2024-09-17,98.94999694824219
2024-09-18,99.68000030517578
2024-09-19,102.12999725341797
2024-09-20,100.54000091552734
2024-09-23,100.62000274658203
2024-09-24,100.27999877929688
2024-09-25,98.22000122070312
2024-09-26,99.55000305175781
2024-09-27,98.58000183105469
2024-09-30,100.2699966430664
2024-10-01,95.4000015258789
2024-10-02,94.55000305175781
2024-10-03,95.08999633789062
2024-10-04,97.26000213623047
2024-10-07,96.44000244140625
2024-10-08,96.0199966430664
2024-10-09,96.5
2024-10-10,97.41999816894531
2024-10-11,100.56999969482422
2024-10-14,100.55999755859375
2024-10-15,102.01000213623047
2024-10-16,101.25
2024-10-17,102.55999755859375
2024-10-18,100.81999969482422
2024-10-21,98.08999633789062
2024-10-22,99.93000030517578
2024-10-23,89.7300033569336
2024-10-24,88.97000122070312
2024-10-25,88.45999908447266
2024-10-28,90.19000244140625
2024-10-29,89.41000366210938
2024-10-30,90.7300033569336
2024-10-31,89.2300033569336
2024-11-01,89.4800033569336
2024-11-04,89.16000366210938
2024-11-05,89.91999816894531
2024-11-06,99.43000030517578
2024-11-07,95.94000244140625
2024-11-08,94.33000183105469
2024-11-11,97.30999755859375
2024-11-12,96.69999694824219
2024-11-13,98.33999633789062
2024-11-14,96.25
2024-11-15,96.08999633789062
2024-11-18,95.8499984741211
2024-11-19,95.02999877929688
2024-11-20,96.62000274658203
2024-11-21,98.04000091552734
