Date,EEFT
2023-03-21,110.30000305175781
2023-03-22,108.69000244140625
2023-03-23,110.22000122070312
2023-03-24,109.38999938964844
2023-03-27,109.58999633789062
2023-03-28,109.69999694824219
2023-03-29,109.05000305175781
2023-03-30,108.9000015258789
2023-03-31,111.9000015258789
2023-04-03,110.54000091552734
2023-04-04,107.25
2023-04-05,106.38999938964844
2023-04-06,106.72000122070312
2023-04-10,107.30999755859375
2023-04-11,109.8499984741211
2023-04-12,108.66000366210938
2023-04-13,111.33000183105469
2023-04-14,111.9000015258789
2023-04-17,111.72000122070312
2023-04-18,111.30999755859375
2023-04-19,110.08000183105469
2023-04-20,110.38999938964844
2023-04-21,111.08999633789062
2023-04-24,110.47000122070312
2023-04-25,107.48999786376953
2023-04-26,106.87999725341797
2023-04-27,108.9000015258789
2023-04-28,110.73999786376953
2023-05-01,110.20999908447266
2023-05-02,108.37000274658203
2023-05-03,107.94999694824219
2023-05-04,105.95999908447266
2023-05-05,110.25
2023-05-08,113.04000091552734
2023-05-09,111.83000183105469
2023-05-10,111.77999877929688
2023-05-11,111.37000274658203
2023-05-12,111.44999694824219
2023-05-15,112.37000274658203
2023-05-16,111.08999633789062
2023-05-17,113.79000091552734
2023-05-18,117.48999786376953
2023-05-19,118.16999816894531
2023-05-22,120.9000015258789
2023-05-23,117.08000183105469
2023-05-24,112.5999984741211
2023-05-25,112.44999694824219
2023-05-26,112.87000274658203
2023-05-30,112.16999816894531
2023-05-31,111.4000015258789
2023-06-01,112.73999786376953
2023-06-02,113.81999969482422
2023-06-05,111.33999633789062
2023-06-06,113.66000366210938
2023-06-07,114.54000091552734
2023-06-08,113.0
2023-06-09,111.91000366210938
2023-06-12,111.23999786376953
2023-06-13,111.86000061035156
2023-06-14,112.02999877929688
2023-06-15,114.02999877929688
2023-06-16,111.86000061035156
2023-06-20,114.9800033569336
2023-06-21,112.43000030517578
2023-06-22,112.33000183105469
2023-06-23,112.05000305175781
2023-06-26,111.25
2023-06-27,114.18000030517578
2023-06-28,114.63999938964844
2023-06-29,116.55999755859375
2023-06-30,117.37000274658203
2023-07-03,118.43000030517578
2023-07-05,117.44999694824219
2023-07-06,115.48999786376953
2023-07-07,116.80000305175781
2023-07-10,116.77999877929688
2023-07-11,115.66000366210938
2023-07-12,117.91000366210938
2023-07-13,119.18000030517578
2023-07-14,117.16000366210938
2023-07-17,117.0199966430664
2023-07-18,119.16999816894531
2023-07-19,118.41999816894531
2023-07-20,117.0999984741211
2023-07-21,116.54000091552734
2023-07-24,117.38999938964844
2023-07-25,116.87999725341797
2023-07-26,93.52999877929688
2023-07-27,89.69000244140625
2023-07-28,88.44999694824219
2023-07-31,87.87000274658203
2023-08-01,87.62999725341797
2023-08-02,86.0
2023-08-03,86.37999725341797
2023-08-04,87.06999969482422
2023-08-07,86.9800033569336
2023-08-08,86.27999877929688
2023-08-09,85.69999694824219
2023-08-10,85.45999908447266
2023-08-11,84.7300033569336
2023-08-14,84.83000183105469
2023-08-15,84.56999969482422
2023-08-16,84.81999969482422
2023-08-17,83.33999633789062
2023-08-18,83.56999969482422
2023-08-21,83.83000183105469
2023-08-22,84.68000030517578
2023-08-23,84.66000366210938
2023-08-24,84.91000366210938
2023-08-25,84.75
2023-08-28,85.7699966430664
2023-08-29,88.51000213623047
2023-08-30,87.73999786376953
2023-08-31,87.36000061035156
2023-09-01,87.26000213623047
2023-09-05,85.7300033569336
2023-09-06,85.06999969482422
2023-09-07,83.97000122070312
2023-09-08,82.8499984741211
2023-09-11,82.69999694824219
2023-09-12,83.0
2023-09-13,82.62000274658203
2023-09-14,83.9000015258789
2023-09-15,83.66999816894531
2023-09-18,82.7699966430664
2023-09-19,82.37000274658203
2023-09-20,81.33999633789062
2023-09-21,80.12999725341797
2023-09-22,81.25
2023-09-25,81.5199966430664
2023-09-26,79.0
2023-09-27,78.58000183105469
2023-09-28,79.37999725341797
2023-09-29,79.37999725341797
2023-10-02,79.18000030517578
2023-10-03,77.06999969482422
2023-10-04,77.37999725341797
2023-10-05,76.91999816894531
2023-10-06,77.08999633789062
2023-10-09,75.01000213623047
2023-10-10,77.48999786376953
2023-10-11,75.87999725341797
2023-10-12,74.41999816894531
2023-10-13,73.93000030517578
2023-10-16,76.29000091552734
2023-10-17,77.52999877929688
2023-10-18,76.52999877929688
2023-10-19,76.94999694824219
2023-10-20,83.81999969482422
2023-10-23,80.4000015258789
2023-10-24,81.44999694824219
2023-10-25,78.31999969482422
2023-10-26,79.22000122070312
2023-10-27,77.5199966430664
2023-10-30,76.18000030517578
2023-10-31,76.83999633789062
2023-11-01,76.06999969482422
2023-11-02,79.41000366210938
2023-11-03,80.86000061035156
2023-11-06,80.61000061035156
2023-11-07,80.69999694824219
2023-11-08,81.27999877929688
2023-11-09,80.19000244140625
2023-11-10,81.5
2023-11-13,79.83000183105469
2023-11-14,83.16999816894531
2023-11-15,83.83000183105469
2023-11-16,82.56999969482422
2023-11-17,84.69000244140625
2023-11-20,87.4800033569336
2023-11-21,86.4000015258789
2023-11-22,87.51000213623047
2023-11-24,87.38999938964844
2023-11-27,87.2300033569336
2023-11-28,87.93000030517578
2023-11-29,87.12000274658203
2023-11-30,87.22000122070312
2023-12-01,89.12000274658203
2023-12-04,89.4000015258789
2023-12-05,89.0199966430664
2023-12-06,89.91999816894531
2023-12-07,89.93000030517578
2023-12-08,90.81999969482422
2023-12-11,91.62999725341797
2023-12-12,91.66000366210938
2023-12-13,93.93000030517578
2023-12-14,94.19999694824219
2023-12-15,94.94999694824219
2023-12-18,95.58000183105469
2023-12-19,100.18000030517578
2023-12-20,100.5199966430664
2023-12-21,102.25
2023-12-22,101.97000122070312
2023-12-26,102.83999633789062
2023-12-27,103.08999633789062
2023-12-28,102.52999877929688
2023-12-29,101.48999786376953
2024-01-02,100.58999633789062
2024-01-03,96.7300033569336
2024-01-04,97.2699966430664
2024-01-05,98.2300033569336
2024-01-08,100.23999786376953
2024-01-09,99.2300033569336
2024-01-10,99.0
2024-01-11,99.16000366210938
2024-01-12,99.5
2024-01-16,99.0999984741211
2024-01-17,97.95999908447266
2024-01-18,98.76000213623047
2024-01-19,99.69000244140625
2024-01-22,101.16000366210938
2024-01-23,100.44000244140625
2024-01-24,97.87000274658203
2024-01-25,99.08000183105469
2024-01-26,99.41000366210938
2024-01-29,101.23999786376953
2024-01-30,100.95999908447266
2024-01-31,99.6500015258789
2024-02-01,104.19999694824219
2024-02-02,103.0199966430664
2024-02-05,102.2300033569336
2024-02-06,102.94000244140625
2024-02-07,103.54000091552734
2024-02-08,101.08999633789062
2024-02-09,103.9000015258789
2024-02-12,107.36000061035156
2024-02-13,104.94999694824219
2024-02-14,109.62999725341797
2024-02-15,110.44000244140625
2024-02-16,108.43000030517578
2024-02-20,107.73999786376953
2024-02-21,106.38999938964844
2024-02-22,107.16999816894531
2024-02-23,108.08000183105469
2024-02-26,107.44999694824219
2024-02-27,108.47000122070312
2024-02-28,109.01000213623047
2024-02-29,109.44000244140625
2024-03-01,108.80000305175781
2024-03-04,109.66000366210938
2024-03-05,108.76000213623047
2024-03-06,111.19999694824219
2024-03-07,112.19000244140625
2024-03-08,111.56999969482422
2024-03-11,111.8499984741211
2024-03-12,109.45999908447266
2024-03-13,106.44000244140625
2024-03-14,108.93000030517578
2024-03-15,107.88999938964844
2024-03-18,106.91000366210938
2024-03-19,107.87000274658203
2024-03-20,108.62999725341797
2024-03-21,110.0
2024-03-22,108.68000030517578
2024-03-25,108.79000091552734
2024-03-26,109.12000274658203
2024-03-27,111.16999816894531
2024-03-28,109.93000030517578
2024-04-01,108.68000030517578
2024-04-02,107.29000091552734
2024-04-03,106.91999816894531
2024-04-04,106.69000244140625
2024-04-05,108.12000274658203
2024-04-08,108.91999816894531
2024-04-09,110.37000274658203
2024-04-10,106.05999755859375
2024-04-11,106.16999816894531
2024-04-12,104.16000366210938
2024-04-15,101.76000213623047
2024-04-16,101.61000061035156
2024-04-17,101.22000122070312
2024-04-18,101.80999755859375
2024-04-19,103.04000091552734
2024-04-22,103.88999938964844
2024-04-23,105.80999755859375
2024-04-24,105.66999816894531
2024-04-25,103.61000061035156
2024-04-26,103.83000183105469
2024-04-29,104.6500015258789
2024-04-30,102.68000030517578
2024-05-01,104.37000274658203
2024-05-02,107.08000183105469
2024-05-03,110.23999786376953
2024-05-06,112.41000366210938
2024-05-07,112.41000366210938
2024-05-08,112.58999633789062
2024-05-09,114.29000091552734
2024-05-10,114.08000183105469
2024-05-13,114.06999969482422
2024-05-14,114.94999694824219
2024-05-15,115.11000061035156
2024-05-16,115.2699966430664
2024-05-17,115.48999786376953
2024-05-20,114.88999938964844
2024-05-21,114.1500015258789
2024-05-22,115.33999633789062
2024-05-23,114.01000213623047
2024-05-24,115.0199966430664
2024-05-28,112.55000305175781
2024-05-29,111.12999725341797
2024-05-30,113.80999755859375
2024-05-31,116.58000183105469
2024-06-03,116.02999877929688
2024-06-04,115.69000244140625
2024-06-05,114.76000213623047
2024-06-06,113.2300033569336
2024-06-07,112.48999786376953
2024-06-10,111.19999694824219
2024-06-11,110.01000213623047
2024-06-12,110.63999938964844
2024-06-13,108.80999755859375
2024-06-14,106.76000213623047
2024-06-17,107.2300033569336
2024-06-18,105.98999786376953
2024-06-20,107.80000305175781
2024-06-21,110.22000122070312
2024-06-24,110.55999755859375
2024-06-25,107.73999786376953
2024-06-26,106.43000030517578
2024-06-27,106.30999755859375
2024-06-28,103.5
2024-07-01,102.18000030517578
2024-07-02,103.3499984741211
2024-07-03,102.97000122070312
2024-07-05,102.11000061035156
2024-07-08,102.27999877929688
2024-07-09,100.58000183105469
2024-07-10,100.0999984741211
2024-07-11,102.7699966430664
2024-07-12,103.2699966430664
2024-07-15,104.48999786376953
2024-07-16,108.62999725341797
2024-07-17,107.52999877929688
2024-07-18,105.2300033569336
2024-07-19,101.81999969482422
2024-07-22,102.83999633789062
2024-07-23,101.1500015258789
2024-07-24,98.2300033569336
2024-07-25,98.38999938964844
2024-07-26,100.01000213623047
2024-07-29,100.29000091552734
2024-07-30,101.4000015258789
2024-07-31,101.98999786376953
2024-08-01,99.52999877929688
2024-08-02,96.05000305175781
2024-08-05,92.68000030517578
2024-08-06,93.62000274658203
2024-08-07,95.88999938964844
2024-08-08,97.7300033569336
2024-08-09,97.80000305175781
2024-08-12,97.05999755859375
2024-08-13,100.31999969482422
2024-08-14,99.68000030517578
2024-08-15,101.37000274658203
2024-08-16,103.01000213623047
2024-08-19,103.45999908447266
2024-08-20,102.5199966430664
2024-08-21,104.16999816894531
2024-08-22,103.29000091552734
2024-08-23,105.72000122070312
2024-08-26,105.25
2024-08-27,106.01000213623047
2024-08-28,105.37999725341797
2024-08-29,106.93000030517578
2024-08-30,107.91000366210938
2024-09-03,105.08999633789062
2024-09-04,104.76000213623047
2024-09-05,102.41999816894531
2024-09-06,99.77999877929688
2024-09-09,98.6500015258789
2024-09-10,96.62999725341797
2024-09-11,97.20999908447266
2024-09-12,96.94999694824219
2024-09-13,98.9800033569336
2024-09-16,98.58999633789062
2024-09-17,99.80999755859375
2024-09-18,99.83000183105469
2024-09-19,100.44999694824219
2024-09-20,100.66000366210938
2024-09-23,102.22000122070312
2024-09-24,100.38999938964844
2024-09-25,96.72000122070312
2024-09-26,99.0199966430664
2024-09-27,100.02999877929688
2024-09-30,99.2300033569336
2024-10-01,98.79000091552734
2024-10-02,97.5999984741211
2024-10-03,96.33999633789062
2024-10-04,97.72000122070312
2024-10-07,96.06999969482422
2024-10-08,96.02999877929688
2024-10-09,96.06999969482422
2024-10-10,96.43000030517578
2024-10-11,98.20999908447266
2024-10-14,99.02999877929688
2024-10-15,99.06999969482422
2024-10-16,99.58999633789062
2024-10-17,99.06999969482422
2024-10-18,98.66000366210938
2024-10-21,97.54000091552734
2024-10-22,97.05999755859375
2024-10-23,99.08999633789062
2024-10-24,102.26000213623047
2024-10-25,100.5
2024-10-28,101.58000183105469
2024-10-29,98.45999908447266
2024-10-30,98.22000122070312
2024-10-31,98.47000122070312
2024-11-01,98.44000244140625
2024-11-04,100.08999633789062
2024-11-05,101.33000183105469
2024-11-06,102.45999908447266
2024-11-07,103.5
2024-11-08,101.9800033569336
2024-11-11,104.61000061035156
2024-11-12,103.80000305175781
2024-11-13,103.77999877929688
2024-11-14,102.19000244140625
2024-11-15,101.87999725341797
2024-11-18,101.62000274658203
2024-11-19,100.9800033569336
2024-11-20,103.43000030517578
2024-11-21,104.91999816894531
