Date,AEIS
2024-03-07,105.72000122070312
2024-03-08,103.55999755859375
2024-03-11,100.43000030517578
2024-03-12,100.33000183105469
2024-03-13,98.12999725341797
2024-03-14,96.81999969482422
2024-03-15,95.75
2024-03-18,95.37000274658203
2024-03-19,94.7699966430664
2024-03-20,95.81999969482422
2024-03-21,97.94000244140625
2024-03-22,97.19000244140625
2024-03-25,97.44999694824219
2024-03-26,98.5999984741211
2024-03-27,102.0199966430664
2024-03-28,101.9800033569336
2024-04-01,101.33999633789062
2024-04-02,98.18000030517578
2024-04-03,99.23999786376953
2024-04-04,97.41999816894531
2024-04-05,97.95999908447266
2024-04-08,99.04000091552734
2024-04-09,100.75
2024-04-10,96.5199966430664
2024-04-11,99.68000030517578
2024-04-12,96.5199966430664
2024-04-15,94.8499984741211
2024-04-16,94.94999694824219
2024-04-17,92.43000030517578
2024-04-18,90.80999755859375
2024-04-19,89.69999694824219
2024-04-22,91.02999877929688
2024-04-23,93.0999984741211
2024-04-24,92.83999633789062
2024-04-25,93.77999877929688
2024-04-26,95.95999908447266
2024-04-29,97.62000274658203
2024-04-30,95.83999633789062
2024-05-01,96.08000183105469
2024-05-02,95.62999725341797
2024-05-03,97.98999786376953
2024-05-06,100.12000274658203
2024-05-07,101.44000244140625
2024-05-08,101.56999969482422
2024-05-09,101.9000015258789
2024-05-10,102.12999725341797
2024-05-13,102.06999969482422
2024-05-14,104.56999969482422
2024-05-15,107.47000122070312
2024-05-16,105.45999908447266
2024-05-17,105.62999725341797
2024-05-20,107.87999725341797
2024-05-21,107.62999725341797
2024-05-22,109.01000213623047
2024-05-23,108.08000183105469
2024-05-24,109.45999908447266
2024-05-28,107.51000213623047
2024-05-29,104.30999755859375
2024-05-30,106.86000061035156
2024-05-31,107.43000030517578
2024-06-03,108.20999908447266
2024-06-04,106.41999816894531
2024-06-05,109.61000061035156
2024-06-06,107.54000091552734
2024-06-07,105.38999938964844
2024-06-10,105.31999969482422
2024-06-11,105.48999786376953
2024-06-12,109.5999984741211
2024-06-13,108.97000122070312
2024-06-14,106.73999786376953
2024-06-17,109.02999877929688
2024-06-18,108.91999816894531
2024-06-20,108.62999725341797
2024-06-21,109.31999969482422
2024-06-24,108.75
2024-06-25,107.81999969482422
2024-06-26,107.70999908447266
2024-06-27,107.66999816894531
2024-06-28,108.76000213623047
2024-07-01,105.83000183105469
2024-07-02,106.63999938964844
2024-07-03,106.94999694824219
2024-07-05,106.44999694824219
2024-07-08,108.7699966430664
2024-07-09,107.12999725341797
2024-07-10,111.08000183105469
2024-07-11,113.77999877929688
2024-07-12,113.87000274658203
2024-07-15,115.01000213623047
2024-07-16,119.61000061035156
2024-07-17,114.70999908447266
2024-07-18,112.05000305175781
2024-07-19,108.61000061035156
2024-07-22,113.02999877929688
2024-07-23,113.38999938964844
2024-07-24,109.83000183105469
2024-07-25,108.58000183105469
2024-07-26,110.01000213623047
2024-07-29,110.13999938964844
2024-07-30,108.37999725341797
2024-07-31,116.37000274658203
2024-08-01,107.63999938964844
2024-08-02,101.63999938964844
2024-08-05,97.86000061035156
2024-08-06,98.66000366210938
2024-08-07,95.68000030517578
2024-08-08,99.44000244140625
2024-08-09,99.41999816894531
2024-08-12,98.55999755859375
2024-08-13,102.33999633789062
2024-08-14,100.9000015258789
2024-08-15,108.04000091552734
2024-08-16,108.19999694824219
2024-08-19,109.29000091552734
2024-08-20,106.87000274658203
2024-08-21,108.56999969482422
2024-08-22,107.58000183105469
2024-08-23,110.69999694824219
2024-08-26,109.6500015258789
2024-08-27,108.63999938964844
2024-08-28,106.55999755859375
2024-08-29,107.04000091552734
2024-08-30,106.08999633789062
2024-09-03,98.83999633789062
2024-09-04,97.73999786376953
2024-09-05,96.70999908447266
2024-09-06,93.77999877929688
2024-09-09,92.8499984741211
2024-09-10,93.79000091552734
2024-09-11,96.44999694824219
2024-09-12,96.05000305175781
2024-09-13,98.62999725341797
2024-09-16,98.86000061035156
2024-09-17,98.97000122070312
2024-09-18,97.83000183105469
2024-09-19,101.76000213623047
2024-09-20,101.58999633789062
2024-09-23,101.16000366210938
2024-09-24,101.37000274658203
2024-09-25,99.56999969482422
2024-09-26,103.80999755859375
2024-09-27,104.69999694824219
2024-09-30,105.23999786376953
2024-10-01,102.94000244140625
2024-10-02,101.70999908447266
2024-10-03,102.94000244140625
2024-10-04,105.52999877929688
2024-10-07,105.0999984741211
2024-10-08,105.6500015258789
2024-10-09,106.87000274658203
2024-10-10,107.43000030517578
2024-10-11,109.31999969482422
2024-10-14,111.0999984741211
2024-10-15,106.62999725341797
2024-10-16,110.73999786376953
2024-10-17,111.05000305175781
2024-10-18,110.47000122070312
2024-10-21,108.69000244140625
2024-10-22,106.70999908447266
2024-10-23,106.0
2024-10-24,107.3499984741211
2024-10-25,107.12999725341797
2024-10-28,108.37000274658203
2024-10-29,111.01000213623047
2024-10-30,107.7699966430664
2024-10-31,108.52999877929688
2024-11-01,109.56999969482422
2024-11-04,110.06999969482422
2024-11-05,111.38999938964844
2024-11-06,117.95999908447266
2024-11-07,117.31999969482422
2024-11-08,117.36000061035156
2024-11-11,117.0
2024-11-12,114.29000091552734
2024-11-13,112.80999755859375
2024-11-14,112.1500015258789
2024-11-15,109.44999694824219
2024-11-18,109.83999633789062
2024-11-19,111.55999755859375
2024-11-20,110.7699966430664
2024-11-21,112.52999877929688
