Date,SBUX
2023-03-01,101.43000030517578
2023-03-02,103.01000213623047
2023-03-03,104.55000305175781
2023-03-06,104.98999786376953
2023-03-07,103.33999633789062
2023-03-08,102.5
2023-03-09,100.30000305175781
2023-03-10,99.37999725341797
2023-03-13,99.08000183105469
2023-03-14,99.45999908447266
2023-03-15,99.33999633789062
2023-03-16,100.43000030517578
2023-03-17,98.69999694824219
2023-03-20,99.8499984741211
2023-03-21,100.54000091552734
2023-03-22,99.12000274658203
2023-03-23,98.41999816894531
2023-03-24,98.33999633789062
2023-03-27,98.66000366210938
2023-03-28,98.72000122070312
2023-03-29,100.62000274658203
2023-03-30,101.31999969482422
2023-03-31,104.12999725341797
2023-04-03,104.8499984741211
2023-04-04,104.0
2023-04-05,104.9000015258789
2023-04-06,104.68000030517578
2023-04-10,104.73999786376953
2023-04-11,105.73999786376953
2023-04-12,105.5999984741211
2023-04-13,106.98999786376953
2023-04-14,107.47000122070312
2023-04-17,108.30999755859375
2023-04-18,107.91000366210938
2023-04-19,107.16000366210938
2023-04-20,107.05000305175781
2023-04-21,108.19000244140625
2023-04-24,109.29000091552734
2023-04-25,109.33999633789062
2023-04-26,111.47000122070312
2023-04-27,112.75
2023-04-28,114.29000091552734
2023-05-01,114.55999755859375
2023-05-02,114.45999908447266
2023-05-03,103.95999908447266
2023-05-04,104.72000122070312
2023-05-05,107.20999908447266
2023-05-08,107.16999816894531
2023-05-09,106.70999908447266
2023-05-10,106.97000122070312
2023-05-11,105.62999725341797
2023-05-12,106.12000274658203
2023-05-15,106.63999938964844
2023-05-16,105.27999877929688
2023-05-17,105.69000244140625
2023-05-18,107.08999633789062
2023-05-19,105.51000213623047
2023-05-22,102.9000015258789
2023-05-23,100.33999633789062
2023-05-24,99.61000061035156
2023-05-25,98.44000244140625
2023-05-26,98.52999877929688
2023-05-30,97.75
2023-05-31,97.63999938964844
2023-06-01,97.5199966430664
2023-06-02,99.5
2023-06-05,99.93000030517578
2023-06-06,98.22000122070312
2023-06-07,97.91999816894531
2023-06-08,99.1500015258789
2023-06-09,97.95999908447266
2023-06-12,98.45999908447266
2023-06-13,99.26000213623047
2023-06-14,100.66000366210938
2023-06-15,101.37999725341797
2023-06-16,101.87000274658203
2023-06-20,101.2699966430664
2023-06-21,101.87000274658203
2023-06-22,100.8499984741211
2023-06-23,98.33999633789062
2023-06-26,98.2300033569336
2023-06-27,98.72000122070312
2023-06-28,98.61000061035156
2023-06-29,98.68000030517578
2023-06-30,99.05999755859375
2023-07-03,99.1500015258789
2023-07-05,98.45999908447266
2023-07-06,96.19999694824219
2023-07-07,96.05000305175781
2023-07-10,99.12999725341797
2023-07-11,100.08999633789062
2023-07-12,101.13999938964844
2023-07-13,101.5999984741211
2023-07-14,101.61000061035156
2023-07-17,100.93000030517578
2023-07-18,100.76000213623047
2023-07-19,101.83000183105469
2023-07-20,100.87999725341797
2023-07-21,102.81999969482422
2023-07-24,102.77999877929688
2023-07-25,102.91999816894531
2023-07-26,101.7300033569336
2023-07-27,100.77999877929688
2023-07-28,101.25
2023-07-31,101.56999969482422
2023-08-01,101.26000213623047
2023-08-02,102.12999725341797
2023-08-03,102.33000183105469
2023-08-04,100.68000030517578
2023-08-07,101.73999786376953
2023-08-08,100.69999694824219
2023-08-09,99.91999816894531
2023-08-10,101.66000366210938
2023-08-11,100.98999786376953
2023-08-14,101.01000213623047
2023-08-15,100.04000091552734
2023-08-16,98.9800033569336
2023-08-17,96.56999969482422
2023-08-18,97.2300033569336
2023-08-21,96.45999908447266
2023-08-22,96.06999969482422
2023-08-23,95.18000030517578
2023-08-24,94.83000183105469
2023-08-25,95.4800033569336
2023-08-28,97.04000091552734
2023-08-29,99.1500015258789
2023-08-30,99.23999786376953
2023-08-31,97.44000244140625
2023-09-01,98.0
2023-09-05,96.83999633789062
2023-09-06,95.94999694824219
2023-09-07,95.0999984741211
2023-09-08,95.27999877929688
2023-09-11,95.66999816894531
2023-09-12,96.23999786376953
2023-09-13,96.93000030517578
2023-09-14,97.16000366210938
2023-09-15,96.2300033569336
2023-09-18,96.76000213623047
2023-09-19,95.29000091552734
2023-09-20,95.16000366210938
2023-09-21,93.0999984741211
2023-09-22,93.68000030517578
2023-09-25,92.73999786376953
2023-09-26,92.0
2023-09-27,91.16999816894531
2023-09-28,91.08000183105469
2023-09-29,91.2699966430664
2023-10-02,91.12999725341797
2023-10-03,89.4800033569336
2023-10-04,91.1500015258789
2023-10-05,92.37000274658203
2023-10-06,92.8499984741211
2023-10-09,92.68000030517578
2023-10-10,93.18000030517578
2023-10-11,91.94999694824219
2023-10-12,91.41999816894531
2023-10-13,91.4800033569336
2023-10-16,93.6500015258789
2023-10-17,94.18000030517578
2023-10-18,93.75
2023-10-19,94.41999816894531
2023-10-20,94.19000244140625
2023-10-23,94.19999694824219
2023-10-24,94.62000274658203
2023-10-25,94.0
2023-10-26,92.66999816894531
2023-10-27,92.0199966430664
2023-10-30,93.1500015258789
2023-10-31,92.23999786376953
2023-11-01,91.3499984741211
2023-11-02,100.01000213623047
2023-11-03,102.6500015258789
2023-11-06,104.02999877929688
2023-11-07,103.68000030517578
2023-11-08,104.30000305175781
2023-11-09,102.2300033569336
2023-11-10,104.33000183105469
2023-11-13,103.51000213623047
2023-11-14,105.5999984741211
2023-11-15,106.02999877929688
2023-11-16,107.20999908447266
2023-11-17,105.56999969482422
2023-11-20,104.30000305175781
2023-11-21,103.69000244140625
2023-11-22,103.44000244140625
2023-11-24,102.77999877929688
2023-11-27,102.36000061035156
2023-11-28,101.18000030517578
2023-11-29,99.8499984741211
2023-11-30,99.30000305175781
2023-12-01,99.19999694824219
2023-12-04,97.5999984741211
2023-12-05,95.54000091552734
2023-12-06,97.0199966430664
2023-12-07,96.44000244140625
2023-12-08,96.61000061035156
2023-12-11,98.12000274658203
2023-12-12,98.1500015258789
2023-12-13,98.11000061035156
2023-12-14,97.83999633789062
2023-12-15,96.75
2023-12-18,96.55999755859375
2023-12-19,97.72000122070312
2023-12-20,94.70999908447266
2023-12-21,95.33000183105469
2023-12-22,95.27999877929688
2023-12-26,95.66999816894531
2023-12-27,95.29000091552734
2023-12-28,95.93000030517578
2023-12-29,96.01000213623047
2024-01-02,93.66999816894531
2024-01-03,93.2300033569336
2024-01-04,93.55000305175781
2024-01-05,92.98999786376953
2024-01-08,94.19000244140625
2024-01-09,93.08999633789062
2024-01-10,93.5
2024-01-11,92.94000244140625
2024-01-12,91.9800033569336
2024-01-16,92.69999694824219
2024-01-17,91.7699966430664
2024-01-18,93.33999633789062
2024-01-19,93.86000061035156
2024-01-22,93.06999969482422
2024-01-23,91.97000122070312
2024-01-24,92.04000091552734
2024-01-25,92.61000061035156
2024-01-26,92.80000305175781
2024-01-29,93.80000305175781
2024-01-30,94.08000183105469
2024-01-31,93.02999877929688
2024-02-01,93.37000274658203
2024-02-02,92.98999786376953
2024-02-05,92.51000213623047
2024-02-06,95.66999816894531
2024-02-07,95.30999755859375
2024-02-08,96.58999633789062
2024-02-09,97.30000305175781
2024-02-12,95.47000122070312
2024-02-13,93.87000274658203
2024-02-14,94.06999969482422
2024-02-15,93.22000122070312
2024-02-16,93.22000122070312
2024-02-20,93.45999908447266
2024-02-21,95.0199966430664
2024-02-22,95.77999877929688
2024-02-23,95.62000274658203
2024-02-26,94.27999877929688
2024-02-27,94.12999725341797
2024-02-28,93.0
2024-02-29,94.9000015258789
2024-03-01,93.16000366210938
2024-03-04,92.45999908447266
2024-03-05,91.22000122070312
2024-03-06,91.6500015258789
2024-03-07,90.94999694824219
2024-03-08,91.05999755859375
2024-03-11,92.06999969482422
2024-03-12,92.4000015258789
2024-03-13,91.61000061035156
2024-03-14,91.66000366210938
2024-03-15,90.12000274658203
2024-03-18,91.01000213623047
2024-03-19,91.58999633789062
2024-03-20,92.5999984741211
2024-03-21,91.66000366210938
2024-03-22,90.70999908447266
2024-03-25,90.66999816894531
2024-03-26,90.36000061035156
2024-03-27,91.5
2024-03-28,91.38999938964844
2024-04-01,91.52999877929688
2024-04-02,89.30000305175781
2024-04-03,88.69999694824219
2024-04-04,87.62000274658203
2024-04-05,86.8499984741211
2024-04-08,87.19000244140625
2024-04-09,87.12999725341797
2024-04-10,85.94999694824219
2024-04-11,85.9000015258789
2024-04-12,84.91999816894531
2024-04-15,85.16999816894531
2024-04-16,85.41999816894531
2024-04-17,86.20999908447266
2024-04-18,87.1500015258789
2024-04-19,87.61000061035156
2024-04-22,88.18000030517578
2024-04-23,87.87000274658203
2024-04-24,88.75
2024-04-25,87.83999633789062
2024-04-26,88.25
2024-04-29,88.33000183105469
2024-04-30,88.48999786376953
2024-05-01,74.44000244140625
2024-05-02,74.93000030517578
2024-05-03,73.11000061035156
2024-05-06,72.9000015258789
2024-05-07,72.5
2024-05-08,73.5
2024-05-09,75.68000030517578
2024-05-10,76.11000061035156
2024-05-13,76.18000030517578
2024-05-14,75.62999725341797
2024-05-15,75.69999694824219
2024-05-16,75.27999877929688
2024-05-17,77.8499984741211
2024-05-20,77.54000091552734
2024-05-21,77.72000122070312
2024-05-22,80.72000122070312
2024-05-23,78.30999755859375
2024-05-24,78.87000274658203
2024-05-28,77.4800033569336
2024-05-29,76.87999725341797
2024-05-30,78.76000213623047
2024-05-31,80.22000122070312
2024-06-03,82.08000183105469
2024-06-04,82.79000091552734
2024-06-05,81.16000366210938
2024-06-06,81.47000122070312
2024-06-07,81.43000030517578
2024-06-10,81.5999984741211
2024-06-11,79.88999938964844
2024-06-12,79.37999725341797
2024-06-13,80.23999786376953
2024-06-14,79.6500015258789
2024-06-17,81.33000183105469
2024-06-18,80.19999694824219
2024-06-20,79.72000122070312
2024-06-21,79.91000366210938
2024-06-24,79.7300033569336
2024-06-25,79.27999877929688
2024-06-26,79.1500015258789
2024-06-27,79.23999786376953
2024-06-28,77.8499984741211
2024-07-01,77.12999725341797
2024-07-02,76.83000183105469
2024-07-03,76.26000213623047
2024-07-05,76.05000305175781
2024-07-08,74.56999969482422
2024-07-09,72.75
2024-07-10,72.51000213623047
2024-07-11,73.30000305175781
2024-07-12,74.83000183105469
2024-07-15,72.75
2024-07-16,75.51000213623047
2024-07-17,75.0999984741211
2024-07-18,74.19000244140625
2024-07-19,79.2699966430664
2024-07-22,76.55000305175781
2024-07-23,76.26000213623047
2024-07-24,74.68000030517578
2024-07-25,73.31999969482422
2024-07-26,74.05000305175781
2024-07-29,75.19999694824219
2024-07-30,75.94000244140625
2024-07-31,77.94999694824219
2024-08-01,75.11000061035156
2024-08-02,75.87999725341797
2024-08-05,73.86000061035156
2024-08-06,75.37000274658203
2024-08-07,75.29000091552734
2024-08-08,75.75
2024-08-09,75.08999633789062
2024-08-12,77.02999877929688
2024-08-13,95.9000015258789
2024-08-14,93.9000015258789
2024-08-15,94.87999725341797
2024-08-16,94.80999755859375
2024-08-19,92.30000305175781
2024-08-20,93.01000213623047
2024-08-21,92.77999877929688
2024-08-22,92.43000030517578
2024-08-23,94.0199966430664
2024-08-26,95.62999725341797
2024-08-27,98.5999984741211
2024-08-28,95.30000305175781
2024-08-29,94.86000061035156
2024-08-30,94.56999969482422
2024-09-03,93.18000030517578
2024-09-04,92.33000183105469
2024-09-05,91.55999755859375
2024-09-06,91.1500015258789
2024-09-09,92.20999908447266
2024-09-10,93.33999633789062
2024-09-11,98.19999694824219
2024-09-12,99.27999877929688
2024-09-13,98.56999969482422
2024-09-16,96.30999755859375
2024-09-17,96.44000244140625
2024-09-18,96.12000274658203
2024-09-19,96.9000015258789
2024-09-20,96.05000305175781
2024-09-23,95.4800033569336
2024-09-24,94.44999694824219
2024-09-25,95.62000274658203
2024-09-26,97.47000122070312
2024-09-27,97.36000061035156
2024-09-30,97.48999786376953
2024-10-01,97.43000030517578
2024-10-02,96.5
2024-10-03,95.55999755859375
2024-10-04,96.58000183105469
2024-10-07,96.08999633789062
2024-10-08,96.20999908447266
2024-10-09,95.87999725341797
2024-10-10,93.87999725341797
2024-10-11,95.55000305175781
2024-10-14,94.76000213623047
2024-10-15,95.04000091552734
2024-10-16,95.45999908447266
2024-10-17,95.2699966430664
2024-10-18,96.83999633789062
2024-10-21,96.44999694824219
2024-10-22,96.81999969482422
2024-10-23,97.6500015258789
2024-10-24,97.1500015258789
2024-10-25,97.30999755859375
2024-10-28,98.0199966430664
2024-10-29,97.38999938964844
2024-10-30,97.31999969482422
2024-10-31,97.69999694824219
2024-11-01,98.87000274658203
2024-11-04,97.02999877929688
2024-11-05,97.08999633789062
2024-11-06,96.08000183105469
2024-11-07,96.12000274658203
2024-11-08,97.55000305175781
2024-11-11,100.30999755859375
2024-11-12,98.80000305175781
2024-11-13,99.80000305175781
2024-11-14,99.2300033569336
2024-11-15,98.41999816894531
2024-11-18,100.4000015258789
2024-11-19,98.3499984741211
2024-11-20,98.26000213623047
2024-11-21,100.05999755859375
