Date,ARCC
2023-10-09,19.190000534057617
2023-10-10,19.229999542236328
2023-10-11,19.309999465942383
2023-10-12,19.059999465942383
2023-10-13,19.030000686645508
2023-10-16,19.479999542236328
2023-10-17,19.5
2023-10-18,19.239999771118164
2023-10-19,18.920000076293945
2023-10-20,18.790000915527344
2023-10-23,18.809999465942383
2023-10-24,18.989999771118164
2023-10-25,18.899999618530273
2023-10-26,18.889999389648438
2023-10-27,18.65999984741211
2023-10-30,18.989999771118164
2023-10-31,18.959999084472656
2023-11-01,19.190000534057617
2023-11-02,19.59000015258789
2023-11-03,19.65999984741211
2023-11-06,19.540000915527344
2023-11-07,19.510000228881836
2023-11-08,19.530000686645508
2023-11-09,19.459999084472656
2023-11-10,19.610000610351562
2023-11-13,19.600000381469727
2023-11-14,19.75
2023-11-15,19.690000534057617
2023-11-16,19.6299991607666
2023-11-17,19.649999618530273
2023-11-20,19.729999542236328
2023-11-21,19.739999771118164
2023-11-22,19.84000015258789
2023-11-24,19.889999389648438
2023-11-27,19.850000381469727
2023-11-28,19.75
2023-11-29,19.770000457763672
2023-11-30,19.81999969482422
2023-12-01,19.920000076293945
2023-12-04,19.860000610351562
2023-12-05,19.780000686645508
2023-12-06,19.709999084472656
2023-12-07,19.940000534057617
2023-12-08,20.079999923706055
2023-12-11,20.059999465942383
2023-12-12,20.1200008392334
2023-12-13,20.209999084472656
2023-12-14,19.739999771118164
2023-12-15,19.579999923706055
2023-12-18,19.75
2023-12-19,19.719999313354492
2023-12-20,19.549999237060547
2023-12-21,19.6200008392334
2023-12-22,19.760000228881836
2023-12-26,19.940000534057617
2023-12-27,20.049999237060547
2023-12-28,20.079999923706055
2023-12-29,20.030000686645508
2024-01-02,20.030000686645508
2024-01-03,20.030000686645508
2024-01-04,20.479999542236328
2024-01-05,20.40999984741211
2024-01-08,20.389999389648438
2024-01-09,20.309999465942383
2024-01-10,20.40999984741211
2024-01-11,20.299999237060547
2024-01-12,20.399999618530273
2024-01-16,20.18000030517578
2024-01-17,20.170000076293945
2024-01-18,20.280000686645508
2024-01-19,20.360000610351562
2024-01-22,20.389999389648438
2024-01-23,20.420000076293945
2024-01-24,20.329999923706055
2024-01-25,20.489999771118164
2024-01-26,20.559999465942383
2024-01-29,20.520000457763672
2024-01-30,20.610000610351562
2024-01-31,20.229999542236328
2024-02-01,20.079999923706055
2024-02-02,20.170000076293945
2024-02-05,19.969999313354492
2024-02-06,19.940000534057617
2024-02-07,20.190000534057617
2024-02-08,20.010000228881836
2024-02-09,20.06999969482422
2024-02-12,20.190000534057617
2024-02-13,20.219999313354492
2024-02-14,20.239999771118164
2024-02-15,20.170000076293945
2024-02-16,20.149999618530273
2024-02-20,20.110000610351562
2024-02-21,20.030000686645508
2024-02-22,20.110000610351562
2024-02-23,20.110000610351562
2024-02-26,20.06999969482422
2024-02-27,20.219999313354492
2024-02-28,20.15999984741211
2024-02-29,20.229999542236328
2024-03-01,20.229999542236328
2024-03-04,20.31999969482422
2024-03-05,20.229999542236328
2024-03-06,20.389999389648438
2024-03-07,20.459999084472656
2024-03-08,20.510000228881836
2024-03-11,20.540000915527344
2024-03-12,20.729999542236328
2024-03-13,20.780000686645508
2024-03-14,19.989999771118164
2024-03-15,20.190000534057617
2024-03-18,20.049999237060547
2024-03-19,19.950000762939453
2024-03-20,19.940000534057617
2024-03-21,20.049999237060547
2024-03-22,19.989999771118164
2024-03-25,20.1200008392334
2024-03-26,20.239999771118164
2024-03-27,20.479999542236328
2024-03-28,20.81999969482422
2024-04-01,20.389999389648438
2024-04-02,20.530000686645508
2024-04-03,20.479999542236328
2024-04-04,20.360000610351562
2024-04-05,20.56999969482422
2024-04-08,20.559999465942383
2024-04-09,20.530000686645508
2024-04-10,20.389999389648438
2024-04-11,20.520000457763672
2024-04-12,20.280000686645508
2024-04-15,20.239999771118164
2024-04-16,20.239999771118164
2024-04-17,20.329999923706055
2024-04-18,20.420000076293945
2024-04-19,20.59000015258789
2024-04-22,20.65999984741211
2024-04-23,20.739999771118164
2024-04-24,20.790000915527344
2024-04-25,20.6299991607666
2024-04-26,20.780000686645508
2024-04-29,20.809999465942383
2024-04-30,20.610000610351562
2024-05-01,20.850000381469727
2024-05-02,20.540000915527344
2024-05-03,20.610000610351562
2024-05-06,20.889999389648438
2024-05-07,20.799999237060547
2024-05-08,20.780000686645508
2024-05-09,20.920000076293945
2024-05-10,21.100000381469727
2024-05-13,21.139999389648438
2024-05-14,21.25
2024-05-15,21.170000076293945
2024-05-16,21.149999618530273
2024-05-17,21.280000686645508
2024-05-20,21.329999923706055
2024-05-21,21.459999084472656
2024-05-22,21.3700008392334
2024-05-23,21.200000762939453
2024-05-24,21.350000381469727
2024-05-28,21.34000015258789
2024-05-29,21.25
2024-05-30,21.420000076293945
2024-05-31,21.56999969482422
2024-06-03,21.56999969482422
2024-06-04,21.56999969482422
2024-06-05,21.579999923706055
2024-06-06,21.360000610351562
2024-06-07,21.530000686645508
2024-06-10,21.520000457763672
2024-06-11,21.40999984741211
2024-06-12,21.43000030517578
2024-06-13,21.270000457763672
2024-06-14,20.68000030517578
2024-06-17,20.709999084472656
2024-06-18,20.59000015258789
2024-06-20,20.579999923706055
2024-06-21,20.579999923706055
2024-06-24,20.670000076293945
2024-06-25,20.520000457763672
2024-06-26,20.56999969482422
2024-06-27,20.799999237060547
2024-06-28,20.84000015258789
2024-07-01,20.709999084472656
2024-07-02,20.8799991607666
2024-07-03,20.959999084472656
2024-07-05,21.100000381469727
2024-07-08,21.149999618530273
2024-07-09,21.059999465942383
2024-07-10,21.149999618530273
2024-07-11,21.219999313354492
2024-07-12,21.190000534057617
2024-07-15,21.030000686645508
2024-07-16,21.020000457763672
2024-07-17,21.06999969482422
2024-07-18,20.850000381469727
2024-07-19,20.709999084472656
2024-07-22,20.979999542236328
2024-07-23,20.8700008392334
2024-07-24,20.760000228881836
2024-07-25,20.770000457763672
2024-07-26,20.950000762939453
2024-07-29,20.889999389648438
2024-07-30,21.280000686645508
2024-07-31,20.940000534057617
2024-08-01,20.829999923706055
2024-08-02,20.290000915527344
2024-08-05,19.799999237060547
2024-08-06,20.350000381469727
2024-08-07,20.299999237060547
2024-08-08,20.43000030517578
2024-08-09,20.5
2024-08-12,20.579999923706055
2024-08-13,20.549999237060547
2024-08-14,20.56999969482422
2024-08-15,20.729999542236328
2024-08-16,20.739999771118164
2024-08-19,20.84000015258789
2024-08-20,20.780000686645508
2024-08-21,20.950000762939453
2024-08-22,20.90999984741211
2024-08-23,20.920000076293945
2024-08-26,20.969999313354492
2024-08-27,21.079999923706055
2024-08-28,20.969999313354492
2024-08-29,21.010000228881836
2024-08-30,21.079999923706055
2024-09-03,21.0
2024-09-04,20.93000030517578
2024-09-05,20.860000610351562
2024-09-06,20.520000457763672
2024-09-09,20.56999969482422
2024-09-10,20.540000915527344
2024-09-11,20.530000686645508
2024-09-12,20.68000030517578
2024-09-13,20.3700008392334
2024-09-16,20.329999923706055
2024-09-17,20.170000076293945
2024-09-18,20.34000015258789
2024-09-19,20.75
2024-09-20,20.610000610351562
2024-09-23,20.690000534057617
2024-09-24,20.709999084472656
2024-09-25,20.489999771118164
2024-09-26,20.68000030517578
2024-09-27,20.90999984741211
2024-09-30,20.940000534057617
2024-10-01,20.739999771118164
2024-10-02,20.84000015258789
2024-10-03,20.8799991607666
2024-10-04,21.049999237060547
2024-10-07,21.020000457763672
2024-10-08,21.010000228881836
2024-10-09,21.010000228881836
2024-10-10,21.1299991607666
2024-10-11,21.31999969482422
2024-10-14,21.3799991607666
2024-10-15,21.40999984741211
2024-10-16,21.56999969482422
2024-10-17,21.579999923706055
2024-10-18,21.649999618530273
2024-10-21,21.719999313354492
2024-10-22,21.59000015258789
2024-10-23,21.5
2024-10-24,21.670000076293945
2024-10-25,21.579999923706055
2024-10-28,21.670000076293945
2024-10-29,21.56999969482422
2024-10-30,21.34000015258789
2024-10-31,21.139999389648438
2024-11-01,21.0
2024-11-04,20.8799991607666
2024-11-05,21.010000228881836
2024-11-06,21.399999618530273
2024-11-07,21.329999923706055
2024-11-08,21.530000686645508
2024-11-11,21.59000015258789
2024-11-12,21.530000686645508
2024-11-13,21.540000915527344
2024-11-14,21.579999923706055
2024-11-15,21.510000228881836
2024-11-18,21.68000030517578
2024-11-19,21.829999923706055
2024-11-20,21.790000915527344
2024-11-21,21.780000686645508
