Date,PARAA
2023-07-05,18.850000381469727
2023-07-06,19.209999084472656
2023-07-07,18.790000915527344
2023-07-10,18.579999923706055
2023-07-11,19.239999771118164
2023-07-12,18.940000534057617
2023-07-13,19.399999618530273
2023-07-14,18.3700008392334
2023-07-17,17.81999969482422
2023-07-18,18.0
2023-07-19,18.6200008392334
2023-07-20,18.43000030517578
2023-07-21,18.15999984741211
2023-07-24,18.170000076293945
2023-07-25,17.809999465942383
2023-07-26,18.149999618530273
2023-07-27,17.860000610351562
2023-07-28,18.420000076293945
2023-07-31,19.260000228881836
2023-08-01,19.43000030517578
2023-08-02,18.850000381469727
2023-08-03,18.3799991607666
2023-08-04,19.3700008392334
2023-08-07,19.899999618530273
2023-08-08,20.229999542236328
2023-08-09,19.059999465942383
2023-08-10,19.15999984741211
2023-08-11,18.770000457763672
2023-08-14,18.3799991607666
2023-08-15,18.8700008392334
2023-08-16,18.479999542236328
2023-08-17,17.799999237060547
2023-08-18,18.059999465942383
2023-08-21,17.81999969482422
2023-08-22,17.649999618530273
2023-08-23,18.239999771118164
2023-08-24,17.940000534057617
2023-08-25,17.549999237060547
2023-08-28,17.899999618530273
2023-08-29,18.100000381469727
2023-08-30,18.34000015258789
2023-08-31,18.360000610351562
2023-09-01,16.829999923706055
2023-09-05,16.760000228881836
2023-09-06,16.399999618530273
2023-09-07,16.209999084472656
2023-09-08,17.219999313354492
2023-09-11,17.270000457763672
2023-09-12,17.0
2023-09-13,16.770000457763672
2023-09-14,17.360000610351562
2023-09-15,17.299999237060547
2023-09-18,17.049999237060547
2023-09-19,16.93000030517578
2023-09-20,16.43000030517578
2023-09-21,16.5
2023-09-22,15.75
2023-09-25,15.65999984741211
2023-09-26,15.399999618530273
2023-09-27,15.770000457763672
2023-09-28,15.729999542236328
2023-09-29,15.789999961853027
2023-10-02,15.5
2023-10-03,14.699999809265137
2023-10-04,14.579999923706055
2023-10-05,14.40999984741211
2023-10-06,14.600000381469727
2023-10-09,14.670000076293945
2023-10-10,15.369999885559082
2023-10-11,15.170000076293945
2023-10-12,14.729999542236328
2023-10-13,14.90999984741211
2023-10-16,15.319999694824219
2023-10-17,15.529999732971191
2023-10-18,15.3100004196167
2023-10-19,14.770000457763672
2023-10-20,14.470000267028809
2023-10-23,14.140000343322754
2023-10-24,14.270000457763672
2023-10-25,13.899999618530273
2023-10-26,13.800000190734863
2023-10-27,13.449999809265137
2023-10-30,13.9399995803833
2023-10-31,13.899999618530273
2023-11-01,13.569999694824219
2023-11-02,15.149999618530273
2023-11-03,17.5
2023-11-06,16.280000686645508
2023-11-07,16.389999389648438
2023-11-08,15.479999542236328
2023-11-09,15.670000076293945
2023-11-10,15.680000305175781
2023-11-13,15.579999923706055
2023-11-14,16.149999618530273
2023-11-15,16.8799991607666
2023-11-16,16.510000228881836
2023-11-17,17.25
2023-11-20,18.0
2023-11-21,17.799999237060547
2023-11-22,17.8799991607666
2023-11-24,18.020000457763672
2023-11-27,17.709999084472656
2023-11-28,17.34000015258789
2023-11-29,18.010000228881836
2023-11-30,17.709999084472656
2023-12-01,19.3799991607666
2023-12-04,19.600000381469727
2023-12-05,18.959999084472656
2023-12-06,18.90999984741211
2023-12-07,18.709999084472656
2023-12-08,20.75
2023-12-11,20.56999969482422
2023-12-12,20.565000534057617
2023-12-13,21.209999084472656
2023-12-14,22.260000228881836
2023-12-15,21.809999465942383
2023-12-18,21.25
2023-12-19,21.290000915527344
2023-12-20,20.03499984741211
2023-12-21,20.31999969482422
2023-12-22,20.600000381469727
2023-12-26,20.149999618530273
2023-12-27,19.809999465942383
2023-12-28,20.09000015258789
2023-12-29,19.65999984741211
2024-01-02,19.18000030517578
2024-01-03,18.979999542236328
2024-01-04,19.280000686645508
2024-01-05,19.579999923706055
2024-01-08,19.760000228881836
2024-01-09,19.010000228881836
2024-01-10,18.989999771118164
2024-01-11,18.239999771118164
2024-01-12,18.15999984741211
2024-01-16,18.350000381469727
2024-01-17,18.1299991607666
2024-01-18,18.21500015258789
2024-01-19,18.770000457763672
2024-01-22,19.43000030517578
2024-01-23,19.280000686645508
2024-01-24,18.65999984741211
2024-01-25,19.579999923706055
2024-01-26,19.40999984741211
2024-01-29,19.440000534057617
2024-01-30,19.190000534057617
2024-01-31,23.329999923706055
2024-02-01,23.420000076293945
2024-02-02,23.059999465942383
2024-02-05,21.790000915527344
2024-02-06,21.760000228881836
2024-02-07,20.309999465942383
2024-02-08,20.530000686645508
2024-02-09,20.75
2024-02-12,22.739999771118164
2024-02-13,21.90999984741211
2024-02-14,22.0
2024-02-15,22.0
2024-02-16,21.729999542236328
2024-02-20,21.219999313354492
2024-02-21,20.8799991607666
2024-02-22,20.440000534057617
2024-02-23,20.40999984741211
2024-02-26,20.8700008392334
2024-02-27,21.56999969482422
2024-02-28,21.350000381469727
2024-02-29,21.079999923706055
2024-03-01,20.719999313354492
2024-03-04,20.09000015258789
2024-03-05,19.530000686645508
2024-03-06,19.889999389648438
2024-03-07,20.479999542236328
2024-03-08,20.6299991607666
2024-03-11,21.559999465942383
2024-03-12,21.6299991607666
2024-03-13,22.479999542236328
2024-03-14,22.0
2024-03-15,22.389999389648438
2024-03-18,21.600000381469727
2024-03-19,22.030000686645508
2024-03-20,23.959999084472656
2024-03-21,21.989999771118164
2024-03-22,20.790000915527344
2024-03-25,21.540000915527344
2024-03-26,21.31999969482422
2024-03-27,22.200000762939453
2024-03-28,21.829999923706055
2024-04-01,21.219999313354492
2024-04-02,21.09000015258789
2024-04-03,22.06999969482422
2024-04-04,22.93000030517578
2024-04-05,23.329999923706055
2024-04-08,23.940000534057617
2024-04-09,23.639999389648438
2024-04-10,22.860000610351562
2024-04-11,23.1200008392334
2024-04-12,21.760000228881836
2024-04-15,21.149999618530273
2024-04-16,20.780000686645508
2024-04-17,20.809999465942383
2024-04-18,21.059999465942383
2024-04-19,22.81999969482422
2024-04-22,22.59000015258789
2024-04-23,23.1200008392334
2024-04-24,22.940000534057617
2024-04-25,22.3700008392334
2024-04-26,22.3700008392334
2024-04-29,21.479999542236328
2024-04-30,20.690000534057617
2024-05-01,21.459999084472656
2024-05-02,26.100000381469727
2024-05-03,22.420000076293945
2024-05-06,23.389999389648438
2024-05-07,23.209999084472656
2024-05-08,23.520000457763672
2024-05-09,22.920000076293945
2024-05-10,22.309999465942383
2024-05-13,22.139999389648438
2024-05-14,22.020000457763672
2024-05-15,21.770000457763672
2024-05-16,21.90999984741211
2024-05-17,21.350000381469727
2024-05-20,20.989999771118164
2024-05-21,21.709999084472656
2024-05-22,21.969999313354492
2024-05-23,20.5
2024-05-24,20.84000015258789
2024-05-28,20.600000381469727
2024-05-29,19.739999771118164
2024-05-30,20.6299991607666
2024-05-31,20.670000076293945
2024-06-03,22.139999389648438
2024-06-04,20.90999984741211
2024-06-05,20.81999969482422
2024-06-06,21.5
2024-06-07,21.5
2024-06-10,20.950000762939453
2024-06-11,19.719999313354492
2024-06-12,19.280000686645508
2024-06-13,18.950000762939453
2024-06-14,18.1299991607666
2024-06-17,17.360000610351562
2024-06-18,17.020000457763672
2024-06-20,17.65999984741211
2024-06-21,16.8700008392334
2024-06-24,17.520000457763672
2024-06-25,17.059999465942383
2024-06-26,16.889999389648438
2024-06-27,17.81999969482422
2024-06-28,18.3799991607666
2024-07-01,17.920000076293945
2024-07-02,19.31999969482422
2024-07-03,20.100000381469727
2024-07-05,20.469999313354492
2024-07-08,21.020000457763672
2024-07-09,21.139999389648438
2024-07-10,21.299999237060547
2024-07-11,21.43000030517578
2024-07-12,21.399999618530273
2024-07-15,21.600000381469727
2024-07-16,21.93000030517578
2024-07-17,22.049999237060547
2024-07-18,22.049999237060547
2024-07-19,22.209999084472656
2024-07-22,22.670000076293945
2024-07-23,22.389999389648438
2024-07-24,22.299999237060547
2024-07-25,22.270000457763672
2024-07-26,22.299999237060547
2024-07-29,22.100000381469727
2024-07-30,22.739999771118164
2024-07-31,22.899999618530273
2024-08-01,22.760000228881836
2024-08-02,22.5
2024-08-05,22.350000381469727
2024-08-06,22.540000915527344
2024-08-07,22.940000534057617
2024-08-08,23.0
2024-08-09,23.139999389648438
2024-08-12,22.09000015258789
2024-08-13,22.299999237060547
2024-08-14,22.8700008392334
2024-08-15,23.40999984741211
2024-08-16,23.3700008392334
2024-08-19,23.280000686645508
2024-08-20,22.81999969482422
2024-08-21,23.389999389648438
2024-08-22,24.079999923706055
2024-08-23,24.200000762939453
2024-08-26,23.8799991607666
2024-08-27,22.1299991607666
2024-08-28,22.1299991607666
2024-08-29,22.200000762939453
2024-08-30,22.170000076293945
2024-09-03,22.06999969482422
2024-09-04,21.959999084472656
2024-09-05,22.0
2024-09-06,21.8700008392334
2024-09-09,21.920000076293945
2024-09-10,21.81999969482422
2024-09-11,21.809999465942383
2024-09-12,21.709999084472656
2024-09-13,21.959999084472656
2024-09-16,21.860000610351562
2024-09-17,21.84000015258789
2024-09-18,21.940000534057617
2024-09-19,21.8799991607666
2024-09-20,22.239999771118164
2024-09-23,21.899999618530273
2024-09-24,21.899999618530273
2024-09-25,21.75
2024-09-26,21.790000915527344
2024-09-27,21.780000686645508
2024-09-30,21.860000610351562
2024-10-01,21.899999618530273
2024-10-02,21.8799991607666
2024-10-03,21.899999618530273
2024-10-04,21.950000762939453
2024-10-07,22.139999389648438
2024-10-08,22.139999389648438
2024-10-09,21.969999313354492
2024-10-10,21.8799991607666
2024-10-11,22.079999923706055
2024-10-14,21.850000381469727
2024-10-15,22.010000228881836
2024-10-16,22.030000686645508
2024-10-17,21.93000030517578
2024-10-18,21.829999923706055
2024-10-21,21.780000686645508
2024-10-22,21.84000015258789
2024-10-23,21.780000686645508
2024-10-24,21.719999313354492
2024-10-25,21.75
2024-10-28,21.770000457763672
2024-10-29,21.799999237060547
2024-10-30,22.0
2024-10-31,21.889999389648438
2024-11-01,21.780000686645508
2024-11-04,21.969999313354492
2024-11-05,21.799999237060547
2024-11-06,22.079999923706055
2024-11-07,22.040000915527344
2024-11-08,22.049999237060547
2024-11-11,22.040000915527344
2024-11-12,22.149999618530273
2024-11-13,22.729999542236328
2024-11-14,22.579999923706055
2024-11-15,22.34000015258789
2024-11-18,22.149999618530273
2024-11-19,22.030000686645508
2024-11-20,22.059999465942383
2024-11-21,23.299999237060547
