Date,DUOL
2023-07-31,155.19000244140625
2023-08-01,152.27999877929688
2023-08-02,144.14999389648438
2023-08-03,141.24000549316406
2023-08-04,137.36000061035156
2023-08-07,140.13999938964844
2023-08-08,136.0
2023-08-09,144.91000366210938
2023-08-10,140.97999572753906
2023-08-11,138.80999755859375
2023-08-14,137.4499969482422
2023-08-15,130.58999633789062
2023-08-16,130.24000549316406
2023-08-17,126.61000061035156
2023-08-18,123.9000015258789
2023-08-21,126.88999938964844
2023-08-22,129.99000549316406
2023-08-23,135.88999938964844
2023-08-24,131.3000030517578
2023-08-25,135.07000732421875
2023-08-28,134.47999572753906
2023-08-29,144.6300048828125
2023-08-30,147.24000549316406
2023-08-31,147.16000366210938
2023-09-01,148.9199981689453
2023-09-05,153.94000244140625
2023-09-06,155.00999450683594
2023-09-07,156.22000122070312
2023-09-08,156.50999450683594
2023-09-11,161.3800048828125
2023-09-12,160.14999389648438
2023-09-13,160.63999938964844
2023-09-14,158.00999450683594
2023-09-15,159.52999877929688
2023-09-18,164.8699951171875
2023-09-19,162.35000610351562
2023-09-20,156.85000610351562
2023-09-21,152.3699951171875
2023-09-22,152.6699981689453
2023-09-25,153.05999755859375
2023-09-26,149.4199981689453
2023-09-27,154.24000549316406
2023-09-28,159.13999938964844
2023-09-29,165.8699951171875
2023-10-02,165.9499969482422
2023-10-03,158.4199981689453
2023-10-04,163.1300048828125
2023-10-05,163.8699951171875
2023-10-06,164.24000549316406
2023-10-09,174.24000549316406
2023-10-10,175.58999633789062
2023-10-11,173.0
2023-10-12,175.1199951171875
2023-10-13,160.10000610351562
2023-10-16,167.1999969482422
2023-10-17,170.8000030517578
2023-10-18,166.39999389648438
2023-10-19,152.9600067138672
2023-10-20,153.6300048828125
2023-10-23,159.16000366210938
2023-10-24,160.77000427246094
2023-10-25,151.85000610351562
2023-10-26,142.0399932861328
2023-10-27,143.57000732421875
2023-10-30,143.36000061035156
2023-10-31,146.0500030517578
2023-11-01,148.6199951171875
2023-11-02,150.10000610351562
2023-11-03,159.3300018310547
2023-11-06,157.33999633789062
2023-11-07,164.52999877929688
2023-11-08,167.27000427246094
2023-11-09,203.02000427246094
2023-11-10,211.52999877929688
2023-11-13,213.32000732421875
2023-11-14,219.30999755859375
2023-11-15,205.05999755859375
2023-11-16,207.94000244140625
2023-11-17,211.64999389648438
2023-11-20,216.41000366210938
2023-11-21,214.92999267578125
2023-11-22,218.57000732421875
2023-11-24,221.4600067138672
2023-11-27,221.74000549316406
2023-11-28,221.24000549316406
2023-11-29,219.50999450683594
2023-11-30,212.2899932861328
2023-12-01,213.3000030517578
2023-12-04,216.97999572753906
2023-12-05,219.30999755859375
2023-12-06,212.85000610351562
2023-12-07,211.4199981689453
2023-12-08,214.75
2023-12-11,216.1300048828125
2023-12-12,226.27999877929688
2023-12-13,233.07000732421875
2023-12-14,234.69000244140625
2023-12-15,231.49000549316406
2023-12-18,240.1999969482422
2023-12-19,241.2100067138672
2023-12-20,234.75
2023-12-21,238.5800018310547
2023-12-22,238.25
2023-12-26,233.6699981689453
2023-12-27,236.30999755859375
2023-12-28,233.08999633789062
2023-12-29,226.85000610351562
2024-01-02,214.35000610351562
2024-01-03,206.25999450683594
2024-01-04,205.67999267578125
2024-01-05,204.13499450683594
2024-01-08,210.39999389648438
2024-01-09,210.69000244140625
2024-01-10,215.72999572753906
2024-01-11,214.69000244140625
2024-01-12,212.00999450683594
2024-01-16,210.3699951171875
2024-01-17,201.5800018310547
2024-01-18,199.80999755859375
2024-01-19,194.60000610351562
2024-01-22,196.63999938964844
2024-01-23,192.5500030517578
2024-01-24,190.57000732421875
2024-01-25,191.97000122070312
2024-01-26,192.88999938964844
2024-01-29,192.77000427246094
2024-01-30,187.17999267578125
2024-01-31,178.88999938964844
2024-02-01,181.44000244140625
2024-02-02,178.88999938964844
2024-02-05,178.25
2024-02-06,178.99000549316406
2024-02-07,182.47000122070312
2024-02-08,185.25999450683594
2024-02-09,191.74000549316406
2024-02-12,189.33999633789062
2024-02-13,183.1300048828125
2024-02-14,189.55999755859375
2024-02-15,188.42999267578125
2024-02-16,184.89999389648438
2024-02-20,180.02999877929688
2024-02-21,174.25999450683594
2024-02-22,177.02999877929688
2024-02-23,177.1300048828125
2024-02-26,183.74000549316406
2024-02-27,194.57000732421875
2024-02-28,195.50999450683594
2024-02-29,239.0
2024-03-01,236.49000549316406
2024-03-04,224.77000427246094
2024-03-05,211.00999450683594
2024-03-06,212.25999450683594
2024-03-07,211.8699951171875
2024-03-08,213.52999877929688
2024-03-11,222.63999938964844
2024-03-12,229.63999938964844
2024-03-13,225.57000732421875
2024-03-14,228.24000549316406
2024-03-15,216.33999633789062
2024-03-18,216.52999877929688
2024-03-19,227.17999267578125
2024-03-20,234.0
2024-03-21,235.6199951171875
2024-03-22,232.08999633789062
2024-03-25,226.5
2024-03-26,223.44000244140625
2024-03-27,222.5500030517578
2024-03-28,220.5800018310547
2024-04-01,218.2100067138672
2024-04-02,212.5
2024-04-03,220.02999877929688
2024-04-04,216.17999267578125
2024-04-05,215.00999450683594
2024-04-08,219.05999755859375
2024-04-09,222.0800018310547
2024-04-10,217.8800048828125
2024-04-11,216.39999389648438
2024-04-12,211.0399932861328
2024-04-15,195.55999755859375
2024-04-16,198.1699981689453
2024-04-17,194.66000366210938
2024-04-18,205.05999755859375
2024-04-19,200.14999389648438
2024-04-22,205.57000732421875
2024-04-23,220.52999877929688
2024-04-24,216.3800048828125
2024-04-25,214.83999633789062
2024-04-26,222.66000366210938
2024-04-29,228.94000244140625
2024-04-30,225.75
2024-05-01,223.02999877929688
2024-05-02,228.88999938964844
2024-05-03,240.0
2024-05-06,248.1999969482422
2024-05-07,248.83999633789062
2024-05-08,244.63999938964844
2024-05-09,200.5800018310547
2024-05-10,188.1199951171875
2024-05-13,180.99000549316406
2024-05-14,178.39999389648438
2024-05-15,177.3000030517578
2024-05-16,176.0800018310547
2024-05-17,179.13999938964844
2024-05-20,177.5500030517578
2024-05-21,180.88999938964844
2024-05-22,176.75999450683594
2024-05-23,175.77999877929688
2024-05-24,178.39999389648438
2024-05-28,194.16000366210938
2024-05-29,196.10000610351562
2024-05-30,194.3800048828125
2024-05-31,191.39999389648438
2024-06-03,200.5399932861328
2024-06-04,192.6699981689453
2024-06-05,195.9600067138672
2024-06-06,194.10000610351562
2024-06-07,188.97999572753906
2024-06-10,197.86000061035156
2024-06-11,193.85000610351562
2024-06-12,201.0399932861328
2024-06-13,197.9199981689453
2024-06-14,199.13999938964844
2024-06-17,211.8699951171875
2024-06-18,211.8300018310547
2024-06-20,199.10000610351562
2024-06-21,206.52000427246094
2024-06-24,205.2899932861328
2024-06-25,205.0
2024-06-26,203.88999938964844
2024-06-27,208.64999389648438
2024-06-28,208.6699981689453
2024-07-01,195.22999572753906
2024-07-02,193.88999938964844
2024-07-03,193.82000732421875
2024-07-05,193.08999633789062
2024-07-08,196.7100067138672
2024-07-09,186.77000427246094
2024-07-10,188.10000610351562
2024-07-11,192.57000732421875
2024-07-12,190.3000030517578
2024-07-15,192.0500030517578
2024-07-16,187.3000030517578
2024-07-17,180.9499969482422
2024-07-18,178.57000732421875
2024-07-19,175.24000549316406
2024-07-22,177.38999938964844
2024-07-23,179.10000610351562
2024-07-24,163.8000030517578
2024-07-25,168.30999755859375
2024-07-26,173.27999877929688
2024-07-29,169.9199981689453
2024-07-30,168.19000244140625
2024-07-31,171.94000244140625
2024-08-01,164.5
2024-08-02,162.00999450683594
2024-08-05,158.85000610351562
2024-08-06,165.05999755859375
2024-08-07,161.39999389648438
2024-08-08,178.99000549316406
2024-08-09,187.3800048828125
2024-08-12,181.75
2024-08-13,191.5399932861328
2024-08-14,197.07000732421875
2024-08-15,202.33999633789062
2024-08-16,203.16000366210938
2024-08-19,207.17999267578125
2024-08-20,203.8300018310547
2024-08-21,210.00999450683594
2024-08-22,208.6699981689453
2024-08-23,212.57000732421875
2024-08-26,209.99000549316406
2024-08-27,207.3699951171875
2024-08-28,202.82000732421875
2024-08-29,207.5500030517578
2024-08-30,212.57000732421875
2024-09-03,206.36000061035156
2024-09-04,206.8000030517578
2024-09-05,210.25999450683594
2024-09-06,208.25999450683594
2024-09-09,217.10000610351562
2024-09-10,217.11000061035156
2024-09-11,223.17999267578125
2024-09-12,228.9600067138672
2024-09-13,228.72999572753906
2024-09-16,234.0
2024-09-17,242.47999572753906
2024-09-18,250.22999572753906
2024-09-19,264.0
2024-09-20,268.3399963378906
2024-09-23,270.2699890136719
2024-09-24,269.7900085449219
2024-09-25,287.5400085449219
2024-09-26,277.9599914550781
2024-09-27,278.0299987792969
2024-09-30,282.0199890136719
2024-10-01,280.6600036621094
2024-10-02,285.4200134277344
2024-10-03,283.6600036621094
2024-10-04,283.489990234375
2024-10-07,279.75
2024-10-08,284.95001220703125
2024-10-09,291.9700012207031
2024-10-10,290.2799987792969
2024-10-11,289.75
2024-10-14,288.260009765625
2024-10-15,290.5899963378906
2024-10-16,286.5
2024-10-17,287.6499938964844
2024-10-18,286.1199951171875
2024-10-21,288.05999755859375
2024-10-22,281.29998779296875
2024-10-23,279.92999267578125
2024-10-24,281.3999938964844
2024-10-25,291.6099853515625
2024-10-28,290.239990234375
2024-10-29,294.80999755859375
2024-10-30,299.9700012207031
2024-10-31,292.9700012207031
2024-11-01,293.67999267578125
2024-11-04,290.6499938964844
2024-11-05,303.0
2024-11-06,318.8500061035156
2024-11-07,315.82000732421875
2024-11-08,326.8900146484375
2024-11-11,318.2300109863281
2024-11-12,314.3299865722656
2024-11-13,323.42999267578125
2024-11-14,322.57000732421875
2024-11-15,307.32000732421875
2024-11-18,306.9200134277344
2024-11-19,322.07000732421875
2024-11-20,331.1400146484375
2024-11-21,341.6000061035156
