Date,BGC
2023-10-20,5.829999923706055
2023-10-23,5.849999904632568
2023-10-24,5.960000038146973
2023-10-25,5.78000020980835
2023-10-26,5.929999828338623
2023-10-27,5.769999980926514
2023-10-30,5.610000133514404
2023-10-31,5.869999885559082
2023-11-01,6.130000114440918
2023-11-02,6.090000152587891
2023-11-03,6.110000133514404
2023-11-06,6.119999885559082
2023-11-07,6.179999828338623
2023-11-08,6.210000038146973
2023-11-09,6.179999828338623
2023-11-10,6.300000190734863
2023-11-13,6.25
2023-11-14,6.349999904632568
2023-11-15,6.400000095367432
2023-11-16,6.420000076293945
2023-11-17,6.449999809265137
2023-11-20,6.53000020980835
2023-11-21,6.480000019073486
2023-11-22,6.639999866485596
2023-11-24,6.670000076293945
2023-11-27,6.670000076293945
2023-11-28,6.53000020980835
2023-11-29,6.460000038146973
2023-11-30,6.5
2023-12-01,6.420000076293945
2023-12-04,6.550000190734863
2023-12-05,6.380000114440918
2023-12-06,6.360000133514404
2023-12-07,6.230000019073486
2023-12-08,6.389999866485596
2023-12-11,6.369999885559082
2023-12-12,6.300000190734863
2023-12-13,6.369999885559082
2023-12-14,6.300000190734863
2023-12-15,6.150000095367432
2023-12-18,6.21999979019165
2023-12-19,6.559999942779541
2023-12-20,6.460000038146973
2023-12-21,6.679999828338623
2023-12-22,6.679999828338623
2023-12-26,6.789999961853027
2023-12-27,6.840000152587891
2023-12-28,6.760000228881836
2023-12-29,7.21999979019165
2024-01-02,6.980000019073486
2024-01-03,6.760000228881836
2024-01-04,6.650000095367432
2024-01-05,6.670000076293945
2024-01-08,6.789999961853027
2024-01-09,6.670000076293945
2024-01-10,6.699999809265137
2024-01-11,6.730000019073486
2024-01-12,6.730000019073486
2024-01-16,6.75
2024-01-17,6.889999866485596
2024-01-18,7.03000020980835
2024-01-19,6.949999809265137
2024-01-22,7.03000020980835
2024-01-23,7.25
2024-01-24,7.28000020980835
2024-01-25,7.230000019073486
2024-01-26,7.260000228881836
2024-01-29,7.360000133514404
2024-01-30,7.269999980926514
2024-01-31,7.059999942779541
2024-02-01,7.170000076293945
2024-02-02,7.210000038146973
2024-02-05,7.119999885559082
2024-02-06,6.989999771118164
2024-02-07,7.150000095367432
2024-02-08,7.28000020980835
2024-02-09,7.5
2024-02-12,7.510000228881836
2024-02-13,7.309999942779541
2024-02-14,7.099999904632568
2024-02-15,7.199999809265137
2024-02-16,7.449999809265137
2024-02-20,7.090000152587891
2024-02-21,7.110000133514404
2024-02-22,7.099999904632568
2024-02-23,7.079999923706055
2024-02-26,6.96999979019165
2024-02-27,6.980000019073486
2024-02-28,7.019999980926514
2024-02-29,6.949999809265137
2024-03-01,7.099999904632568
2024-03-04,8.140000343322754
2024-03-05,8.270000457763672
2024-03-06,8.550000190734863
2024-03-07,8.430000305175781
2024-03-08,8.5
2024-03-11,8.539999961853027
2024-03-12,8.5
2024-03-13,8.5
2024-03-14,8.40999984741211
2024-03-15,8.359999656677246
2024-03-18,7.980000019073486
2024-03-19,7.980000019073486
2024-03-20,8.130000114440918
2024-03-21,8.289999961853027
2024-03-22,8.210000038146973
2024-03-25,7.860000133514404
2024-03-26,7.71999979019165
2024-03-27,7.639999866485596
2024-03-28,7.769999980926514
2024-04-01,7.659999847412109
2024-04-02,7.699999809265137
2024-04-03,8.079999923706055
2024-04-04,8.050000190734863
2024-04-05,8.130000114440918
2024-04-08,8.1899995803833
2024-04-09,7.989999771118164
2024-04-10,7.929999828338623
2024-04-11,7.929999828338623
2024-04-12,7.75
2024-04-15,7.590000152587891
2024-04-16,7.570000171661377
2024-04-17,7.519999980926514
2024-04-18,7.559999942779541
2024-04-19,7.710000038146973
2024-04-22,7.71999979019165
2024-04-23,7.78000020980835
2024-04-24,8.079999923706055
2024-04-25,8.199999809265137
2024-04-26,8.300000190734863
2024-04-29,8.180000305175781
2024-04-30,7.829999923706055
2024-05-01,7.949999809265137
2024-05-02,8.0600004196167
2024-05-03,8.220000267028809
2024-05-06,8.75
2024-05-07,8.770000457763672
2024-05-08,8.869999885559082
2024-05-09,8.710000038146973
2024-05-10,8.649999618530273
2024-05-13,8.619999885559082
2024-05-14,8.649999618530273
2024-05-15,8.800000190734863
2024-05-16,8.930000305175781
2024-05-17,8.920000076293945
2024-05-20,8.90999984741211
2024-05-21,8.84000015258789
2024-05-22,8.640000343322754
2024-05-23,8.449999809265137
2024-05-24,8.65999984741211
2024-05-28,8.449999809265137
2024-05-29,8.34000015258789
2024-05-30,8.5600004196167
2024-05-31,8.670000076293945
2024-06-03,8.699999809265137
2024-06-04,8.460000038146973
2024-06-05,8.569999694824219
2024-06-06,8.279999732971191
2024-06-07,8.109999656677246
2024-06-10,8.149999618530273
2024-06-11,8.09000015258789
2024-06-12,8.199999809265137
2024-06-13,8.100000381469727
2024-06-14,7.940000057220459
2024-06-17,7.989999771118164
2024-06-18,7.989999771118164
2024-06-20,8.199999809265137
2024-06-21,8.140000343322754
2024-06-24,8.239999771118164
2024-06-25,8.15999984741211
2024-06-26,8.0600004196167
2024-06-27,8.1899995803833
2024-06-28,8.300000190734863
2024-07-01,8.479999542236328
2024-07-02,8.600000381469727
2024-07-03,8.6899995803833
2024-07-05,8.710000038146973
2024-07-08,8.600000381469727
2024-07-09,8.710000038146973
2024-07-10,8.949999809265137
2024-07-11,9.210000038146973
2024-07-12,9.109999656677246
2024-07-15,9.40999984741211
2024-07-16,9.579999923706055
2024-07-17,9.489999771118164
2024-07-18,9.489999771118164
2024-07-19,9.550000190734863
2024-07-22,9.720000267028809
2024-07-23,9.720000267028809
2024-07-24,9.510000228881836
2024-07-25,9.390000343322754
2024-07-26,9.449999809265137
2024-07-29,9.289999961853027
2024-07-30,8.930000305175781
2024-07-31,9.210000038146973
2024-08-01,8.90999984741211
2024-08-02,8.630000114440918
2024-08-05,8.399999618530273
2024-08-06,8.819999694824219
2024-08-07,8.829999923706055
2024-08-08,9.109999656677246
2024-08-09,9.119999885559082
2024-08-12,9.079999923706055
2024-08-13,9.170000076293945
2024-08-14,9.279999732971191
2024-08-15,9.380000114440918
2024-08-16,9.350000381469727
2024-08-19,9.520000457763672
2024-08-20,9.34000015258789
2024-08-21,9.449999809265137
2024-08-22,9.520000457763672
2024-08-23,9.699999809265137
2024-08-26,9.729999542236328
2024-08-27,9.920000076293945
2024-08-28,9.789999961853027
2024-08-29,9.739999771118164
2024-08-30,9.880000114440918
2024-09-03,9.6899995803833
2024-09-04,9.739999771118164
2024-09-05,9.829999923706055
2024-09-06,9.489999771118164
2024-09-09,9.680000305175781
2024-09-10,9.460000038146973
2024-09-11,9.25
2024-09-12,9.260000228881836
2024-09-13,9.59000015258789
2024-09-16,9.90999984741211
2024-09-17,9.880000114440918
2024-09-18,9.84000015258789
2024-09-19,9.829999923706055
2024-09-20,9.760000228881836
2024-09-23,9.819999694824219
2024-09-24,9.710000038146973
2024-09-25,9.1899995803833
2024-09-26,9.270000457763672
2024-09-27,9.289999961853027
2024-09-30,9.180000305175781
2024-10-01,9.619999885559082
2024-10-02,9.460000038146973
2024-10-03,9.550000190734863
2024-10-04,9.770000457763672
2024-10-07,9.680000305175781
2024-10-08,9.710000038146973
2024-10-09,9.5
2024-10-10,9.199999809265137
2024-10-11,9.279999732971191
2024-10-14,9.380000114440918
2024-10-15,9.460000038146973
2024-10-16,9.4399995803833
2024-10-17,9.489999771118164
2024-10-18,9.329999923706055
2024-10-21,9.260000228881836
2024-10-22,9.34000015258789
2024-10-23,9.140000343322754
2024-10-24,9.300000190734863
2024-10-25,9.15999984741211
2024-10-28,9.359999656677246
2024-10-29,9.4399995803833
2024-10-30,9.550000190734863
2024-10-31,9.369999885559082
2024-11-01,9.920000076293945
2024-11-04,10.130000114440918
2024-11-05,10.569999694824219
2024-11-06,11.239999771118164
2024-11-07,11.34000015258789
2024-11-08,11.470000267028809
2024-11-11,11.489999771118164
2024-11-12,10.979999542236328
2024-11-13,10.630000114440918
2024-11-14,10.380000114440918
2024-11-15,10.399999618530273
2024-11-18,10.640000343322754
2024-11-19,10.359999656677246
2024-11-20,10.130000114440918
2024-11-21,10.15999984741211
